Event Region	Gene Symbol	Target Exon	Event Type	N	T	Exon Type	Reference Transcript	ΔPSI (%)	T-test p-value	FDR (BH)	N Values	T Values	Database ID
1:231223763-231225523	C1orf131	1:231225524-231223762	IR	2	2	-	ENST00000318906	97.34	3.61904e-03	3.61904e-03	0.943396226415094|2.0979020979021	98.8235294117647|98.9010989010989	1_231225524_231223762_R_ENST00000318906_1
12:58885880-58885902	LRIG3	12:58887036-58885879	IR	2	2	-	ENST00000550304	97.22	1.81842e-02	1.81842e-02	0|0	100|94.4444444444444	12_58887036_58885879_R_ENST00000550304_1
2:218282004-218282181	TMBIM1	2:218282182-218280109	IR (overlapping region)	2	2	-	ENST00000413976	97.06	1.92856e-02	1.92856e-02	0|0	94.1176470588235|100	2_218282182_218280109_R_ENST00000413976_1
11:644233-644654	DEAF1	11:651408-644232	IR	2	2	-	ENST00000382409	97.01	1.02259e-02	1.02259e-02	1.42857142857143|4.54545454545455	100|100	11_651408_644232_R_ENST00000382409_1
21:43095702-43095743	U2AF1	21:43100520-43095693	IR	2	2	-	ENST00000463599	96.96	3.92781e-04	3.92781e-04	1.36286201022147|2.71084337349398	100|98	21_43100520_43095693_R_ENST00000463599_1
9:129641083-129641282	AL590369.1	9:129642125-129640540	IR	2	2	-	ENST00000455074	96.89	1.76367e-03	1.76367e-03	1.5748031496063|2.5	100|97.8494623655914	9_129642125_129640540_R_ENST00000455074_1
21:43095702-43095743	U2AF1	21:43100520-43095701	IR	2	2	-	ENST00000463599	96.88	6.14427e-04	6.14427e-04	1.53061224489796|2.71084337349398	100|98	21_43100520_43095701_R_ENST00000463599_1
14:20460261-20460298	PIP4P1	14:20460846-20460191	IR	2	2	-	ENST00000556093	96.84	7.20943e-03	7.20943e-03	4.25531914893617|2.06185567010309	100|100	14_20460846_20460191_R_ENST00000556093_1
21:43095702-43095743	U2AF1	21:43100615-43095693	IR	2	2	-	ENST00000463599	96.68	7.41637e-04	7.41637e-04	1.36286201022147|3.7914691943128	100|98.5074626865672	21_43100615_43095693_R_ENST00000463599_1
2:218282004-218282181	TMBIM1	2:218282182-218280053	IR (overlapping region)	2	2	-	ENST00000413976	96.67	2.19437e-02	2.19437e-02	0|0	93.3333333333333|100	2_218282182_218280053_R_ENST00000413976_1
4:2935546-2938142	NOP14-AS1	4:2937845-2937974	IR	2	2	-	ENST00000515194	96.43	2.35677e-02	2.35677e-02	0|0	100|92.8571428571429	4_2937845_2937974_R_ENST00000515194_1
2:218282004-218282181	TMBIM1	2:218282182-218280076	IR (overlapping region)	2	2	-	ENST00000413976	96.43	2.35677e-02	2.35677e-02	0|0	92.8571428571429|100	2_218282182_218280076_R_ENST00000413976_1
2:218282004-218282181	TMBIM1	2:218282182-218280058	IR (overlapping region)	2	2	-	ENST00000413976	96.43	2.35677e-02	2.35677e-02	0|0	92.8571428571429|100	2_218282182_218280058_R_ENST00000413976_1
10:99613469-99613924	SLC25A28	10:99620148-99612542	IR	2	2	-	ENST00000479722	96.38	7.18036e-03	7.18036e-03	4.70588235294118|2.53164556962025	100|100	10_99620148_99612542_R_ENST00000479722_1
7:151572408-151572709	PRKAG2	7:151572710-151570170	IR	2	2	-	ENST00000491938	96.35	2.09031e-02	2.09031e-02	0|0.628930817610063	93.3333333333333|100	7_151572710_151570170_R_ENST00000491938_1
21:5116341-5117231	GATD3B	21:5118848-5116342	IR (overlapping region)	2	2	-	ENST00000620015	96.32	1.00791e-02	1.00791e-02	5.20833333333333|2.15827338129496	100|100	21_5118848_5116342_R_ENST00000620015_1
21:5116341-5117231	GATD3B	21:5118848-5116340	IR (overlapping region)	2	2	-	ENST00000620015	96.32	1.00791e-02	1.00791e-02	5.20833333333333|2.15827338129496	100|100	21_5118848_5116340_R_ENST00000620015_1
7:151572408-151572709	PRKAG2	7:151572710-151570189	IR	2	2	-	ENST00000491938	96.24	2.17352e-02	2.17352e-02	0|0.628930817610063	93.1034482758621|100	7_151572710_151570189_R_ENST00000491938_1
17:75286335-75286459	SLC25A19	17:75286724-75286399	IR	2	2	-	ENST00000582778	96.18	7.63960e-03	7.63960e-03	4.97512437810945|2.66666666666667	100|100	17_75286724_75286399_R_ENST00000582778_1
14:20460261-20460298	PIP4P1	14:20460894-20460260	IR	2	2	-	ENST00000556093	96.09	4.19635e-03	4.19635e-03	4.54545454545455|3.27868852459016	100|100	14_20460894_20460260_R_ENST00000556093_1
21:43100453-43100519	U2AF1	21:43101908-43100452	IR	2	2	-	ENST00000468039	96.05	1.35537e-03	1.35537e-03	3.74531835205993|4.15430267062314	100|100	21_43101908_43100452_R_ENST00000468039_1
3:129397210-129397348	SNORA7B	3:129399420-129397039	IR	2	2	-	ENST00000384360	96.00	2.65105e-02	2.65105e-02	0|8	100|100	3_129399420_129397039_R_ENST00000384360_1
1:15945846-15946294	ZBTB17	1:15947124-15945845	IR	2	2	-	ENST00000479282	95.96	1.33224e-03	1.33224e-03	0|3.48837209302326	100|95.4022988505747	1_15947124_15945845_R_ENST00000479282_1
17:74772903-74773039	NAT9	17:74775853-74772895	IR	2	2	-	ENST00000578947	95.91	8.00097e-03	8.00097e-03	2.66666666666667|1.6260162601626	100|96.1038961038961	17_74775853_74772895_R_ENST00000578947_1
1:100083563-100085434	SASS6	1:100084472-100057989	IR	2	2	-	ENST00000287482	95.86	2.12901e-03	2.12901e-03	3.27868852459016|0	100|95	1_100084472_100057989_R_ENST00000287482_1
11:65083250-65083550	CDCA5	11:65083717-65083484	IR	2	2	-	ENST00000462902	95.84	2.63522e-03	2.63522e-03	3.17073170731707|0.396825396825397	95.2380952380952|100	11_65083717_65083484_R_ENST00000462902_1
1:1090406-1090428	C1orf159	1:1090429-1087574	IR	2	2	-	ENST00000427787	95.83	2.76617e-02	2.76617e-02	0|0	91.6666666666667|100	1_1090429_1087574_R_ENST00000427787_1
22:24540442-24541062	GUCD1	22:24544084-24540437	IR	2	2	NMD	ENST00000398245	95.79	4.44680e-03	4.44680e-03	3.53982300884956|4.8780487804878	100|100	22_24544084_24540437_R_ENST00000398245_1
22:24540442-24541062	GUCD1	22:24544084-24540422	IR	2	2	NMD	ENST00000398245	95.79	4.44680e-03	4.44680e-03	3.53982300884956|4.8780487804878	100|100	22_24544084_24540422_R_ENST00000398245_1
19:50799442-50799532	SNORD88A	19:50801350-50799293	IR	2	2	-	ENST00000408314	95.72	3.90777e-03	3.90777e-03	2.11081794195251|4.29906542056075	99.236641221374|98.6206896551724	19_50801350_50799293_R_ENST00000408314_1
8:93740121-93740773	RBM12B-AS1	8:93740957-93740628	IR	2	2	-	ENST00000623283	95.54	5.94954e-03	5.94954e-03	3.57142857142857|5.35714285714286	100|100	8_93740957_93740628_R_ENST00000623283_1
19:50802328-50802418	SNORD88C	19:50802651-50799293	IR	2	2	-	ENST00000408061	95.52	1.74985e-03	1.74985e-03	2.11081794195251|2.10325047801147	97.3684210526316|97.8947368421053	19_50802651_50799293_R_ENST00000408061_1
1:231223763-231225523	C1orf131	1:231225923-231224314	IR	2	2	-	ENST00000318906	95.46	6.71435e-04	6.71435e-04	3.6697247706422|3.44827586206897	99.0291262135922|99.009900990099	1_231225923_231224314_R_ENST00000318906_1
2:218282004-218282181	TMBIM1	2:218284161-218282003	IR (overlapping region)	2	2	-	ENST00000413976	95.45	3.02923e-02	3.02923e-02	0|0	90.9090909090909|100	2_218284161_218282003_R_ENST00000413976_1
7:74883767-74884223	STAG3L2	7:74884525-74883794	IR	2	2	-	ENST00000611766	95.40	1.05927e-03	1.05927e-03	4.44444444444444|4.76190476190476	100|100	7_74884525_74883794_R_ENST00000611766_1
7:74883767-74884223	STAG3L2	7:74884525-74883766	IR	2	2	-	ENST00000611766	95.40	1.05927e-03	1.05927e-03	4.44444444444444|4.76190476190476	100|100	7_74884525_74883766_R_ENST00000611766_1
21:43100453-43100519	U2AF1	21:43104403-43100452	IR	2	2	-	ENST00000468039	95.35	6.10640e-03	6.10640e-03	1.7208413001912|3.2934131736527	100|95.7142857142857	21_43104403_43100452_R_ENST00000468039_1
21:43095702-43095743	U2AF1	21:43104403-43095693	IR	2	2	-	ENST00000463599	95.11	2.86336e-03	2.86336e-03	2.36087689713322|3.96825396825397	100|96.551724137931	21_43104403_43095693_R_ENST00000463599_1
19:50802328-50802418	SNORD88C	19:50804930-50802216	IR	2	2	-	ENST00000408061	95.11	1.05117e-03	1.05117e-03	4.20711974110032|4.56730769230769	98.989898989899|100	19_50804930_50802216_R_ENST00000408061_1
19:50802328-50802418	SNORD88C	19:50804596-50802216	IR	2	2	-	ENST00000408061	95.11	1.05117e-03	1.05117e-03	4.20711974110032|4.56730769230769	98.989898989899|100	19_50804596_50802216_R_ENST00000408061_1
19:50802328-50802418	SNORD88C	19:50804559-50802216	IR	2	2	-	ENST00000408061	95.11	1.05117e-03	1.05117e-03	4.20711974110032|4.56730769230769	98.989898989899|100	19_50804559_50802216_R_ENST00000408061_1
2:170992154-170993956	TLK1	2:170996761-170990822	IR	2	2	NMD	ENST00000359766	95.09	1.70981e-02	1.70981e-02	0|2.12765957446809	92.3076923076923|100	2_170996761_170990822_R_ENST00000359766_1
19:35752804-35753100	LIN37	19:35753000-35753086	IR (overlapping region)	2	2	-	ENST00000592871	95.01	1.27947e-02	1.27947e-02	6.89655172413793|3.07692307692308	100|100	19_35753000_35753086_R_ENST00000592871_1
2:218282004-218282181	TMBIM1	2:218284267-218282117	IR (overlapping region)	2	2	-	ENST00000413976	95.00	3.34754e-02	3.34754e-02	0|0	90|100	2_218284267_218282117_R_ENST00000413976_1
19:50802328-50802418	SNORD88C	19:50804670-50802216	IR	2	2	-	ENST00000408061	94.95	3.30384e-03	3.30384e-03	4.51612903225806|4.56730769230769	98.989898989899|100	19_50804670_50802216_R_ENST00000408061_1
1:15945846-15946294	ZBTB17	1:15947124-15945932	IR	2	2	-	ENST00000479282	94.81	1.79893e-03	1.79893e-03	0|5.68181818181818	100|95.2941176470588	1_15947124_15945932_R_ENST00000479282_1
1:231223763-231225523	C1orf131	1:231226493-231225502	IR	2	2	-	ENST00000318906	94.75	3.04348e-03	3.04348e-03	4.54545454545455|3.44827586206897	98.6666666666667|98.8235294117647	1_231226493_231225502_R_ENST00000318906_1
1:113895056-113896465	AP4B1	1:113897976-113896044	IR (overlapping region)	2	2	-	ENST00000479285	94.75	6.70101e-03	6.70101e-03	6.25|4.25531914893617	100|100	1_113897976_113896044_R_ENST00000479285_1
9:131528795-131529038	UCK1	9:131529039-131526444	IR	2	2	-	ENST00000482398	94.68	2.83404e-03	2.83404e-03	1.36986301369863|3.06122448979592	98.6666666666667|95.1219512195122	9_131529039_131526444_R_ENST00000482398_1
12:107741066-107741260	PRDM4	12:107742594-107741065	IR (overlapping region)	2	2	-	ENST00000549416	94.61	2.63334e-02	2.63334e-02	1.47058823529412|9.30232558139535	100|100	12_107742594_107741065_R_ENST00000549416_1
19:50799442-50799532	SNORD88A	19:50802258-50799293	IR	2	2	-	ENST00000408314	94.60	1.66088e-03	1.66088e-03	2.11081794195251|1.53846153846154	95.6521739130435|97.196261682243	19_50802258_50799293_R_ENST00000408314_1
19:50797705-50798958	C19orf48	19:50802259-50797760	IR	2	2	-	ENST00000345523	94.59	4.10033e-04	4.10033e-04	2.66990291262136|1.51515151515152	95.7746478873239|97.5806451612903	19_50802259_50797760_R_ENST00000345523_1
19:50797705-50798958	C19orf48	19:50802258-50798205	IR	2	2	-	ENST00000345523	94.54	5.84562e-03	5.84562e-03	2.19512195121951|2.07156308851224	95.7746478873239|97.5806451612903	19_50802258_50798205_R_ENST00000345523_1
19:50797705-50798958	C19orf48	19:50802258-50798893	IR	2	2	-	ENST00000345523	94.49	1.18816e-03	1.18816e-03	2.90556900726392|2.98507462686567	97.196261682243|97.6744186046512	19_50802258_50798893_R_ENST00000345523_1
7:149619749-149620037	ZNF767P	7:149621151-149619923	IR	2	2	-	ENST00000493198	94.44	3.74051e-02	3.74051e-02	0|0	100|88.8888888888889	7_149621151_149619923_R_ENST00000493198_1
1:231223763-231225523	C1orf131	1:231225524-231224254	IR	2	2	-	ENST00000318906	94.42	1.67875e-02	1.67875e-02	7.07964601769912|2.0979020979021	98.989898989899|99.0196078431373	1_231225524_231224254_R_ENST00000318906_1
21:43095702-43095743	U2AF1	21:43101433-43095693	IR	2	2	-	ENST00000463599	94.30	7.77668e-03	7.77668e-03	2.36087689713322|4.69483568075117	97.7777777777778|97.8723404255319	21_43101433_43095693_R_ENST00000463599_1
3:129397210-129397348	SNORA7B	3:129399406-129397039	IR	2	2	-	ENST00000384360	94.23	3.89281e-02	3.89281e-02	0|11.5384615384615	100|100	3_129399406_129397039_R_ENST00000384360_1
19:55597734-55597901	FIZ1	19:55597843-55595619	IR	2	2	-	ENST00000587414	94.23	3.89281e-02	3.89281e-02	0|11.5384615384615	100|100	19_55597843_55595619_R_ENST00000587414_1
16:21406038-21406689	NPIPB3	16:21406860-21406653	IR	2	2	-	ENST00000448012	94.22	1.17386e-03	1.17386e-03	3.2258064516129|6.38297872340426	98.046875|100	16_21406860_21406653_R_ENST00000448012_1
3:129396218-129396425	RPL32P3	3:129397141-129396195	IR	2	2	-	ENST00000359025	94.11	1.65192e-02	1.65192e-02	8.33333333333333|3.44827586206897	100|100	3_129397141_129396195_R_ENST00000359025_1
1:27553146-27553185	AHDC1	1:27553186-27552495	IR	2	2	-	ENST00000480033	94.05	4.00514e-03	4.00514e-03	1.85185185185185|4.44444444444444	96.7741935483871|97.6190476190476	1_27553186_27552495_R_ENST00000480033_1
14:65083744-65084299	MAX	14:65093816-65077192	IR (overlapping region)	2	2	-	ENST00000246163	93.93	1.24583e-03	1.24583e-03	0|0	93.75|94.1176470588235	14_65093816_65077192_R_ENST00000246163_1
2:74505043-74505190	PCGF1	2:74505611-74505045	IR	2	2	-	ENST00000233630	93.91	8.26163e-04	8.26163e-04	6.06060606060606|2.27272727272727	100|96.1538461538462	2_74505611_74505045_R_ENST00000233630_1
21:43100453-43100519	U2AF1	21:43104403-43097621	IR	2	2	-	ENST00000468039	93.85	1.17460e-03	1.17460e-03	3.38345864661654|5.55555555555556	100|96.6292134831461	21_43104403_43097621_R_ENST00000468039_1
17:44195121-44195140	ATXN7L3	17:44195477-44194656	IR	2	2	-	ENST00000587022	93.84	1.04706e-02	1.04706e-02	1.50375939849624|1.64835164835165	96.9879518072289|93.8524590163934	17_44195477_44194656_R_ENST00000587022_1
17:8144055-8144993	PER1	17:8144994-8144055	IR (overlapping region)	2	2	-	ENST00000354903	93.77	5.20692e-03	5.20692e-03	0|7.69230769230769	95.2380952380952|100	17_8144994_8144055_R_ENST00000354903_1
19:50802328-50802418	SNORD88C	19:50804716-50802216	IR	2	2	-	ENST00000408061	93.75	2.08781e-03	2.08781e-03	6.91823899371069|4.56730769230769	98.989898989899|100	19_50804716_50802216_R_ENST00000408061_1
21:5116341-5117231	GATD3B	21:5118848-5116936	IR (overlapping region)	2	2	-	ENST00000620015	93.73	1.85170e-02	1.85170e-02	9|3.54609929078014	100|100	21_5118848_5116936_R_ENST00000620015_1
19:45090107-45091524	GEMIN7	19:45090392-45076509	IR (overlapping region)	2	2	-	ENST00000270257	93.67	2.35340e-02	2.35340e-02	2.98507462686567|1.67597765363128	92|100	19_45090392_45076509_R_ENST00000270257_1
11:65083250-65083550	CDCA5	11:65083724-65083484	IR	2	2	-	ENST00000462902	93.67	1.94914e-02	1.94914e-02	3.17073170731707|0.396825396825397	90.9090909090909|100	11_65083724_65083484_R_ENST00000462902_1
19:11555175-11555719	ELOF1	19:11559231-11555174	IR	2	2	-	ENST00000593077	93.62	2.74975e-03	2.74975e-03	7.31707317073171|1.31578947368421	100|95.8762886597938	19_11559231_11555174_R_ENST00000593077_1
9:133412363-133412492	REXO4	9:133412493-133411003	IR	2	2	-	ENST00000445916	93.61	1.56860e-02	1.56860e-02	0|0	95.9183673469388|91.304347826087	9_133412493_133411003_R_ENST00000445916_1
3:113014377-113015060	GTPBP8	3:113019604-113013952	IR (overlapping region)	2	2	NMD	ENST00000485330	93.56	3.66116e-03	3.66116e-03	2.35294117647059|1.26582278481013	95.3846153846154|95.3488372093023	3_113019604_113013952_R_ENST00000485330_1
1:1081825-1084506	C1orf159	1:1084507-1084352	IR	2	2	-	ENST00000487177	93.56	1.10202e-02	1.10202e-02	1.51515151515152|0	91.6666666666667|96.969696969697	1_1084507_1084352_R_ENST00000487177_1
5:178223388-178223945	PHYKPL	5:178223452-178222851	IR	2	2	-	ENST00000504096	93.55	1.10972e-02	1.10972e-02	4.44444444444444|2.56410256410256	100|94.1176470588235	5_178223452_178222851_R_ENST00000504096_1
12:6331240-6331993	TNFRSF1A	12:6333148-6331239	IR	2	2	-	ENST00000366159	93.53	1.09626e-04	1.09626e-04	0.530503978779841|0	93.6507936507936|93.9393939393939	12_6333148_6331239_R_ENST00000366159_1
21:43100453-43100519	U2AF1	21:43101433-43100452	IR	2	2	-	ENST00000468039	93.50	4.94587e-06	4.94587e-06	3.92523364485981|4.15430267062314	97.6744186046512|97.4025974025974	21_43101433_43100452_R_ENST00000468039_1
3:113014377-113015060	GTPBP8	3:113019852-113013952	IR (overlapping region)	2	2	NMD	ENST00000485330	93.45	8.34581e-04	8.34581e-04	1.19047619047619|2.5	95.5882352941177|95	3_113019852_113013952_R_ENST00000485330_1
11:210364-213780	RIC8A	11:212982-213298	IR	2	2	-	ENST00000530149	93.44	2.79247e-03	2.79247e-03	6.55737704918033|1.81818181818182	98.9949748743718|96.2616822429907	11_212982_213298_R_ENST00000530149_1
21:43097622-43101432	U2AF1	21:43104403-43100576	IR	2	2	-	ENST00000496462	93.40	4.17445e-03	4.17445e-03	1.55210643015521|3.58565737051793	96.2264150943396|95.7142857142857	21_43104403_43100576_R_ENST00000496462_1
19:45090107-45091524	GEMIN7	19:45090375-45085328	IR (overlapping region)	2	2	-	ENST00000270257	93.40	2.50314e-02	2.50314e-02	2.98507462686567|1.12359550561798	90.9090909090909|100	19_45090375_45085328_R_ENST00000270257_1
3:113014377-113015060	GTPBP8	3:113019862-113013952	IR	2	2	NMD	ENST00000485330	93.38	4.34532e-04	4.34532e-04	1.19047619047619|2.5	95.5882352941177|94.8717948717949	3_113019862_113013952_R_ENST00000485330_1
2:170992154-170993956	TLK1	2:170996761-170993726	IR	2	2	NMD	ENST00000359766	93.38	3.18628e-02	3.18628e-02	0|2.12765957446809	88.8888888888889|100	2_170996761_170993726_R_ENST00000359766_1
17:82050415-82050555	RFNG	17:82050765-82050414	IR (overlapping region)	2	2	-	ENST00000578356	93.37	3.47876e-03	3.47876e-03	7.14285714285714|6.12244897959184	100|100	17_82050765_82050414_R_ENST00000578356_1
7:73574477-73574513	TBL2	7:73574514-73573878	IR	2	2	NMD	ENST00000458466	93.31	3.43392e-02	3.43392e-02	1.53846153846154|1.73913043478261	100|89.9038461538462	7_73574514_73573878_R_ENST00000458466_1
12:57519163-57519259	MIR616	12:57521738-57517705	IR	2	2	-	ENST00000385293	93.17	8.29038e-03	8.29038e-03	1.66666666666667|2.94117647058824	93.3333333333333|97.6190476190476	12_57521738_57517705_R_ENST00000385293_1
1:33031035-33032469	AL020995.1	1:33036903-33031543	IR	2	2	-	ENST00000427524	93.12	2.82789e-02	2.82789e-02	2.56410256410256|2.85714285714286	91.6666666666667|100	1_33036903_33031543_R_ENST00000427524_1
3:44450123-44450573	ZNF445	3:44450963-44450122	IR	2	2	-	ENST00000460529	93.06	9.50108e-03	9.50108e-03	8.33333333333333|5.55555555555556	100|100	3_44450963_44450122_R_ENST00000460529_1
3:44450123-44450573	ZNF445	3:44450963-44450120	IR	2	2	-	ENST00000460529	93.06	9.50108e-03	9.50108e-03	8.33333333333333|5.55555555555556	100|100	3_44450963_44450120_R_ENST00000460529_1
3:113014377-113015060	GTPBP8	3:113019833-113013948	IR (overlapping region)	2	2	NMD	ENST00000485330	93.04	8.54940e-03	8.54940e-03	1.19047619047619|3.7037037037037	95.5223880597015|95.4545454545455	3_113019833_113013948_R_ENST00000485330_1
12:6331240-6331993	TNFRSF1A	12:6333148-6331871	IR	2	2	-	ENST00000366159	93.04	1.74618e-03	1.74618e-03	0.530503978779841|1.16822429906542	93.8461538461538|93.9393939393939	12_6333148_6331871_R_ENST00000366159_1
19:50799442-50799532	SNORD88A	19:50802258-50799271	IR	2	2	-	ENST00000408314	92.97	6.27769e-04	6.27769e-04	4.16666666666667|3.18725099601594	95.7746478873239|97.5206611570248	19_50802258_50799271_R_ENST00000408314_1
11:65083250-65083550	CDCA5	11:65083897-65083249	IR	2	2	-	ENST00000462902	92.97	7.02036e-03	7.02036e-03	4.50928381962865|5.69476082004556	96.1538461538462|100	11_65083897_65083249_R_ENST00000462902_1
1:213242060-213242658	RPS6KC1	1:213242298-213242568	IR	2	2	-	ENST00000491616	92.96	8.54875e-04	8.54875e-04	3.7037037037037|0	96.7741935483871|92.8571428571429	1_213242298_213242568_R_ENST00000491616_1
15:40339588-40339689	CCDC9B	15:40340016-40339587	IR	2	2	-	ENST00000557973	92.96	1.45371e-04	1.45371e-04	7.20720720720721|5.88235294117647	100|99.009900990099	15_40340016_40339587_R_ENST00000557973_1
2:27392784-27393367	FTH1P3	2:27409556-27384974	IR	2	2	-	ENST00000394290	92.95	2.12755e-02	2.12755e-02	0|10.5263157894737	100|96.4285714285714	2_27409556_27384974_R_ENST00000394290_1
11:210364-213780	RIC8A	11:212760-212836	IR	2	2	-	ENST00000530149	92.92	4.17348e-05	4.17348e-05	1.83823529411765|2.59365994236311	94.7089947089947|95.5555555555556	11_212760_212836_R_ENST00000530149_1
12:6656438-6656798	ING4	12:6656799-6655637	IR	2	2	-	ENST00000493267	92.86	4.88745e-02	4.88745e-02	0|0	85.7142857142857|100	12_6656799_6655637_R_ENST00000493267_1
11:68171119-68171151	KMT5B	11:68171252-68171118	IR	2	2	NMD	ENST00000323599	92.86	4.88745e-02	4.88745e-02	0|0	85.7142857142857|100	11_68171252_68171118_R_ENST00000323599_1
7:149487620-149491953	ZNF746	7:149492973-149487619	IR	2	2	-	ENST00000461958	92.85	3.41428e-03	3.41428e-03	1.78571428571429|6.06060606060606	100|93.5483870967742	7_149492973_149487619_R_ENST00000461958_1
17:45267113-45267466	MAP3K14-AS1	17:45271222-45267405	IR	2	2	-	ENST00000585346	92.78	8.57127e-04	8.57127e-04	0|3.75	96.6101694915254|92.7083333333333	17_45271222_45267405_R_ENST00000585346_1
3:15433110-15433216	RNU6-1024P	3:15439389-15426286	IR (overlapping region)	2	2	-	ENST00000384199	92.72	2.53616e-02	2.53616e-02	2.24719101123596|1.72413793103448	90.9090909090909|98.4962406015038	3_15439389_15426286_R_ENST00000384199_1
1:1090406-1090428	C1orf159	1:1091375-1090405	IR	2	2	-	ENST00000427787	92.71	7.36130e-03	7.36130e-03	0|5.47945205479452	90.9090909090909|100	1_1091375_1090405_R_ENST00000427787_1
17:64491523-64491789	ATP5MFP4	17:64492773-64490795	IR	2	2	-	ENST00000538774	92.71	3.78657e-02	3.78657e-02	2.08333333333333|0	100|87.5	17_64492773_64490795_R_ENST00000538774_1
7:73574477-73574513	TBL2	7:73574514-73573960	IR	2	2	NMD	ENST00000458466	92.66	2.77485e-02	2.77485e-02	1.53846153846154|3.41880341880342	100|90.2777777777778	7_73574514_73573960_R_ENST00000458466_1
17:8144055-8144993	PER1	17:8144994-8142648	IR (overlapping region)	2	2	-	ENST00000354903	92.65	1.01042e-02	1.01042e-02	0|0	94.1176470588235|91.1764705882353	17_8144994_8142648_R_ENST00000354903_1
