Y	24191871	24186508	0
Y	24204627	24196517	0
Y	24209872	24209566	0
Y	24210051	24209724	0
Y	24210226	24209954	0
Y	24210226	24209966	0
Y	24211343	24210758	0
Y	24238985	24232825	0
Y	24279296	24278336	0
Y	24281141	24278873	0
Y	24397408	24396603	0
Y	24495584	24494708	0
Y	24768998	24763068	0
Y	24978318	24977175	0
Y	25010770	25009699	0
Y	25031442	25030900	0
Y	25031442	25030959	0
Y	25038117	25031311	0
Y	25038117	25031316	0
Y	25038915	25037991	0
Y	25038915	25038097	0
Y	25044024	25041768	0
Y	25044065	25038808	0
Y	25044065	25041768	0
Y	25048611	25043945	0
Y	25048611	25043990	0
Y	25070842	25063082	0
Y	25184774	25183642	0
Y	25378879	25378670	0
Y	25387086	25378299	0
Y	25387086	25378819	0
Y	25394720	25386916	0
Y	25496116	25495650	0
Y	25513174	25512300	0
Y	25566034	25564121	0
Y	25592346	25590322	0
Y	25676915	25675059	0
Y	25713558	25709907	0
Y	25732103	25730010	0
Y	25733449	25731839	0
Y	25735161	25733226	0
Y	25750207	25748595	0
Y	25873179	25871930	0
Y	25935882	25933832	0
Y	26057195	26055778	0
Y	26208149	26198330	0
Y	26279178	26277922	0
Y	26587561	26586641	0
Y	26601023	26594850	0
Y	26628023	26623585	0
Y	2883653	2881682	0
Y	2930367	2929000	0
Y	2981928	2966843	0
Y	3002402	3001627	0
Y	3002627	2981837	0
Y	3579128	3579223	0
Y	4997681	4994089	0
Y	4997720	4993857	0
Y	6243441	6242445	0
Y	6243611	6243294	0
Y	6243644	6243294	0
Y	6246356	6246616	0
Y	6247674	6247774	0
Y	6247921	6248015	0
Y	6247921	6248026	0
Y	6262030	6256266	0
Y	6262103	6258332	0
Y	6263748	6261943	0
Y	6263748	6262005	0
Y	6263954	6261943	0
Y	6273913	6273578	0
Y	6305075	6303956	0
Y	6358827	6357218	0
Y	6408345	6406243	0
Y	6411531	6408464	0
Y	6412372	6411373	0
Y	6473018	6470772	0
Y	6473018	6471030	0
Y	6496758	6492975	0
Y	6868463	6865917	0
Y	6868463	6866072	0
Y	7106503	7100732	0
Y	7672539	7671742	0
Y	7688043	7687738	0
Y	7701248	7699356	0
Y	7722059	7712984	0
Y	7749472	7729456	0
Y	7776708	7742594	0
Y	7846455	7845484	0
Y	7907304	7905535	0
Y	7933800	7932996	0
Y	8070724	8068895	0
Y	8265263	8264448	0
Y	8414055	8413036	0
Y	8683879	8683369	0
Y	8784204	8783309	0
Y	8901514	8901202	0
Y	8972032	8971750	0
Y	9191073	9189628	0
Y	9312127	9311129	0
Y	9334833	9329879	0
Y	9337597	9337875	0
Y	9338939	9339039	0
Y	9339186	9339280	0
Y	9339186	9339291	0
Y	9353276	9347510	0
Y	9353349	9349578	0
Y	9354995	9353189	0
Y	9355183	9354848	0
Y	9355191	9353189	0
Y	9355191	9354845	0
Y	9357930	9358190	0
Y	9359254	9359354	0
Y	9359501	9359595	0
Y	9359501	9359606	0
Y	9373552	9367802	0
Y	9373625	9369856	0
Y	9375275	9373465	0
Y	9375275	9374968	0
Y	9375471	9373465	0
Y	9393892	9388121	0
Y	9393965	9390190	0
Y	9395621	9393805	0
Y	9395621	9395314	0
Y	9395817	9393805	0
Y	9398554	9398814	0
Y	9399878	9399978	0
Y	9400125	9400219	0
Y	9400125	9400230	0
Y	9462444	9458612	0
Y	9462517	9458742	0
Y	9464158	9462357	0
Y	9464158	9463851	0
Y	9464358	9462357	0
Y	9482823	9479052	0
Y	9484467	9482663	0
Y	9484655	9484320	0
Y	9484663	9484320	0
Y	9503037	9497286	0
Y	9503110	9499340	0
Y	9504754	9502950	0
Y	9504754	9504399	0
Y	9504950	9502950	0
Y	9523362	9517598	0
Y	9523435	9519665	0
Y	9525081	9523275	0
Y	9525081	9524774	0
Y	9525277	9523275	0
Y	9529337	9529437	0
Y	9529584	9529678	0
Y	9529584	9529689	0
Y	9545271	9544916	0
Y	9611368	9610570	0
Y	9707572	9706823	0
Y	9708659	9706823	0
Y	9708758	9706823	0
Y	9721297	9717652	0
Y	9761133	9753155	0
Y	9832211	9831417	0
Y	9906389	9905594	0
