Event Region	Gene Symbol	Target Exon	Event Type	N	T	Exon Type	Reference Transcript	ΔPSI (%)	T-test p-value	FDR (BH)	N Values	T Values	Database ID
1:156253048-156253078	SMG5	1:156253763-156253047	IR	2	2	-	ENST00000468993	89.40	2.73885e-02	2.73885e-02	1.59151193633952|0.498753117206983	94.6428571428571|86.2385321100918	1_156253763_156253047_R_ENST00000468993_1
3:129396218-129396425	RPL32P3	3:129397110-129396217	IR	2	2	-	ENST00000359025	89.36	2.93031e-02	2.93031e-02	6.52173913043478|14.7540983606557	100|100	3_129397110_129396217_R_ENST00000359025_1
22:31340677-31341683	PATZ1	22:31343592-31340676	IR	2	2	-	ENST00000215919	89.36	1.55619e-02	1.55619e-02	8.45070422535211|12.8205128205128	100|100	22_31343592_31340676_R_ENST00000215919_1
15:100575044-100575128	LINS1	15:100580353-100574986	IR	2	2	-	ENST00000559577	89.29	6.31143e-02	6.31143e-02	0|2.5	81.0810810810811|100	15_100580353_100574986_R_ENST00000559577_1
19:40072993-40076209	ZNF780A	19:40081918-40074515	IR (overlapping region)	2	2	-	ENST00000340963	89.23	5.48797e-03	5.48797e-03	0|0	90|88.4615384615385	19_40081918_40074515_R_ENST00000340963_1
15:100580320-100580352	LINS1	15:100580353-100576574	IR	2	2	-	ENST00000560934	89.23	4.32843e-02	4.32843e-02	0|4.8780487804878	83.3333333333333|100	15_100580353_100576574_R_ENST00000560934_1
21:36053589-36053620	SETD4	21:36057200-36052916	IR	2	2	-	ENST00000443703	89.19	4.41279e-04	4.41279e-04	0|1.61290322580645	88.8888888888889|91.1111111111111	21_36057200_36052916_R_ENST00000443703_1
16:21904119-21905044	SMG1P4	16:21905045-21904467	IR	2	2	-	ENST00000517529	89.17	7.69691e-02	7.69691e-02	0|0	78.3333333333333|100	16_21905045_21904467_R_ENST00000517529_1
12:6331240-6331993	TNFRSF1A	12:6333148-6331239	IR	2	2	-	ENST00000366159	88.93	2.49514e-03	2.49514e-03	4.26829268292683|5.45454545454545	93.6507936507936|93.9393939393939	12_6333148_6331239_R_ENST00000366159_1
6:31957400-31957435	NELFE	6:31958455-31957317	IR	2	2	-	ENST00000625905	88.91	8.83103e-03	8.83103e-03	4|0	94.8717948717949|86.9565217391304	6_31958455_31957317_R_ENST00000625905_1
21:36053589-36053620	SETD4	21:36057205-36053588	IR	2	2	-	ENST00000443703	88.85	2.73492e-03	2.73492e-03	0|4.6875	89.7959183673469|92.5925925925926	21_36057205_36053588_R_ENST00000443703_1
7:151572408-151572709	PRKAG2	7:151572710-151570170	IR	2	2	-	ENST00000491938	88.80	2.14251e-02	2.14251e-02	8.33333333333333|7.40740740740741	93.3333333333333|100	7_151572710_151570170_R_ENST00000491938_1
12:6331240-6331993	TNFRSF1A	12:6333148-6331871	IR	2	2	-	ENST00000366159	88.80	1.86247e-02	1.86247e-02	2.48447204968944|7.69230769230769	93.8461538461538|93.9393939393939	12_6333148_6331871_R_ENST00000366159_1
12:49043078-49043186	KMT2D	12:49043187-49042740	IR	2	2	-	ENST00000550356	88.78	7.51617e-04	7.51617e-04	0|0	88.8888888888889|88.6792452830189	12_49043187_49042740_R_ENST00000550356_1
9:133412363-133412492	REXO4	9:133414834-133410984	IR (overlapping region)	2	2	-	ENST00000445916	88.77	3.71556e-05	3.71556e-05	2.12765957446809|2.89855072463768	90.9090909090909|91.6666666666667	9_133414834_133410984_R_ENST00000445916_1
14:65083744-65084299	MAX	14:65093816-65083743	IR (overlapping region)	2	2	-	ENST00000246163	88.75	5.58919e-03	5.58919e-03	4.16666666666667|0	91.6666666666667|90	14_65093816_65083743_R_ENST00000246163_1
1:33031035-33032469	AL020995.1	1:33036903-33031543	IR	2	2	-	ENST00000427524	88.69	1.73145e-02	1.73145e-02	0|14.2857142857143	91.6666666666667|100	1_33036903_33031543_R_ENST00000427524_1
1:227733619-227733681	JMJD4	1:227734372-227733618	IR (overlapping region)	2	2	-	ENST00000465251	88.68	1.47395e-02	1.47395e-02	0|3.6036036036036	86.046511627907|94.9152542372881	1_227734372_227733618_R_ENST00000465251_1
12:6656438-6656798	ING4	12:6656799-6652661	IR	2	2	-	ENST00000493267	88.68	4.91724e-02	4.91724e-02	4.8780487804878|3.47826086956522	85.7142857142857|100	12_6656799_6652661_R_ENST00000493267_1
2:218656387-218656463	ZNF142	2:218659131-218656349	IR (overlapping region)	2	2	-	ENST00000432460	88.53	3.13666e-03	3.13666e-03	8.47457627118644|2.77777777777778	92.3076923076923|96	2_218659131_218656349_R_ENST00000432460_1
7:92581506-92581603	FAM133B	7:92581604-92579154	IR	2	2	-	ENST00000456502	88.47	5.79791e-02	5.79791e-02	0|0	96.551724137931|80.3921568627451	7_92581604_92579154_R_ENST00000456502_1
12:121429097-121430163	KDM2B	12:121453345-121429870	IR	2	2	-	ENST00000377069	88.46	8.25712e-02	8.25712e-02	0|0	76.9230769230769|100	12_121453345_121429870_R_ENST00000377069_1
19:40072993-40076209	ZNF780A	19:40081918-40072992	IR (overlapping region)	2	2	-	ENST00000340963	88.39	6.43028e-03	6.43028e-03	0|0	89.2857142857143|87.5	19_40081918_40072992_R_ENST00000340963_1
19:40072993-40076209	ZNF780A	19:40081915-40072992	IR (overlapping region)	2	2	-	ENST00000340963	88.39	6.43028e-03	6.43028e-03	0|0	89.2857142857143|87.5	19_40081915_40072992_R_ENST00000340963_1
19:10403458-10403538	MIR1181	19:10403512-10400574	IR (overlapping region)	2	2	-	ENST00000408639	88.37	1.95956e-02	1.95956e-02	6.34920634920635|8.69565217391304	100|91.7808219178082	19_10403512_10400574_R_ENST00000408639_1
1:15945846-15946294	ZBTB17	1:15947124-15945845	IR	2	2	-	ENST00000479282	88.35	4.21972e-03	4.21972e-03	12.8205128205128|5.88235294117647	100|95.4022988505747	1_15947124_15945845_R_ENST00000479282_1
10:102110392-102110701	LDB1	10:102110972-102110528	IR	2	2	-	ENST00000461873	88.33	8.48333e-03	8.48333e-03	0.555555555555556|0.947867298578199	90.4494382022472|87.7094972067039	10_102110972_102110528_R_ENST00000461873_1
19:40072993-40076209	ZNF780A	19:40083238-40076113	IR (overlapping region)	2	2	-	ENST00000340963	88.31	9.72688e-03	9.72688e-03	0|0	89.6551724137931|86.9565217391304	19_40083238_40076113_R_ENST00000340963_1
1:15945846-15946294	ZBTB17	1:15947124-15945932	IR	2	2	-	ENST00000479282	88.30	4.03879e-03	4.03879e-03	12.8205128205128|5.88235294117647	100|95.2941176470588	1_15947124_15945932_R_ENST00000479282_1
1:244840638-244845344	HNRNPU	1:244846707-244845251	IR	2	2	-	ENST00000366527	88.17	2.86771e-02	2.86771e-02	7.97101449275362|7.69230769230769	92|100	1_244846707_244845251_R_ENST00000366527_1
11:119110587-119110957	C2CD2L	11:119110681-119110846	IR	2	2	-	ENST00000525598	88.15	1.86648e-02	1.86648e-02	3.27868852459016|5.12820512820513	96|88.7096774193548	11_119110681_119110846_R_ENST00000525598_1
2:218656387-218656463	ZNF142	2:218658877-218656149	IR (overlapping region)	2	2	-	ENST00000432460	88.14	9.73579e-03	9.73579e-03	0|2.77777777777778	92.8571428571429|86.2068965517241	2_218658877_218656149_R_ENST00000432460_1
11:75562370-75563770	SERPINH1	11:75562379-75563726	IR	2	2	-	ENST00000524558	88.12	8.49959e-04	8.49959e-04	12|11.7647058823529	100|100	11_75562379_75563726_R_ENST00000524558_1
1:156253048-156253078	SMG5	1:156253509-156252918	IR	2	2	-	ENST00000468993	88.01	9.58244e-05	9.58244e-05	0.802139037433155|0.246305418719212	88.695652173913|88.3720930232558	1_156253509_156252918_R_ENST00000468993_1
19:40072993-40076209	ZNF780A	19:40081915-40073179	IR (overlapping region)	2	2	-	ENST00000340963	87.92	6.99554e-03	6.99554e-03	0|0	86.9565217391304|88.8888888888889	19_40081915_40073179_R_ENST00000340963_1
1:27553146-27553185	AHDC1	1:27553546-27552772	IR	2	2	-	ENST00000480033	87.91	3.22985e-02	3.22985e-02	14.2857142857143|5.33333333333333	97.8260869565217|97.6190476190476	1_27553546_27552772_R_ENST00000480033_1
1:244840638-244845344	HNRNPU	1:244846707-244845246	IR	2	2	-	ENST00000366527	87.90	2.87844e-02	2.87844e-02	7.97101449275362|8.23529411764706	92|100	1_244846707_244845246_R_ENST00000366527_1
2:218656387-218656463	ZNF142	2:218658877-218656386	IR (overlapping region)	2	2	-	ENST00000432460	87.87	1.22003e-02	1.22003e-02	10|2.77777777777778	92.8571428571429|95.6521739130435	2_218658877_218656386_R_ENST00000432460_1
10:99613469-99613924	SLC25A28	10:99620148-99612542	IR	2	2	-	ENST00000479722	87.86	1.44363e-02	1.44363e-02	14.1304347826087|10.1449275362319	100|100	10_99620148_99612542_R_ENST00000479722_1
20:10645722-10646084	JAG1	20:10647104-10645721	IR	2	2	-	ENST00000613518	87.77	1.99076e-03	1.99076e-03	0|5.55555555555556	92.8571428571429|88.2352941176471	20_10647104_10645721_R_ENST00000613518_1
17:76395358-76396821	UBE2O	17:76398384-76396127	IR	2	2	-	ENST00000586409	87.56	5.84865e-04	5.84865e-04	4.13793103448276|1.92307692307692	92|89.1891891891892	17_76398384_76396127_R_ENST00000586409_1
1:244840638-244845344	HNRNPU	1:244846707-244845199	IR	2	2	-	ENST00000366527	87.51	2.36601e-02	2.36601e-02	9.28571428571429|7.69230769230769	92|100	1_244846707_244845199_R_ENST00000366527_1
7:75513025-75513126	RF00019	7:75514785-75512588	IR	2	2	-	ENST00000364004	87.50	1.82940e-02	1.82940e-02	2.94117647058824|0	84.6153846153846|93.3333333333333	7_75514785_75512588_R_ENST00000364004_1
7:75513025-75513126	RF00019	7:75514780-75512588	IR	2	2	-	ENST00000364004	87.50	1.82940e-02	1.82940e-02	2.94117647058824|0	84.6153846153846|93.3333333333333	7_75514780_75512588_R_ENST00000364004_1
11:75562370-75563770	SERPINH1	11:75563507-75563726	IR	2	2	-	ENST00000524558	87.50	3.02923e-02	3.02923e-02	8.33333333333333|16.6666666666667	100|100	11_75563507_75563726_R_ENST00000524558_1
15:70048977-70051467	TLE3	15:70052525-70051390	IR	2	2	-	ENST00000557815	87.39	6.58877e-02	6.58877e-02	3.33333333333333|3.7037037037037	100|81.8181818181818	15_70052525_70051390_R_ENST00000557815_1
20:10649636-10649695	MIR6870	20:10650361-10649521	IR	2	2	-	ENST00000615931	87.37	5.35641e-02	5.35641e-02	0|0	94.7368421052632|80	20_10650361_10649521_R_ENST00000615931_1
15:40339588-40339689	CCDC9B	15:40340016-40339587	IR	2	2	-	ENST00000557973	87.35	1.62947e-02	1.62947e-02	9.43396226415094|14.8825065274151	100|99.009900990099	15_40340016_40339587_R_ENST00000557973_1
X:30842988-30843049	TAB3	X:30846072-30842987	IR	2	2	-	ENST00000378928	87.32	2.90372e-02	2.90372e-02	8.69565217391304|16.6666666666667	100|100	X_30846072_30842987_R_ENST00000378928_1
19:40072993-40076209	ZNF780A	19:40081918-40076113	IR (overlapping region)	2	2	-	ENST00000340963	87.30	1.15736e-02	1.15736e-02	0|0	88.8888888888889|85.7142857142857	19_40081918_40076113_R_ENST00000340963_1
19:40072993-40076209	ZNF780A	19:40081915-40076113	IR (overlapping region)	2	2	-	ENST00000340963	87.30	1.15736e-02	1.15736e-02	0|0	88.8888888888889|85.7142857142857	19_40081915_40076113_R_ENST00000340963_1
2:218656387-218656463	ZNF142	2:218656404-218651700	IR	2	2	-	ENST00000432460	87.29	6.02156e-03	6.02156e-03	5.26315789473684|10.2564102564103	93.9393939393939|96.1538461538462	2_218656404_218651700_R_ENST00000432460_1
17:4683034-4683079	PELP1	17:4691215-4682724	IR (overlapping region)	2	2	-	ENST00000570823	87.25	6.60617e-02	6.60617e-02	21.0526315789474|0	95.5555555555556|100	17_4691215_4682724_R_ENST00000570823_1
2:218656387-218656463	ZNF142	2:218658898-218656149	IR (overlapping region)	2	2	-	ENST00000432460	87.20	1.05964e-02	1.05964e-02	0|2.77777777777778	92|85.1851851851852	2_218658898_218656149_R_ENST00000432460_1
2:218656387-218656463	ZNF142	2:218658802-218656149	IR (overlapping region)	2	2	-	ENST00000432460	87.18	1.21702e-03	1.21702e-03	0|2.77777777777778	90.4761904761905|86.6666666666667	2_218658802_218656149_R_ENST00000432460_1
21:36053589-36053620	SETD4	21:36057302-36053582	IR	2	2	-	ENST00000443703	87.15	2.02501e-02	2.02501e-02	4.34782608695652|1.61290322580645	94.5454545454545|85.7142857142857	21_36057302_36053582_R_ENST00000443703_1
11:65083250-65083550	CDCA5	11:65083717-65083484	IR	2	2	-	ENST00000462902	87.12	1.86632e-02	1.86632e-02	16.017316017316|4.97737556561086	95.2380952380952|100	11_65083717_65083484_R_ENST00000462902_1
22:26511689-26512175	TFIP11	22:26512176-26511118	IR	2	2	-	ENST00000464449	87.10	5.46226e-03	5.46226e-03	0|3.03030303030303	89.1025641025641|88.135593220339	22_26512176_26511118_R_ENST00000464449_1
19:10561003-10561080	KRI1	19:10561081-10560380	IR	2	2	-	ENST00000537964	87.05	1.80976e-02	1.80976e-02	2.89855072463768|0.925925925925926	92.6086956521739|85.3174603174603	19_10561081_10560380_R_ENST00000537964_1
17:76395358-76396821	UBE2O	17:76397889-76396127	IR	2	2	-	ENST00000586409	87.02	9.83233e-04	9.83233e-04	5.26315789473684|2.9126213592233	91.7910447761194|90.4191616766467	17_76397889_76396127_R_ENST00000586409_1
7:74883767-74884223	STAG3L2	7:74884525-74884143	IR	2	2	-	ENST00000611766	87.00	9.04112e-02	9.04112e-02	0.99009900990099|0	75|100	7_74884525_74884143_R_ENST00000611766_1
11:18281914-18282220	HPS5	11:18282221-18280508	IR	2	2	-	ENST00000352460	86.99	7.93905e-03	7.93905e-03	14.8148148148148|6.45161290322581	95.2380952380952|100	11_18282221_18280508_R_ENST00000352460_1
6:28903002-28908840	TRIM27	6:28908990-28908807	IR	2	2	-	ENST00000481474	86.93	5.41928e-02	5.41928e-02	1.44927536231884|2.17391304347826	96.2264150943396|81.25	6_28908990_28908807_R_ENST00000481474_1
17:35104853-35104990	RAD51D	17:35106482-35103515	IR (overlapping region)	2	2	-	ENST00000415064	86.92	3.48760e-02	3.48760e-02	0|2.27272727272727	82.3529411764706|93.75	17_35106482_35103515_R_ENST00000415064_1
17:76395358-76396821	UBE2O	17:76397892-76396127	IR	2	2	-	ENST00000586409	86.90	6.05679e-04	6.05679e-04	5.26315789473684|2.9126213592233	91.7910447761194|90.1840490797546	17_76397892_76396127_R_ENST00000586409_1
7:66556889-66557362	AC006001.1	7:66560676-66554584	IR	2	2	-	ENST00000325130	86.89	5.23761e-03	5.23761e-03	3.57142857142857|1.81818181818182	91.6666666666667|87.5	7_66560676_66554584_R_ENST00000325130_1
19:40072993-40076209	ZNF780A	19:40081915-40076122	IR (overlapping region)	2	2	-	ENST00000340963	86.86	8.37609e-03	8.37609e-03	0|0	88|85.7142857142857	19_40081915_40076122_R_ENST00000340963_1
16:67132446-67132911	C16orf70	16:67132526-67132816	IR	2	2	-	ENST00000569626	86.85	7.08429e-02	7.08429e-02	0|0	96.551724137931|77.1428571428572	16_67132526_67132816_R_ENST00000569626_1
10:102110392-102110701	LDB1	10:102110972-102110629	IR	2	2	-	ENST00000461873	86.84	8.63755e-03	8.63755e-03	0.574712643678161|0.947867298578199	88.961038961039|86.25	10_102110972_102110629_R_ENST00000461873_1
1:113895056-113896465	AP4B1	1:113897976-113896044	IR (overlapping region)	2	2	-	ENST00000479285	86.72	4.45181e-03	4.45181e-03	12.6760563380282|13.8888888888889	100|100	1_113897976_113896044_R_ENST00000479285_1
22:30294089-30294110	TBC1D10A	22:30294111-30293650	IR (overlapping region)	2	2	-	ENST00000393906	86.62	3.94511e-02	3.94511e-02	18.75|8	100|100	22_30294111_30293650_R_ENST00000393906_1
7:73572878-73572970	TBL2	7:73572971-73571583	IR	2	2	NMD	ENST00000435792	86.61	7.17212e-03	7.17212e-03	4.41176470588235|6.66666666666667	92.3076923076923|92	7_73572971_73571583_R_ENST00000435792_1
7:73572878-73572970	TBL2	7:73573333-73571981	IR	2	2	NMD	ENST00000435792	86.57	2.39764e-03	2.39764e-03	5.79710144927536|4.54545454545455	91.566265060241|91.9075144508671	7_73573333_73571981_R_ENST00000435792_1
19:40072993-40076209	ZNF780A	19:40081915-40076135	IR (overlapping region)	2	2	-	ENST00000340963	86.50	1.10385e-02	1.10385e-02	0|0	88|85	19_40081915_40076135_R_ENST00000340963_1
11:83192137-83192816	AP000873.2	11:83193621-83192735	IR	2	2	-	ENST00000500634	86.50	2.83011e-02	2.83011e-02	7.31707317073171|9.67741935483871	90|100	11_83193621_83192735_R_ENST00000500634_1
1:27553146-27553185	AHDC1	1:27553186-27552495	IR	2	2	-	ENST00000480033	86.46	8.80327e-03	8.80327e-03	12.5|8.97435897435897	96.7741935483871|97.6190476190476	1_27553186_27552495_R_ENST00000480033_1
15:40337850-40337893	CCDC9B	15:40338661-40337849	IR	2	2	-	ENST00000560922	86.39	1.52857e-04	1.52857e-04	7.53968253968254|9.03426791277258	93.9130434782609|95.4356846473029	15_40338661_40337849_R_ENST00000560922_1
11:83192137-83192816	AP000873.2	11:83193663-83192136	IR	2	2	-	ENST00000500634	86.39	4.45543e-03	4.45543e-03	7.31707317073171|12.5	92.5925925925926|100	11_83193663_83192136_R_ENST00000500634_1
17:76395358-76396821	UBE2O	17:76397889-76395357	IR	2	2	-	ENST00000586409	86.33	6.55689e-04	6.55689e-04	5.97014925373134|2.9126213592233	92.3611111111111|89.1891891891892	17_76397889_76395357_R_ENST00000586409_1
