Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Negative Regulation of Cell Cycle (GO:0045786)	2/81	0.003984900405232559	0.028691282917674425	0	0	23.58573072497123	130.3168926320008	NR4A1;TFAP4
Regulation of RNA Polymerase II Regulatory Region Sequence-Specific DNA Binding (GO:1903025)	1/5	0.005812455550744722	0.038045163604874546	0	0	223.59782608695653	1151.026191155412	NSD1
mRNA 5'-Splice Site Recognition (GO:0000395)	1/5	0.005812455550744722	0.038045163604874546	0	0	223.59782608695653	1151.026191155412	PSIP1
Regulation of Type B Pancreatic Cell Proliferation (GO:0061469)	1/6	0.00697106087386167	0.041826365243170016	0	0	178.8695652173913	888.2640894060627	NR4A1
Glucan Catabolic Process (GO:0009251)	1/6	0.00697106087386167	0.041826365243170016	0	0	178.8695652173913	888.2640894060627	PYGB
Positive Regulation of Macromolecule Biosynthetic Process (GO:0010557)	3/355	0.007853742594025012	0.04501868049252199	0	0	8.207386363636363	39.77927376678204	DNMT1;CTCF;HCFC1
Detection of Molecule of Bacterial Origin (GO:0032490)	1/7	0.008128372866705359	0.04501868049252199	0	0	149.05072463768116	717.2908896807371	NR4A1
Regulation of Sister Chromatid Cohesion (GO:0007063)	1/8	0.009284392785145557	0.0495167615207763	0	0	127.75155279503106	597.803232975528	CTCF
Endothelial Cell Chemotaxis (GO:0035767)	1/9	0.010439121915578123	0.053686912708687494	0	0	111.77717391304348	509.9492424530834	NR4A1
Negative Regulation of Smooth Muscle Cell Apoptotic Process (GO:0034392)	1/10	0.011592561568988375	0.053849318255946	0	0	99.35265700483092	442.85370181194554	DNMT1
Positive Regulation of Cell Morphogenesis (GO:0010770)	1/10	0.011592561568988375	0.053849318255946	0	0	99.35265700483092	442.85370181194554	CUX1
Regulation of DNA-templated Transcription Initiation (GO:2000142)	1/10	0.011592561568988375	0.053849318255946	0	0	99.35265700483092	442.85370181194554	FOSL1
Chromatin Looping (GO:0140588)	1/11	0.012744713065882762	0.0556132933783975	0	0	89.41304347826087	390.0768086694006	CTCF
Negative Regulation of Gene Expression via Chromosomal CpG Island Methylation (GO:0044027)	1/11	0.012744713065882762	0.0556132933783975	0	0	89.41304347826087	390.0768086694006	DNMT1
Positive Regulation of Gene Expression (GO:0010628)	3/436	0.013702108156253825	0.058032458073545616	0	0	6.64533157373804	28.509838585096784	DNMT1;CTCF;HCFC1
Negative Regulation of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045736)	1/13	0.015045156933591503	0.058554124282085854	0	0	74.5036231884058	312.6692912132507	TFAP4
Negative Regulation by Host of Viral Transcription (GO:0043922)	1/13	0.015045156933591503	0.058554124282085854	0	0	74.5036231884058	312.6692912132507	TFAP4
Regulation of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035358)	1/13	0.015045156933591503	0.058554124282085854	0	0	74.5036231884058	312.6692912132507	ASXL2
Glycogen Catabolic Process (GO:0005980)	1/14	0.016193451992571203	0.06136466018237508	0	0	68.76923076923077	283.5457380692517	PYGB
Negative Regulation of RNA Biosynthetic Process (GO:1902679)	3/470	0.016734894743657622	0.06179038059196661	0	0	6.151116549403487	25.159661265188554	TFAP4;HMGA1;CTCF
Negative Regulation of Cyclin-Dependent Protein Kinase Activity (GO:1904030)	1/15	0.017340464260945095	0.06242567133940234	0	0	63.85403726708075	258.90976525337067	TFAP4
Regulation of Cartilage Development (GO:0061035)	1/17	0.019630645834671244	0.06573983721378278	0	0	55.86684782608695	219.59377239452587	TRPS1
Positive Regulation of Dendrite Morphogenesis (GO:0050775)	1/17	0.019630645834671244	0.06573983721378278	0	0	55.86684782608695	219.59377239452587	CUX1
Positive Regulation by Host of Viral Transcription (GO:0043923)	1/17	0.019630645834671244	0.06573983721378278	0	0	55.86684782608695	219.59377239452587	TFAP4
Response to Fibroblast Growth Factor (GO:0071774)	1/18	0.020773817844431584	0.06647621710218107	0	0	52.57800511508952	203.69044337927514	NR4A1
Protein Localization to Chromosome, Centromeric Region (GO:0071459)	1/18	0.020773817844431584	0.06647621710218107	0	0	52.57800511508952	203.69044337927514	CTCF
mRNA Cis Splicing, via Spliceosome (GO:0045292)	1/19	0.021915712475125308	0.06831720003131969	0	0	49.65458937198068	189.70791266936604	PSIP1
Nucleosome Disassembly (GO:0006337)	1/20	0.023056331080692535	0.06831720003131969	0	0	47.038901601830666	177.32795119642412	HMGA1
Glycogen Metabolic Process (GO:0005977)	1/20	0.023056331080692535	0.06831720003131969	0	0	47.038901601830666	177.32795119642412	PYGB
Cell Migration Involved in Sprouting Angiogenesis (GO:0002042)	1/21	0.024195675011092387	0.06831720003131969	0	0	44.68478260869565	166.29805494112765	NR4A1
Regulation of Transcription Regulatory Region DNA Binding (GO:2000677)	1/21	0.024195675011092387	0.06831720003131969	0	0	44.68478260869565	166.29805494112765	NSD1
Positive Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707)	1/21	0.024195675011092387	0.06831720003131969	0	0	44.68478260869565	166.29805494112765	DNMT1
protein-DNA Complex Disassembly (GO:0032986)	1/22	0.025333745623751774	0.07015498788115876	0	0	42.554865424430645	156.41542733619838	HMGA1
Positive Regulation of DNA Replication (GO:0045740)	1/23	0.026470544270739953	0.07191996933936892	0	0	40.61857707509881	147.5154084523936	BAZ1A
Negative Regulation of DNA Binding (GO:0043392)	1/24	0.027606072306897798	0.07361619281839413	0	0	38.85066162570889	139.46297837702025	TFAP4
Blood Vessel Endothelial Cell Migration (GO:0043534)	1/25	0.028740331075480165	0.07524741227034806	0	0	37.23007246376812	132.14642511161878	NR4A1
Regulation of Chondrocyte Differentiation (GO:0032330)	1/26	0.02987332193983338	0.07681711355957155	0	0	35.73913043478261	125.47256171399471	TRPS1
Regulation of Dendrite Morphogenesis (GO:0048814)	1/29	0.03326470055847424	0.08258822207621191	0	0	31.90527950310559	108.58191326589908	CUX1
mRNA Splice Site Recognition (GO:0006376)	1/29	0.03326470055847424	0.08258822207621191	0	0	31.90527950310559	108.58191326589908	PSIP1
Morphogenesis of an Epithelium (GO:0002009)	1/31	0.035519304816415805	0.08669118463667587	0	0	29.77536231884058	99.38059952390097	RIPK4
DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0030330)	1/32	0.03664471654180725	0.08794731970033741	0	0	28.813464235624124	95.27131670830498	TFAP4
Integrated Stress Response Signaling (GO:0140467)	1/34	0.038891765894981174	0.09032926272382726	0	0	27.06455862977602	87.87788366920346	FOSL1
Regulation of Cell Cycle Phase Transition (GO:1901987)	1/34	0.038891765894981174	0.09032926272382726	0	0	27.06455862977602	87.87788366920346	TFAP4
Negative Regulation of Cell Cycle Process (GO:0010948)	1/36	0.04113379207142832	0.09255103216071371	0	0	25.51552795031056	81.41814377583202	BAZ1B
Cellular Response to Vascular Endothelial Growth Factor Stimulus (GO:0035924)	1/36	0.04113379207142832	0.09255103216071371	0	0	25.51552795031056	81.41814377583202	NR4A1
Regulation of Cellular Component Biogenesis (GO:0044087)	1/37	0.04225292481921837	0.09321486617827307	0	0	24.805555555555557	78.48680441857131	HCFC1
Regulation of Peptidyl-Serine Phosphorylation (GO:0033135)	1/38	0.04337080579127983	0.09321486617827307	0	0	24.133960047003526	75.73161224443704	NSD1
Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)	1/38	0.04337080579127983	0.09321486617827307	0	0	24.133960047003526	75.73161224443704	DNMT1
Base-Excision Repair (GO:0006284)	1/39	0.04448743632508989	0.09381151081983506	0	0	23.497711670480548	73.13776626045481	HMGA1
Female Gamete Generation (GO:0007292)	1/40	0.04560281775964205	0.09381151081983506	0	0	22.894091415830545	70.69204972284767	TOB2
Regulation of DNA Binding (GO:0051101)	1/40	0.04560281775964205	0.09381151081983506	0	0	22.894091415830545	70.69204972284767	TFAP4
Endothelial Cell Migration (GO:0043542)	1/45	0.05116103508743034	0.09981935049531884	0	0	20.287549407114625	60.310361686361716	NR4A1
Regulation of Cell Cycle (GO:0051726)	2/317	0.052165074825799365	0.09981935049531884	0	0	5.847041847041847	17.268314687454982	NR4A1;HCFC1
Regulation of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079)	1/46	0.05226894989544962	0.09981935049531884	0	0	19.835748792270532	58.542292271308156	TFAP4
Negative Regulation of Protein Serine/Threonine Kinase Activity (GO:0071901)	1/46	0.05226894989544962	0.09981935049531884	0	0	19.835748792270532	58.542292271308156	TFAP4
Protein-Containing Complex Assembly (GO:0065003)	2/321	0.05334249157727759	0.09981935049531884	0	0	5.7725847819891705	16.919573281990488	NR4A1;TFAP4
Cellular Defense Response (GO:0006968)	1/47	0.05337562491763577	0.09981935049531884	0	0	19.40359168241966	56.860306399308286	FOSL1
Positive Regulation of miRNA Transcription (GO:1902895)	1/47	0.05337562491763577	0.09981935049531884	0	0	19.40359168241966	56.860306399308286	FOSL1
Post-Translational Protein Modification (GO:0043687)	1/48	0.05448106148731644	0.10005346964193763	0	0	18.98982423681776	55.25853005864066	BAZ1B
Protein Localization to Chromosome (GO:0034502)	1/49	0.05558526091218757	0.10005346964193763	0	0	18.593297101449274	53.73160171578423	CTCF
Positive Regulation of Smooth Muscle Cell Proliferation (GO:0048661)	1/49	0.05558526091218757	0.10005346964193763	0	0	18.593297101449274	53.73160171578423	DNMT1
Positive Regulation of Fat Cell Differentiation (GO:0045600)	1/50	0.05668822453372462	0.10077906583773266	0	0	18.21295474711624	52.27461818365788	ASXL2
Signal Transduction by P53 Class Mediator (GO:0072331)	1/52	0.058890449625194956	0.10341737495156188	0	0	17.497016197783463	49.55288571776397	TFAP4
Positive Regulation of miRNA Metabolic Process (GO:2000630)	1/53	0.05998971374016918	0.10407853950101642	0	0	17.159698996655518	48.280223124473466	FOSL1
Cellular Response to Fibroblast Growth Factor Stimulus (GO:0044344)	1/55	0.06218455168525744	0.10660208860329846	0	0	16.522544283413847	45.893823240972736	NR4A1
Nucleosome Assembly (GO:0006334)	1/56	0.06328012815263805	0.10720398181152799	0	0	16.221343873517785	44.773892688473545	BAZ1A
Sprouting Angiogenesis (GO:0002040)	1/57	0.0643744780329322	0.10778982368304926	0	0	15.930900621118013	43.69906622811622	NR4A1
Positive Regulation of DNA-templated Transcription Initiation (GO:2000144)	1/59	0.06655950329036445	0.11016745372198253	0	0	15.380059970014992	41.674717073644075	FOSL1
Positive Regulation of Cell Cycle (GO:0045787)	1/60	0.06765018129012186	0.11070029665656306	0	0	15.11864406779661	40.72063522260518	HCFC1
protein-DNA Complex Assembly (GO:0065004)	1/62	0.06982787456736536	0.11297993188427653	0	0	14.62152530292231	38.91843556985617	BAZ1A
Epigenetic Regulation of Gene Expression (GO:0040029)	1/63	0.07091489246700142	0.11346382794720228	0	0	14.384992987377279	38.06664470825361	CTCF
Positive Regulation of Neurogenesis (GO:0050769)	1/64	0.07200069293788366	0.11362005471110698	0	0	14.155969634230503	37.24548201509349	CUX1
Fat Cell Differentiation (GO:0045444)	1/65	0.07308527729729097	0.11362005471110698	0	0	13.934103260869565	36.45340239803479	NR4A1
Regulation of miRNA Transcription (GO:1902893)	1/66	0.07416864682530594	0.11362005471110698	0	0	13.719063545150501	35.68896078537536	FOSL1
Negative Regulation of Binding (GO:0051100)	1/66	0.07416864682530594	0.11362005471110698	0	0	13.719063545150501	35.68896078537536	TFAP4
Phosphatidylinositol Metabolic Process (GO:0046488)	1/69	0.07741147953552553	0.1161172193032883	0	0	13.111892583120204	33.54835315746807	VAC14
Skin Development (GO:0043588)	1/69	0.07741147953552553	0.1161172193032883	0	0	13.111892583120204	33.54835315746807	RIPK4
Positive Regulation of Endothelial Cell Proliferation (GO:0001938)	1/70	0.07849000281092473	0.11652124128632126	0	0	12.921235034656585	32.88175237065124	NR4A1
Regulation of DNA Replication (GO:0006275)	1/73	0.08171832784652915	0.12007591030510406	0	0	12.381038647342995	31.008026172151403	BAZ1A
Regulation of Fat Cell Differentiation (GO:0045598)	1/75	0.08386452016079302	0.12198475659751712	0	0	12.04524089306698	29.854763583854428	ASXL2
Cell Chemotaxis (GO:0060326)	1/78	0.08707479786298589	0.12538770892269968	0	0	11.5742518351214	28.252607340155016	NR4A1
Signal Transduction in Response to DNA Damage (GO:0042770)	1/80	0.08920899081903104	0.12718905621723237	0	0	11.280132085855806	27.261523743683128	TFAP4
Regulation of Endothelial Cell Proliferation (GO:0001936)	1/87	0.09664107708623856	0.13643446176880739	0	0	10.358442871587462	24.205105876944298	NR4A1
Regulation of Mitotic Cell Cycle Phase Transition (GO:1901990)	1/88	0.09769804751168684	0.13658756156973695	0	0	10.23888055972014	23.81434305901114	TFAP4
Regulation of Double-Strand Break Repair (GO:2000779)	1/91	0.10086185253844622	0.13832482633844054	0	0	9.896135265700483	22.701768887277865	DEK
Phosphatidylinositol Biosynthetic Process (GO:0006661)	1/91	0.10086185253844622	0.13832482633844054	0	0	9.896135265700483	22.701768887277865	VAC14
Regulation of Epithelial Cell Proliferation (GO:0050678)	1/93	0.1029651467230345	0.13987718045393366	0	0	9.680056710775048	22.00629950434644	NR4A1
Cellular Response to Peptide Hormone Stimulus (GO:0071375)	1/94	0.10401502485349595	0.13998283718601323	0	0	9.575502571294997	21.67146816844452	NR4A1
Positive Regulation of NF-kappaB Transcription Factor Activity (GO:0051092)	1/105	0.11548623897965338	0.15398165197287117	0	0	8.558110367892976	18.473570409504266	RIPK4
Positive Regulation of DNA Metabolic Process (GO:0051054)	1/108	0.11859024213511292	0.1565238165572968	0	0	8.31694433157253	17.732399579769147	BAZ1A
Negative Regulation of Gene Expression, Epigenetic (GO:0045814)	1/109	0.11962258810299335	0.1565238165572968	0	0	8.239533011272142	17.49593638424844	DNMT1
Glycerophospholipid Biosynthetic Process (GO:0046474)	1/110	0.12065377526291628	0.1565238165572968	0	0	8.163542082169924	17.26450530470556	VAC14
Positive Regulation of Cell Projection Organization (GO:0031346)	1/115	0.12579237258182555	0.16160703679161628	0	0	7.803585049580473	16.177788276492308	CUX1
Regulation of DNA Metabolic Process (GO:0051052)	1/116	0.12681663303786556	0.16160703679161628	0	0	7.735349716446125	15.97359826706207	BAZ1A
Positive Regulation of Epithelial Cell Proliferation (GO:0050679)	1/118	0.1288617048028344	0.16277267975094872	0	0	7.602378298030472	15.577391011153308	NR4A1
Protein-Containing Complex Organization (GO:0043933)	1/123	0.13395432192945148	0.1675482404713697	0	0	7.289023521026372	14.652806316048943	TFAP4
Regulation of Mitotic Cell Cycle (GO:0007346)	1/124	0.13496941593527004	0.1675482404713697	0	0	7.229409685401202	14.478389923850674	TFAP4
Regulation of Protein-Containing Complex Assembly (GO:0043254)	1/126	0.13699618438918365	0.16861068847899527	0	0	7.113043478260869	14.139323508325626	HCFC1
Regulation of DNA Repair (GO:0006282)	1/130	0.1410360771811697	0.17211182300074948	0	0	6.89113582743512	13.497940322690457	DEK
Regulation of Protein Phosphorylation (GO:0001932)	1/136	0.14706195246143547	0.17795732062560257	0	0	6.5829307568438	12.618828760421259	NSD1
Cellular Response to Growth Factor Stimulus (GO:0071363)	1/149	0.15997934485646184	0.1919752138277542	0	0	6.000881316098708	10.99787859769986	NR4A1
Positive Regulation of Cellular Process (GO:0048522)	2/620	0.16201362370554648	0.19280960176527845	0	0	2.9357163871726977	5.3432235640178245	FOSL1;HCFC1
Regulation of Cellular Component Organization (GO:0051128)	1/158	0.16881210434650104	0.19784047929384618	0	0	5.654389365826641	10.0589833458484	HCFC1
Epithelium Development (GO:0060429)	1/159	0.16978800970152322	0.19784047929384618	0	0	5.618326912493121	9.962443248248071	RIPK4
Skeletal System Development (GO:0001501)	1/160	0.17076281689499576	0.19784047929384618	0	0	5.582718074924801	9.867340985521528	TRPS1
Response to Lipopolysaccharide (GO:0032496)	1/161	0.17173652716479704	0.19784047929384618	0	0	5.547554347826087	9.773646829710508	NR4A1
Regulation of Macromolecule Biosynthetic Process (GO:0010556)	1/169	0.17948686057444033	0.20512784065650322	0	0	5.2813146997929605	9.071467484465963	TOB2
Positive Regulation of DNA-binding Transcription Factor Activity (GO:0051091)	1/174	0.18429547390126355	0.20896494678568464	0	0	5.127418949484795	8.67156769985306	RIPK4
Transcription by RNA Polymerase II (GO:0006366)	1/194	0.20326124298280324	0.22866889835565363	0	0	4.591574678981753	7.315587039793652	DEK
Regulation of Cell Differentiation (GO:0045595)	1/201	0.20979886069599712	0.23266144721080334	0	0	4.429347826086956	6.916896200939663	TRPS1
Negative Regulation of Macromolecule Biosynthetic Process (GO:0010558)	1/202	0.21072859892865264	0.23266144721080334	0	0	4.407094959982695	6.862658791415466	DNMT1
DNA-templated Transcription (GO:0006351)	1/203	0.21165728878205026	0.23266144721080334	0	0	4.385062419285407	6.809067369431781	DEK
Protein Stabilization (GO:0050821)	1/211	0.2190492010751886	0.23896276480929665	0	0	4.216356107660456	6.402363507651566	HCFC1
Positive Regulation of Programmed Cell Death (GO:0043068)	1/248	0.25238138148836464	0.27325502958138725	0	0	3.5782432670304525	4.926575128208152	TFAP4
Cellular Component Assembly (GO:0022607)	1/275	0.27583977903517065	0.2964248371721237	0	0	3.2213582989527136	4.148900398958681	TFAP4
Positive Regulation of Cell Differentiation (GO:0045597)	1/297	0.29443085813386294	0.3140595820094538	0	0	2.978701527614571	3.6420913635833636	ASXL2
DNA Repair (GO:0006281)	1/301	0.2977615402844177	0.31527692500703053	0	0	2.9384057971014492	3.559767884064531	HMGA1
Positive Regulation of Apoptotic Process (GO:0043065)	1/313	0.3076634239829485	0.3233834529455809	0	0	2.823717948717949	3.328454349165787	TFAP4
Intracellular Signaling Cassette (GO:0141124)	1/354	0.3404951821227595	0.35529932047592294	0	0	2.4907008252247813	2.683367251322095	FOSL1
Negative Regulation of Gene Expression (GO:0010629)	1/363	0.34749972962415315	0.3599997198984033	0	0	2.427696372808071	2.566054168538996	DNMT1
DNA Damage Response (GO:0006974)	1/421	0.3909591335252628	0.4021293944831274	0	0	2.0864389233954452	1.9594837933232883	BAZ1B
Positive Regulation of Cell Population Proliferation (GO:0008284)	1/483	0.4343440067810645	0.4435853686274701	0	0	1.812466173552228	1.5114489214159128	FOSL1
Protein Modification Process (GO:0036211)	1/542	0.4728681539026079	0.4795282687463066	0	0	1.6100618821827533	1.2058376106790132	BAZ1B
Positive Regulation of Intracellular Signal Transduction (GO:1902533)	1/649	0.5364105784608474	0.540161701387147	0	0	1.3370236178207193	0.8327723890473282	ASXL2
Regulation of Apoptotic Process (GO:0042981)	1/703	0.565623616679646	0.565623616679646	0	0	1.2308311656137743	0.7013601046395858	TFAP4
