gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
TMEM161B	203.3162	-1.1721	0.232	0.0	0.0
TMEM165	905.9335	-1.878	0.1287	0.0	0.0
TMEM181	833.8011	-1.0463	0.1182	0.0	0.0
TMEM187	50.5635	-2.2107	0.5576	0.0	0.0
TMEM194A	1184.7306	-1.375	0.1024	0.0	0.0
TMEM198B	108.4789	-1.0462	0.3288	0.0001	0.0002
TMEM218	101.1033	-1.5879	0.3447	0.0	0.0
TMEM221	98.6637	-1.0059	0.3139	0.0001	0.0003
TMEM223	155.6064	-1.8428	0.2838	0.0	0.0
TMEM229B	14.4254	-1.0427	0.7587	0.0013	0.0036
TMEM241	132.8495	-1.4386	0.3038	0.0	0.0
TMEM243	183.257	-1.4037	0.2475	0.0	0.0
TMEM41A	1087.9333	1.0219	0.1031	0.0	0.0
TMEM43	1011.9645	-1.3836	0.1092	0.0	0.0
TMEM44	67.8384	-2.3407	0.473	0.0	0.0
TMEM5	288.9319	-1.2037	0.2091	0.0	0.0
TMEM63A	478.8863	-1.2116	0.1592	0.0	0.0
TMEM69	307.7286	-1.0041	0.1963	0.0	0.0
TNFRSF10D	2031.1039	1.4778	0.081	0.0	0.0
TNRC6C-AS1	277.0864	-1.5985	0.2075	0.0	0.0
TNS1	42.3939	-1.5633	0.5492	0.0	0.0
TNS4	5833.019	-1.2552	0.0569	0.0	0.0
TOM1L2	550.3896	-1.6172	0.1545	0.0	0.0
TOR1B	433.9315	-1.0898	0.1602	0.0	0.0
TP53I13	613.4461	-1.4487	0.1376	0.0	0.0
TPCN2	177.6247	-1.2513	0.2619	0.0	0.0
TRABD	807.7458	-1.5321	0.1225	0.0	0.0
TRAF1	23.25	-1.6235	0.8318	0.0001	0.0002
TRAPPC11	603.6682	-1.1863	0.1376	0.0	0.0
