17	740605	741300	0	1	0	1
16	57173870	57174168	0	24	0	26
6	10434427	10434512	0	2	0	2
2	241138088	241138653	0	8	0	8
12	57529330	57529610	0	2	0	2
1	203861750	203862181	0	4	0	4
18	3466358	3467126	0	7	0	7
1	56537113	56578877	0	35	0	35
1	47272242	47280240	0	2	0	2
15	97219284	97236220	0	5	0	5
2	61380362	61383268	0	27	0	27
11	77764690	77820527	0	13	0	13
3	9987265	9987905	0	10	0	10
20	62914407	62937795	0	4	0	4
17	42119719	42120029	0	161	0	161
10	68749686	68753851	0	138	0	140
6	82211573	82212706	0	34	0	36
19	49801059	49801389	0	314	0	315
11	3042257	3047752	0	35	0	35
8	9770263	9776649	0	6	0	6
8	95418	95828	0	1	0	1
3	16493881	16513441	0	8	0	8
1	16035459	16036235	0	2	0	2
15	70684447	70687539	0	42	0	42
6	125885344	125888938	0	4	0	4
15	72752893	72755555	0	93	0	124
7	75545189	75546938	0	19	0	19
7	74716951	74718878	0	88	0	88
5	168516951	168517814	0	756	0	757
22	37927821	37931798	0	5	0	5
3	47003082	47003173	0	31	0	32
1	165891323	165905920	0	1	0	1
4	52628164	52631063	0	8	0	8
3	49896405	49896539	0	6	0	6
17	42295794	42299750	0	7	0	7
1	109688246	109688672	0	207	0	207
11	83191169	83192427	0	11	0	11
7	76618301	76618511	0	3	0	3
12	21653997	21654542	0	2	0	2
1	153937864	153938899	0	97	0	97
7	75559916	75561328	0	16	0	16
9	111362170	111363587	0	173	0	177
14	45167164	45170588	0	3	0	3
1	150157016	150157384	0	11	0	11
13	35142378	35155773	0	5	0	5
4	170078584	170087115	0	82	0	86
3	62300495	62317105	0	1	0	1
10	126066807	126071476	0	2	0	2
19	10567418	10568512	0	34	0	34
17	79952867	80010159	0	5	0	5
X	154767062	154767255	0	416	0	423
12	49128081	49272593	0	5	0	5
8	144238864	144239034	0	5	0	5
16	5091896	5093483	0	33	0	33
1	119140794	119141746	0	3	0	3
1	17004409	17004691	0	7	0	7
2	230506446	230507992	0	28	0	34
2	189085773	189086725	0	43	0	43
17	75243571	75244618	0	13	0	13
X	38291025	38291392	0	40	0	43
9	37495277	37495889	0	171	0	171
11	108317522	108319953	0	14	0	14
13	49552286	49555514	0	17	0	17
5	14713668	14716705	0	134	0	137
16	2914290	2915407	0	2	0	2
1	223717832	223719136	0	6	0	6
7	763975	770470	0	294	0	294
2	55235522	55235546	0	2	0	2
14	95481806	95516595	0	3	0	3
16	24546263	24548944	0	28	0	28
7	67014562	67017852	0	26	0	26
3	171676834	171677565	0	2	0	2
12	49128865	49185916	0	259	0	259
2	117817729	117819648	0	489	0	514
12	71686811	71689590	0	209	0	215
1	154272777	154273479	0	48	0	48
1	17071492	17074855	0	3	0	3
10	68786219	68786545	0	116	0	117
2	127949995	127950159	0	40	0	40
X	120560626	120561371	0	21	0	21
7	105875881	105876377	0	7	0	7
12	66169354	66169854	0	5	0	5
10	58361527	58363608	0	110	0	110
14	92711749	92711836	0	78	0	78
11	83072805	83073302	0	73	0	73
5	7892914	7895733	0	113	0	113
4	127890237	127891091	0	18	0	18
3	97226420	97243951	0	8	0	8
13	23329485	23341532	0	6	0	6
12	130873129	130874545	0	7617	0	7787
16	3689138	3717420	0	7	0	7
11	110233480	110236098	0	146	0	146
X	68720424	68720923	0	1	0	1
6	17772060	17773477	0	1	0	1
3	129901861	129905626	0	7	0	7
11	31473787	31488127	0	3	0	5
17	75919875	75920006	0	19	0	19
12	112216372	112216772	0	5	0	5
1	173486402	173499321	0	7	0	7
6	85637144	85637242	0	768	0	780
10	103444069	103444516	0	72	0	72
15	49319117	49319603	0	23	0	23
1	154259031	154259947	0	691	0	713
1	206599093	206600262	0	7	0	9
15	40464021	40464470	0	15	0	15
13	95589208	95589802	0	53	0	53
4	103095282	103096182	0	41	0	41
11	68049789	68049961	0	83	0	84
17	69156924	69164073	0	19	0	19
11	130142075	130143346	0	313	0	317
X	118766977	118773878	0	62	0	64
15	75914206	75917229	0	216	0	217
19	2785679	2790420	0	172	0	172
X	53201974	53210413	0	95	0	95
7	103366164	103367412	0	771	0	778
4	170066479	170067326	0	38	0	39
1	156548244	156548347	0	35	0	35
16	2520906	2520983	0	55	0	55
6	151458573	151464452	0	75	0	75
17	4177303	4178856	0	39	0	39
20	35680872	35681887	0	111	0	116
1	37888345	37889556	0	27	0	30
X	78131774	78133337	0	155	0	157
5	160395540	160399638	0	2	0	2
5	38506075	38506502	0	12	0	12
3	58867937	58869327	0	1	0	1
17	20924834	20929430	0	12	0	12
21	44092050	44094062	0	21	0	21
20	3785101	3785216	0	8	0	8
18	23612191	23617731	0	3	0	3
1	6349867	6386371	0	2	0	2
8	70583794	70586894	0	485	0	485
1	172376637	172384879	0	4	0	4
16	3851010	3879831	0	28	0	28
6	30619990	30624882	0	83	0	83
5	151727216	151727239	0	1	0	1
5	31486563	31493206	0	102	0	105
12	96935206	96936610	0	68	0	68
17	76313017	76313820	0	81	0	81
17	1012798	1013104	0	130	0	133
6	169572541	169582835	0	1	0	1
20	62179357	62180168	0	2	0	2
12	53173477	53173727	0	4	0	4
2	135504497	135531159	0	3	0	5
4	118768312	118797682	0	38	0	43
3	9741440	9742024	0	12	0	12
20	58989989	58990909	0	487	0	487
12	67649183	67657105	0	86	0	86
1	38860240	38875940	0	3	0	3
1	19344435	19345186	0	1426	0	1451
X	110144877	110156661	0	1	0	1
22	30579936	30580052	0	449	0	457
16	67952426	67954642	0	29	0	29
17	28354586	28355794	0	664	0	689
2	159259844	159271701	0	3	0	3
12	14365828	14423908	0	35	0	35
13	31148481	31149953	0	649	0	654
12	9009076	9009425	0	4	0	4
15	52407400	52408058	0	65	0	69
4	88606050	88649839	0	14	0	14
22	36284266	36284402	0	504	0	504
1	153765064	153767673	0	107	0	112
3	127721164	127722429	0	190	0	193
17	38297250	38298448	0	133	0	134
18	46855616	46890579	0	1	0	1
6	26281588	26285033	0	13	0	13
4	52604585	52610540	0	25	0	25
10	35336077	35336219	0	3	0	3
18	50916244	50917346	0	363	0	363
KI270743.1	140409	141799	0	4	0	4
6	52984606	52985475	0	1	0	1
16	1451717	1452754	0	39	0	39
18	79971864	79973641	0	6	0	6
2	171726294	171726790	0	124	0	124
17	64060588	64063985	0	1	0	1
1	200670618	200690308	0	1	0	1
8	128033211	128038916	0	1	0	1
4	72295787	72298276	0	4	0	5
11	120465363	120467193	0	115	0	115
19	2046692	2050800	0	63	0	63
3	23208876	23217261	0	63	0	63
2	69406083	69415184	0	296	0	320
16	56510922	56511158	0	71	0	71
19	39418827	39418916	0	2	0	2
12	51663094	51684173	0	3	0	3
22	19209115	19210325	0	1	0	1
1	236566046	236566645	0	202	0	202
1	173865895	173866176	0	522	0	574
9	109255844	109256135	0	5	0	5
6	170358319	170388286	0	23	0	23
4	122927759	122929039	0	11	0	11
3	44929437	44932906	0	76	0	76
21	14381544	14383094	0	28	0	28
17	76720499	76725466	0	3	0	3
16	70679705	70679785	0	34	0	34
7	128807546	128809449	0	3	0	3
10	81876164	82232741	0	2	0	2
14	91877683	91881291	0	1	0	1
12	124778587	124782671	0	19	0	19
19	41276299	41279076	0	708	0	724
18	80036713	80037325	0	4	0	4
16	20860370	20862107	0	126	0	126
X	139741095	139743558	0	20	0	20
X	40063851	40064335	0	22	0	22
12	57512965	57514719	0	493	0	503
15	89601569	89601736	0	7	0	7
16	21958600	21962459	0	738	0	747
10	27995181	27998802	0	2	0	2
15	75693234	75693981	0	18	0	18
3	138104053	138115327	0	2	0	2
1	91514044	91514818	0	5	0	5
X	154642751	154643878	0	73	0	80
1	229286567	229288728	0	195	0	206
17	7907248	7907352	0	34	0	34
12	124326371	124327408	0	23	0	23
11	69367113	69367294	0	31	0	31
17	16006569	16008977	0	3	0	3
1	145839992	145840115	0	85	0	91
1	204201812	204202895	0	9	0	9
3	33684457	33687059	0	70	0	70
17	47664264	47665052	0	4	0	4
8	95260533	95263686	0	10	0	10
7	15357103	15365513	0	5	0	5
2	203448080	203448737	0	6	0	6
16	8764831	8766207	0	2	0	2
1	18872958	18874462	0	29	0	29
1	205771654	205772495	0	34	0	34
GL000220.1	132037	132143	0	1	0	1
6	31691681	31691803	0	52	0	52
3	183754366	183756527	0	25	0	25
16	31982190	31983732	0	1	0	1
19	54153083	54153714	0	11	0	11
8	134532973	134565332	0	1	0	1
7	111735168	111736916	0	21	0	21
5	134828747	134854897	0	6	0	6
4	153632839	153634191	0	6	0	6
17	75262689	75262803	0	717	0	718
9	33465898	33466307	0	8	0	8
8	55745122	55750963	0	3	0	3
2	159196794	159198974	0	6	0	6
12	28190642	28210962	0	2	0	2
1	243136232	243139936	0	36	0	36
2	106112766	106122969	0	139	0	143
2	60779776	60780706	0	1	0	1
2	27428732	27433248	0	176	0	177
10	6215318	6216124	0	17	0	17
1	246967793	246988120	0	35	0	35
14	20350623	20351046	0	40	0	41
X	54447455	54448805	0	21	0	21
9	61854377	61854991	0	5	0	5
8	11770336	11771445	0	15	0	15
19	1105281	1105365	0	1281	0	1303
11	2903490	2908232	0	19	0	19
5	141928299	141929581	0	126	0	127
5	128148878	128149996	0	36	0	36
9	136802923	136803261	0	2	0	2
10	93912800	93954008	0	2	0	2
7	130916133	130920505	0	2	0	2
14	35099385	35107303	0	57	0	60
10	46014943	46015125	0	181	0	184
10	100497281	100497666	0	3	0	3
4	158219386	158235437	0	2	0	2
3	32367989	32369883	0	18	0	18
16	89948815	89949416	0	11	0	11
4	99067599	99072572	0	1	0	2
11	74239257	74246033	0	3	0	3
19	5785792	5786466	0	191	0	193
16	89948815	89949419	0	16	0	19
15	29701690	29704161	0	26	0	26
17	28714943	28715031	0	3	0	3
13	102663745	102664794	0	179	0	180
2	74427274	74427423	0	25	0	25
10	101038693	101039174	0	50	0	53
12	95865425	95866004	0	11	0	11
8	67240291	67251298	0	11	0	11
2	27080271	27080731	0	80	0	80
19	2427325	2427413	0	783	0	785
8	38268462	38268794	0	2	0	2
11	95191602	95193456	0	3	0	3
19	39473115	39473202	0	478	0	480
6	158081328	158081431	0	13	0	13
3	128626833	128629950	0	1006	0	1021
5	173910605	173944966	0	5	0	5
20	63619455	63626955	0	18	0	18
1	212430337	212431740	0	3	0	3
7	144453664	144591422	0	3	0	9
2	219506073	219506253	0	73	0	75
1	152216254	152217663	0	1	0	1
13	25839625	25860194	0	2	0	2
16	69694240	69695135	0	5	0	5
1	75745915	75750450	0	1	0	1
8	102864624	102865102	0	3	0	3
11	119112875	119113610	0	16	0	20
12	122261448	122263571	0	120	0	122
12	56318435	56319087	0	16	0	16
7	11022980	11028680	0	33	0	33
20	58993676	58994108	0	8	0	8
20	35739018	35740823	0	513	0	518
1	46309128	46316551	0	8	0	9
10	13124111	13125417	0	66	0	67
16	29996861	30000757	0	608	0	620
4	159332035	159332450	0	6	0	6
11	85648090	85654062	0	46	0	52
12	53501462	53503712	0	4	0	4
6	30606857	30607839	0	9	0	9
1	153658887	153659137	0	208	0	212
20	50942127	50945736	0	688	0	734
11	33609967	33618532	0	45	0	45
8	101139981	101140659	0	2	0	2
8	65719482	65728360	0	3	0	3
7	44111240	44111506	0	43	0	44
6	31632993	31633858	0	1	0	1
5	179707191	179708238	0	1160	0	1174
16	727176	727411	0	6	0	6
10	1043394	1048263	0	13	0	13
1	37981809	37984168	0	9	0	9
18	50920759	50921073	0	461	0	469
6	43605320	43610553	0	11	0	11
4	103196039	103196162	0	15	0	15
4	27007701	27008427	0	16	0	16
8	108214717	108248612	0	2	0	2
12	57601349	57601525	0	95	0	95
2	105097325	105099669	0	159	0	159
5	172975632	172975805	0	1	0	1
18	76959817	76960678	0	3	0	3
X	134789267	134789579	0	42	0	51
4	128992238	128997873	0	11	0	12
9	127891044	127894511	0	37	0	37
14	55601881	55612018	0	42	0	42
2	32184339	32192335	0	67	0	69
2	47162663	47170733	0	2923	0	3151
11	58570714	58578018	0	2	0	2
17	43240642	43245110	0	1	0	1
7	97117898	97181011	0	144	0	144
6	31968083	31968327	0	95	0	96
3	9810710	9812942	0	4	0	4
2	151803325	151806820	0	105	0	105
19	24046280	24047050	0	2	0	2
14	67110260	67111860	0	4	0	4
1	156272399	156273360	0	21	0	21
2	70059681	70085546	0	3	0	3
12	110496188	110499534	0	1	0	1
4	82877923	82884219	0	2	0	2
3	195349480	195381008	0	1	0	1
12	132659510	132660968	0	46	0	46
12	93571217	93572684	0	3	0	3
17	15980392	15981039	0	3	0	3
10	118691404	118695140	0	32	0	32
11	64317368	64317451	0	1	0	1
8	125011633	125018058	0	14	0	15
7	117219177	117221922	0	47	0	47
6	125881204	125882425	0	9	0	9
16	29808742	29810076	0	629	0	629
2	175993224	175995557	0	32	0	32
16	28829493	28829857	0	555	0	568
19	35782518	35782596	0	8	0	8
9	129005777	129006049	0	380	0	389
5	62530783	62536689	0	2	0	2
2	216633491	216633699	0	1	0	1
11	77618688	77619605	0	16	0	16
14	24138400	24138473	0	796	0	838
11	6609409	6609511	0	326	0	326
7	66584467	66588511	0	21	0	21
1	8861430	8862886	0	20412	0	20512
13	113235146	113236822	0	261	0	263
14	96341702	96343118	0	6	0	6
2	101294083	101294930	0	23	0	23
7	100112918	100113615	0	15	0	16
10	68969122	68970200	0	229	0	233
8	93786347	93787843	0	25	0	25
22	44163931	44168601	0	149	0	149
19	39370126	39375649	0	254	0	254
11	70420508	70421467	0	6	0	6
10	125721413	125723067	0	33	0	33
12	130873129	130874550	0	1	0	1
1	160351806	160352053	0	107	0	107
19	17276910	17278844	0	803	0	818
8	143280584	143280881	0	4	0	4
17	39724011	39725048	0	3	0	3
5	95961587	96110933	0	2	0	2
4	74125518	74143392	0	12	0	12
18	31519938	31520802	0	144	0	144
5	153086698	153190289	0	2	0	2
1	37862431	37864311	0	28	0	29
12	118201464	118212913	0	7	0	7
18	79865722	79867086	0	1	0	1
22	40961363	40964046	0	1	0	1
1	205729622	205749956	0	904	0	912
8	143811073	143811145	0	283	0	285
3	155144458	155147143	0	64	0	66
3	25720192	25729132	0	37	0	40
1	42658495	42658843	0	12	0	12
17	75848663	75849603	0	503	0	511
12	49742608	49752463	0	21	0	23
3	36846405	36847199	0	6	0	6
12	48775451	48775672	0	18	0	18
9	122148278	122152244	0	458	0	459
3	180604310	180604477	0	3	0	3
3	132531098	132538175	0	159	0	162
22	46762849	46792519	0	33	0	33
20	49263484	49264715	0	5	0	5
1	11012744	11013715	0	490	0	490
19	47143606	47150201	0	678	0	680
16	88809841	88810069	0	1348	0	1386
7	140113583	140119112	0	1	0	1
2	99371731	99376346	0	204	0	213
7	103092654	103095125	0	5	0	5
7	43942858	43942953	0	116	0	126
14	73284375	73287109	0	16	0	16
6	83276154	83315309	0	6	0	6
2	158457219	158533179	0	10	0	10
10	133293239	133293561	0	258	0	258
X	73833375	73837439	0	9	0	9
12	6388506	6388799	0	216	0	217
X	136675097	136676623	0	12	0	12
19	46720772	46722241	0	11	0	11
1	54047373	54048649	0	14	0	14
16	310070	314542	0	22	0	22
13	27445157	27450141	0	10	0	10
3	123145593	123146098	0	65	0	65
19	42248984	42249826	0	2	0	2
1	8862946	8863234	0	17574	0	17597
1	144435317	144435780	0	8	0	8
6	42642482	42644213	0	8	0	8
1	207759725	207761248	0	171	0	172
19	47379986	47380815	0	50	0	50
18	58948230	58953517	0	55	0	55
5	13986739	13986857	0	5	0	5
14	74532549	74535925	0	1	0	1
18	79207013	79213961	0	1	0	1
7	72999551	72999760	0	47	0	48
5	131510492	131521389	0	3	0	3
3	47443092	47466375	0	2	0	2
12	110496095	110499534	0	7	0	7
7	107583983	107584562	0	15	0	15
12	123166790	123176687	0	44	0	46
1	153631112	153632033	0	8	0	8
6	142417370	142419820	0	33	0	33
5	150696706	150696790	0	80	0	80
3	179027524	179027645	0	18	0	18
10	45000417	45000529	0	2	0	2
20	31605814	31606052	0	180	0	180
11	47408663	47410086	0	5	0	5
10	109888596	109891721	0	301	0	323
8	60576298	60581965	0	2	0	2
12	112204624	112207873	0	10	0	12
15	77471043	77471782	0	7	0	7
3	10305693	10311964	0	723	0	737
20	62012935	62014546	0	13	0	13
14	36734574	36874955	0	5	0	9
X	15853071	15854687	0	5	0	5
5	107387772	107427216	0	19	0	19
5	43294163	43294690	0	42	0	42
21	46002402	46002526	0	112	0	112
10	133369383	133369482	0	33	0	33
8	41943001	41943747	0	4	0	4
11	57806036	57806914	0	122	0	123
19	40081915	40083110	0	10	0	10
12	98715553	98723192	0	20	0	20
X	41553916	41557031	0	22	0	22
3	123933756	123944848	0	15	0	17
19	23754919	23755424	0	18	0	18
6	167969199	167969781	0	3	0	3
4	13613662	13614195	0	13	0	13
15	42563858	42566606	0	81	0	83
19	39482917	39483134	0	752	0	816
8	42974195	42982626	0	3	0	3
20	35478102	35491211	0	1	0	1
2	9502277	9505165	0	64	0	64
12	124778587	124782682	0	485	0	496
11	47478941	47482694	0	24	0	24
18	35478350	35479299	0	133	0	142
6	63698368	63698448	0	11	0	11
4	342427	343781	0	3	0	3
18	13726730	13731475	0	3	0	3
8	19406070	19408612	0	1	0	1
6	132772207	132772992	0	22	0	24
3	182945174	182947237	0	33	0	33
18	42037821	42038780	0	57	0	57
4	81142948	81144231	0	8	0	10
4	4425223	4438393	0	7	0	7
3	49488746	49492822	0	7	0	7
19	1269411	1270927	0	60	0	60
14	81201659	81203899	0	21	0	21
2	40115630	40139400	0	24	0	24
1	68148661	68150187	0	227	0	231
12	131850060	131850924	0	3	0	3
2	27428732	27433253	0	12	0	12
19	36405673	36407886	0	8	0	8
19	40775886	40776968	0	239	0	247
12	49558751	49558842	0	3	0	3
2	77998546	78002013	0	2	0	2
1	160091939	160092281	0	69	0	69
17	59598852	59599374	0	124	0	129
14	50913131	50914700	0	131	0	131
2	148875744	148922136	0	3	0	3
1	202951165	202954240	0	9	0	9
14	20995952	20996208	0	239	0	242
19	54102889	54105596	0	1	0	1
X	150793757	150795205	0	81	0	83
6	41787826	41789231	0	1208	0	1228
1	44975207	44978314	0	5	0	5
14	92706654	92709671	0	30	0	31
2	71570335	71570598	0	25	0	32
9	112687634	112689526	0	21	0	25
X	129813726	129814657	0	23	0	23
16	1729579	1743331	0	5	0	5
10	80489315	80504727	0	24	0	25
8	17964769	17965998	0	34	0	34
3	11358613	11360580	0	129	0	136
6	52276477	52277066	0	223	0	229
5	16672826	16673681	0	61	0	61
16	1729579	1743334	0	3	0	3
10	73824085	73825278	0	63	0	63
11	46443599	46493607	0	7	0	7
3	160528040	160530854	0	132	0	135
1	43443478	43443596	0	26	0	26
6	33065348	33068637	0	194	0	194
15	99598512	99632977	0	6	0	6
X	154585476	154586151	0	1672	0	1672
1	211259730	211260107	0	19	0	20
2	201072060	201072278	0	8	0	8
11	118907603	118908269	0	59	0	61
16	29996861	30000763	0	9	0	9
18	49483772	49487042	0	90	0	90
2	160277384	160278547	0	31	0	31
8	66822460	66828653	0	8	0	11
14	20357521	20357637	0	28	0	28
1	36179026	36179261	0	202	0	204
21	15825062	15826203	0	10	0	10
8	38030719	38057080	0	1429	0	1430
5	72872721	72875614	0	398	0	411
3	33644904	33658973	0	2	0	2
10	17235890	17236293	0	16791	0	17206
2	63594587	63595422	0	1215	0	1269
8	29167586	29176067	0	6	0	6
19	36325116	36330729	0	9	0	9
12	29357725	29361644	0	246	0	261
4	102826620	102827426	0	3	0	3
14	50937838	50944160	0	203	0	204
10	93995741	94005449	0	1	0	1
1	200974914	200975498	0	1	0	1
5	168666690	168669782	0	1	0	1
19	48841311	48845369	0	7	0	7
8	63061426	63064205	0	5	0	5
4	55435595	55438281	0	3	0	3
3	57865293	57890040	0	2	0	2
2	74657625	74674497	0	4	0	4
10	52242242	52253370	0	3	0	3
12	47846414	47846656	0	2	0	2
5	123014360	123022042	0	2	0	2
3	47693301	47706408	0	14	0	14
2	188592072	188593939	0	2	0	2
X	85901189	85911260	0	13	0	13
5	175965156	175967110	0	409	0	409
16	66563218	66566082	0	1	0	1
11	108479496	108481179	0	163	0	163
12	53501462	53503729	0	2	0	2
14	20474576	20474772	0	164	0	164
19	35648404	35651232	0	2089	0	2175
19	1740329	1745206	0	5	0	5
12	124952571	124953879	0	78	0	83
16	2752847	2757471	0	8	0	9
14	67312711	67316831	0	18	0	18
17	40020483	40021954	0	25	0	31
7	6689665	6689795	0	5	0	5
5	73562986	73565131	0	38	0	39
19	11445474	11446271	0	902	0	977
5	56909744	56913010	0	21	0	21
12	79778601	79781814	0	17	0	18
1	231274063	231275220	0	287	0	299
2	10445265	10448120	0	325	0	325
8	89758234	89765340	0	26	0	26
9	34665681	34665977	0	3	0	3
20	34413880	34417116	0	1	0	1
2	176639574	176655463	0	15	0	15
12	125124770	125124901	0	99	0	99
5	147644199	147644849	0	2	0	2
5	53107222	53108521	0	442	0	470
19	35648404	35651239	0	41	0	41
8	37775482	37775917	0	69	0	69
13	45411481	45418299	0	8	0	8
11	93759859	93761514	0	67	0	67
9	112251104	112252677	0	65	0	67
17	44014538	44014815	0	22	0	22
15	20454674	20457304	0	13	0	13
9	121353303	121354600	0	331	0	331
6	44252268	44253044	0	7106	0	7106
3	49929158	49941427	0	1	0	1
2	241463981	241465459	0	2	0	2
1	151054322	151055015	0	57	0	57
11	107454573	107455665	0	37	0	40
12	105195350	105195444	0	53	0	53
14	23955213	23959705	0	3	0	3
4	189943273	189952161	0	360	0	362
11	70362489	70372211	0	3	0	3
15	29726992	29727936	0	45	0	45
X	153447910	153454393	0	93	0	93
5	12595779	12654646	0	4	0	4
17	82056392	82056469	0	825	0	832
7	101244137	101244959	0	16	0	16
4	127893605	127893733	0	32	0	37
11	67307738	67307845	0	12	0	13
1	30974803	30981311	0	8	0	8
7	74999635	75042195	0	1	0	1
3	168010419	168010742	0	68	0	68
19	10574493	10574903	0	155	0	155
11	70362489	70372214	0	51	0	51
13	33835218	33837463	0	9	0	9
16	88719961	88720068	0	219	0	219
22	39091121	39091524	0	1	0	1
16	20815054	20816115	0	39	0	39
12	109911236	109912990	0	18	0	18
8	85109801	85110114	0	8	0	8
7	44108977	44109106	0	54	0	54
4	118752090	118752696	0	37	0	37
14	94062618	94079024	0	3	0	3
8	60801594	60808216	0	3	0	3
7	152222683	152224014	0	5	0	5
5	150551895	150552891	0	2	0	2
X	81237281	81276983	0	7	0	7
12	106357952	106363869	0	4	0	4
11	72228848	72229089	0	123	0	127
16	78432753	78756939	0	3	0	3
5	24208309	24208919	0	1	0	1
18	68798182	68823365	0	2	0	2
16	19627806	19628636	0	182	0	184
2	85357253	85362185	0	4	0	4
9	86309290	86309462	0	2	0	2
17	1058046	1058744	0	138	0	147
16	66808614	66808988	0	522	0	534
8	42049303	42049575	0	18	0	18
6	109426995	109427093	0	2	0	2
1	1296281	1296424	0	12	0	15
17	40637573	40639980	0	4	0	5
18	73161974	73200652	0	61	0	64
2	181898920	181899013	0	47	0	48
17	55773896	55774791	0	22	0	22
10	127106302	127110247	0	111	0	113
7	76618301	76625521	0	307	0	312
X	3626515	3641851	0	17	0	17
9	128257526	128257600	0	10	0	10
3	134365910	134367496	0	2	0	2
2	43977277	43979825	0	317	0	329
12	6678461	6678945	0	119	0	121
9	132402152	132402556	0	1	0	1
3	52658343	52662132	0	7	0	7
3	123585554	123585641	0	1	0	1
2	219559498	219562401	0	15	0	15
13	110894394	110900529	0	2	0	2
15	43401851	43404412	0	2	0	2
1	114779285	114780109	0	93	0	101
6	85637144	85637268	0	7	0	7
3	112605764	112609977	0	1	0	1
21	21147252	21210540	0	1	0	2
7	138905082	138906918	0	17	0	17
5	181237043	181238098	0	3	0	3
5	132193081	132194925	0	16	0	16
19	12767465	12767815	0	3	0	3
16	3138819	3138974	0	7	0	7
1	211779045	211783228	0	164	0	164
13	49110407	49114654	0	14	0	15
12	47689196	47690517	0	198	0	203
9	108965529	108970401	0	520	0	550
3	113795940	113798242	0	104	0	106
11	62608297	62608541	0	31	0	31
19	49855078	49856974	0	348	0	367
16	29825036	29830468	0	1	0	1
1	145896097	145896267	0	1	0	1
12	124913112	124913339	0	1	0	1
6	10430314	10433027	0	4	0	4
12	131917063	131917410	0	14	0	14
15	98929661	98930234	0	23	0	23
16	30068991	30069305	0	712	0	712
19	47681277	47681975	0	4	0	4
1	43360594	43362950	0	42	0	42
12	57180480	57180666	0	30	0	30
6	31411360	31412324	0	31	0	31
12	123640002	123645454	0	2	0	2
7	141743988	141745494	0	18	0	25
X	156021793	156021998	0	48	0	48
11	64245288	64246455	0	30	0	30
1	46133391	46134530	0	7	0	7
8	27833134	27837651	0	239	0	247
5	141659927	141661683	0	49	0	49
19	19635570	19635643	0	28	0	38
5	32059357	32061001	0	2	0	2
18	9593875	9594086	0	3	0	3
1	112616845	112618908	0	19	0	19
6	73803302	73806843	0	89	0	89
13	110212480	110212573	0	28	0	34
11	62629296	62629587	0	609	0	613
14	102251805	102251916	0	8	0	8
9	33469122	33469206	0	254	0	254
2	9630535	9630812	0	222	0	224
3	50273829	50273912	0	55	0	56
3	47246253	47247372	0	7	0	7
11	68596219	68597471	0	1	0	1
8	143293066	143310213	0	4	0	4
19	12943630	12943712	0	3426	0	3528
3	141278501	141279377	0	9	0	9
3	50273829	50273915	0	77	0	77
