Event Region	Gene Symbol	Target Exon	Event Type	N	T	Exon Type	Reference Transcript	ΔPSI (%)	T-test p-value	FDR (BH)	N Values	T Values	Database ID
21:43419294-43419478	SIK1	21:43419923-43419293	IR	2	2	-	ENST00000644871	90.78	3.95075e-03	3.95075e-03	0|2.4390243902439	94.3820224719101|89.6103896103896	21_43419923_43419293_R_ENST00000644871_1
16:21424763-21425136	NPIPB3	16:21425403-21424978	IR	2	2	-	ENST00000543368	90.59	9.93073e-04	9.93073e-04	9.55414012738854|9.27152317880795	100|100	16_21425403_21424978_R_ENST00000543368_1
16:21424763-21425136	NPIPB3	16:21425337-21424978	IR	2	2	-	ENST00000543368	90.58	7.27559e-03	7.27559e-03	8.38709677419355|10.4575163398693	100|100	16_21425337_21424978_R_ENST00000543368_1
12:57519163-57519259	MIR616	12:57520518-57517705	IR	2	2	-	ENST00000385293	90.53	2.64306e-02	2.64306e-02	13.2352941176471|5.71428571428571	100|100	12_57520518_57517705_R_ENST00000385293_1
12:57519163-57519259	MIR616	12:57520512-57517705	IR	2	2	-	ENST00000385293	90.53	2.64306e-02	2.64306e-02	13.2352941176471|5.71428571428571	100|100	12_57520512_57517705_R_ENST00000385293_1
12:57519163-57519259	MIR616	12:57520493-57517705	IR	2	2	-	ENST00000385293	90.53	2.64306e-02	2.64306e-02	13.2352941176471|5.71428571428571	100|100	12_57520493_57517705_R_ENST00000385293_1
17:46033099-46033192	KANSL1	17:46033461-46033079	IR	2	2	-	ENST00000576137	90.51	2.37199e-02	2.37199e-02	2.7027027027027|1.88679245283019	89.1891891891892|96.4285714285714	17_46033461_46033079_R_ENST00000576137_1
17:46033099-46033192	KANSL1	17:46033461-46033044	IR	2	2	-	ENST00000576137	90.47	2.31541e-02	2.31541e-02	3.03030303030303|1.88679245283019	89.1891891891892|96.6666666666667	17_46033461_46033044_R_ENST00000576137_1
17:46033099-46033192	KANSL1	17:46033461-46033098	IR	2	2	-	ENST00000576137	90.35	2.22248e-02	2.22248e-02	3.03030303030303|1.88679245283019	89.1891891891892|96.4285714285714	17_46033461_46033098_R_ENST00000576137_1
1:27553146-27553185	AHDC1	1:27553546-27552772	IR	2	2	-	ENST00000480033	90.00	7.04466e-02	7.04466e-02	0|0	100|80	1_27553546_27552772_R_ENST00000480033_1
17:45267113-45267466	MAP3K14-AS1	17:45267199-45266536	IR (overlapping region)	2	2	-	ENST00000585346	89.67	2.05296e-02	2.05296e-02	4.3956043956044|4.93827160493827	97.3684210526316|91.304347826087	17_45267199_45266536_R_ENST00000585346_1
1:44804339-44804779	PLK3	1:44804502-44804649	IR	2	2	-	ENST00000465443	89.44	3.63226e-04	3.63226e-04	3.79746835443038|6.25	95.5882352941177|93.3333333333333	1_44804502_44804649_R_ENST00000465443_1
1:27553146-27553185	AHDC1	1:27553305-27552891	IR	2	2	-	ENST00000480033	89.18	6.12042e-02	6.12042e-02	0|2.89855072463768	100|81.25	1_27553305_27552891_R_ENST00000480033_1
1:27553146-27553185	AHDC1	1:27553291-27552891	IR	2	2	-	ENST00000480033	89.18	6.12042e-02	6.12042e-02	0|2.89855072463768	100|81.25	1_27553291_27552891_R_ENST00000480033_1
1:27553146-27553185	AHDC1	1:27553186-27552891	IR	2	2	-	ENST00000480033	89.18	6.12042e-02	6.12042e-02	0|2.89855072463768	100|81.25	1_27553186_27552891_R_ENST00000480033_1
6:33451760-33457541	SYNGAP1	6:33454776-33455029	IR (overlapping region)	2	2	-	ENST00000629380	88.97	2.09058e-02	2.09058e-02	0|0	91.8918918918919|86.046511627907	6_33454776_33455029_R_ENST00000629380_1
2:74480769-74480882	CCDC142	2:74480883-74475611	IR	2	2	-	ENST00000471713	88.91	5.45327e-02	5.45327e-02	0|4	100|81.8181818181818	2_74480883_74475611_R_ENST00000471713_1
15:40339588-40339689	CCDC9B	15:40340043-40339511	IR	2	2	-	ENST00000557973	88.90	1.23349e-02	1.23349e-02	12.8205128205128|9.375	100|100	15_40340043_40339511_R_ENST00000557973_1
8:93729356-93736438	RBM12B	8:93737356-93736162	IR	2	2	-	ENST00000399300	88.81	5.59977e-03	5.59977e-03	10.4166666666667|7.5	98.1981981981982|97.3333333333333	8_93737356_93736162_R_ENST00000399300_1
8:93729356-93736438	RBM12B	8:93741002-93735980	IR	2	2	-	ENST00000399300	88.20	7.55879e-03	7.55879e-03	11.340206185567|8.64197530864197	98.4375|97.9381443298969	8_93741002_93735980_R_ENST00000399300_1
7:100685397-100685481	GIGYF1	7:100686434-100685396	IR	2	2	-	ENST00000464111	88.13	2.68001e-02	2.68001e-02	0|2.56410256410256	94.4444444444444|84.375	7_100686434_100685396_R_ENST00000464111_1
19:50044670-50048772	ZNF473	19:50044788-50043195	IR (overlapping region)	2	2	-	ENST00000270617	88.11	7.00516e-02	7.00516e-02	0|2.94117647058824	79.1666666666667|100	19_50044788_50043195_R_ENST00000270617_1
17:45263128-45264800	MAP3K14	17:45265264-45263150	IR (overlapping region)	2	2	-	ENST00000344686	88.10	3.27425e-02	3.27425e-02	7.36842105263158|16.4383561643836	100|100	17_45265264_45263150_R_ENST00000344686_1
17:45263128-45264800	MAP3K14	17:45265264-45263134	IR (overlapping region)	2	2	-	ENST00000344686	88.10	3.27425e-02	3.27425e-02	7.36842105263158|16.4383561643836	100|100	17_45265264_45263134_R_ENST00000344686_1
17:45263128-45264800	MAP3K14	17:45265264-45263127	IR (overlapping region)	2	2	-	ENST00000344686	88.10	3.27425e-02	3.27425e-02	7.36842105263158|16.4383561643836	100|100	17_45265264_45263127_R_ENST00000344686_1
17:45263128-45264800	MAP3K14	17:45265264-45263118	IR (overlapping region)	2	2	-	ENST00000344686	88.10	3.27425e-02	3.27425e-02	7.36842105263158|16.4383561643836	100|100	17_45265264_45263118_R_ENST00000344686_1
17:74772903-74773039	NAT9	17:74773040-74772441	IR	2	2	-	ENST00000578947	87.93	5.83066e-03	5.83066e-03	7.59493670886076|9.70149253731343	96.3855421686747|96.7741935483871	17_74773040_74772441_R_ENST00000578947_1
17:78802461-78802535	USP36	17:78802536-78799666	IR	2	2	-	ENST00000588086	87.84	1.55779e-02	1.55779e-02	0|2.04081632653061	85.4166666666667|92.3076923076923	17_78802536_78799666_R_ENST00000588086_1
2:74480769-74480882	CCDC142	2:74481087-74480769	IR	2	2	-	ENST00000471713	87.78	1.07125e-02	1.07125e-02	11.1111111111111|0	100|86.6666666666667	2_74481087_74480769_R_ENST00000471713_1
2:74480769-74480882	CCDC142	2:74481087-74480768	IR	2	2	-	ENST00000471713	87.78	1.07125e-02	1.07125e-02	11.1111111111111|0	100|86.6666666666667	2_74481087_74480768_R_ENST00000471713_1
19:55576770-55579641	ZNF579	19:55580846-55579593	IR	2	2	-	ENST00000325421	87.67	4.10932e-02	4.10932e-02	6.66666666666667|18	100|100	19_55580846_55579593_R_ENST00000325421_1
8:93729356-93736438	RBM12B	8:93737356-93735962	IR	2	2	-	ENST00000399300	87.62	1.83574e-02	1.83574e-02	13.1313131313131|7.5	98.3193277310924|97.5609756097561	8_93737356_93735962_R_ENST00000399300_1
17:17216972-17217182	FLCN	17:17219104-17216971	IR (overlapping region)	2	2	-	ENST00000577591	87.58	4.17937e-02	4.17937e-02	0|0	93.3333333333333|81.8181818181818	17_17219104_17216971_R_ENST00000577591_1
19:9617058-9617171	ZNF561	19:9617172-9614058	IR	2	2	-	ENST00000421525	87.50	7.08103e-02	7.08103e-02	0|3.57142857142857	100|78.5714285714286	19_9617172_9614058_R_ENST00000421525_1
1:27553146-27553185	AHDC1	1:27553186-27552495	IR	2	2	-	ENST00000480033	87.48	6.34956e-02	6.34956e-02	1.85185185185185|4.44444444444444	100|81.25	1_27553186_27552495_R_ENST00000480033_1
8:143691073-143692330	ZNF707	8:143691233-143691599	IR	2	2	-	ENST00000532486	87.47	3.37025e-03	3.37025e-03	6.89655172413793|0	94.5945945945946|87.2340425531915	8_143691233_143691599_R_ENST00000532486_1
8:143691073-143692330	ZNF707	8:143691233-143691596	IR	2	2	-	ENST00000532486	87.47	3.37025e-03	3.37025e-03	6.89655172413793|0	94.5945945945946|87.2340425531915	8_143691233_143691596_R_ENST00000532486_1
8:93729356-93736438	RBM12B	8:93737356-93736043	IR	2	2	-	ENST00000399300	87.43	1.76088e-02	1.76088e-02	13.1313131313131|7.5	98.1981981981982|97.2972972972973	8_93737356_93736043_R_ENST00000399300_1
1:231223763-231225523	C1orf131	1:231225524-231223762	IR	2	2	-	ENST00000318906	87.15	7.15279e-04	7.15279e-04	0.943396226415094|2.0979020979021	89.6551724137931|87.6923076923077	1_231225524_231223762_R_ENST00000318906_1
17:74772275-74772395	NAT9	17:74773040-74772174	IR	2	2	-	ENST00000577428	86.96	1.94571e-04	1.94571e-04	9.3167701863354|9.70149253731343	96.3855421686747|96.551724137931	17_74773040_74772174_R_ENST00000577428_1
17:46034169-46034279	KANSL1	17:46035514-46033402	IR (overlapping region)	2	2	-	ENST00000640636	86.69	2.49803e-02	2.49803e-02	5.88235294117647|3.7037037037037	86.9565217391304|96	17_46035514_46033402_R_ENST00000640636_1
16:21406038-21406689	NPIPB3	16:21406860-21406653	IR	2	2	-	ENST00000448012	86.64	5.52430e-02	5.52430e-02	3.2258064516129|6.38297872340426	82.8947368421053|100	16_21406860_21406653_R_ENST00000448012_1
7:100156939-100157214	C7orf43	7:100157453-100156938	IR	2	2	-	ENST00000472061	86.61	1.03172e-02	1.03172e-02	0|7.04225352112676	84.6153846153846|95.6521739130435	7_100157453_100156938_R_ENST00000472061_1
17:76395358-76396821	UBE2O	17:76397889-76395357	IR	2	2	-	ENST00000586409	86.61	2.28227e-02	2.28227e-02	0.900900900900901|0	90.4761904761905|83.6363636363636	17_76397889_76395357_R_ENST00000586409_1
19:50799442-50799532	SNORD88A	19:50802250-50799271	IR	2	2	-	ENST00000408314	86.52	1.11492e-03	1.11492e-03	13.3333333333333|13.6363636363636	100|100	19_50802250_50799271_R_ENST00000408314_1
17:8147548-8147578	PER1	17:8147828-8147469	IR	2	2	-	ENST00000578223	86.36	9.96959e-02	9.96959e-02	0|0	100|72.7272727272727	17_8147828_8147469_R_ENST00000578223_1
8:93740121-93740773	RBM12B-AS1	8:93740719-93737306	IR (overlapping region)	2	2	-	ENST00000623283	86.29	6.45997e-03	6.45997e-03	10.5263157894737|12.9411764705882	97.7777777777778|98.2758620689655	8_93740719_93737306_R_ENST00000623283_1
17:74772903-74773039	NAT9	17:74773040-74772482	IR	2	2	-	ENST00000578947	86.09	1.62987e-02	1.62987e-02	8.17610062893082|12.9496402877698	96.3855421686747|96.9230769230769	17_74773040_74772482_R_ENST00000578947_1
8:143691073-143692330	ZNF707	8:143691200-143691609	IR	2	2	-	ENST00000532486	85.97	7.75240e-03	7.75240e-03	10|0	94.4444444444444|87.5	8_143691200_143691609_R_ENST00000532486_1
1:244840638-244845344	HNRNPU	1:244846707-244845199	IR	2	2	-	ENST00000366527	85.95	1.40023e-03	1.40023e-03	9.63855421686747|14.2857142857143	100|95.8333333333333	1_244846707_244845199_R_ENST00000366527_1
19:49911061-49911366	NUP62	19:49927849-49911172	IR (overlapping region)	2	2	-	ENST00000595373	85.87	2.17706e-03	2.17706e-03	14.6341463414634|8.97435897435897	95.3488372093023|100	19_49927849_49911172_R_ENST00000595373_1
10:73801911-73802576	NDST2	10:73802777-73797821	IR (overlapping region)	2	2	-	ENST00000299641	85.84	9.96885e-03	9.96885e-03	13.0434782608696|10.3448275862069	97.5609756097561|97.5	10_73802777_73797821_R_ENST00000299641_1
7:149472794-149475480	ZNF746	7:149477048-149472795	IR	2	2	-	ENST00000340622	85.83	4.31990e-02	4.31990e-02	0|0	80|91.6666666666667	7_149477048_149472795_R_ENST00000340622_1
7:149472794-149475480	ZNF746	7:149477048-149472793	IR	2	2	-	ENST00000340622	85.83	4.31990e-02	4.31990e-02	0|0	80|91.6666666666667	7_149477048_149472793_R_ENST00000340622_1
7:149472794-149475480	ZNF746	7:149477048-149472695	IR	2	2	-	ENST00000340622	85.83	4.31990e-02	4.31990e-02	0|0	80|91.6666666666667	7_149477048_149472695_R_ENST00000340622_1
1:15945846-15946294	ZBTB17	1:15947124-15945845	IR	2	2	-	ENST00000479282	85.80	1.00564e-02	1.00564e-02	0|3.48837209302326	91.304347826087|83.7837837837838	1_15947124_15945845_R_ENST00000479282_1
17:74772275-74772395	NAT9	17:74773040-74772030	IR	2	2	-	ENST00000577428	85.69	7.19612e-04	7.19612e-04	10.9756097560976|11.0294117647059	96.8421052631579|96.551724137931	17_74773040_74772030_R_ENST00000577428_1
16:71286460-71288937	CMTR2	16:71289430-71286459	IR	2	2	-	ENST00000564690	85.65	4.75404e-02	4.75404e-02	8.33333333333333|7.04225352112676	100|86.6666666666667	16_71289430_71286459_R_ENST00000564690_1
17:74772275-74772395	NAT9	17:74773040-74772237	IR	2	2	-	ENST00000577428	85.60	1.35053e-02	1.35053e-02	9.3167701863354|12.9496402877698	96.7391304347826|96.7213114754098	17_74773040_74772237_R_ENST00000577428_1
17:74772275-74772395	NAT9	17:74773040-74772274	IR	2	2	-	ENST00000577428	85.48	1.32221e-02	1.32221e-02	9.3167701863354|12.9496402877698	96.5116279069768|96.7213114754098	17_74773040_74772274_R_ENST00000577428_1
17:74772275-74772395	NAT9	17:74773040-74772271	IR	2	2	-	ENST00000577428	85.48	1.32221e-02	1.32221e-02	9.3167701863354|12.9496402877698	96.5116279069768|96.7213114754098	17_74773040_74772271_R_ENST00000577428_1
17:74772275-74772395	NAT9	17:74773040-74772265	IR	2	2	-	ENST00000577428	85.47	1.35254e-02	1.35254e-02	9.3167701863354|12.9496402877698	96.5909090909091|96.6101694915254	17_74773040_74772265_R_ENST00000577428_1
17:74772275-74772395	NAT9	17:74773040-74772294	IR	2	2	-	ENST00000577428	85.43	1.34020e-02	1.34020e-02	9.3167701863354|12.9496402877698	96.6292134831461|96.4912280701754	17_74773040_74772294_R_ENST00000577428_1
8:143691073-143692330	ZNF707	8:143691200-143691599	IR	2	2	-	ENST00000532486	85.40	6.62663e-03	6.62663e-03	10|0	94.4444444444444|86.3636363636364	8_143691200_143691599_R_ENST00000532486_1
19:9617058-9617171	ZNF561	19:9617769-9617051	IR	2	2	-	ENST00000421525	85.28	1.22759e-02	1.22759e-02	12.8205128205128|3.57142857142857	100|86.9565217391304	19_9617769_9617051_R_ENST00000421525_1
16:2616121-2616773	PDPK2P	16:2618579-2616452	IR (overlapping region)	2	2	-	ENST00000382326	85.28	8.85349e-03	8.85349e-03	0|8.88888888888889	84|95.4545454545455	16_2618579_2616452_R_ENST00000382326_1
7:66556889-66557362	AC006001.1	7:66560676-66554584	IR	2	2	-	ENST00000325130	85.24	3.90727e-02	3.90727e-02	0|0	80|90.4761904761905	7_66560676_66554584_R_ENST00000325130_1
17:46035521-46035770	CR936218.1	17:46035925-46033402	IR	2	2	-	ENST00000570454	85.24	2.83718e-02	2.83718e-02	5.88235294117647|7.14285714285714	87.5|96	17_46035925_46033402_R_ENST00000570454_1
19:50044670-50048772	ZNF473	19:50051063-50044631	IR (overlapping region)	2	2	-	ENST00000270617	85.09	1.76803e-02	1.76803e-02	0|13.1578947368421	83.3333333333333|100	19_50051063_50044631_R_ENST00000270617_1
20:49245897-49249711	ZNFX1	20:49251623-49241809	IR	2	2	-	ENST00000371752	85.06	2.18637e-02	2.18637e-02	4.47761194029851|5.81395348837209	93.75|86.6666666666667	20_49251623_49241809_R_ENST00000371752_1
2:96865234-96865320	SEMA4C	2:96865538-96865233	IR	2	2	-	ENST00000442264	85.04	1.56999e-02	1.56999e-02	0|3.94736842105263	91.6666666666667|82.3529411764706	2_96865538_96865233_R_ENST00000442264_1
1:27553146-27553185	AHDC1	1:27558362-27553073	IR	2	2	-	ENST00000480033	85.00	1.11200e-01	1.11200e-01	0|0	100|70	1_27558362_27553073_R_ENST00000480033_1
17:8146869-8147381	PER1	17:8147579-8147249	IR	2	2	-	ENST00000577424	85.00	1.11200e-01	1.11200e-01	0|0	100|70	17_8147579_8147249_R_ENST00000577424_1
7:100685397-100685481	GIGYF1	7:100685482-100685048	IR	2	2	-	ENST00000464111	84.96	7.85826e-03	7.85826e-03	4.76190476190476|1.58730158730159	91.4285714285714|84.8484848484848	7_100685482_100685048_R_ENST00000464111_1
7:135167363-135167408	CYREN	7:135167810-135167362	IR	2	2	-	ENST00000488161	84.92	1.64047e-02	1.64047e-02	2.00803212851406|1.11524163568773	83.8709677419355|89.0909090909091	7_135167810_135167362_R_ENST00000488161_1
14:20457858-20459296	PIP4P1	14:20459441-20459205	IR	2	2	-	ENST00000557041	84.87	6.80311e-03	6.80311e-03	0.645161290322581|0.900900900900901	84.6153846153846|86.6666666666667	14_20459441_20459205_R_ENST00000557041_1
8:93740121-93740773	RBM12B-AS1	8:93740697-93737306	IR (overlapping region)	2	2	-	ENST00000623283	84.84	4.28664e-05	4.28664e-05	13.265306122449|13.953488372093	98.0582524271845|98.8372093023256	8_93740697_93737306_R_ENST00000623283_1
1:8011719-8014396	ERRFI1	1:8015401-8014039	IR	2	2	-	ENST00000377482	84.82	8.54443e-03	8.54443e-03	8.05970149253731|11.0526315789474	91.1111111111111|97.6377952755905	1_8015401_8014039_R_ENST00000377482_1
1:228393676-228395252	TRIM11	1:228397048-228393672	IR (overlapping region)	2	2	-	ENST00000284551	84.74	1.13472e-05	1.13472e-05	5.97014925373134|6.33802816901408	90.7407407407407|91.044776119403	1_228397048_228393672_R_ENST00000284551_1
3:129396218-129396425	RPL32P3	3:129397141-129396195	IR	2	2	-	ENST00000359025	84.73	5.57455e-02	5.57455e-02	8.33333333333333|3.44827586206897	81.25|100	3_129397141_129396195_R_ENST00000359025_1
1:15945846-15946294	ZBTB17	1:15947124-15945932	IR	2	2	-	ENST00000479282	84.70	2.32427e-03	2.32427e-03	0|5.68181818181818	90.4761904761905|84.6153846153846	1_15947124_15945932_R_ENST00000479282_1
17:44195121-44195140	ATXN7L3	17:44195477-44194656	IR	2	2	-	ENST00000587022	84.69	3.24137e-02	3.24137e-02	1.50375939849624|1.64835164835165	90.5882352941177|81.9444444444444	17_44195477_44194656_R_ENST00000587022_1
19:50044670-50048772	ZNF473	19:50044788-50043317	IR (overlapping region)	2	2	-	ENST00000270617	84.61	7.82584e-02	7.82584e-02	3.33333333333333|5.71428571428571	78.2608695652174|100	19_50044788_50043317_R_ENST00000270617_1
19:1109501-1109777	SBNO2	19:1110889-1109500	IR	2	2	-	ENST00000586109	84.60	2.14088e-02	2.14088e-02	0.546448087431694|1.27388535031847	88.5964912280702|82.4324324324324	19_1110889_1109500_R_ENST00000586109_1
17:81917363-81917967	SIRT7	17:81917968-81917614	IR	2	2	-	ENST00000571213	84.55	1.92394e-02	1.92394e-02	12.5|9.30232558139535	100|90.9090909090909	17_81917968_81917614_R_ENST00000571213_1
1:244840638-244845344	HNRNPU	1:244846707-244845251	IR	2	2	-	ENST00000366527	84.45	5.57321e-03	5.57321e-03	9.63855421686747|16.9230769230769	100|95.4545454545455	1_244846707_244845251_R_ENST00000366527_1
1:244840638-244845344	HNRNPU	1:244846707-244845246	IR	2	2	-	ENST00000366527	84.45	5.57321e-03	5.57321e-03	9.63855421686747|16.9230769230769	100|95.4545454545455	1_244846707_244845246_R_ENST00000366527_1
17:44924709-44926499	KIF18B	17:44927079-44926359	IR	2	2	-	ENST00000587309	84.42	1.89220e-02	1.89220e-02	2.39234449760766|2.31788079470199	84.2592592592593|89.2857142857143	17_44927079_44926359_R_ENST00000587309_1
17:44924709-44926499	KIF18B	17:44927079-44926413	IR	2	2	-	ENST00000587309	84.34	1.30176e-02	1.30176e-02	2.85714285714286|3.27868852459016	85.531914893617|89.2857142857143	17_44927079_44926413_R_ENST00000587309_1
1:228395534-228397047	TRIM11	1:228397690-228396946	IR	2	2	-	ENST00000366699	84.32	1.07066e-02	1.07066e-02	7.35294117647059|6.33802816901408	93.2432432432432|89.0909090909091	1_228397690_228396946_R_ENST00000366699_1
1:228393676-228395252	TRIM11	1:228397048-228393675	IR (overlapping region)	2	2	-	ENST00000284551	84.32	4.38005e-04	4.38005e-04	7.35294117647059|6.33802816901408	90.9090909090909|91.4285714285714	1_228397048_228393675_R_ENST00000284551_1
12:6567500-6567922	NOP2	12:6567923-6566800	IR (overlapping region)	2	2	-	ENST00000546053	84.28	3.41315e-02	3.41315e-02	1.57894736842105|4.27807486631016	92.964824120603|81.4569536423841	12_6567923_6566800_R_ENST00000546053_1
17:46034169-46034279	KANSL1	17:46034280-46033402	IR	2	2	-	ENST00000640636	84.24	4.18190e-02	4.18190e-02	15.7894736842105|1.88679245283019	91.4285714285714|94.7368421052632	17_46034280_46033402_R_ENST00000640636_1
11:83184679-83187451	PCF11	11:83191098-83184490	IR	2	2	-	ENST00000298281	84.22	1.33149e-02	1.33149e-02	8.23529411764706|13.3333333333333	90|100	11_83191098_83184490_R_ENST00000298281_1
19:49911061-49911366	NUP62	19:49927849-49911104	IR (overlapping region)	2	2	-	ENST00000595373	84.17	1.66478e-02	1.66478e-02	18.6046511627907|8.97435897435897	95.9183673469388|100	19_49927849_49911104_R_ENST00000595373_1
7:100077018-100077433	ZNF3	7:100079657-100077017	IR	2	2	-	ENST00000479192	84.09	1.89867e-02	1.89867e-02	6.52173913043478|5.35714285714286	86.9565217391304|93.1034482758621	7_100079657_100077017_R_ENST00000479192_1
19:334115-334542	MIER2	19:344808-334114	IR	2	2	-	ENST00000587966	84.09	6.11340e-02	6.11340e-02	2.24719101123596|1.47058823529412	77.7777777777778|94.1176470588235	19_344808_334114_R_ENST00000587966_1
15:40337850-40337893	CCDC9B	15:40338661-40337849	IR	2	2	-	ENST00000560922	84.08	1.69069e-02	1.69069e-02	4.70588235294118|5.60747663551402	91.8918918918919|86.5853658536585	15_40338661_40337849_R_ENST00000560922_1
20:10645722-10646084	JAG1	20:10647313-10645970	IR	2	2	-	ENST00000613518	84.07	5.73812e-02	5.73812e-02	0|0	76.4705882352941|91.6666666666667	20_10647313_10645970_R_ENST00000613518_1
17:46034169-46034279	KANSL1	17:46034235-46033402	IR	2	2	-	ENST00000640636	84.07	1.73469e-02	1.73469e-02	13.5135135135135|3.7037037037037	90.625|94.7368421052632	17_46034235_46033402_R_ENST00000640636_1
