Event Region	Gene Symbol	Target Exon	Event Type	N	T	Exon Type	Reference Transcript	ΔPSI (%)	T-test p-value	FDR (BH)	N Values	T Values	Database ID
17:7013517-7013665	RNASEK	17:7013517-7013555	A5SS	2	2	-	Ex.ENST00000546395	40.41	2.39854e-02	2.39854e-02	0|0	41.9354838709677|38.8888888888889	17_7013517_7013665_S_Ex.ENST00000546395_1
17:7012778-7013665	RNASEK	17:7012778-7013555	A5SS	2	2	-	Ex.TSS.ENST00000552842	40.41	2.39854e-02	2.39854e-02	0|0	41.9354838709677|38.8888888888889	17_7012778_7013665_S_Ex.TSS.ENST00000552842_1
17:7012762-7013665	RNASEK	17:7012762-7013555	A5SS	2	2	-	Ex.TSS.ENST00000548577	40.41	2.39854e-02	2.39854e-02	0|0	41.9354838709677|38.8888888888889	17_7012762_7013665_S_Ex.TSS.ENST00000548577_1
17:7012758-7013665	RNASEK-C17orf49	17:7012758-7013555	A5SS	2	2	-	Ex.TSS.ENST00000547863	40.41	2.39854e-02	2.39854e-02	0|0	41.9354838709677|38.8888888888889	17_7012758_7013665_S_Ex.TSS.ENST00000547863_1
19:38647908-38725723	ACTN4	19:38701002-38701121	MES	2	2	-	ENST00000252699	39.65	5.00000e-01	5.00000e-01	20.704845814978|100	100|100	19_38647908_38725723_W_ENST00000252699_2
3:186783640-186784563	EIF4A2	3:186784432-186784563	A3SS	2	2	-	ENST00000465222	39.64	8.66455e-02	8.66455e-02	65|50	94.2857142857143|100	3_186783640_186784563_S_ENST00000465222_1
1:146988950-146994331	NBPF12	1:146993599-146993707	MES	2	2	-	ENST00000579935	38.40	2.77170e-01	2.77170e-01	45.4545454545455|41.5730337078652	63.8297872340426|100	1_146988950_146994331_W_ENST00000579935_4
19:38647908-38725723	ACTN4	19:38724431-38724565	MES	2	2	-	ENST00000252699	38.34	2.49440e-01	2.49440e-01	45.8149779735683|77.5	100|100	19_38647908_38725723_W_ENST00000252699_15
1:42682732-42683402	YBX1	1:42682732-42682824	A5SS	2	2	-	Ex.TSS.ENST00000321358	38.13	1.58041e-02	1.58041e-02	0|0	39.0728476821192|37.1794871794872	1_42682732_42683402_S_Ex.TSS.ENST00000321358_1
17:38733900-38734253	PCGF2	17:38736171-38733897	IR	2	2	-	ENST00000610747	38.07	6.66333e-02	6.66333e-02	55.1724137931034|39.6551724137931	91.4285714285714|79.5454545454545	17_38736171_38733897_R_ENST00000610747_1
17:38734280-38735600	PCGF2	17:38736171-38734279	IR	2	2	-	ENST00000611883	37.84	2.97833e-02	2.97833e-02	43.4782608695652|33.9622641509434	81.25|71.875	17_38736171_38734279_R_ENST00000611883_1
7:2728112-2731750	GNA12	7:2733502-2728565	IR (overlapping region)	2	2	-	ENST00000275364	37.63	2.20363e-01	2.20363e-01	75|47.6190476190476	97.8723404255319|100	7_2733502_2728565_R_ENST00000275364_1
2:241348192-241351966	SEPT2	2:241350073-241350203	SES	2	2	-	ENST00000360051	37.19	1.24028e-01	1.24028e-01	44.4444444444444|31.4814814814815	64.3312101910828|85.9649122807018	2_241348192_241351966_W_ENST00000360051_1
19:38647908-38725723	ACTN4	19:38700600-38700714	MES	2	2	-	ENST00000252699	37.00	5.00000e-01	5.00000e-01	25.9911894273128|100	100|100	19_38647908_38725723_W_ENST00000252699_1
17:38733900-38734253	PCGF2	17:38736171-38733896	IR	2	2	-	ENST00000610747	36.95	6.32932e-02	6.32932e-02	55.1724137931034|40.6779661016949	91.1764705882353|78.5714285714286	17_38736171_38733896_R_ENST00000610747_1
12:47964424-47966682	TMEM106C	12:47966089-47966172	MES	2	2	-	ENST00000256686	36.66	2.67944e-01	2.67944e-01	27.2727272727273|12.5	75|38.0952380952381	12_47964424_47966682_W_ENST00000256686_3
1:32033335-32042526	KHDRBS1	1:32036910-32037043	MES	2	2	-	ENST00000307714	36.43	7.40780e-02	7.40780e-02	38.8888888888889|25.9842519685039	66.0869565217391|71.6417910447761	1_32033335_32042526_W_ENST00000307714_1
1:45014539-45015006	UROD	1:45014577-45014735	IR	2	2	-	ENST00000466193	36.26	8.93418e-02	8.93418e-02	13.0434782608696|21.4285714285714	45.4545454545455|61.5384615384615	1_45014577_45014735_R_ENST00000466193_1
15:49134033-49134108	COPS2	15:49134515-49134082	IR	2	2	-	ENST00000558843	35.95	1.82025e-02	1.82025e-02	57.1428571428571|64.2857142857143	93.3333333333333|100	15_49134515_49134082_R_ENST00000558843_1
1:26280923-26281057	SH3BGRL3	1:26280923-26280932	A5SS	2	2	-	Ex.TSS.ENST00000270792	35.61	3.11213e-01	3.11213e-01	45.4545454545455|83.3333333333333	100|100	1_26280923_26281057_S_Ex.TSS.ENST00000270792_1
17:5020080-5020547	KIF1C	17:5020492-5020547	A3SS	2	2	-	Ex.ENST00000320785	35.48	8.07439e-02	8.07439e-02	60|69.0476190476191	100|100	17_5020080_5020547_S_Ex.ENST00000320785_1
17:5020080-5020498	KIF1C	17:5020492-5020498	A3SS	2	2	-	Ex.ENST00000320785	35.48	8.07439e-02	8.07439e-02	60|69.0476190476191	100|100	17_5020080_5020498_S_Ex.ENST00000320785_1
5:171392979-171407699	NPM1	5:171405302-171405403	MES	2	2	-	ENST00000351986	35.38	3.52585e-01	3.52585e-01	26.123595505618|71.9298245614035	90.7801418439716|78.030303030303	5_171392979_171407699_W_ENST00000351986_2
17:51168344-51171486	NME1-NME2	17:51168344-51170041	A5SS	2	2	-	Ex.TSS.ENST00000376392	35.01	3.34149e-02	3.34149e-02	0|0	33.175355450237|36.8544600938967	17_51168344_51171486_S_Ex.TSS.ENST00000376392_1
16:30358776-30358817	TBC1D10B	16:30359604-30358775	IR	2	2	-	ENST00000475872	34.80	2.64619e-01	2.64619e-01	20|50	86.6666666666667|52.9411764705882	16_30359604_30358775_R_ENST00000475872_1
14:23566809-23567319	AP1G2	14:23567466-23567236	IR (overlapping region)	2	2	-	ENST00000553685	34.76	1.63529e-01	1.63529e-01	33.3333333333333|14.2857142857143	60|57.1428571428571	14_23567466_23567236_R_ENST00000553685_1
22:38992431-38992784	APOBEC3B	22:38992582-38991558	IR (overlapping region)	2	2	-	ENST00000333467	34.23	7.82863e-02	7.82863e-02	70|61.5384615384615	100|100	22_38992582_38991558_R_ENST00000333467_1
12:53461144-53462492	PCBP2	12:53462481-53462492	A3SS	2	2	-	ENST00000359462	34.12	1.32745e-01	1.32745e-01	29.8507462686567|15.3846153846154	56.9444444444444|56.5217391304348	12_53461144_53462492_S_ENST00000359462_1
1:120824147-120836516	NBPF26	1:120832875-120832983	MES	2	2	-	ENST00000609741	34.09	1.22303e-01	1.22303e-01	63.768115942029|48.0519480519481	100|80	1_120824147_120836516_W_ENST00000609741_5
5:180246028-180247510	MAPK9	5:180247729-180246544	IR	2	2	-	ENST00000425491	33.74	2.29473e-01	2.29473e-01	33.3333333333333|59.375	78.3783783783784|81.8181818181818	5_180247729_180246544_R_ENST00000425491_1
11:72097292-72097914	LAMTOR1	11:72098416-72097426	IR (overlapping region)	2	2	-	ENST00000278671	33.70	2.14963e-02	2.14963e-02	7.69230769230769|14.8648648648649	48.4848484848485|41.4634146341463	11_72098416_72097426_R_ENST00000278671_1
7:44799875-44801286	PPIA	7:44800134-44801287	A3SS	2	2	-	Ex.TSS.ENST00000355968	33.51	1.05387e-01	1.05387e-01	0|0	39.1129032258064|27.9146141215107	7_44799875_44801286_S_Ex.TSS.ENST00000355968_1
9:35088688-35089221	PIGO	9:35089451-35088734	IR	2	2	-	ENST00000298004	33.44	1.50060e-01	1.50060e-01	63.6363636363636|46.6666666666667	90|87.1794871794872	9_35089451_35088734_R_ENST00000298004_1
21:8201053-8222960	FP671120.1	21:8201053-8216717	A5SS	2	2	-	Ex.ENST00000623664	33.12	5.00000e-01	5.00000e-01	0|0	0|66.25	21_8201053_8222960_S_Ex.ENST00000623664_2
20:25195868-25209848	ENTPD6	20:25207079-25207397	MES	2	2	-	ENST00000360031	33.09	3.61313e-01	3.61313e-01	54.0540540540541|25	95.2380952380952|50	20_25195868_25209848_W_ENST00000360031_2
2:197535606-197540110	MOB4	2:197535606-197535630	A5SS	2	2	-	ENST00000233892	33.07	2.36409e-01	2.36409e-01	36.3636363636364|30.1369863013699	52.6315789473684|80	2_197535606_197540110_S_ENST00000233892_1
1:226062812-226064328	H3F3A	1:226062812-226063230	A5SS	2	2	-	Ex.TSS.ENST00000366814	32.64	1.44328e-01	1.44328e-01	0|0	25.1141552511416|40.174672489083	1_226062812_226064328_S_Ex.TSS.ENST00000366814_2
5:132866869-132867687	UQCRQ	5:132867036-132867487	IR	2	2	-	ENST00000498309	32.55	4.76161e-01	4.76161e-01	34.2857142857143|40	100|39.3939393939394	5_132867036_132867487_R_ENST00000498309_1
19:36149622-36149812	CAPNS1	19:36149622-36149636	A5SS	2	2	-	Ex.TSS.ENST00000246533	32.52	7.97822e-02	7.97822e-02	62.5|50	85.9375|91.6083916083916	19_36149622_36149812_S_Ex.TSS.ENST00000246533_1
4:1744712-1745076	TACC3	4:1744833-1744947	IR	2	2	-	ENST00000484264	32.42	3.73211e-02	3.73211e-02	48.2758620689655|53.3333333333333	87.5|78.9473684210526	4_1744833_1744947_R_ENST00000484264_1
2:197516147-197540110	MOB4	2:197535530-197535630	MXS	2	2	-	ENST00000448447	32.34	1.81186e-01	1.81186e-01	27.1186440677966|22.9166666666667	47.2222222222222|67.5	2_197516147_197540110_W_ENST00000448447_1
17:7626959-7627226	SAT2	17:7627806-7626958	IR (overlapping region)	2	2	-	ENST00000573930	32.31	8.98688e-02	8.98688e-02	54.8387096774194|64.7058823529412	92.8571428571429|91.304347826087	17_7627806_7626958_R_ENST00000573930_1
21:45505432-45505837	COL18A1	21:45505835-45505837	A3SS	2	2	-	ENST00000342220	32.25	3.36133e-01	3.36133e-01	8.33333333333333|9.52380952380952	22.3529411764706|60	21_45505432_45505837_S_ENST00000342220_1
12:57751712-57751736	CDK4	12:57752116-57751711	IR	2	2	-	ENST00000547853	31.88	4.22408e-01	4.22408e-01	13.3333333333333|33.3333333333333	29.1666666666667|81.25	12_57752116_57751711_R_ENST00000547853_1
11:130141573-130143346	APLP2	11:130141919-130142074	SES	2	2	-	ENST00000263574	31.88	5.00000e-01	5.00000e-01	100|36.2397820163488	100|100	11_130141573_130143346_W_ENST00000263574_1
17:18253427-18253458	FLII	17:18253720-18253426	IR	2	2	NMD	ENST00000581401	31.62	2.51248e-01	2.51248e-01	45.4545454545455|60.5263157894737	69.2307692307692|100	17_18253720_18253426_R_ENST00000581401_1
5:133096098-133096250	HSPA4	5:133096146-133096150	IR	2	2	-	ENST00000304858	31.18	5.68677e-01	5.68677e-01	97.2972972972973|19.7802197802198	88.5245901639344|90.9090909090909	5_133096146_133096150_R_ENST00000304858_1
12:53297925-53298048	PFDN5	12:53298045-53298048	A3SS	2	2	-	Ex.ENST00000243040	31.16	5.00000e-01	5.00000e-01	37.6811594202899|100	100|100	12_53297925_53298048_S_Ex.ENST00000243040_1
19:39480962-39488060	TIMM50	19:39485544-39485602	MES	2	2	-	ENST00000314349	31.08	7.42680e-02	7.42680e-02	65.7894736842105|60.9375	100|88.8888888888889	19_39480962_39488060_W_ENST00000314349_4
17:42115693-42115833	KAT2A	17:42117162-42115722	IR	2	2	-	ENST00000592310	30.89	7.23997e-02	7.23997e-02	19.047619047619|6.66666666666667	37.5|50	17_42117162_42115722_R_ENST00000592310_1
5:133096098-133096250	HSPA4	5:133096205-133096205	IR	2	2	-	ENST00000304858	30.69	5.73916e-01	5.73916e-01	97.3684210526316|19.7802197802198	88.5245901639344|90	5_133096205_133096205_R_ENST00000304858_1
19:38647908-38725723	ACTN4	19:38714469-38714561	MES	2	2	-	ENST00000252699	30.62	5.00000e-01	5.00000e-01	38.7665198237885|100	100|100	19_38647908_38725723_W_ENST00000252699_8
21:45478354-45486860	COL18A1	21:45481963-45482025	MES	2	2	-	ENST00000355480	30.60	3.83995e-01	3.83995e-01	48.314606741573|90.4761904761905	100|100	21_45478354_45486860_W_ENST00000355480_5
17:35820240-35820331	TAF15	17:35820240-35820248	A5SS	2	2	-	ENST00000603393	30.12	2.41822e-01	2.41822e-01	42.8571428571429|71.6417910447761	96.969696969697|77.7777777777778	17_35820240_35820331_S_ENST00000603393_1
1:1616508-1619210	MIB2	1:1616615-1617077	IR	2	2	-	ENST00000477990	29.91	2.03170e-01	2.03170e-01	39.3939393939394|32.258064516129	54.5454545454545|76.9230769230769	1_1616615_1617077_R_ENST00000477990_1
4:53460456-53461042	LNX1	4:53461594-53459300	IR (overlapping region)	2	2	-	ENST00000263925	29.64	2.28947e-01	2.28947e-01	22.8571428571429|50	75|57.1428571428571	4_53461594_53459300_R_ENST00000263925_1
X:71297836-71298508	NONO	X:71297939-71298468	IR	2	2	-	ENST00000473525	29.56	5.88512e-01	5.88512e-01	14.9425287356322|17.9487179487179	85.1851851851852|6.81818181818182	X_71297939_71298468_R_ENST00000473525_1
4:1211448-1212423	CTBP1	4:1213031-1211684	IR (overlapping region)	2	2	-	ENST00000290921	29.53	9.31698e-02	9.31698e-02	3.57142857142857|11.1111111111111	43.75|30	4_1213031_1211684_R_ENST00000290921_1
12:111839764-111840477	MAPKAPK5-AS1	12:111841711-111840332	IR	2	2	-	ENST00000428207	29.53	9.03415e-02	9.03415e-02	66.6666666666667|57.8947368421053	92.3076923076923|91.304347826087	12_111841711_111840332_R_ENST00000428207_1
10:75222403-75230897	VDAC2	10:75229644-75229701	SES	2	2	-	ENST00000298468	29.48	5.00000e-01	5.00000e-01	100|41.0404624277457	100|100	10_75222403_75230897_W_ENST00000298468_1
17:16439415-16440184	LRRC75A-AS1	17:16439415-16439703	A5SS	2	2	-	ENST00000480811	29.40	1.42944e-01	1.42944e-01	9.52380952380952|0	25|43.3333333333333	17_16439415_16440184_S_ENST00000480811_1
7:93889918-93890319	TFPI2	7:93890320-93889016	IR (overlapping region)	2	2	-	ENST00000461482	29.34	3.90685e-01	3.90685e-01	12.5|50	41.1764705882353|80	7_93890320_93889016_R_ENST00000461482_1
15:66498015-66499652	RPL4	15:66499819-66499322	IR	2	2	-	ENST00000307961	28.72	7.80671e-02	7.80671e-02	67.8362573099415|57.6470588235294	89.4409937888199|93.4865900383142	15_66499819_66499322_R_ENST00000307961_1
19:12948814-12949274	RAD23A	19:12949081-12949159	SES	2	2	-	ENST00000586534	28.66	4.12355e-01	4.12355e-01	92|48.5714285714286	97.8947368421053|100	19_12948814_12949274_W_ENST00000586534_1
18:57027004-57036606	WDR7	18:57028221-57029824	IR (overlapping region)	2	2	-	ENST00000254442	28.61	3.67149e-01	3.67149e-01	90|52.7777777777778	100|100	18_57028221_57029824_R_ENST00000254442_1
3:49027711-49027916	IMPDH2	3:49027917-49026959	IR	2	2	-	ENST00000485500	28.50	2.49824e-01	2.49824e-01	48|20	71.4285714285714|53.5714285714286	3_49027917_49026959_R_ENST00000485500_1
19:41431319-41432408	DMAC2	19:41433674-41431318	IR	2	2	-	ENST00000221943	28.50	2.37211e-01	2.37211e-01	80.9523809523809|57.6923076923077	95.6521739130435|100	19_41433674_41431318_R_ENST00000221943_1
19:41431319-41432408	DMAC2	19:41433674-41431317	IR	2	2	-	ENST00000221943	28.50	2.37211e-01	2.37211e-01	80.9523809523809|57.6923076923077	95.6521739130435|100	19_41433674_41431317_R_ENST00000221943_1
7:73737646-73737735	ABHD11	7:73738464-73737220	IR	2	2	-	ENST00000468331	28.43	1.43547e-01	1.43547e-01	26.4705882352941|33.3333333333333	66.6666666666667|50	7_73738464_73737220_R_ENST00000468331_1
17:42023654-42025644	NKIRAS2	17:42027729-42025624	IR	2	2	-	ENST00000307641	28.10	1.53574e-01	1.53574e-01	57.1428571428571|40	73.3333333333333|80	17_42027729_42025624_R_ENST00000307641_1
19:799444-808359	PTBP1	19:805013-805187	MES	2	2	-	ENST00000349038	28.07	3.48613e-01	3.48613e-01	36.4485981308411|25.6410256410256	41.0810810810811|77.1428571428572	19_799444_808359_W_ENST00000349038_6
1:494382-494586	AL732372.2	1:495050-484831	IR	2	2	-	ENST00000419160	28.01	7.87848e-02	7.87848e-02	2.77777777777778|14.5454545454545	33.3333333333333|40	1_495050_484831_R_ENST00000419160_1
14:21262993-21263829	HNRNPC	14:21263830-21263310	IR	2	2	-	ENST00000555127	28.01	4.20728e-02	4.20728e-02	62.5|64.2857142857143	88.6792452830189|94.1176470588235	14_21263830_21263310_R_ENST00000555127_1
2:58163029-58163074	FANCL	2:58163075-58162865	IR	2	2	-	ENST00000427708	27.77	1.80192e-01	1.80192e-01	78.5714285714286|60	100|94.1176470588235	2_58163075_58162865_R_ENST00000427708_1
11:62854621-62854695	SNORD28	11:62854939-62854079	IR	2	2	-	ENST00000384706	27.66	2.86679e-01	2.86679e-01	85.7142857142857|58.974358974359	100|100	11_62854939_62854079_R_ENST00000384706_1
11:72109587-72109928	ANAPC15	11:72110226-72109589	IR (overlapping region)	2	2	-	ENST00000227618	27.53	2.76558e-01	2.76558e-01	25|32.1428571428571	69.6969696969697|42.5	11_72110226_72109589_R_ENST00000227618_1
11:721692-723240	EPS8L2	11:722401-722549	MES	2	2	-	ENST00000318562	27.50	5.00000e-01	5.00000e-01	45|100	100|100	11_721692_723240_W_ENST00000318562_3
1:26994613-26999846	TRNP1	1:26999825-26999847	A3SS	2	2	-	Ex.ENST00000522111	27.39	2.64156e-03	2.64156e-03	0|0	27.2727272727273|27.5	1_26994613_26999846_S_Ex.ENST00000522111_1
3:48467798-48469186	SHISA5	3:48469574-48467876	IR	2	2	-	ENST00000296444	27.34	3.76578e-01	3.76578e-01	59.4594594594595|22.5352112676056	66.6666666666667|70	3_48469574_48467876_R_ENST00000296444_1
3:48467798-48469186	SHISA5	3:48469574-48467875	IR	2	2	-	ENST00000296444	27.34	3.76578e-01	3.76578e-01	59.4594594594595|22.5352112676056	66.6666666666667|70	3_48469574_48467875_R_ENST00000296444_1
10:102419814-102421182	FBXL15	10:102420958-102421051	IR (overlapping region)	2	2	-	ENST00000224862	27.27	5.00000e-01	5.00000e-01	100|45.4545454545455	100|100	10_102420958_102421051_R_ENST00000224862_1
3:120596540-120602207	NDUFB4	3:120601111-120602207	A3SS	2	2	-	ENST00000485064	27.21	2.92954e-01	2.92954e-01	48.7179487179487|48.8372093023256	89.4736842105263|62.5	3_120596540_120602207_S_ENST00000485064_1
3:48467798-48469186	SHISA5	3:48469574-48467869	IR	2	2	-	ENST00000296444	27.16	3.85928e-01	3.85928e-01	59.4594594594595|21.4285714285714	65.2173913043478|70	3_48469574_48467869_R_ENST00000296444_1
10:114294826-114297100	AFAP1L2	10:114297414-114296977	IR	2	2	-	ENST00000491814	27.12	6.88892e-02	6.88892e-02	70.5882352941177|64.2857142857143	95|94.1176470588235	10_114297414_114296977_R_ENST00000491814_1
12:111839764-111840477	MAPKAPK5-AS1	12:111840478-111839909	IR	2	2	-	ENST00000428207	27.04	2.61670e-02	2.61670e-02	63.6363636363636|60	89.4736842105263|88.2352941176471	12_111840478_111839909_R_ENST00000428207_1
11:130141573-130143346	APLP2	11:130141573-130142074	A5SS	2	2	-	Ex.ENST00000525604	26.96	5.00000e-01	5.00000e-01	100|46.0829493087558	100|100	11_130141573_130143346_S_Ex.ENST00000525604_1
2:85401645-85402158	CAPG	2:85401684-85401528	IR	2	2	-	ENST00000491267	26.87	2.79087e-01	2.79087e-01	53.3333333333333|78.5714285714286	92.3076923076923|93.3333333333333	2_85401684_85401528_R_ENST00000491267_1
2:69804628-69816100	ANXA4	2:69806385-69806498	MES	2	2	-	ENST00000394295	26.75	6.87979e-02	6.87979e-02	58.8652482269503|49.738219895288	75.5102040816327|86.5979381443299	2_69804628_69816100_W_ENST00000394295_1
18:50268847-50269818	MBD1	18:50272739-50269556	IR	2	2	-	ENST00000269468	26.56	5.00000e-01	5.00000e-01	100|46.875	100|100	18_50272739_50269556_R_ENST00000269468_1
17:47579456-47582741	NPEPPS	17:47579456-47579511	A5SS	2	2	-	ENST00000322157	26.54	1.38561e-01	1.38561e-01	68.75|63.8888888888889	85.7142857142857|100	17_47579456_47582741_S_ENST00000322157_1
1:28579764-28579893	SNORA61	1:28579982-28579009	IR	2	2	-	ENST00000384581	26.45	5.33298e-01	5.33298e-01	30.4347826086957|90	100|73.3333333333333	1_28579982_28579009_R_ENST00000384581_1
1:155312383-155317940	FDPS	1:155312383-155312395	A5SS	2	2	-	Ex.ENST00000356657	26.43	5.41370e-01	5.41370e-01	50|36.3636363636364	100|39.2156862745098	1_155312383_155317940_S_Ex.ENST00000356657_1
17:76736311-76738448	MFSD11	17:76737884-76738281	IR (overlapping region)	2	2	-	ENST00000588460	26.35	5.32999e-01	5.32999e-01	29.6296296296296|27.5862068965517	84.2105263157895|25.7142857142857	17_76737884_76738281_R_ENST00000588460_1
11:72109587-72109928	ANAPC15	11:72110246-72109586	IR (overlapping region)	2	2	-	ENST00000227618	26.29	2.39686e-01	2.39686e-01	60|36.3636363636364	78.9473684210526|70	11_72110246_72109586_R_ENST00000227618_1
19:49864372-49864403	PNKP	19:49865427-49864323	IR	2	2	-	ENST00000596726	26.20	4.78125e-01	4.78125e-01	36.8421052631579|41.6666666666667	90|40.9090909090909	19_49865427_49864323_R_ENST00000596726_1
17:7258588-7259931	ELP5	17:7258684-7258825	IR (overlapping region)	2	2	-	ENST00000356683	26.04	5.35105e-01	5.35105e-01	100|41.6666666666667	100|93.75	17_7258684_7258825_R_ENST00000356683_1
3:52401026-52402421	BAP1	3:52402675-52402023	IR	2	2	-	ENST00000296288	26.02	3.61608e-01	3.61608e-01	58.5365853658537|56.0975609756098	100|66.6666666666667	3_52402675_52402023_R_ENST00000296288_1
17:76736311-76738448	MFSD11	17:76737999-76738281	IR (overlapping region)	2	2	-	ENST00000588460	26.02	5.06716e-01	5.06716e-01	20.8333333333333|27.5862068965517	76.9230769230769|23.5294117647059	17_76737999_76738281_R_ENST00000588460_1
