Event Region	Gene Symbol	Target Exon	Event Type	N	T	Exon Type	Reference Transcript	ΔPSI (%)	T-test p-value	FDR (BH)	N Values	T Values	Database ID
17:41818528-41820268	FKBP10	17:41819210-41819399	MES	2	2	-	ENST00000321562	46.54	9.29912e-02	9.29912e-02	37.8947368421053|31.1475409836066	90.2439024390244|71.875	17_41818528_41820268_W_ENST00000321562_1
X:47203697-47206077	UBA1	X:47205951-47206078	A3SS	2	2	-	Ex.ENST00000490869	45.38	3.95878e-01	3.95878e-01	66.6666666666667|0	71.4285714285714|86	X_47203697_47206077_S_Ex.ENST00000490869_1
1:111449582-111456085	ATP5PB	1:111454211-111454356	MES	2	2	-	ENST00000369722	44.78	2.95217e-01	2.95217e-01	74.468085106383|28.5714285714286	92.5925925925926|100	1_111449582_111456085_W_ENST00000369722_2
12:54181471-54181647	SMUG1	12:54182624-54180357	IR	2	2	-	ENST00000243112	44.38	2.84688e-02	2.84688e-02	56.25|45	100|90	12_54182624_54180357_R_ENST00000243112_1
12:54282487-54282647	HNRNPA1	12:54282573-54282647	A3SS	2	2	-	Ex.ENST00000330752	44.00	5.00000e-01	5.00000e-01	100|12	100|100	12_54282487_54282647_S_Ex.ENST00000330752_1
2:231711978-231712451	PTMA	2:231711978-231711983	A5SS	2	2	-	Ex.ENST00000409683	42.86	5.00000e-01	5.00000e-01	100|14.2857142857143	100|100	2_231711978_231712451_S_Ex.ENST00000409683_1
6:35468440-35468801	RPL10A	6:35468799-35468801	A3SS	2	2	-	Ex.TSS.ENST00000322203	42.53	4.95563e-01	4.95563e-01	15.4320987654321|15.6156156156156	16.1125319693095|100	6_35468440_35468801_S_Ex.TSS.ENST00000322203_1
2:219614806-219615341	STK11IP	2:219614872-219615093	IR	2	2	-	ENST00000494777	41.89	5.78046e-02	5.78046e-02	9.09090909090909|20	58.3333333333333|54.5454545454545	2_219614872_219615093_R_ENST00000494777_1
17:64502585-64503098	DDX5	17:64503349-64502584	IR	2	2	-	ENST00000577787	41.69	3.56684e-01	3.56684e-01	17.6470588235294|28.5714285714286	37.9310344827586|91.6666666666667	17_64503349_64502584_R_ENST00000577787_1
1:160221088-160221210	DCAF8	1:160222782-160221087	IR (overlapping region)	2	2	-	ENST00000466253	41.47	5.41340e-02	5.41340e-02	55|62.0689655172414	100|100	1_160222782_160221087_R_ENST00000466253_1
1:160221088-160221210	DCAF8	1:160222782-160221086	IR (overlapping region)	2	2	-	ENST00000466253	41.47	5.41340e-02	5.41340e-02	55|62.0689655172414	100|100	1_160222782_160221086_R_ENST00000466253_1
14:69769182-69770540	SRSF5	14:69769252-69769510	IR	2	2	-	ENST00000556184	40.93	1.61560e-01	1.61560e-01	67.6470588235294|43.1818181818182	92.6829268292683|100	14_69769252_69769510_R_ENST00000556184_1
16:89561064-89561595	RPL13	16:89561064-89561368	A5SS	2	2	-	Ex.ENST00000562879	40.67	2.56858e-02	2.56858e-02	0|0	39.0243902439024|42.3076923076923	16_89561064_89561595_S_Ex.ENST00000562879_1
2:9474648-9478253	IAH1	2:9478222-9478253	TSS|A3SS	2	2	-	TSS.ENST00000470914	40.64	6.45190e-02	6.45190e-02	47.0588235294118|46.6666666666667	83.3333333333333|91.6666666666667	2_9474648_9478253_S_TSS.ENST00000470914_1
8:85465470-85480669	CA2	8:85477120-85477275	MES	2	2	-	ENST00000285379	40.63	1.91327e-01	1.91327e-01	35.3658536585366|9.09090909090909	65|60.7142857142857	8_85465470_85480669_W_ENST00000285379_4
X:71297939-71298470	NONO	X:71298469-71298470	A3SS	2	2	-	Ex.ENST00000276079	40.17	3.01944e-03	3.01944e-03	58.1081081081081|59.375	100|97.8260869565217	X_71297939_71298470_S_Ex.ENST00000276079_1
11:123058909-123058995	SNORD14D	11:123059098-123058251	IR	2	2	-	ENST00000384390	40.09	1.20959e-01	1.20959e-01	16.6666666666667|37.8787878787879	72.2222222222222|62.5	11_123059098_123058251_R_ENST00000384390_1
11:114439676-114445978	REXO2	11:114444541-114444652	MES	2	2	-	ENST00000265881	39.33	2.35779e-01	2.35779e-01	62.7906976744186|29.0322580645161	90.4761904761905|80	11_114439676_114445978_W_ENST00000265881_3
17:78971238-78972704	LGALS3BP	17:78973223-78971237	IR	2	2	-	ENST00000262776	38.84	1.68116e-01	1.68116e-01	22.2222222222222|27.2727272727273	75|52.1739130434783	17_78973223_78971237_R_ENST00000262776_1
10:12169258-12169956	SEC61A2	10:12170771-12167576	IR	2	2	-	ENST00000304267	38.79	1.79038e-01	1.79038e-01	0|0	27.5862068965517|50	10_12170771_12167576_R_ENST00000304267_1
10:12169258-12169956	SEC61A2	10:12170771-12167575	IR	2	2	-	ENST00000304267	38.79	1.79038e-01	1.79038e-01	0|0	27.5862068965517|50	10_12170771_12167575_R_ENST00000304267_1
8:144102817-144103225	SHARPIN	8:144104238-144103050	IR	2	2	-	ENST00000531375	38.78	2.25294e-01	2.25294e-01	25|60	69.2307692307692|93.3333333333333	8_144104238_144103050_R_ENST00000531375_1
2:238016634-238035877	UBE2F	2:238025342-238025412	SES	2	2	NMD	ENST00000433241	38.75	4.88513e-02	4.88513e-02	21.6216216216216|15	62.962962962963|51.1627906976744	2_238016634_238035877_W_ENST00000433241_1
2:177216881-177217704	HNRNPA3	2:177216881-177216940	A5SS	2	2	-	Ex.ENST00000392524	38.46	5.00000e-01	5.00000e-01	100|23.0769230769231	100|100	2_177216881_177217704_S_Ex.ENST00000392524_1
X:15825806-15827372	AP1S2	X:15840592-15826891	IR	2	2	-	ENST00000329235	38.19	3.76467e-01	3.76467e-01	12.5|4.54545454545455	20.6896551724138|72.7272727272727	X_15840592_15826891_R_ENST00000329235_1
3:51984159-51985851	ACY1	3:51985207-51985271	MES	2	2	-	ENST00000469863	38.00	1.71122e-01	1.71122e-01	51.8518518518518|25.9259259259259	71.4285714285714|82.3529411764706	3_51984159_51985851_W_ENST00000469863_1
5:176388295-176388638	ARL10	5:176388976-176388234	IR (overlapping region)	2	2	-	ENST00000503175	37.73	3.11462e-01	3.11462e-01	31.5789473684211|38.4615384615385	93.3333333333333|52.1739130434783	5_176388976_176388234_R_ENST00000503175_1
1:28580381-28580512	SNORA44	1:28580647-28579941	IR	2	2	-	ENST00000384584	37.50	4.42284e-01	4.42284e-01	31.25|93.75	100|100	1_28580647_28579941_R_ENST00000384584_1
20:17941600-17945530	SNX5	20:17944145-17943109	IR	2	2	-	ENST00000606570	37.47	2.93955e-01	2.93955e-01	27.7777777777778|70	100|72.7272727272727	20_17944145_17943109_R_ENST00000606570_1
5:133096098-133096250	HSPA4	5:133096205-133096205	IR	2	2	-	ENST00000304858	36.88	5.14869e-01	5.14869e-01	97.3684210526316|19.7802197802198	90.9090909090909|100	5_133096205_133096205_R_ENST00000304858_1
14:24437036-24441834	KHNYN	14:24442261-24441677	IR	2	2	-	ENST00000251343	36.70	9.82115e-02	9.82115e-02	30.7692307692308|12.5	66.6666666666667|50	14_24442261_24441677_R_ENST00000251343_1
1:32033335-32042526	KHDRBS1	1:32036910-32037043	MES	2	2	-	ENST00000307714	36.66	4.40306e-01	4.40306e-01	38.8888888888889|25.9842519685039	38.2022471910112|100	1_32033335_32042526_W_ENST00000307714_1
15:49134033-49134108	COPS2	15:49134515-49134082	IR	2	2	-	ENST00000558843	36.65	1.82807e-02	1.82807e-02	57.1428571428571|64.2857142857143	94.7368421052632|100	15_49134515_49134082_R_ENST00000558843_1
14:69769182-69770540	SRSF5	14:69769252-69770466	IR	2	2	-	ENST00000556184	36.64	8.90892e-02	8.90892e-02	67.6470588235294|52.8301886792453	93.75|100	14_69769252_69770466_R_ENST00000556184_1
11:114444195-114445978	REXO2	11:114444195-114444652	TSS|A5SS	2	2	-	TSS.ENST00000538791	36.63	2.08514e-01	2.08514e-01	64.5161290322581|35.2941176470588	80.7692307692308|92.3076923076923	11_114444195_114445978_S_TSS.ENST00000538791_1
5:133096098-133096250	HSPA4	5:133096146-133096150	IR	2	2	-	ENST00000304858	36.46	5.18003e-01	5.18003e-01	97.2972972972973|19.7802197802198	90|100	5_133096146_133096150_R_ENST00000304858_1
1:1628019-1628399	MIB2	1:1628180-1628272	IR	2	2	-	ENST00000473511	36.39	2.79342e-01	2.79342e-01	36.8421052631579|75	100|84.6153846153846	1_1628180_1628272_R_ENST00000473511_1
3:51984159-51985851	ACY1	3:51985207-51985271	MES	2	2	-	ENST00000404366	36.38	8.27797e-02	8.27797e-02	64.8148148148148|48.1481481481481	85.7142857142857|100	3_51984159_51985851_W_ENST00000404366_1
17:38733900-38734253	PCGF2	17:38736171-38733897	IR	2	2	-	ENST00000610747	36.08	8.59991e-02	8.59991e-02	55.1724137931034|39.6551724137931	79.4871794871795|87.5	17_38736171_38733897_R_ENST00000610747_1
1:16368016-16393230	SZRD1	1:16391375-16391424	SES	2	2	-	ENST00000472461	35.63	5.00000e-01	5.00000e-01	28.735632183908|100	100|100	1_16368016_16393230_W_ENST00000472461_1
17:38733900-38734253	PCGF2	17:38736171-38733896	IR	2	2	-	ENST00000610747	35.57	7.63948e-02	7.63948e-02	55.1724137931034|40.6779661016949	79.4871794871795|87.5	17_38736171_38733896_R_ENST00000610747_1
12:2863749-2864495	FOXM1	12:2864753-2864431	IR	2	2	-	ENST00000366362	35.42	1.05000e-01	1.05000e-01	16.6666666666667|12.5	57.1428571428571|42.8571428571429	12_2864753_2864431_R_ENST00000366362_1
1:28580920-28581056	SNORA16A	1:28581230-28579532	IR	2	2	-	ENST00000384342	35.33	4.40466e-01	4.40466e-01	16.6666666666667|76.9230769230769	73.3333333333333|90.9090909090909	1_28581230_28579532_R_ENST00000384342_1
5:139316189-139319333	MATR3	5:139318908-139319033	MES	2	2	-	ENST00000361059	35.00	5.94888e-02	5.94888e-02	60|50	83.3333333333333|96.6666666666667	5_139316189_139319333_W_ENST00000361059_3
12:57747727-57748617	CDK4	12:57749318-57747726	IR (overlapping region)	2	2	-	ENST00000257904	34.98	3.46335e-01	3.46335e-01	4.09356725146199|1.70454545454545	16.6666666666667|59.0909090909091	12_57749318_57747726_R_ENST00000257904_1
11:67301282-67301823	ANKRD13D	11:67301652-67301788	IR	2	2	-	ENST00000507915	34.94	3.56805e-01	3.56805e-01	83.3333333333333|38.4615384615385	100|91.6666666666667	11_67301652_67301788_R_ENST00000507915_1
14:24437036-24441834	KHNYN	14:24442777-24440782	IR	2	2	-	ENST00000251343	34.39	6.24147e-02	6.24147e-02	53.3333333333333|45.8333333333333	84.6153846153846|83.3333333333333	14_24442777_24440782_R_ENST00000251343_1
6:10747882-10755141	TMEM14B	6:10749202-10749268	MES	2	2	-	ENST00000379530	34.32	5.38511e-01	5.38511e-01	25|22.5806451612903	96.875|19.3548387096774	6_10747882_10755141_W_ENST00000379530_1
19:10350529-10350968	TYK2	19:10353257-10350532	IR	2	2	-	ENST00000264818	34.24	3.52697e-01	3.52697e-01	25.9259259259259|69.2307692307692	63.6363636363636|100	19_10353257_10350532_R_ENST00000264818_1
5:139316189-139319333	MATR3	5:139317596-139317721	MES	2	2	-	ENST00000361059	34.20	3.55647e-01	3.55647e-01	36|38.4615384615385	92.8571428571429|50	5_139316189_139319333_W_ENST00000361059_2
20:45891763-45892397	CTSA	20:45891916-45892027	MES	2	2	-	ENST00000191018	34.07	4.84510e-01	4.84510e-01	32.4324324324324|34.4827586206897	35.0649350649351|100	20_45891763_45892397_W_ENST00000191018_1
1:155709825-155725381	DAP3	1:155721517-155721618	MXS	2	2	-	ENST00000470830	33.93	1.61149e-01	1.61149e-01	30.6306306306306|37.7777777777778	78.5714285714286|57.6923076923077	1_155709825_155725381_W_ENST00000470830_1
11:123059335-123059422	SNORD14C	11:123060029-123058251	IR	2	2	-	ENST00000365382	33.85	9.68049e-02	9.68049e-02	16.6666666666667|33.8709677419355	65.8536585365854|52.3809523809524	11_123060029_123058251_R_ENST00000365382_1
20:46685534-46687231	TP53RK	20:46689441-46685533	IR	2	2	-	ENST00000372102	33.75	3.46348e-01	3.46348e-01	86.6666666666667|45.8333333333333	100|100	20_46689441_46685533_R_ENST00000372102_1
11:67301282-67301823	ANKRD13D	11:67301652-67301731	IR	2	2	-	ENST00000507915	33.75	3.83436e-01	3.83436e-01	85.7142857142857|38.4615384615385	100|91.6666666666667	11_67301652_67301731_R_ENST00000507915_1
4:53460456-53461042	LNX1	4:53461594-53459300	IR (overlapping region)	2	2	-	ENST00000263925	33.62	2.03274e-01	2.03274e-01	22.8571428571429|50	76.4705882352941|63.6363636363636	4_53461594_53459300_R_ENST00000263925_1
19:10546839-10547253	ATG4D	19:10547083-10547188	IR	2	2	-	ENST00000590096	33.61	1.84875e-01	1.84875e-01	51.8518518518518|25.7142857142857	62.962962962963|81.8181818181818	19_10547083_10547188_R_ENST00000590096_1
7:73737646-73737735	ABHD11	7:73738464-73737220	IR	2	2	-	ENST00000468331	33.35	2.12185e-02	2.12185e-02	26.4705882352941|33.3333333333333	65.625|60.8695652173913	7_73738464_73737220_R_ENST00000468331_1
19:38382229-38383287	PSMD8	19:38383253-38383287	A3SS	2	2	-	Ex.TSS.ENST00000215071	33.34	1.94392e-01	1.94392e-01	34.7826086956522|58.3333333333333	76.4705882352941|83.3333333333333	19_38382229_38383287_S_Ex.TSS.ENST00000215071_1
12:2863749-2864495	FOXM1	12:2864756-2864319	IR	2	2	-	ENST00000366362	33.33	4.21737e-02	4.21737e-02	16.6666666666667|6.66666666666667	50|40	12_2864756_2864319_R_ENST00000366362_1
17:64502585-64503098	DDX5	17:64503099-64502438	IR	2	2	-	ENST00000577787	33.25	2.68212e-01	2.68212e-01	17.6470588235294|28.5714285714286	40|72.7272727272727	17_64503099_64502438_R_ENST00000577787_1
3:51984159-51985851	ACY1	3:51985207-51985271	MXS	2	2	-	ENST00000635797	33.24	3.07082e-01	3.07082e-01	64.8148148148148|29.6296296296296	78.5714285714286|82.3529411764706	3_51984159_51985851_W_ENST00000635797_1
12:103956304-103956748	C12orf73	12:103957135-103956630	IR	2	2	-	ENST00000546540	33.03	5.29866e-01	5.29866e-01	100|27.2727272727273	93.3333333333333|100	12_103957135_103956630_R_ENST00000546540_1
17:44319625-44320116	SLC25A39	17:44320277-44319641	IR	2	2	-	ENST00000225308	32.97	3.47658e-02	3.47658e-02	31.8181818181818|38.75	69.8412698412698|66.6666666666667	17_44320277_44319641_R_ENST00000225308_1
3:52401026-52402421	BAP1	3:52402675-52402023	IR	2	2	-	ENST00000296288	32.93	9.82753e-03	9.82753e-03	58.5365853658537|56.0975609756098	90.7407407407407|89.7435897435898	3_52402675_52402023_R_ENST00000296288_1
15:64136411-64136864	SNX1	15:64136861-64136864	A3SS	2	2	-	Ex.ENST00000261889	32.87	2.20186e-01	2.20186e-01	18.1818181818182|5	30.3030303030303|58.6206896551724	15_64136411_64136864_S_Ex.ENST00000261889_1
8:144102817-144103225	SHARPIN	8:144105863-144103116	IR (overlapping region)	2	2	-	ENST00000531375	32.84	4.42230e-01	4.42230e-01	35.7142857142857|90.9090909090909	100|92.3076923076923	8_144105863_144103116_R_ENST00000531375_1
2:197501239-197523623	HSPE1-MOB4	2:197501239-197503128	A5SS	2	2	-	Ex.ENST00000604458	32.61	5.00000e-01	5.00000e-01	0|0	65.2173913043478|0	2_197501239_197523623_S_Ex.ENST00000604458_1
5:132866646-132867035	UQCRQ	5:132866692-132866868	IR (overlapping region)	2	2	-	ENST00000378665	32.42	5.92365e-01	5.92365e-01	24.5901639344262|23.5294117647059	100|12.962962962963	5_132866692_132866868_R_ENST00000378665_1
12:57747727-57748617	CDK4	12:57749318-57748425	IR (overlapping region)	2	2	-	ENST00000257904	32.32	3.22963e-01	3.22963e-01	2.9585798816568|1.70454545454545	16.6666666666667|52.6315789473684	12_57749318_57748425_R_ENST00000257904_1
12:57747727-57748617	CDK4	12:57749318-57748410	IR (overlapping region)	2	2	-	ENST00000257904	32.32	3.22963e-01	3.22963e-01	2.9585798816568|1.70454545454545	16.6666666666667|52.6315789473684	12_57749318_57748410_R_ENST00000257904_1
19:10546839-10547253	ATG4D	19:10547116-10547188	IR	2	2	-	ENST00000590096	32.20	2.97195e-01	2.97195e-01	51.8518518518518|16.1290322580645	52.3809523809524|80	19_10547116_10547188_R_ENST00000590096_1
21:44773548-44773687	UBE2G2	21:44774742-44773547	IR	2	2	NMD	ENST00000478200	32.08	3.00880e-01	3.00880e-01	30.7692307692308|63.6363636363636	78.5714285714286|80	21_44774742_44773547_R_ENST00000478200_1
17:44319625-44320116	SLC25A39	17:44320277-44319635	IR	2	2	-	ENST00000225308	31.99	1.19473e-02	1.19473e-02	29.6875|34.6666666666667	66.6666666666667|61.6666666666667	17_44320277_44319635_R_ENST00000225308_1
1:2189548-2189781	FAAP20	1:2193911-2185174	IR	2	2	-	ENST00000378543	31.93	2.41660e-01	2.41660e-01	20|16.3265306122449	37.037037037037|63.1578947368421	1_2193911_2185174_R_ENST00000378543_1
3:49027711-49027916	IMPDH2	3:49028533-49027869	IR	2	2	-	ENST00000485500	31.83	3.08577e-01	3.08577e-01	61.9047619047619|25.9259259259259	70|81.4814814814815	3_49028533_49027869_R_ENST00000485500_1
12:68809293-68839273	MDM2	12:68813554-68813628	MXS	2	2	-	ENST00000393410	31.74	2.87581e-01	2.87581e-01	43.75|8.82352941176471	49.3827160493827|66.6666666666667	12_68809293_68839273_W_ENST00000393410_1
8:85465470-85480669	CA2	8:85474324-85474416	MES	2	2	-	ENST00000285379	31.71	5.00000e-01	5.00000e-01	36.5853658536585|100	100|100	8_85465470_85480669_W_ENST00000285379_2
19:15115558-15115921	ILVBL	19:15116322-15115849	IR	2	2	-	ENST00000524779	31.67	3.34095e-01	3.34095e-01	50|86.6666666666667	100|100	19_15116322_15115849_R_ENST00000524779_1
5:132866646-132867035	UQCRQ	5:132866688-132866868	IR (overlapping region)	2	2	-	ENST00000378665	31.60	6.05802e-01	6.05802e-01	24.5901639344262|23.5294117647059	100|11.3207547169811	5_132866688_132866868_R_ENST00000378665_1
3:49027711-49027916	IMPDH2	3:49027917-49026959	IR	2	2	-	ENST00000485500	31.60	2.26866e-01	2.26866e-01	48|20	58.974358974359|72.2222222222222	3_49027917_49026959_R_ENST00000485500_1
19:49107713-49107821	SNRNP70	19:49107795-49107821	TSS|A3SS	2	2	-	TSS.ENST00000401730	31.48	1.09463e-01	1.09463e-01	45.4545454545455|62.5	90.9090909090909|80	19_49107713_49107821_S_TSS.ENST00000401730_1
10:12169258-12169956	SEC61A2	10:12170771-12167671	IR	2	2	-	ENST00000304267	31.29	2.68682e-01	2.68682e-01	9.09090909090909|6.66666666666667	25|53.3333333333333	10_12170771_12167671_R_ENST00000304267_1
17:44350341-44351549	GRN	17:44351363-44351460	MES	2	2	-	ENST00000053867	31.25	5.00709e-01	5.00709e-01	48.0769230769231|25.3521126760563	35.9375|100	17_44350341_44351549_W_ENST00000053867_4
12:8940365-8941940	M6PR	12:8942543-8940362	IR	2	2	-	ENST00000000412	31.25	3.05647e-01	3.05647e-01	47.0588235294118|40	57.8947368421053|91.6666666666667	12_8942543_8940362_R_ENST00000000412_1
1:155613734-155614061	MSTO1	1:155613734-155613766	A5SS	2	2	-	Ex.TSS.ENST00000483734	31.19	3.68217e-01	3.68217e-01	35.7142857142857|6.66666666666667	74|30.7692307692308	1_155613734_155614061_S_Ex.TSS.ENST00000483734_1
5:132866869-132867687	UQCRQ	5:132867036-132867487	IR	2	2	-	ENST00000498309	31.10	5.05855e-01	5.05855e-01	34.2857142857143|40	100|36.4864864864865	5_132867036_132867487_R_ENST00000498309_1
20:37184374-37198400	RPN2	20:37198397-37198400	A3SS	2	2	-	Ex.ENST00000237530	31.08	3.73490e-01	3.73490e-01	32.2033898305085|31.5789473684211	83.6363636363636|42.3076923076923	20_37184374_37198400_S_Ex.ENST00000237530_1
16:254682-259968	FAM234A	16:259483-259599	SES	2	2	-	ENST00000301678	30.92	3.81079e-01	3.81079e-01	38.4615384615385|80.6451612903226	90.4761904761905|90.4761904761905	16_254682_259968_W_ENST00000301678_1
19:901491-902130	R3HDM4	19:902411-901975	IR	2	2	-	ENST00000589445	30.85	7.00181e-02	7.00181e-02	34.7826086956522|44.4444444444444	64|76.9230769230769	19_902411_901975_R_ENST00000589445_1
3:186783640-186784563	EIF4A2	3:186784432-186784563	A3SS	2	2	-	ENST00000465222	30.83	1.77719e-01	1.77719e-01	65|50	76.6666666666667|100	3_186783640_186784563_S_ENST00000465222_1
7:73737646-73737735	ABHD11	7:73738511-73737561	IR	2	2	-	ENST00000468331	30.77	9.52091e-02	9.52091e-02	35.7142857142857|33.3333333333333	70.5882352941177|60	7_73738511_73737561_R_ENST00000468331_1
17:32480489-32481471	PSMD11	17:32480632-32480752	IR	2	2	-	ENST00000457654	30.75	1.53028e-01	1.53028e-01	45|64.7058823529412	80.9523809523809|90.2439024390244	17_32480632_32480752_R_ENST00000457654_1
11:62855012-62855083	SNORD27	11:62855489-62854887	IR	2	2	-	ENST00000363981	30.62	3.46178e-01	3.46178e-01	69.6969696969697|31.25	76.4705882352941|85.7142857142857	11_62855489_62854887_R_ENST00000363981_1
19:13774575-13778051	C19orf53	19:13774672-13778052	A3SS	2	2	-	Ex.ENST00000221576	30.56	5.00000e-01	5.00000e-01	0|0	0|61.1111111111111	19_13774575_13778051_S_Ex.ENST00000221576_1
17:74749288-74768146	SLC9A3R1	17:74766936-74766976	MES	2	2	-	ENST00000262613	30.55	3.58410e-01	3.58410e-01	25|27.5862068965517	76.1904761904762|37.5	17_74749288_74768146_W_ENST00000262613_3
19:12668075-12668425	WDR83OS	19:12668612-12668074	IR (overlapping region)	2	2	-	ENST00000222190	30.52	1.10645e-02	1.10645e-02	50|53.5714285714286	84.6153846153846|80	19_12668612_12668074_R_ENST00000222190_1
12:53295640-53298044	PFDN5	12:53296244-53296275	MES	2	2	-	ENST00000334478	30.43	2.39249e-01	2.39249e-01	26.865671641791|6.97674418604651	61.7283950617284|32.967032967033	12_53295640_53298044_W_ENST00000334478_2
2:38748047-38748157	SRSF7	2:38748913-38748079	IR	2	2	NMD	ENST00000415527	30.35	2.93944e-01	2.93944e-01	12.7659574468085|13.9240506329114	28.5714285714286|58.8235294117647	2_38748913_38748079_R_ENST00000415527_1
19:49864372-49864403	PNKP	19:49865427-49864371	IR	2	2	-	ENST00000596726	30.29	4.59182e-01	4.59182e-01	29.4117647058824|36.3636363636364	90|36.3636363636364	19_49865427_49864371_R_ENST00000596726_1
1:28580381-28580512	SNORA44	1:28580647-28579911	IR	2	2	-	ENST00000384584	30.27	4.52469e-01	4.52469e-01	35.2941176470588|87.5	90|93.3333333333333	1_28580647_28579911_R_ENST00000384584_1
14:24437036-24441834	KHNYN	14:24442261-24441673	IR	2	2	-	ENST00000251343	30.21	2.67023e-01	2.67023e-01	43.75|12.5	66.6666666666667|50	14_24442261_24441673_R_ENST00000251343_1
12:53295640-53298044	PFDN5	12:53295839-53295941	MES	2	2	-	ENST00000334478	30.11	3.13383e-01	3.13383e-01	41.7910447761194|13.953488372093	75.3086419753086|40.6593406593407	12_53295640_53298044_W_ENST00000334478_1
1:160215715-160217708	DCAF8	1:160222782-160216552	IR (overlapping region)	2	2	-	ENST00000326837	30.10	4.36182e-02	4.36182e-02	70|60.7142857142857	100|90.9090909090909	1_160222782_160216552_R_ENST00000326837_1
1:161314426-161323613	SDHC	1:161314426-161314754	A5SS	2	2	-	Ex.TSS.ENST00000342751	30.00	5.25467e-02	5.25467e-02	0|7.14285714285714	32.3529411764706|34.7826086956522	1_161314426_161323613_S_Ex.TSS.ENST00000342751_2
3:49027711-49027916	IMPDH2	3:49028323-49027710	IR	2	2	-	ENST00000485500	29.99	3.28062e-01	3.28062e-01	61.9047619047619|27.2727272727273	71.875|77.2727272727273	3_49028323_49027710_R_ENST00000485500_1
3:49027711-49027916	IMPDH2	3:49028323-49027709	IR	2	2	-	ENST00000485500	29.99	3.28062e-01	3.28062e-01	61.9047619047619|27.2727272727273	71.875|77.2727272727273	3_49028323_49027709_R_ENST00000485500_1
12:8940365-8941940	M6PR	12:8942543-8940364	IR	2	2	-	ENST00000000412	29.95	3.13026e-01	3.13026e-01	50|40	57.8947368421053|92	12_8942543_8940364_R_ENST00000000412_1
8:85465470-85480669	CA2	8:85473693-85473811	MES	2	2	-	ENST00000285379	29.88	5.00000e-01	5.00000e-01	40.2439024390244|100	100|100	8_85465470_85480669_W_ENST00000285379_1
3:129571540-129571599	PLXND1	3:129571845-129571508	IR	2	2	-	ENST00000515191	29.85	8.69356e-02	8.69356e-02	2.77777777777778|10	29.6296296296296|42.8571428571429	3_129571845_129571508_R_ENST00000515191_1
1:28579764-28579893	SNORA61	1:28579982-28579009	IR	2	2	-	ENST00000384581	29.78	4.92673e-01	4.92673e-01	30.4347826086957|90	80|100	1_28579982_28579009_R_ENST00000384581_1
11:67507211-67507497	CDK2AP2	11:67507690-67507052	IR	2	2	-	ENST00000526447	29.74	4.39952e-01	4.39952e-01	11.3636363636364|35	78.5714285714286|27.2727272727273	11_67507690_67507052_R_ENST00000526447_1
