Event Region	Gene Symbol	Target Exon	Event Type	N	T	Exon Type	Reference Transcript	ΔPSI (%)	T-test p-value	FDR (BH)	N Values	T Values	Database ID
19:36101214-36102851	WDR62	19:36101775-36102013	IR	2	2	NMD	ENST00000587391	66.18	1.56799e-01	1.56799e-01	33.3333333333333|0	82.3529411764706|83.3333333333333	19_36101775_36102013_R_ENST00000587391_1
20:34031605-34078504	RALY	20:34076702-34076815	MES	2	2	-	ENST00000246194	65.78	1.41180e-01	1.41180e-01	18.4873949579832|12.5	97.2222222222222|65.3333333333333	20_34031605_34078504_W_ENST00000246194_5
1:1756771-1757310	NADK	1:1757025-1756257	IR	2	2	-	ENST00000460602	65.62	1.25852e-02	1.25852e-02	23.5294117647059|17.9487179487179	81.8181818181818|90.9090909090909	1_1757025_1756257_R_ENST00000460602_1
16:1367292-1367349	UNKL	16:1367859-1367291	IR	2	2	-	ENST00000402641	65.45	6.84435e-03	6.84435e-03	33.3333333333333|30.7692307692308	95|100	16_1367859_1367291_R_ENST00000402641_1
16:1367292-1367349	UNKL	16:1367859-1367241	IR	2	2	-	ENST00000402641	65.45	6.84435e-03	6.84435e-03	33.3333333333333|30.7692307692308	95|100	16_1367859_1367241_R_ENST00000402641_1
11:499400-499999	RNH1	11:500739-499828	IR	2	2	-	ENST00000524780	64.52	6.54209e-02	6.54209e-02	18.1818181818182|16.6666666666667	75|88.8888888888889	11_500739_499828_R_ENST00000524780_1
19:1012113-1012188	TMEM259	19:1012189-1011891	IR	2	2	-	ENST00000586250	63.60	2.05016e-01	2.05016e-01	52.3809523809524|3.75	83.3333333333333|100	19_1012189_1011891_R_ENST00000586250_1
16:67830905-67831358	CENPT	16:67831359-67829422	IR (overlapping region)	2	2	NMD	ENST00000562462	63.56	5.66189e-02	5.66189e-02	42.1052631578947|30.7692307692308	100|100	16_67831359_67829422_R_ENST00000562462_1
6:31780455-31780568	VARS	6:31780784-31780454	IR	2	2	-	ENST00000428445	63.08	5.08911e-02	5.08911e-02	31.25|9.25925925925926	91.6666666666667|75	6_31780784_31780454_R_ENST00000428445_1
6:31780455-31780568	VARS	6:31780784-31780550	IR	2	2	-	ENST00000428445	62.87	8.77558e-02	8.77558e-02	35.2941176470588|7.54716981132075	91.6666666666667|76.9230769230769	6_31780784_31780550_R_ENST00000428445_1
6:31780455-31780568	VARS	6:31780784-31780440	IR	2	2	-	ENST00000428445	62.80	5.82061e-02	5.82061e-02	31.25|7.54716981132075	91.6666666666667|72.7272727272727	6_31780784_31780440_R_ENST00000428445_1
7:100576985-100577740	LRCH4	7:100577006-100576693	IR (overlapping region)	2	2	-	ENST00000498539	62.33	1.13971e-01	1.13971e-01	16.6666666666667|46.6666666666667	100|88	7_100577006_100576693_R_ENST00000498539_1
14:68887785-68888084	HMGN1P3	14:68890143-68885424	IR	2	2	-	ENST00000555136	62.18	7.05440e-03	7.05440e-03	12.6760563380282|14.2857142857143	73.7704918032787|77.5510204081633	14_68890143_68885424_R_ENST00000555136_1
20:17956979-17957037	OVOL2	20:17961327-17956932	IR (overlapping region)	2	2	-	ENST00000486776	62.09	4.05581e-02	4.05581e-02	20|20	86.046511627907|78.125	20_17961327_17956932_R_ENST00000486776_1
10:133311716-133313162	ZNF511	10:133311842-133312787	IR (overlapping region)	2	2	-	ENST00000359035	61.99	2.66407e-02	2.66407e-02	23.0769230769231|26.4705882352941	91.304347826087|82.2222222222222	10_133311842_133312787_R_ENST00000359035_1
19:15115558-15115921	ILVBL	19:15116072-15115849	IR	2	2	-	ENST00000524779	61.94	2.69114e-02	2.69114e-02	40|25	100|88.8888888888889	19_15116072_15115849_R_ENST00000524779_1
14:102939916-102939947	CDC42BPB	14:102940727-102939915	IR	2	2	-	ENST00000559790	61.52	2.62955e-01	2.62955e-01	13.5135135135135|9.09090909090909	45.6521739130435|100	14_102940727_102939915_R_ENST00000559790_1
11:119091538-119092811	HMBS	11:119092164-119092757	IR	2	2	-	ENST00000544182	60.32	6.38745e-03	6.38745e-03	13.6363636363636|17.6470588235294	75|76.9230769230769	11_119092164_119092757_R_ENST00000544182_1
20:17956979-17957037	OVOL2	20:17961996-17956932	IR (overlapping region)	2	2	-	ENST00000486776	59.24	6.13361e-02	6.13361e-02	14.2857142857143|27.2727272727273	81.25|78.7878787878788	20_17961996_17956932_R_ENST00000486776_1
19:15115558-15115921	ILVBL	19:15116072-15115859	IR	2	2	-	ENST00000524779	59.06	1.61078e-02	1.61078e-02	40|30.7692307692308	100|88.8888888888889	19_15116072_15115859_R_ENST00000524779_1
20:34031605-34078504	RALY	20:34075874-34076040	MES	2	2	-	ENST00000246194	58.56	5.98536e-02	5.98536e-02	13.4453781512605|13.8888888888889	77.7777777777778|66.6666666666667	20_34031605_34078504_W_ENST00000246194_4
21:33530787-33530884	GART	21:33531283-33528849	IR	2	2	-	ENST00000426819	58.37	1.78316e-01	1.78316e-01	0|3.03030303030303	76.9230769230769|42.8571428571429	21_33531283_33528849_R_ENST00000426819_1
7:44796794-44799391	PPIA	7:44799247-44799277	SES	2	2	NMD	ENST00000415933	58.13	9.55094e-03	9.55094e-03	42.7392739273927|40.9948542024014	100|100	7_44796794_44799391_W_ENST00000415933_1
1:111448936-111449581	ATP5PB	1:111448950-111449194	IR (overlapping region)	2	2	-	ENST00000369722	57.68	6.77349e-02	6.77349e-02	23.5294117647059|0	61.1111111111111|77.7777777777778	1_111448950_111449194_R_ENST00000369722_1
16:67830905-67831358	CENPT	16:67831613-67829764	IR (overlapping region)	2	2	NMD	ENST00000562462	57.68	1.00744e-01	1.00744e-01	45|25	90.9090909090909|94.4444444444444	16_67831613_67829764_R_ENST00000562462_1
14:22974655-22974890	AJUBA	14:22975105-22974838	IR (overlapping region)	2	2	-	ENST00000555479	57.23	3.10782e-02	3.10782e-02	21.4285714285714|36.3636363636364	79.0322580645161|93.2203389830508	14_22975105_22974838_R_ENST00000555479_1
2:240014799-240014860	NDUFA10	2:240014861-240011616	IR	2	2	NMD	ENST00000414580	56.63	1.79616e-02	1.79616e-02	8.33333333333333|18.75	66.6666666666667|73.6842105263158	2_240014861_240011616_R_ENST00000414580_1
16:3025708-3026288	THOC6	16:3025824-3025923	IR	2	2	-	ENST00000571057	56.50	1.17319e-02	1.17319e-02	18.1818181818182|25	80|76.1904761904762	16_3025824_3025923_R_ENST00000571057_1
11:67306838-67307113	SSH3	11:67306963-67307041	IR	2	2	-	ENST00000376757	56.29	2.71003e-01	2.71003e-01	69.2307692307692|18.1818181818182	100|100	11_67306963_67307041_R_ENST00000376757_1
7:100576985-100577740	LRCH4	7:100577155-100576901	IR (overlapping region)	2	2	-	ENST00000498539	56.22	9.93294e-02	9.93294e-02	35.7142857142857|33.3333333333333	100|81.4814814814815	7_100577155_100576901_R_ENST00000498539_1
9:35074779-35075325	FANCG	9:35075326-35074926	IR	2	2	-	ENST00000481254	55.99	5.63415e-02	5.63415e-02	35|21.875	94.4444444444444|74.4186046511628	9_35075326_35074926_R_ENST00000481254_1
1:225406562-225406832	LBR	1:225410417-225406663	IR	2	2	-	ENST00000424022	55.80	4.65015e-03	4.65015e-03	7.14285714285714|11.7647058823529	68|62.5	1_225410417_225406663_R_ENST00000424022_1
7:75362089-75365254	STAG3L1	7:75364633-75364756	SES	2	2	-	ENST00000456374	55.72	1.50755e-01	1.50755e-01	57.7235772357724|30.8270676691729	100|100	7_75362089_75365254_W_ENST00000456374_1
1:1756588-1756882	NADK	1:1756609-1756003	IR	2	2	-	ENST00000492768	55.44	5.52707e-02	5.52707e-02	27.7777777777778|8	66.6666666666667|80	1_1756609_1756003_R_ENST00000492768_1
8:144358595-144359423	SLC52A2	8:144359066-144359183	IR (overlapping region)	2	2	-	ENST00000533662	55.37	5.94822e-02	5.94822e-02	12.9032258064516|33.3333333333333	88.2352941176471|68.75	8_144359066_144359183_R_ENST00000533662_1
1:228107767-228107869	MRPL55	1:228108322-228107667	IR	2	2	-	ENST00000411464	55.18	6.72496e-02	6.72496e-02	13.3333333333333|5.55555555555556	73.6842105263158|55.5555555555556	1_228108322_228107667_R_ENST00000411464_1
1:228107767-228107869	MRPL55	1:228108319-228107667	IR	2	2	-	ENST00000411464	55.18	6.72496e-02	6.72496e-02	13.3333333333333|5.55555555555556	73.6842105263158|55.5555555555556	1_228108319_228107667_R_ENST00000411464_1
1:228107767-228107869	MRPL55	1:228108319-228107666	IR	2	2	-	ENST00000411464	55.18	6.72496e-02	6.72496e-02	13.3333333333333|5.55555555555556	73.6842105263158|55.5555555555556	1_228108319_228107666_R_ENST00000411464_1
14:22974047-22974115	AJUBA	14:22974891-22974092	IR (overlapping region)	2	2	-	ENST00000553592	55.03	1.17690e-01	1.17690e-01	15.3846153846154|36.3636363636364	81.8181818181818|80	14_22974891_22974092_R_ENST00000553592_1
1:45332175-45332310	MUTYH	1:45332489-45332222	IR	2	2	-	ENST00000435155	55.00	5.77159e-02	5.77159e-02	50|40	100|100	1_45332489_45332222_R_ENST00000435155_1
1:45332175-45332310	MUTYH	1:45332489-45332219	IR	2	2	-	ENST00000435155	55.00	5.77159e-02	5.77159e-02	50|40	100|100	1_45332489_45332219_R_ENST00000435155_1
19:5707812-5707826	LONP1	19:5712469-5705771	IR	2	2	NMD	ENST00000586617	54.63	9.47875e-02	9.47875e-02	11.1111111111111|22.2222222222222	83.3333333333333|59.2592592592593	19_5712469_5705771_R_ENST00000586617_1
16:670123-670357	RHOT2	16:670176-670248	IR	2	2	-	ENST00000562598	54.52	3.28558e-02	3.28558e-02	13.7931034482759|27.7777777777778	82.6086956521739|68	16_670176_670248_R_ENST00000562598_1
1:1756771-1757310	NADK	1:1756883-1756502	IR	2	2	-	ENST00000460602	54.01	5.21520e-02	5.21520e-02	40.9090909090909|21.9512195121951	78.5714285714286|92.3076923076923	1_1756883_1756502_R_ENST00000460602_1
9:37428538-37429836	GRHPR	9:37428573-37429731	IR	2	2	-	ENST00000480596	53.51	7.63168e-02	7.63168e-02	44.4444444444444|25	100|76.4705882352941	9_37428573_37429731_R_ENST00000480596_1
20:17570212-17604554	DSTN	20:17600738-17601045	SES	2	2	-	ENST00000246069	53.23	1.56771e-02	1.56771e-02	48.0769230769231|45.4545454545455	100|100	20_17570212_17604554_W_ENST00000246069_1
16:29803998-29805356	KIF22	16:29805175-29805262	IR	2	2	-	ENST00000565736	53.14	4.77181e-02	4.77181e-02	18.75|27.7777777777778	75.609756097561|77.1929824561403	16_29805175_29805262_R_ENST00000565736_1
19:46722934-46722950	STRN4	19:46723212-46722809	IR	2	2	-	ENST00000594357	52.93	3.44363e-01	3.44363e-01	16.2162162162162|14.2857142857143	36.3636363636364|100	19_46723212_46722809_R_ENST00000594357_1
16:2975749-2975812	PKMYT1	16:2977032-2975318	IR	2	2	-	ENST00000572059	52.81	1.08703e-01	1.08703e-01	47.0588235294118|21.4285714285714	92.8571428571429|81.25	16_2977032_2975318_R_ENST00000572059_1
7:100576985-100577740	LRCH4	7:100577390-100576901	IR (overlapping region)	2	2	-	ENST00000498539	52.73	1.24944e-01	1.24944e-01	25|54.5454545454545	100|85	7_100577390_100576901_R_ENST00000498539_1
3:50290009-50290679	IFRD2	3:50290252-50289928	IR	2	2	-	ENST00000462001	52.49	4.49353e-02	4.49353e-02	20.8955223880597|17.5	76.9911504424779|66.3793103448276	3_50290252_50289928_R_ENST00000462001_1
14:45096103-45097005	PRPF39	14:45096229-45096886	IR	2	2	-	ENST00000477626	52.41	2.02039e-01	2.02039e-01	8.33333333333333|50	63.1578947368421|100	14_45096229_45096886_R_ENST00000477626_1
16:67830905-67831358	CENPT	16:67831359-67829764	IR (overlapping region)	2	2	NMD	ENST00000562462	52.32	8.21686e-04	8.21686e-04	42.1052631578947|40	94.4444444444444|92.3076923076923	16_67831359_67829764_R_ENST00000562462_1
7:151077772-151078092	FASTK	7:151079050-151077874	IR	2	2	-	ENST00000461979	52.27	7.44940e-02	7.44940e-02	27.2727272727273|50	81.8181818181818|100	7_151079050_151077874_R_ENST00000461979_1
11:836803-837354	CD151	11:836844-837228	IR	2	2	-	ENST00000532075	52.19	3.30912e-01	3.30912e-01	15.625|20	40|100	11_836844_837228_R_ENST00000532075_1
11:65107581-65108022	VPS51	11:65107728-65107802	IR	2	2	-	ENST00000529180	52.08	8.23377e-02	8.23377e-02	19.047619047619|41.3793103448276	88.4615384615385|76.1194029850746	11_65107728_65107802_R_ENST00000529180_1
16:67830905-67831358	CENPT	16:67831359-67830394	IR (overlapping region)	2	2	NMD	ENST00000562462	52.04	5.14159e-02	5.14159e-02	52.1739130434783|43.75	100|100	16_67831359_67830394_R_ENST00000562462_1
16:67830905-67831358	CENPT	16:67831359-67830389	IR (overlapping region)	2	2	NMD	ENST00000562462	52.04	5.14159e-02	5.14159e-02	52.1739130434783|43.75	100|100	16_67831359_67830389_R_ENST00000562462_1
12:110491523-110492122	VPS29	12:110493232-110491885	IR	2	2	-	ENST00000360579	51.91	1.01398e-01	1.01398e-01	0|3.125	62.5|44.4444444444444	12_110493232_110491885_R_ENST00000360579_1
19:10353911-10354234	TYK2	19:10354235-10352925	IR	2	2	-	ENST00000529412	51.88	1.32891e-01	1.32891e-01	57.1428571428571|30.7692307692308	91.6666666666667|100	19_10354235_10352925_R_ENST00000529412_1
3:50290009-50290679	IFRD2	3:50290295-50289928	IR	2	2	-	ENST00000462001	51.62	2.98047e-02	2.98047e-02	20.8955223880597|23.2558139534884	77.3913043478261|70	3_50290295_50289928_R_ENST00000462001_1
1:150268901-150269301	APH1A	1:150269024-150267715	IR (overlapping region)	2	2	-	ENST00000493092	51.59	8.87547e-02	8.87547e-02	26.6666666666667|21.4285714285714	84.6153846153846|66.6666666666667	1_150269024_150267715_R_ENST00000493092_1
1:228107767-228107869	MRPL55	1:228108475-228107667	IR	2	2	-	ENST00000411464	51.57	7.35262e-02	7.35262e-02	27.7777777777778|5.55555555555556	76.4705882352941|60	1_228108475_228107667_R_ENST00000411464_1
1:228107767-228107869	MRPL55	1:228108322-228107823	IR	2	2	-	ENST00000411464	51.41	7.71205e-02	7.71205e-02	31.5789473684211|10.5263157894737	78.2608695652174|66.6666666666667	1_228108322_228107823_R_ENST00000411464_1
20:17962710-17962946	SNORD17	20:17968459-17956932	IR (overlapping region)	2	2	-	ENST00000390930	51.39	1.10133e-01	1.10133e-01	14.2857142857143|23.0769230769231	81.8181818181818|58.3333333333333	20_17968459_17956932_R_ENST00000390930_1
20:17962710-17962946	SNORD17	20:17968458-17956932	IR (overlapping region)	2	2	-	ENST00000390930	51.39	1.10133e-01	1.10133e-01	14.2857142857143|23.0769230769231	81.8181818181818|58.3333333333333	20_17968458_17956932_R_ENST00000390930_1
12:6560204-6560326	NOP2	12:6560794-6560097	IR (overlapping region)	2	2	-	ENST00000536506	51.38	5.26161e-02	5.26161e-02	21.4285714285714|30	77.2727272727273|76.9230769230769	12_6560794_6560097_R_ENST00000536506_1
12:121345999-121346031	ANAPC5	12:121347006-121345998	IR	2	2	-	ENST00000536837	51.38	1.16286e-01	1.16286e-01	14.7058823529412|30.7692307692308	88.2352941176471|60	12_121347006_121345998_R_ENST00000536837_1
16:69328621-69329179	PDF	16:69334872-69328643	IR	2	2	-	ENST00000288022	51.28	1.11750e-01	1.11750e-01	13.5135135135135|8.82352941176471	52.1739130434783|72.7272727272727	16_69334872_69328643_R_ENST00000288022_1
19:1011866-1011992	TMEM259	19:1011993-1011740	IR	2	2	-	ENST00000589055	50.86	4.58607e-02	4.58607e-02	17.3913043478261|20.5882352941176	64.7058823529412|75	19_1011993_1011740_R_ENST00000589055_1
20:17956979-17957037	OVOL2	20:17957038-17955364	IR (overlapping region)	2	2	-	ENST00000486776	50.85	6.73221e-02	6.73221e-02	0|0	45.4545454545455|56.25	20_17957038_17955364_R_ENST00000486776_1
1:1756004-1756343	NADK	1:1756344-1755373	IR	2	2	-	ENST00000492845	50.72	8.18249e-02	8.18249e-02	45.4545454545455|22.2222222222222	75|94.1176470588235	1_1756344_1755373_R_ENST00000492845_1
3:50290009-50290679	IFRD2	3:50290473-50289928	IR	2	2	-	ENST00000462001	50.58	2.89812e-02	2.89812e-02	19.6969696969697|13.1578947368421	72.6315789473684|61.3861386138614	3_50290473_50289928_R_ENST00000462001_1
14:68887785-68888084	HMGN1P3	14:68890287-68885424	IR	2	2	-	ENST00000555136	50.45	7.03839e-02	7.03839e-02	4.61538461538462|9.09090909090909	50|64.6153846153846	14_68890287_68885424_R_ENST00000555136_1
8:43076647-43083180	FNTA	8:43077365-43083117	IR	2	2	-	ENST00000525099	50.40	1.22163e-01	1.22163e-01	52.9411764705882|33.3333333333333	93.75|93.3333333333333	8_43077365_43083117_R_ENST00000525099_1
16:67830905-67831358	CENPT	16:67831359-67829921	IR (overlapping region)	2	2	NMD	ENST00000562462	50.38	3.22880e-02	3.22880e-02	52.1739130434783|47.0588235294118	100|100	16_67831359_67829921_R_ENST00000562462_1
16:670123-670357	RHOT2	16:670176-670265	IR	2	2	-	ENST00000562598	50.30	4.67142e-02	4.67142e-02	16.6666666666667|33.3333333333333	82.6086956521739|68	16_670176_670265_R_ENST00000562598_1
7:151077772-151078092	FASTK	7:151078700-151077771	IR	2	2	-	ENST00000461979	50.07	3.43128e-02	3.43128e-02	40|47.3684210526316	87.5|100	7_151078700_151077771_R_ENST00000461979_1
1:228108114-228108318	MRPL55	1:228108475-228108234	IR	2	2	-	ENST00000473066	50.04	1.07778e-01	1.07778e-01	27.7777777777778|10	70|67.8571428571429	1_228108475_228108234_R_ENST00000473066_1
16:89733302-89733537	ZNF276	16:89733413-89733481	IR	2	2	NMD	ENST00000563541	50.00	1.55958e-01	1.55958e-01	62.5|37.5	100|100	16_89733413_89733481_R_ENST00000563541_1
12:121318535-121318608	ANAPC5	12:121318609-121318276	IR	2	2	-	ENST00000366333	49.82	4.13833e-02	4.13833e-02	23.0769230769231|38.4615384615385	87.5|73.6842105263158	12_121318609_121318276_R_ENST00000366333_1
3:50290009-50290679	IFRD2	3:50290680-50289928	IR	2	2	-	ENST00000462001	49.78	1.46362e-02	1.46362e-02	19.6969696969697|10.8108108108108	68.6746987951807|61.3861386138614	3_50290680_50289928_R_ENST00000462001_1
12:6333076-6333516	TNFRSF1A	12:6333517-6333068	IR	2	2	-	ENST00000440083	49.61	1.23527e-01	1.23527e-01	18.1818181818182|16.6666666666667	57.1428571428571|76.9230769230769	12_6333517_6333068_R_ENST00000440083_1
3:127575940-127576050	TPRA1	3:127576051-127575748	IR	2	2	-	ENST00000469111	49.57	1.89103e-01	1.89103e-01	11.1111111111111|41.6666666666667	76.9230769230769|75	3_127576051_127575748_R_ENST00000469111_1
3:48469794-48469843	SHISA5	3:48469844-48469360	IR	2	2	NMD	ENST00000415268	49.38	2.02585e-01	2.02585e-01	14.8148148148148|10	78.5714285714286|45	3_48469844_48469360_R_ENST00000415268_1
3:48469794-48469843	SHISA5	3:48469844-48469359	IR	2	2	NMD	ENST00000415268	49.38	2.02585e-01	2.02585e-01	14.8148148148148|10	78.5714285714286|45	3_48469844_48469359_R_ENST00000415268_1
1:228107767-228107869	MRPL55	1:228109005-228107667	IR	2	2	-	ENST00000411464	49.37	3.61745e-02	3.61745e-02	18.75|22.7272727272727	75|65.2173913043478	1_228109005_228107667_R_ENST00000411464_1
16:15126659-15127596	PKD1P6	16:15127597-15125690	IR (overlapping region)	2	2	-	ENST00000424133	49.28	3.58020e-02	3.58020e-02	20|20.8333333333333	66.6666666666667|72.7272727272727	16_15127597_15125690_R_ENST00000424133_1
16:3025924-3026288	THOC6	16:3026167-3026250	IR	2	2	-	ENST00000573704	49.20	1.95756e-01	1.95756e-01	57.1428571428571|22.5806451612903	93.75|84.375	16_3026167_3026250_R_ENST00000573704_1
6:106969833-106971834	CD24	6:106974755-106971468	IR	2	2	-	ENST00000606017	49.19	1.17549e-01	1.17549e-01	22.8571428571429|25	63.6363636363636|82.6086956521739	6_106974755_106971468_R_ENST00000606017_1
22:45195828-45197216	KIAA0930	22:45197949-45196748	IR	2	2	-	ENST00000251993	48.96	1.47951e-02	1.47951e-02	40|31.25	81.0810810810811|88.0952380952381	22_45197949_45196748_R_ENST00000251993_1
19:39168303-39169531	PAK4	19:39168303-39168312	A5SS	2	2	-	ENST00000321944	48.94	1.45017e-01	1.45017e-01	26.3157894736842|18.75	58.3333333333333|84.6153846153846	19_39168303_39169531_S_ENST00000321944_1
1:1756004-1756343	NADK	1:1756328-1755373	IR	2	2	-	ENST00000492845	48.93	9.47771e-02	9.47771e-02	45.4545454545455|22.2222222222222	71.4285714285714|94.1176470588235	1_1756328_1755373_R_ENST00000492845_1
1:1253914-1255487	UBE2J2	1:1256126-1255267	IR	2	2	-	ENST00000347370	48.92	4.35599e-02	4.35599e-02	25|40	76.4705882352941|86.3636363636364	1_1256126_1255267_R_ENST00000347370_1
7:151077772-151078092	FASTK	7:151078702-151077878	IR	2	2	-	ENST00000461979	48.81	4.90518e-02	4.90518e-02	35.7142857142857|52.3809523809524	85.7142857142857|100	7_151078702_151077878_R_ENST00000461979_1
15:90966077-90967202	PRC1	15:90969624-90966799	IR (overlapping region)	2	2	-	ENST00000361188	48.78	8.01331e-02	8.01331e-02	25|26.0869565217391	80.6451612903226|68	15_90969624_90966799_R_ENST00000361188_1
14:22974655-22974890	AJUBA	14:22975296-22974654	IR (overlapping region)	2	2	-	ENST00000555479	48.74	1.10529e-01	1.10529e-01	38.8888888888889|56.25	95.6521739130435|96.969696969697	14_22975296_22974654_R_ENST00000555479_1
15:90969576-90969623	PRC1	15:90969624-90969078	IR (overlapping region)	2	2	-	ENST00000559828	48.70	2.66320e-02	2.66320e-02	9.09090909090909|14.2857142857143	55.5555555555556|65.2173913043478	15_90969624_90969078_R_ENST00000559828_1
21:33530787-33530884	GART	21:33530885-33528849	IR	2	2	-	ENST00000426819	48.64	2.63484e-01	2.63484e-01	0|0	70|27.2727272727273	21_33530885_33528849_R_ENST00000426819_1
3:127575940-127576050	TPRA1	3:127576051-127575402	IR	2	2	-	ENST00000469111	48.56	2.39809e-01	2.39809e-01	5.88235294117647|46.1538461538462	78.5714285714286|70.5882352941177	3_127576051_127575402_R_ENST00000469111_1
19:1009720-1011356	TMEM259	19:1011799-1011095	IR	2	2	-	ENST00000592052	48.38	2.66865e-01	2.66865e-01	54.5454545454545|10.4651162790698	84|77.7777777777778	19_1011799_1011095_R_ENST00000592052_1
12:56316223-56317643	PAN2	12:56316337-56315129	IR	2	2	-	ENST00000425394	48.37	5.92361e-03	5.92361e-03	8|12.9032258064516	61.5384615384615|56.0975609756098	12_56316337_56315129_R_ENST00000425394_1
3:50290009-50290679	IFRD2	3:50290087-50289711	IR	2	2	-	ENST00000462001	48.29	2.35488e-02	2.35488e-02	16.0919540229885|20.2247191011236	70.5882352941177|62.3076923076923	3_50290087_50289711_R_ENST00000462001_1
11:836803-837354	CD151	11:836844-837249	IR	2	2	-	ENST00000532075	48.22	3.79163e-01	3.79163e-01	18.1818181818182|20	34.6153846153846|100	11_836844_837249_R_ENST00000532075_1
19:15115885-15116321	ILVBL	19:15116523-15116151	IR	2	2	-	ENST00000525880	48.16	3.13343e-02	3.13343e-02	50|41.1764705882353	100|87.5	19_15116523_15116151_R_ENST00000525880_1
5:177515772-177515821	DDX41	5:177516194-177515185	IR	2	2	NMD	ENST00000510171	48.04	5.66415e-02	5.66415e-02	30|20	74.0740740740741|72	5_177516194_177515185_R_ENST00000510171_1
12:56314650-56315242	CNPY2	12:56315243-56314850	IR (overlapping region)	2	2	-	ENST00000546388	47.93	3.03357e-02	3.03357e-02	12.1212121212121|7.14285714285714	62.5|52.6315789473684	12_56315243_56314850_R_ENST00000546388_1
1:9729028-9730705	CLSTN1	1:9731391-9729025	IR	2	2	-	ENST00000361311	47.89	1.22338e-02	1.22338e-02	22.2222222222222|19.047619047619	65.625|71.4285714285714	1_9731391_9729025_R_ENST00000361311_1
9:35076141-35076583	FANCG	9:35076853-35076140	IR	2	2	-	ENST00000474894	47.80	6.96876e-02	6.96876e-02	10.5263157894737|21.7391304347826	64.7058823529412|63.1578947368421	9_35076853_35076140_R_ENST00000474894_1
12:110491523-110492122	VPS29	12:110493232-110491690	IR	2	2	-	ENST00000360579	47.76	4.62965e-02	4.62965e-02	0|6.06060606060606	57.1428571428571|44.4444444444444	12_110493232_110491690_R_ENST00000360579_1
1:156251079-156251477	SMG5	1:156251478-156250857	IR	2	2	-	ENST00000473643	47.65	6.29333e-02	6.29333e-02	55|36.3636363636364	100|86.6666666666667	1_156251478_156250857_R_ENST00000473643_1
7:100576985-100577740	LRCH4	7:100577390-100577085	IR (overlapping region)	2	2	-	ENST00000498539	47.59	7.45222e-02	7.45222e-02	33.3333333333333|53.8461538461538	100|82.3529411764706	7_100577390_100577085_R_ENST00000498539_1
19:1271140-1271365	CIRBP	19:1271247-1271328	IR	2	2	NMD	ENST00000590347	47.58	2.56130e-02	2.56130e-02	36|31.1111111111111	76.5625|85.7142857142857	19_1271247_1271328_R_ENST00000590347_1
8:143817886-143818534	PUF60	8:143818286-143817949	IR	2	2	-	ENST00000528320	47.54	1.89228e-02	1.89228e-02	15.1515151515152|5.40540540540541	61.9047619047619|53.7414965986395	8_143818286_143817949_R_ENST00000528320_1
