Event Region	Gene Symbol	Target Exon	Event Type	N	T	Exon Type	Reference Transcript	ΔPSI (%)	T-test p-value	FDR (BH)	N Values	T Values	Database ID
3:46923646-46923668	CCDC12	3:46923669-46923142	IR	2	2	-	ENST00000446836	89.11	2.42283e-02	2.42283e-02	0|0	92.5|85.7142857142857	3_46923669_46923142_R_ENST00000446836_1
14:22978612-22979036	AJUBA	14:22982339-22978343	IR	2	2	-	ENST00000553736	89.11	3.74778e-03	3.74778e-03	8.33333333333333|9.52380952380952	97.972972972973|98.1132075471698	14_22982339_22978343_R_ENST00000553736_1
19:652358-652884	RNF126	19:661403-652825	IR	2	2	-	ENST00000592626	89.05	1.33741e-04	1.33741e-04	4.54545454545455|3.7037037037037	93.75|92.5925925925926	19_661403_652825_R_ENST00000592626_1
19:49907543-49909884	NUP62	19:49911232-49909176	IR (overlapping region)	2	2	-	ENST00000352066	89.05	1.24975e-02	1.24975e-02	8.57142857142857|5	91.6666666666667|100	19_49911232_49909176_R_ENST00000352066_1
19:49907543-49909884	NUP62	19:49911371-49909736	IR (overlapping region)	2	2	-	ENST00000352066	88.98	2.48557e-02	2.48557e-02	4|7.31707317073171	89.2857142857143|100	19_49911371_49909736_R_ENST00000352066_1
1:228102242-228102688	C1orf35	1:228103050-228102642	IR	2	2	-	ENST00000491293	88.91	2.03109e-03	2.03109e-03	11.3636363636364|5.55555555555556	94.7368421052632|100	1_228103050_228102642_R_ENST00000491293_1
21:43419294-43419478	SIK1	21:43419923-43419293	IR	2	2	-	ENST00000644871	88.88	4.18919e-04	4.18919e-04	0|1.75438596491228	90.3225806451613|89.1891891891892	21_43419923_43419293_R_ENST00000644871_1
3:46921731-46922139	CCDC12	3:46922313-46921725	IR	2	2	-	ENST00000292314	88.74	2.60380e-02	2.60380e-02	7.69230769230769|0	92.1875|92.9824561403509	3_46922313_46921725_R_ENST00000292314_1
19:49907543-49909884	NUP62	19:49911367-49909698	IR (overlapping region)	2	2	-	ENST00000352066	88.69	2.90232e-02	2.90232e-02	4.95049504950495|7.31707317073171	89.6551724137931|100	19_49911367_49909698_R_ENST00000352066_1
19:49907543-49909884	NUP62	19:49911367-49909580	IR (overlapping region)	2	2	-	ENST00000352066	88.69	2.90232e-02	2.90232e-02	4.95049504950495|7.31707317073171	89.6551724137931|100	19_49911367_49909580_R_ENST00000352066_1
19:12702828-12702918	TNPO2	19:12703527-12702827	IR	2	2	-	ENST00000585886	88.69	2.13551e-02	2.13551e-02	14.2857142857143|8.33333333333333	100|100	19_12703527_12702827_R_ENST00000585886_1
19:12702828-12702918	TNPO2	19:12703527-12702822	IR	2	2	-	ENST00000585886	88.69	2.13551e-02	2.13551e-02	14.2857142857143|8.33333333333333	100|100	19_12703527_12702822_R_ENST00000585886_1
12:6331240-6331993	TNFRSF1A	12:6333148-6331239	IR	2	2	-	ENST00000366159	88.69	1.73145e-02	1.73145e-02	0|8.33333333333333	85.7142857142857|100	12_6333148_6331239_R_ENST00000366159_1
14:22978612-22979036	AJUBA	14:22982643-22978343	IR	2	2	-	ENST00000553736	88.68	2.38776e-03	2.38776e-03	8.33333333333333|9.52380952380952	97.7611940298508|97.4576271186441	14_22982643_22978343_R_ENST00000553736_1
3:46923646-46923668	CCDC12	3:46923669-46923328	IR	2	2	-	ENST00000446836	88.65	2.32387e-02	2.32387e-02	0|0	91.8918918918919|85.4166666666667	3_46923669_46923328_R_ENST00000446836_1
19:49907543-49909884	NUP62	19:49918622-49909699	IR (overlapping region)	2	2	-	ENST00000352066	88.50	4.68246e-02	4.68246e-02	4.95049504950495|5	86.9565217391304|100	19_49918622_49909699_R_ENST00000352066_1
17:8205265-8205390	AURKB	17:8206640-8205317	IR	2	2	-	ENST00000577833	88.35	6.83502e-02	6.83502e-02	19.047619047619|0	97.8260869565217|97.9310344827586	17_8206640_8205317_R_ENST00000577833_1
20:10647981-10648110	JAG1	20:10648111-10647047	IR	2	2	-	ENST00000620743	88.28	2.76102e-02	2.76102e-02	6.66666666666667|15.3846153846154	100|98.6111111111111	20_10648111_10647047_R_ENST00000620743_1
19:49907543-49909884	NUP62	19:49918622-49909507	IR (overlapping region)	2	2	-	ENST00000352066	88.01	3.31411e-02	3.31411e-02	3.03030303030303|7.31707317073171	86.3636363636364|100	19_49918622_49909507_R_ENST00000352066_1
6:10402026-10402610	TFAP2A	6:10404595-10402491	IR (overlapping region)	2	2	-	ENST00000478375	87.93	3.43148e-02	3.43148e-02	16.6666666666667|4.76190476190476	100|97.2972972972973	6_10404595_10402491_R_ENST00000478375_1
19:46722934-46722950	STRN4	19:46723285-46722809	IR	2	2	-	ENST00000594357	87.85	2.30391e-03	2.30391e-03	6.06060606060606|7.69230769230769	95|94.4444444444444	19_46723285_46722809_R_ENST00000594357_1
16:18797712-18798044	ARL6IP1	16:18798045-18795463	IR (overlapping region)	2	2	-	ENST00000567969	87.82	3.24998e-02	3.24998e-02	0|0	92.3076923076923|83.3333333333333	16_18798045_18795463_R_ENST00000567969_1
11:118908417-118908655	BCL9L	11:118910905-118908269	IR	2	2	-	ENST00000532899	87.62	5.52193e-02	5.52193e-02	20|4.76190476190476	100|100	11_118910905_118908269_R_ENST00000532899_1
19:49907543-49909884	NUP62	19:49911367-49909738	IR (overlapping region)	2	2	-	ENST00000352066	87.59	1.63977e-02	1.63977e-02	4.95049504950495|9.52380952380952	89.6551724137931|100	19_49911367_49909738_R_ENST00000352066_1
1:228106679-228106918	MRPL55	1:228107870-228106679	IR	2	2	-	ENST00000295008	87.56	6.52443e-03	6.52443e-03	0|0	88.4615384615385|86.6666666666667	1_228107870_228106679_R_ENST00000295008_1
1:228106679-228106918	MRPL55	1:228107870-228106678	IR	2	2	-	ENST00000295008	87.56	6.52443e-03	6.52443e-03	0|0	88.4615384615385|86.6666666666667	1_228107870_228106678_R_ENST00000295008_1
11:118908417-118908655	BCL9L	11:118910016-118908416	IR	2	2	-	ENST00000532899	87.56	2.43397e-02	2.43397e-02	15.7894736842105|9.09090909090909	100|100	11_118910016_118908416_R_ENST00000532899_1
19:49907543-49909884	NUP62	19:49927816-49904198	IR (overlapping region)	2	2	-	ENST00000352066	87.47	1.70327e-02	1.70327e-02	3.03030303030303|9.52380952380952	87.5|100	19_49927816_49904198_R_ENST00000352066_1
19:49907543-49909884	NUP62	19:49911344-49909854	IR (overlapping region)	2	2	-	ENST00000352066	87.46	1.85088e-02	1.85088e-02	5.88235294117647|9.52380952380952	90.3225806451613|100	19_49911344_49909854_R_ENST00000352066_1
1:185300246-185300558	IVNS1ABP	1:185301197-185300436	IR	2	2	-	ENST00000491112	87.19	3.08623e-02	3.08623e-02	4.83870967741935|2.22222222222222	96.2025316455696|85.2459016393443	1_185301197_185300436_R_ENST00000491112_1
19:49907543-49909884	NUP62	19:49927816-49907542	IR (overlapping region)	2	2	-	ENST00000352066	87.15	4.30305e-02	4.30305e-02	5.88235294117647|7.31707317073171	87.5|100	19_49927816_49907542_R_ENST00000352066_1
19:49907543-49909884	NUP62	19:49918622-49909394	IR (overlapping region)	2	2	-	ENST00000352066	87.05	4.39124e-02	4.39124e-02	4.95049504950495|7.31707317073171	86.3636363636364|100	19_49918622_49909394_R_ENST00000352066_1
1:1386495-1387582	CCNL2	1:1387870-1387542	IR	2	2	-	ENST00000400809	87.04	1.77615e-02	1.77615e-02	10.5263157894737|15.3846153846154	100|100	1_1387870_1387542_R_ENST00000400809_1
19:49907543-49909884	NUP62	19:49927849-49908104	IR (overlapping region)	2	2	-	ENST00000352066	87.02	5.76239e-03	5.76239e-03	4|13.6363636363636	91.6666666666667|100	19_49927849_49908104_R_ENST00000352066_1
19:49907543-49909884	NUP62	19:49917662-49909405	IR (overlapping region)	2	2	-	ENST00000352066	87.02	5.76239e-03	5.76239e-03	4|13.6363636363636	91.6666666666667|100	19_49917662_49909405_R_ENST00000352066_1
19:46722338-46722340	STRN4	19:46722951-46721985	IR	2	2	-	ENST00000594287	86.85	7.93357e-03	7.93357e-03	0|4	88.2352941176471|89.4736842105263	19_46722951_46721985_R_ENST00000594287_1
11:64766414-64767079	SF1	11:64767845-64766899	IR	2	2	-	ENST00000477596	86.80	2.65989e-02	2.65989e-02	0|0	90.4255319148936|83.1683168316832	11_64767845_64766899_R_ENST00000477596_1
5:173609357-173609434	BOD1	5:173613256-173609237	IR	2	2	-	ENST00000462674	86.66	3.15720e-03	3.15720e-03	8.57142857142857|3.125	95.9183673469388|89.0909090909091	5_173613256_173609237_R_ENST00000462674_1
19:50799442-50799532	SNORD88A	19:50801350-50799293	IR	2	2	-	ENST00000408314	86.62	2.08858e-02	2.08858e-02	10|5	100|88.2352941176471	19_50801350_50799293_R_ENST00000408314_1
19:46722338-46722340	STRN4	19:46722951-46722337	IR	2	2	-	ENST00000594287	86.56	1.23337e-02	1.23337e-02	0|4	88.8888888888889|88.2352941176471	19_46722951_46722337_R_ENST00000594287_1
3:46923043-46923668	CCDC12	3:46923364-46922304	IR	2	2	-	ENST00000488069	86.51	2.80579e-02	2.80579e-02	0|0	90.3225806451613|82.6923076923077	3_46923364_46922304_R_ENST00000488069_1
19:49907543-49909884	NUP62	19:49927816-49908973	IR (overlapping region)	2	2	-	ENST00000352066	86.51	2.67299e-02	2.67299e-02	4.95049504950495|9.52380952380952	87.5|100	19_49927816_49908973_R_ENST00000352066_1
1:228107767-228107869	MRPL55	1:228108322-228107667	IR	2	2	-	ENST00000411464	86.34	2.37524e-02	2.37524e-02	13.3333333333333|5.55555555555556	95.049504950495|96.5217391304348	1_228108322_228107667_R_ENST00000411464_1
1:228107767-228107869	MRPL55	1:228108319-228107667	IR	2	2	-	ENST00000411464	86.34	2.37524e-02	2.37524e-02	13.3333333333333|5.55555555555556	95.049504950495|96.5217391304348	1_228108319_228107667_R_ENST00000411464_1
1:228107767-228107869	MRPL55	1:228108319-228107666	IR	2	2	-	ENST00000411464	86.34	2.37524e-02	2.37524e-02	13.3333333333333|5.55555555555556	95.049504950495|96.5217391304348	1_228108319_228107666_R_ENST00000411464_1
1:150967427-150967484	CERS2	1:150967726-150967391	IR	2	2	-	ENST00000421609	86.15	4.65735e-02	4.65735e-02	7.69230769230769|0	80|100	1_150967726_150967391_R_ENST00000421609_1
1:150967427-150967484	CERS2	1:150967715-150967391	IR	2	2	-	ENST00000421609	86.15	4.65735e-02	4.65735e-02	7.69230769230769|0	80|100	1_150967715_150967391_R_ENST00000421609_1
1:150967427-150967484	CERS2	1:150967691-150967391	IR	2	2	-	ENST00000421609	86.15	4.65735e-02	4.65735e-02	7.69230769230769|0	80|100	1_150967691_150967391_R_ENST00000421609_1
20:10645722-10646084	JAG1	20:10647313-10645970	IR	2	2	-	ENST00000613518	86.07	7.30501e-02	7.30501e-02	20|0	96.551724137931|95.5882352941177	20_10647313_10645970_R_ENST00000613518_1
11:64766414-64767079	SF1	11:64767247-64766899	IR	2	2	-	ENST00000477596	85.99	2.34144e-02	2.34144e-02	0|0	89.1566265060241|82.8282828282828	11_64767247_64766899_R_ENST00000477596_1
1:16134560-16134567	EPHA2	1:16135190-16134467	IR	2	2	-	ENST00000480202	85.96	8.78772e-02	8.78772e-02	0|25	96.9230769230769|100	1_16135190_16134467_R_ENST00000480202_1
16:18797712-18798044	ARL6IP1	16:18797953-18795463	IR (overlapping region)	2	2	-	ENST00000567969	85.90	5.14303e-02	5.14303e-02	0|0	92.8571428571429|78.9473684210526	16_18797953_18795463_R_ENST00000567969_1
16:75229030-75230023	BCAR1	16:75233936-75229061	IR	2	2	-	ENST00000162330	85.86	1.21943e-02	1.21943e-02	12.5|15.7894736842105	100|100	16_75233936_75229061_R_ENST00000162330_1
16:75229030-75230023	BCAR1	16:75233936-75229036	IR	2	2	-	ENST00000162330	85.86	1.21943e-02	1.21943e-02	12.5|15.7894736842105	100|100	16_75233936_75229036_R_ENST00000162330_1
16:75229030-75230023	BCAR1	16:75233936-75229030	IR	2	2	-	ENST00000162330	85.86	1.21943e-02	1.21943e-02	12.5|15.7894736842105	100|100	16_75233936_75229030_R_ENST00000162330_1
16:75229030-75230023	BCAR1	16:75233936-75229029	IR	2	2	-	ENST00000162330	85.86	1.21943e-02	1.21943e-02	12.5|15.7894736842105	100|100	16_75233936_75229029_R_ENST00000162330_1
20:37517417-37519350	BLCAP	20:37521410-37518939	IR (overlapping region)	2	2	-	ENST00000373537	85.83	4.31990e-02	4.31990e-02	8.33333333333333|20	100|100	20_37521410_37518939_R_ENST00000373537_1
20:37517417-37519350	BLCAP	20:37520590-37518911	IR	2	2	-	ENST00000373537	85.83	4.31990e-02	4.31990e-02	8.33333333333333|20	100|100	20_37520590_37518911_R_ENST00000373537_1
16:18798171-18798834	ARL6IP1	16:18798835-18795463	IR (overlapping region)	2	2	-	ENST00000566391	85.83	4.31990e-02	4.31990e-02	0|0	91.6666666666667|80	16_18798835_18795463_R_ENST00000566391_1
11:64766414-64767079	SF1	11:64767252-64766899	IR	2	2	-	ENST00000477596	85.75	2.43030e-02	2.43030e-02	0|0	89.0243902439024|82.4742268041237	11_64767252_64766899_R_ENST00000477596_1
11:64766414-64767079	SF1	11:64767276-64766899	IR	2	2	-	ENST00000477596	85.63	2.61967e-02	2.61967e-02	0|0	89.1566265060241|82.1052631578947	11_64767276_64766899_R_ENST00000477596_1
12:6974552-6975148	EMG1	12:6974694-6975089	IR	2	2	-	ENST00000611981	85.57	1.56617e-03	1.56617e-03	6.25|4.54545454545455	89.4736842105263|92.4528301886792	12_6974694_6975089_R_ENST00000611981_1
19:46722338-46722340	STRN4	19:46722951-46722241	IR	2	2	-	ENST00000594287	85.50	1.48890e-02	1.48890e-02	0|4	87.5|87.5	19_46722951_46722241_R_ENST00000594287_1
3:185922043-185922126	TRA2B	3:185923810-185921103	IR	2	2	-	ENST00000465245	85.42	1.60926e-02	1.60926e-02	0|4.76190476190476	88.0952380952381|87.5	3_185923810_185921103_R_ENST00000465245_1
14:23063040-23063577	ACIN1	14:23064258-23063435	IR	2	2	-	ENST00000553790	85.24	2.29380e-02	2.29380e-02	2.63157894736842|5.26315789473684	84.6153846153846|93.75	14_23064258_23063435_R_ENST00000553790_1
1:1388023-1388065	CCNL2	1:1388714-1387776	IR	2	2	-	ENST00000469113	85.16	3.62039e-02	3.62039e-02	10|5.88235294117647	86.2068965517241|100	1_1388714_1387776_R_ENST00000469113_1
3:46923043-46923668	CCDC12	3:46923364-46922235	IR	2	2	-	ENST00000488069	85.04	3.44767e-02	3.44767e-02	0|0	89.6551724137931|80.4347826086957	3_46923364_46922235_R_ENST00000488069_1
19:46722338-46722340	STRN4	19:46722341-46721985	IR	2	2	-	ENST00000594287	84.94	3.65233e-04	3.65233e-04	1.66666666666667|4	88.8888888888889|86.6666666666667	19_46722341_46721985_R_ENST00000594287_1
14:22900777-22901733	RBM23	14:22902100-22901671	IR	2	2	-	ENST00000346528	84.63	8.91900e-04	8.91900e-04	10.5263157894737|8.69565217391304	93.75|94.7368421052632	14_22902100_22901671_R_ENST00000346528_1
14:23063040-23063577	ACIN1	14:23064486-23063435	IR	2	2	-	ENST00000553790	84.54	7.96473e-03	7.96473e-03	5.12820512820513|10	93.0232558139535|91.1764705882353	14_23064486_23063435_R_ENST00000553790_1
X:1387311-1387419	SLC25A6	X:1389728-1387278	IR	2	2	-	ENST00000475167	84.48	1.71592e-03	1.71592e-03	0|0	84.7107438016529|84.2553191489362	X_1389728_1387278_R_ENST00000475167_1
6:10404668-10404739	TFAP2A	6:10404740-10402491	IR (overlapping region)	2	2	-	ENST00000473652	84.35	2.86374e-02	2.86374e-02	5.26315789473684|5.88235294117647	86|93.8461538461538	6_10404740_10402491_R_ENST00000473652_1
17:80135255-80137501	EIF4A3	17:80136336-80136003	IR	2	2	-	ENST00000575978	84.19	3.16291e-02	3.16291e-02	0|0	80|88.3720930232558	17_80136336_80136003_R_ENST00000575978_1
3:52405811-52405912	BAP1	3:52406323-52405764	IR	2	2	-	ENST00000471532	84.09	9.18061e-02	9.18061e-02	0|0	71.875|96.2962962962963	3_52406323_52405764_R_ENST00000471532_1
6:158783534-158783666	EZR	6:158783667-158776407	IR	2	2	-	ENST00000476189	84.06	9.87175e-03	9.87175e-03	0|0	82.7586206896552|85.3658536585366	6_158783667_158776407_R_ENST00000476189_1
