Event Region	Gene Symbol	Target Exon	Event Type	N	T	Exon Type	Reference Transcript	ΔPSI (%)	T-test p-value	FDR (BH)	N Values	T Values	Database ID
3:48627529-48628038	SLC26A6	3:48628493-48626893	IR	2	2	-	ENST00000462009	50.00	1.25666e-01	1.25666e-01	40|60	100|100	3_48628493_48626893_R_ENST00000462009_1
4:78554489-78595380	ANXA3	4:78586260-78586350	MES	2	2	-	ENST00000264908	49.55	1.59855e-01	1.59855e-01	63.1578947368421|37.7358490566038	100|100	4_78554489_78595380_W_ENST00000264908_4
15:90456316-90466009	IQGAP1	15:90466001-90466009	A3SS	2	2	-	Ex.ENST00000268182	49.42	5.68224e-02	5.68224e-02	46.1538461538462|55	100|100	15_90456316_90466009_S_Ex.ENST00000268182_1
16:634737-634797	METTL26	16:635775-634718	IR	2	2	-	ENST00000565163	49.06	1.50458e-01	1.50458e-01	13.3333333333333|43.9024390243902	92.8571428571429|62.5	16_635775_634718_R_ENST00000565163_1
7:45104209-45104256	TBRG4	7:45104257-45103030	IR	2	2	-	ENST00000478532	48.93	2.45715e-01	2.45715e-01	61.5384615384615|14.2857142857143	73.6842105263158|100	7_45104257_45103030_R_ENST00000478532_1
X:21967317-21977060	SMS	X:21971897-21971990	MES	2	2	-	ENST00000404933	48.23	7.82477e-02	7.82477e-02	47.3684210526316|25.9259259259259	93.9393939393939|75.8064516129032	X_21967317_21977060_W_ENST00000404933_1
17:7626959-7627226	SAT2	17:7627227-7626942	IR (overlapping region)	2	2	-	ENST00000573930	48.07	2.46820e-03	2.46820e-03	31.5789473684211|34.8837209302326	80|82.6086956521739	17_7627227_7626942_R_ENST00000573930_1
11:57426107-57426352	SLC43A3	11:57426653-57426106	IR	2	2	-	ENST00000529748	47.96	1.02550e-01	1.02550e-01	10.9090909090909|14.7368421052632	52|69.5652173913043	11_57426653_57426106_R_ENST00000529748_1
17:7626959-7627226	SAT2	17:7627415-7627142	IR (overlapping region)	2	2	-	ENST00000573930	47.63	7.00801e-02	7.00801e-02	12.5|26.3157894736842	76.9230769230769|57.1428571428571	17_7627415_7627142_R_ENST00000573930_1
10:22318272-22319018	COMMD3	10:22318307-22318652	IR (overlapping region)	2	2	-	ENST00000463688	47.51	1.03046e-01	1.03046e-01	32.1428571428571|9.09090909090909	80|56.25	10_22318307_22318652_R_ENST00000463688_1
6:158765741-158767078	EZR	6:158767513-158765747	IR	2	2	-	ENST00000337147	47.47	2.21831e-01	2.21831e-01	18.1818181818182|14.2857142857143	46.1538461538462|81.25	6_158767513_158765747_R_ENST00000337147_1
19:19465615-19498442	GATAD2A	19:19492581-19492712	MES	2	2	-	ENST00000358713	47.44	2.34954e-01	2.34954e-01	34.2105263157895|70.9090909090909	100|100	19_19465615_19498442_W_ENST00000358713_2
11:57426107-57426352	SLC43A3	11:57426751-57426167	IR	2	2	-	ENST00000529748	47.19	1.76591e-01	1.76591e-01	25|28.125	60|87.5	11_57426751_57426167_R_ENST00000529748_1
11:96385966-96386293	CCDC82	11:96386302-96385936	IR	2	2	-	ENST00000524836	47.12	1.35811e-01	1.35811e-01	53.3333333333333|30.7692307692308	86.6666666666667|91.6666666666667	11_96386302_96385936_R_ENST00000524836_1
9:35059061-35059219	VCP	9:35059893-35059060	IR	2	2	-	ENST00000479300	46.88	2.35373e-01	2.35373e-01	18.75|43.75	100|56.25	9_35059893_35059060_R_ENST00000479300_1
11:96385966-96386293	CCDC82	11:96386294-96385936	IR	2	2	-	ENST00000524836	46.74	1.40569e-01	1.40569e-01	53.3333333333333|30.7692307692308	86.6666666666667|90.9090909090909	11_96386294_96385936_R_ENST00000524836_1
1:150268901-150269301	APH1A	1:150269210-150267956	IR (overlapping region)	2	2	-	ENST00000493092	46.29	2.28123e-01	2.28123e-01	41.1764705882353|7.14285714285714	50|90.9090909090909	1_150269210_150267956_R_ENST00000493092_1
17:82036293-82036308	DCXR	17:82037014-82036190	IR	2	2	-	ENST00000577712	46.01	2.47021e-01	2.47021e-01	26.3157894736842|40	100|58.3333333333333	17_82037014_82036190_R_ENST00000577712_1
11:96385966-96386293	CCDC82	11:96387614-96386253	IR	2	2	-	ENST00000524836	45.93	1.48729e-01	1.48729e-01	35.7142857142857|30	66.6666666666667|90.9090909090909	11_96387614_96386253_R_ENST00000524836_1
19:4099195-4099414	MAP2K2	19:4101144-4099200	IR	2	2	-	ENST00000593364	45.83	2.12992e-02	2.12992e-02	30|20	75|66.6666666666667	19_4101144_4099200_R_ENST00000593364_1
7:73095769-73097383	PMS2P6	7:73095935-73096047	SES	2	2	-	ENST00000333674	45.72	6.48298e-02	6.48298e-02	37.5|40	90|78.9473684210526	7_73095769_73097383_W_ENST00000333674_1
12:53708517-53712121	CALCOCO1	12:53712847-53711118	IR	2	2	-	ENST00000262059	45.59	3.85632e-01	3.85632e-01	22.5806451612903|23.0769230769231	36.8421052631579|100	12_53712847_53711118_R_ENST00000262059_1
1:67686025-67686588	GADD45A	1:67686127-67686349	IR	2	2	-	ENST00000460575	45.13	2.59867e-01	2.59867e-01	68.9655172413793|29.6296296296296	96|92.8571428571429	1_67686127_67686349_R_ENST00000460575_1
19:2321517-2321822	LSM7	19:2328478-2321520	IR (overlapping region)	2	2	-	ENST00000252622	45.12	4.75081e-03	4.75081e-03	36.3636363636364|37.037037037037	81.8181818181818|81.8181818181818	19_2328478_2321520_R_ENST00000252622_1
2:241685116-241685877	DTYMK	2:241685878-241684715	IR	2	2	-	ENST00000464603	44.89	1.44646e-01	1.44646e-01	39.3939393939394|42.5	75|96.6666666666667	2_241685878_241684715_R_ENST00000464603_1
1:150268901-150269301	APH1A	1:150269016-150267956	IR (overlapping region)	2	2	-	ENST00000493092	44.82	3.37653e-01	3.37653e-01	33.3333333333333|7.14285714285714	36.3636363636364|93.75	1_150269016_150267956_R_ENST00000493092_1
X:48902233-48903084	PQBP1	X:48902518-48902731	IR	2	2	-	ENST00000463529	44.42	1.87319e-01	1.87319e-01	30.5555555555556|17.3913043478261	52.1739130434783|84.6153846153846	X_48902518_48902731_R_ENST00000463529_1
1:67686025-67686588	GADD45A	1:67686127-67686403	IR	2	2	-	ENST00000460575	44.00	2.94183e-01	2.94183e-01	73.5294117647059|29.6296296296296	94.7368421052632|96.4285714285714	1_67686127_67686403_R_ENST00000460575_1
19:58555712-58556229	UBE2M	19:58556380-58556140	IR	2	2	-	ENST00000253023	43.89	7.19762e-02	7.19762e-02	18.75|35	80|61.5384615384615	19_58556380_58556140_R_ENST00000253023_1
11:32583930-32593865	EIF3M	11:32589012-32589135	MES	2	2	-	ENST00000323213	43.85	2.09870e-01	2.09870e-01	44.8275862068966|33.3333333333333	100|65.8536585365854	11_32583930_32593865_W_ENST00000323213_3
5:34914477-34914961	RAD1	5:34914962-34913926	IR	2	2	-	ENST00000506311	43.63	9.59897e-02	9.59897e-02	30|29.4117647058824	80|66.6666666666667	5_34914962_34913926_R_ENST00000506311_1
3:51961212-51961304	AC115284.1	3:51967435-51961159	IR (overlapping region)	2	2	-	ENST00000488257	43.61	6.16603e-02	6.16603e-02	25|29.4117647058824	76.9230769230769|64.7058823529412	3_51967435_51961159_R_ENST00000488257_1
X:48902233-48903084	PQBP1	X:48902385-48902731	IR	2	2	-	ENST00000463529	43.11	1.97234e-01	1.97234e-01	34.2105263157895|20.8333333333333	54.1666666666667|87.0967741935484	X_48902385_48902731_R_ENST00000463529_1
17:7626959-7627226	SAT2	17:7627806-7626958	IR (overlapping region)	2	2	-	ENST00000573930	43.11	1.36180e-01	1.36180e-01	31.5789473684211|36.3636363636364	87.5|66.6666666666667	17_7627806_7626958_R_ENST00000573930_1
3:160402868-160404377	SMC4	3:160404328-160404377	A3SS	2	2	-	ENST00000344722	43.10	1.63903e-01	1.63903e-01	28.5714285714286|41.1764705882353	63.6363636363636|92.3076923076923	3_160402868_160404377_S_ENST00000344722_1
11:47414862-47415159	SLC39A13	11:47414910-47415059	IR	2	2	-	ENST00000524886	43.07	1.33085e-01	1.33085e-01	39.2857142857143|33.3333333333333	90|68.75	11_47414910_47415059_R_ENST00000524886_1
13:110642447-110642521	CARS2	13:110644484-110642510	IR	2	2	-	ENST00000480437	43.01	2.82153e-01	2.82153e-01	20|24.1379310344828	85.7142857142857|44.4444444444444	13_110644484_110642510_R_ENST00000480437_1
19:19465615-19498442	GATAD2A	19:19492306-19492438	MES	2	2	-	ENST00000358713	42.55	3.14277e-01	3.14277e-01	13.1578947368421|52.7272727272727	100|50.9803921568627	19_19465615_19498442_W_ENST00000358713_1
11:212512-214229	RIC8A	11:213299-213418	MES	2	2	-	ENST00000325207	42.54	1.95718e-01	1.95718e-01	43.956043956044|70.9677419354839	100|100	11_212512_214229_W_ENST00000325207_3
7:87219489-87219718	TMEM243	7:87220531-87219488	IR	2	2	-	ENST00000455575	42.08	5.09095e-02	5.09095e-02	54.5454545454545|61.2903225806452	100|100	7_87220531_87219488_R_ENST00000455575_1
11:47414862-47415159	SLC39A13	11:47414906-47415059	IR	2	2	-	ENST00000524886	42.02	1.23897e-01	1.23897e-01	41.3793103448276|33.3333333333333	90|68.75	11_47414906_47415059_R_ENST00000524886_1
19:4099195-4099414	MAP2K2	19:4101144-4099194	IR	2	2	-	ENST00000593364	42.00	3.12522e-02	3.12522e-02	30|20	70|64	19_4101144_4099194_R_ENST00000593364_1
16:87830023-87833025	SLC7A5	16:87834592-87832731	IR (overlapping region)	2	2	-	ENST00000261622	41.99	1.15538e-01	1.15538e-01	26.9230769230769|50	90.9090909090909|70	16_87834592_87832731_R_ENST00000261622_1
16:635281-635340	METTL26	16:635775-634888	IR	2	2	-	ENST00000565799	41.95	1.33848e-01	1.33848e-01	28.5714285714286|47.0588235294118	92.8571428571429|66.6666666666667	16_635775_634888_R_ENST00000565799_1
5:151101105-151101507	ANXA6	5:151101508-151100711	IR	2	2	-	ENST00000354546	41.86	2.88293e-01	2.88293e-01	34.1463414634146|40.4761904761905	100|58.3333333333333	5_151101508_151100711_R_ENST00000354546_1
14:58267474-58267796	PSMA3	14:58268876-58266984	IR (overlapping region)	2	2	-	ENST00000554207	41.79	1.47634e-01	1.47634e-01	42.4242424242424|44	75|95	14_58268876_58266984_R_ENST00000554207_1
14:103701201-103714249	KLC1	14:103707216-103703172	IR (overlapping region)	2	2	-	ENST00000348520	41.61	3.38210e-01	3.38210e-01	64.2857142857143|12.5	60|100	14_103707216_103703172_R_ENST00000348520_1
3:49014239-49014499	WDR6	3:49014294-49014382	IR	2	2	-	ENST00000492780	41.57	1.94319e-01	1.94319e-01	38.8888888888889|26.984126984127	90|59.0163934426229	3_49014294_49014382_R_ENST00000492780_1
16:635281-635340	METTL26	16:635341-634888	IR	2	2	-	ENST00000565799	41.55	8.84292e-02	8.84292e-02	58.3333333333333|41.9354838709677	95|88.3720930232558	16_635341_634888_R_ENST00000565799_1
19:58555712-58556229	UBE2M	19:58556380-58555711	IR	2	2	-	ENST00000253023	41.50	8.18651e-02	8.18651e-02	23.5294117647059|35	80|61.5384615384615	19_58556380_58555711_R_ENST00000253023_1
4:1234687-1238337	CTBP1	4:1249138-1238182	IR	2	2	-	ENST00000510568	41.44	5.41882e-02	5.41882e-02	25.8064516129032|22.5	70.5882352941177|60.6060606060606	4_1249138_1238182_R_ENST00000510568_1
17:7626782-7626793	SAT2	17:7627227-7626706	IR (overlapping region)	2	2	-	ENST00000572224	41.40	3.89566e-02	3.89566e-02	27.7777777777778|30	66.6666666666667|73.9130434782609	17_7627227_7626706_R_ENST00000572224_1
13:110642387-110642497	CARS2	13:110644484-110642314	IR	2	2	-	ENST00000471986	41.22	1.23701e-01	1.23701e-01	27.2727272727273|31.8181818181818	80|61.5384615384615	13_110644484_110642314_R_ENST00000471986_1
11:65886107-65886138	FIBP	11:65886423-65886106	IR	2	2	-	ENST00000426652	41.01	2.07877e-01	2.07877e-01	4.34782608695652|20	70|36.3636363636364	11_65886423_65886106_R_ENST00000426652_1
11:57425550-57425670	SLC43A3	11:57426653-57425540	IR	2	2	-	ENST00000524863	40.69	7.62710e-02	7.62710e-02	3.92156862745098|4.70588235294118	40|50	11_57426653_57425540_R_ENST00000524863_1
11:57426107-57426352	SLC43A3	11:57426656-57425988	IR	2	2	-	ENST00000529748	40.54	9.18898e-02	9.18898e-02	7.54716981132075|4.70588235294118	40|53.3333333333333	11_57426656_57425988_R_ENST00000529748_1
8:143274599-143276931	GLI4	8:143274803-143276002	IR (overlapping region)	2	2	-	ENST00000523812	40.38	4.71628e-01	4.71628e-01	19.2307692307692|93.3333333333333	100|93.3333333333333	8_143274803_143276002_R_ENST00000523812_1
11:57426107-57426352	SLC43A3	11:57426751-57426039	IR	2	2	-	ENST00000529748	40.36	3.47016e-02	3.47016e-02	53.8461538461538|42.5	84.2105263157895|92.8571428571429	11_57426751_57426039_R_ENST00000529748_1
6:33296444-33296464	RGL2	6:33296465-33296156	IR (overlapping region)	2	2	-	ENST00000425946	40.11	4.80379e-01	4.80379e-01	0|76.9230769230769	100|57.1428571428571	6_33296465_33296156_R_ENST00000425946_1
11:96385966-96386293	CCDC82	11:96386021-96384657	IR	2	2	-	ENST00000524836	40.11	1.09859e-01	1.09859e-01	58.8235294117647|40	85.7142857142857|93.3333333333333	11_96386021_96384657_R_ENST00000524836_1
11:57426107-57426352	SLC43A3	11:57426653-57425988	IR	2	2	-	ENST00000529748	39.99	1.00465e-01	1.00465e-01	7.54716981132075|5.81395348837209	40|53.3333333333333	11_57426653_57425988_R_ENST00000529748_1
3:51961212-51961304	AC115284.1	3:51967458-51961159	IR (overlapping region)	2	2	-	ENST00000488257	39.46	7.86052e-02	7.86052e-02	40|29.4117647058824	75|73.3333333333333	3_51967458_51961159_R_ENST00000488257_1
1:43164184-43164493	EBNA1BP2	1:43164806-43164345	IR	2	2	-	ENST00000236051	39.42	3.99764e-01	3.99764e-01	7.14285714285714|21.7391304347826	83.3333333333333|24.390243902439	1_43164806_43164345_R_ENST00000236051_1
6:10723242-10728639	TMEM14C	6:10724570-10724633	MES	2	2	-	ENST00000229563	39.32	5.19317e-01	5.19317e-01	5|31.3559322033898	15|100	6_10723242_10728639_W_ENST00000229563_1
1:180190581-180197332	QSOX1	1:180194213-180194392	MES	2	2	-	ENST00000367600	39.23	2.03099e-01	2.03099e-01	58.2677165354331|25.5102040816327	70|92.2279792746114	1_180190581_180197332_W_ENST00000367600_1
15:39582753-39583628	THBS1	15:39583617-39583628	A3SS	2	2	-	Ex.ENST00000260356	39.21	5.00000e-01	5.00000e-01	100|21.5827338129496	100|100	15_39582753_39583628_S_Ex.ENST00000260356_1
2:241685116-241685877	DTYMK	2:241686782-241685115	IR	2	2	-	ENST00000464603	39.15	1.53143e-01	1.53143e-01	45.945945945946|46.5116279069767	75.7575757575758|95	2_241686782_241685115_R_ENST00000464603_1
17:81561766-81565607	NPLOC4	17:81565608-81564212	IR	2	2	-	ENST00000374747	38.97	3.79177e-01	3.79177e-01	7.69230769230769|20	80|25.6410256410256	17_81565608_81564212_R_ENST00000374747_1
2:74526648-74526836	AUP1	2:74527122-74526688	IR	2	2	-	ENST00000377526	38.96	1.27689e-01	1.27689e-01	31.8181818181818|47.8260869565217	78.2608695652174|79.3103448275862	2_74527122_74526688_R_ENST00000377526_1
17:82036293-82036308	DCXR	17:82036644-82036190	IR	2	2	-	ENST00000577712	38.77	2.34366e-01	2.34366e-01	39.1304347826087|50	100|66.6666666666667	17_82036644_82036190_R_ENST00000577712_1
14:77462243-77468082	AHSA1	14:77462642-77462759	MES	2	2	-	ENST00000216479	38.77	3.94637e-02	3.94637e-02	13.6363636363636|8.82352941176471	50|50	14_77462243_77468082_W_ENST00000216479_1
1:153962311-153962350	SLC39A1	1:153962748-153962310	IR (overlapping region)	2	2	-	ENST00000461071	38.73	4.89423e-01	4.89423e-01	21.7391304347826|25.8064516129032	25|100	1_153962748_153962310_R_ENST00000461071_1
8:143274599-143276931	GLI4	8:143274803-143275896	IR (overlapping region)	2	2	-	ENST00000523812	38.51	4.87596e-01	4.87596e-01	19.2307692307692|93.75	100|90	8_143274803_143275896_R_ENST00000523812_1
1:23798327-23799012	GALE	1:23799571-23798886	IR	2	2	-	ENST00000470383	38.43	2.22745e-01	2.22745e-01	11.7647058823529|4.16666666666667	61.5384615384615|31.25	1_23799571_23798886_R_ENST00000470383_1
17:7626959-7627226	SAT2	17:7627836-7627142	IR (overlapping region)	2	2	-	ENST00000573930	38.37	6.85027e-02	6.85027e-02	38.0952380952381|26.3157894736842	72.7272727272727|68.4210526315789	17_7627836_7627142_R_ENST00000573930_1
16:31493455-31493936	C16orf58	16:31493782-31493466	IR	2	2	-	ENST00000541442	38.35	7.28700e-02	7.28700e-02	53.8461538461538|57.6923076923077	100|88.2352941176471	16_31493782_31493466_R_ENST00000541442_1
19:45640930-45642352	EML2	19:45642073-45642224	IR (overlapping region)	2	2	-	ENST00000585386	38.18	3.02923e-02	3.02923e-02	63.6363636363636|60	100|100	19_45642073_45642224_R_ENST00000585386_1
1:153962311-153962350	SLC39A1	1:153962748-153962219	IR (overlapping region)	2	2	-	ENST00000461071	38.16	4.66775e-01	4.66775e-01	21.7391304347826|20.6896551724138	25|93.75	1_153962748_153962219_R_ENST00000461071_1
19:49487645-49489849	RPL13A	19:49487645-49487886	A5SS	2	2	-	Ex.TSS.ENST00000391857	38.11	7.83203e-02	7.83203e-02	0|0	42.827868852459|33.4020618556701	19_49487645_49489849_S_Ex.TSS.ENST00000391857_1
1:43164184-43164493	EBNA1BP2	1:43164806-43164183	IR	2	2	-	ENST00000236051	38.10	4.18011e-01	4.18011e-01	13.3333333333333|18.1818181818182	83.3333333333333|24.390243902439	1_43164806_43164183_R_ENST00000236051_1
1:43164184-43164493	EBNA1BP2	1:43164806-43164174	IR	2	2	-	ENST00000236051	38.10	4.18011e-01	4.18011e-01	13.3333333333333|18.1818181818182	83.3333333333333|24.390243902439	1_43164806_43164174_R_ENST00000236051_1
11:62881699-62882066	SLC3A2	11:62881719-62881892	IR	2	2	-	ENST00000537839	38.05	2.75808e-01	2.75808e-01	37.9310344827586|31.4285714285714	90.9090909090909|54.5454545454545	11_62881719_62881892_R_ENST00000537839_1
19:35546586-35547118	TMEM147	19:35546945-35547029	MES	2	2	-	ENST00000222284	37.96	2.48783e-02	2.48783e-02	13.7254901960784|6.89655172413793	50|46.551724137931	19_35546586_35547118_W_ENST00000222284_2
6:33289595-33289920	PFDN6	6:33289621-33289769	IR	2	2	-	ENST00000374606	37.94	2.08871e-01	2.08871e-01	64.8648648648649|33.3333333333333	74.0740740740741|100	6_33289621_33289769_R_ENST00000374606_1
7:143382248-143382685	ZYX	7:143382448-143382592	IR	2	2	-	ENST00000468083	37.73	2.66961e-01	2.66961e-01	9.09090909090909|9.09090909090909	30|63.6363636363636	7_143382448_143382592_R_ENST00000468083_1
7:135168596-135169060	CYREN	7:135169475-135168930	IR (overlapping region)	2	2	-	ENST00000486115	37.73	1.28432e-01	1.28432e-01	5.26315789473684|27.2727272727273	60|48	7_135169475_135168930_R_ENST00000486115_1
2:97657978-97658117	ACTR1B	2:97658317-97657977	IR	2	2	-	ENST00000451664	37.59	3.78847e-01	3.78847e-01	84|32.258064516129	100|91.4285714285714	2_97658317_97657977_R_ENST00000451664_1
1:1318679-1319524	INTS11	1:1324659-1315145	IR	2	2	-	ENST00000429572	37.59	1.89014e-01	1.89014e-01	26.3157894736842|17.3913043478261	72.7272727272727|46.1538461538462	1_1324659_1315145_R_ENST00000429572_1
17:82036293-82036308	DCXR	17:82036636-82036190	IR	2	2	-	ENST00000577712	37.58	2.62055e-01	2.62055e-01	39.1304347826087|50	100|64.2857142857143	17_82036636_82036190_R_ENST00000577712_1
11:57332835-57332855	SSRP1	11:57333150-57332624	IR	2	2	-	ENST00000529002	37.55	1.10241e-02	1.10241e-02	24|18.75	57.1428571428571|60.7142857142857	11_57333150_57332624_R_ENST00000529002_1
17:7307753-7309614	EIF5A	17:7307753-7307888	A5SS	2	2	-	Ex.TSS.ENST00000336458	37.52	1.00920e-01	1.00920e-01	0|0	43.5146443514644|31.5192743764172	17_7307753_7309614_S_Ex.TSS.ENST00000336458_1
17:7307410-7309614	EIF5A	17:7307410-7307888	A5SS	2	2	-	Ex.ENST00000355068	37.52	1.00920e-01	1.00920e-01	0|0	43.5146443514644|31.5192743764172	17_7307410_7309614_S_Ex.ENST00000355068_2
20:35630908-35631034	CPNE1	20:35631174-35630907	IR	2	2	-	ENST00000412056	37.50	4.38204e-02	4.38204e-02	57.8947368421053|45.8333333333333	94.1176470588235|84.6153846153846	20_35631174_35630907_R_ENST00000412056_1
12:49636499-49645903	FMNL3	12:49636850-49637469	IR (overlapping region)	2	2	-	ENST00000335154	37.50	2.04833e-01	2.04833e-01	50|75	100|100	12_49636850_49637469_R_ENST00000335154_1
11:96385966-96386293	CCDC82	11:96387614-96383961	IR	2	2	-	ENST00000524836	37.50	1.48067e-01	1.48067e-01	50|33.3333333333333	66.6666666666667|91.6666666666667	11_96387614_96383961_R_ENST00000524836_1
