Event Region	Gene Symbol	Target Exon	Event Type	N	T	Exon Type	Reference Transcript	ΔPSI (%)	T-test p-value	FDR (BH)	N Values	T Values	Database ID
19:49907543-49909884	NUP62	19:49917662-49909405	IR (overlapping region)	2	2	-	ENST00000352066	93.04	3.57856e-02	3.57856e-02	12.1951219512195|1.72413793103448	100|100	19_49917662_49909405_R_ENST00000352066_1
15:74410968-74411356	SEMA7A	15:74411711-74411294	IR	2	2	-	ENST00000569617	92.89	3.68856e-02	3.68856e-02	1.72413793103448|12.5	100|100	15_74411711_74411294_R_ENST00000569617_1
19:49907543-49909884	NUP62	19:49927816-49909858	IR (overlapping region)	2	2	-	ENST00000352066	92.12	1.28610e-03	1.28610e-03	7.69230769230769|8.06451612903226	100|100	19_49927816_49909858_R_ENST00000352066_1
19:49907543-49909884	NUP62	19:49913091-49909509	IR (overlapping region)	2	2	-	ENST00000352066	92.00	4.33967e-02	4.33967e-02	14.2857142857143|1.72413793103448	100|100	19_49913091_49909509_R_ENST00000352066_1
12:75506164-75506609	KRR1	12:75506917-75506483	IR	2	2	-	ENST00000550023	91.81	7.31594e-03	7.31594e-03	2.04081632653061|10	100|95.6521739130435	12_75506917_75506483_R_ENST00000550023_1
2:112660387-112661226	SLC20A1	2:112660573-112661141	IR	2	2	-	ENST00000490674	91.68	1.87678e-02	1.87678e-02	7.14285714285714|0	94.4444444444444|96.0526315789474	2_112660573_112661141_R_ENST00000490674_1
5:132488671-132489483	IRF1	5:132490766-132489391	IR (overlapping region)	2	2	-	ENST00000493208	91.59	1.76457e-03	1.76457e-03	4.54545454545455|7.69230769230769	100|95.4248366013072	5_132490766_132489391_R_ENST00000493208_1
19:49907543-49909884	NUP62	19:49918622-49909751	IR (overlapping region)	2	2	-	ENST00000352066	91.40	2.50442e-02	2.50442e-02	12.1951219512195|5	100|100	19_49918622_49909751_R_ENST00000352066_1
19:49907543-49909884	NUP62	19:49918622-49909699	IR (overlapping region)	2	2	-	ENST00000352066	91.40	2.50442e-02	2.50442e-02	12.1951219512195|5	100|100	19_49918622_49909699_R_ENST00000352066_1
12:77045622-77046328	E2F7	12:77050747-77046037	IR	2	2	-	ENST00000551558	90.91	6.34510e-02	6.34510e-02	0|0	81.8181818181818|100	12_77050747_77046037_R_ENST00000551558_1
12:77045622-77046328	E2F7	12:77050745-77046037	IR	2	2	-	ENST00000551558	90.91	6.34510e-02	6.34510e-02	0|0	81.8181818181818|100	12_77050745_77046037_R_ENST00000551558_1
12:77045622-77046328	E2F7	12:77050742-77046037	IR	2	2	-	ENST00000551558	90.91	6.34510e-02	6.34510e-02	0|0	81.8181818181818|100	12_77050742_77046037_R_ENST00000551558_1
18:50275157-50275245	MBD1	18:50275246-50273563	IR	2	2	-	ENST00000586679	90.56	3.49981e-03	3.49981e-03	8.33333333333333|5.55555555555556	95|100	18_50275246_50273563_R_ENST00000586679_1
5:132488671-132489483	IRF1	5:132490727-132489391	IR (overlapping region)	2	2	-	ENST00000493208	90.48	3.24006e-02	3.24006e-02	0|14.2857142857143	100|95.2380952380952	5_132490727_132489391_R_ENST00000493208_1
3:127575940-127576050	TPRA1	3:127576697-127575937	IR	2	2	-	ENST00000469111	90.45	3.19907e-03	3.19907e-03	10|9.09090909090909	100|100	3_127576697_127575937_R_ENST00000469111_1
19:50799442-50799532	SNORD88A	19:50801350-50799293	IR	2	2	-	ENST00000408314	90.28	2.28893e-03	2.28893e-03	6.89655172413793|8.33333333333333	98.1132075471698|97.6744186046512	19_50801350_50799293_R_ENST00000408314_1
12:6331240-6331993	TNFRSF1A	12:6333148-6330852	IR	2	2	-	ENST00000366159	90.00	7.04466e-02	7.04466e-02	0|20	100|100	12_6333148_6330852_R_ENST00000366159_1
19:49907543-49909884	NUP62	19:49927816-49907542	IR (overlapping region)	2	2	-	ENST00000352066	89.87	1.46276e-02	1.46276e-02	12.1951219512195|8.06451612903226	100|100	19_49927816_49907542_R_ENST00000352066_1
5:132488671-132489483	IRF1	5:132490778-132489391	IR (overlapping region)	2	2	-	ENST00000493208	89.59	1.13387e-02	1.13387e-02	8.69565217391304|7.69230769230769	100|95.5696202531646	5_132490778_132489391_R_ENST00000493208_1
5:132488671-132489483	IRF1	5:132489646-132487925	IR (overlapping region)	2	2	-	ENST00000493208	89.52	1.19932e-02	1.19932e-02	8.69565217391304|7.69230769230769	100|95.4248366013072	5_132489646_132487925_R_ENST00000493208_1
12:6333076-6333516	TNFRSF1A	12:6334245-6333366	IR	2	2	-	ENST00000440083	88.93	2.11012e-02	2.11012e-02	0|2.85714285714286	85.7142857142857|95	12_6334245_6333366_R_ENST00000440083_1
19:50799442-50799532	SNORD88A	19:50802258-50799293	IR	2	2	-	ENST00000408314	88.77	1.50761e-02	1.50761e-02	12.1212121212121|4.34782608695652	98.3606557377049|95.6521739130435	19_50802258_50799293_R_ENST00000408314_1
18:50273608-50273863	MBD1	18:50274354-50273563	IR	2	2	-	ENST00000589733	88.73	3.82697e-02	3.82697e-02	0|16.6666666666667	94.1176470588235|100	18_50274354_50273563_R_ENST00000589733_1
19:50799442-50799532	SNORD88A	19:50802258-50799271	IR	2	2	-	ENST00000408314	88.34	8.48358e-03	8.48358e-03	12.1212121212121|5.88235294117647	98.6842105263158|96	19_50802258_50799271_R_ENST00000408314_1
19:50801989-50802257	C19orf48	19:50802258-50801182	IR	2	2	-	ENST00000602125	88.20	1.30835e-02	1.30835e-02	9.375|5.88235294117647	100|91.6666666666667	19_50802258_50801182_R_ENST00000602125_1
6:43773172-43777665	VEGFA	6:43774393-43777468	IR	2	2	-	ENST00000480614	88.10	8.77580e-03	8.77580e-03	6.38297872340426|0	86.2433862433862|96.3455149501661	6_43774393_43777468_R_ENST00000480614_1
7:45108854-45109287	TBRG4	7:45111715-45108826	IR	2	2	-	ENST00000475893	87.86	1.38833e-02	1.38833e-02	0|10	100|85.7142857142857	7_45111715_45108826_R_ENST00000475893_1
22:28798906-28799153	XBP1	22:28800570-28798905	IR	2	2	-	ENST00000482720	87.50	9.03345e-02	9.03345e-02	0|0	100|75	22_28800570_28798905_R_ENST00000482720_1
1:93875666-93875783	DNTTIP2	1:93877863-93873118	IR	2	2	-	ENST00000460191	87.37	5.76607e-02	5.76607e-02	5.26315789473684|0	100|80	1_93877863_93873118_R_ENST00000460191_1
11:64769278-64769338	SF1	11:64769670-64769222	IR	2	2	-	ENST00000486960	87.32	2.18738e-02	2.18738e-02	9.52380952380952|7.14285714285714	100|91.304347826087	11_64769670_64769222_R_ENST00000486960_1
1:16148378-16149047	EPHA2	1:16150964-16148377	IR	2	2	-	ENST00000461614	87.22	1.12862e-03	1.12862e-03	2.85714285714286|0	90.5405405405405|86.7469879518072	1_16150964_16148377_R_ENST00000461614_1
5:132488671-132489483	IRF1	5:132490755-132488670	IR (overlapping region)	2	2	-	ENST00000493208	87.20	3.16643e-02	3.16643e-02	8.69565217391304|7.69230769230769	100|90.7894736842105	5_132490755_132488670_R_ENST00000493208_1
12:12912084-12912509	GPRC5A	12:12912143-12912446	IR	2	2	-	ENST00000540125	86.95	5.70169e-03	5.70169e-03	7.69230769230769|0	88.3720930232558|93.2203389830508	12_12912143_12912446_R_ENST00000540125_1
12:6333737-6333890	TNFRSF1A	12:6334245-6333736	IR	2	2	-	ENST00000535958	86.82	1.22868e-02	1.22868e-02	0|4.54545454545455	84.4444444444444|93.75	12_6334245_6333736_R_ENST00000535958_1
5:132483085-132487130	IRF1	5:132489484-132486953	IR (overlapping region)	2	2	-	ENST00000472045	86.70	3.57336e-02	3.57336e-02	8.69565217391304|7.69230769230769	100|89.7959183673469	5_132489484_132486953_R_ENST00000472045_1
7:45108854-45109287	TBRG4	7:45111707-45108826	IR	2	2	-	ENST00000475893	86.67	2.21702e-02	2.21702e-02	0|10	100|83.3333333333333	7_45111707_45108826_R_ENST00000475893_1
7:45108854-45109287	TBRG4	7:45111698-45108826	IR	2	2	-	ENST00000475893	86.67	2.21702e-02	2.21702e-02	0|10	100|83.3333333333333	7_45111698_45108826_R_ENST00000475893_1
5:140335891-140336027	HBEGF	5:140342813-140335871	IR	2	2	-	ENST00000498452	86.46	8.43894e-03	8.43894e-03	11.7647058823529|5.55555555555556	90.2439024390244|100	5_140342813_140335871_R_ENST00000498452_1
3:127575940-127576050	TPRA1	3:127576697-127575939	IR	2	2	-	ENST00000469111	86.36	3.34754e-02	3.34754e-02	18.1818181818182|9.09090909090909	100|100	3_127576697_127575939_R_ENST00000469111_1
1:33325621-33326043	AL513327.1	1:33329147-33325794	IR (overlapping region)	2	2	-	ENST00000457957	86.25	4.21661e-02	4.21661e-02	8.33333333333333|7.40740740740741	100|88.2352941176471	1_33329147_33325794_R_ENST00000457957_1
11:64874488-64874518	EHD1	11:64877918-64874420	IR	2	2	-	ENST00000411683	86.21	5.60485e-02	5.60485e-02	4.25531914893617|0	79.1540785498489|97.5308641975309	11_64877918_64874420_R_ENST00000411683_1
2:177232277-177233339	NFE2L2	2:177233340-177232391	IR	2	2	-	ENST00000423513	85.90	3.03501e-02	3.03501e-02	10|10	100|91.8032786885246	2_177233340_177232391_R_ENST00000423513_1
11:64874488-64874518	EHD1	11:64878720-64874420	IR	2	2	-	ENST00000411683	85.66	7.52188e-02	7.52188e-02	2.17391304347826|0	76.2068965517241|97.2789115646258	11_64878720_64874420_R_ENST00000411683_1
7:44572650-44572744	DDX56	7:44573051-44572562	IR	2	2	-	ENST00000479440	85.63	4.86679e-02	4.86679e-02	0|0	92.1875|79.0697674418605	7_44573051_44572562_R_ENST00000479440_1
7:44568216-44568223	DDX56	7:44569006-44568117	IR	2	2	NMD	ENST00000415758	85.40	1.87054e-02	1.87054e-02	0|10	98.1818181818182|82.6086956521739	7_44569006_44568117_R_ENST00000415758_1
1:1341770-1342156	DVL1	1:1342485-1341769	IR	2	2	-	ENST00000472445	85.35	2.63538e-02	2.63538e-02	0|0	88.8888888888889|81.8181818181818	1_1342485_1341769_R_ENST00000472445_1
1:94171751-94174749	ARHGAP29	1:94177721-94171750	IR	2	2	-	ENST00000260526	85.33	1.59949e-02	1.59949e-02	13.3333333333333|0	100|84	1_94177721_94171750_R_ENST00000260526_1
18:50273608-50273863	MBD1	18:50274351-50273563	IR	2	2	-	ENST00000589733	84.56	5.63183e-03	5.63183e-03	8.33333333333333|16.6666666666667	94.1176470588235|100	18_50274351_50273563_R_ENST00000589733_1
21:43420438-43420457	SIK1	21:43420458-43419858	IR	2	2	-	ENST00000644689	84.42	1.94776e-02	1.94776e-02	0|0.671140939597315	87.5647668393782|81.9444444444444	21_43420458_43419858_R_ENST00000644689_1
12:75506164-75506609	KRR1	12:75506610-75506315	IR	2	2	-	ENST00000550023	84.37	2.41637e-03	2.41637e-03	16|10	100|94.7368421052632	12_75506610_75506315_R_ENST00000550023_1
11:62598289-62598639	MTA2	11:62600260-62598521	IR	2	2	-	ENST00000532239	84.33	2.58965e-02	2.58965e-02	7.69230769230769|16.6666666666667	95.4545454545455|97.5609756097561	11_62600260_62598521_R_ENST00000532239_1
12:57823958-57824089	CTDSP2	12:57824320-57823957	IR	2	2	-	ENST00000550144	84.16	7.11424e-02	7.11424e-02	4.54545454545455|7.14285714285714	100|80	12_57824320_57823957_R_ENST00000550144_1
2:177230305-177232008	NFE2L2	2:177232584-177231713	IR	2	2	-	ENST00000397062	84.11	3.25457e-02	3.25457e-02	20|10	100|98.2142857142857	2_177232584_177231713_R_ENST00000397062_1
12:6333920-6334244	TNFRSF1A	12:6341983-6334090	IR	2	2	-	ENST00000538363	83.86	2.34738e-02	2.34738e-02	0|0	80.7692307692308|86.9565217391304	12_6341983_6334090_R_ENST00000538363_1
5:132488671-132489483	IRF1	5:132489484-132487925	IR (overlapping region)	2	2	-	ENST00000493208	83.67	1.33794e-02	1.33794e-02	12.5|14.2857142857143	100|94.1176470588235	5_132489484_132487925_R_ENST00000493208_1
9:137587013-137587823	ZMYND19	9:137587108-137582982	IR	2	2	-	ENST00000471957	83.41	5.83919e-02	5.83919e-02	9.09090909090909|8.69565217391304	100|84.6153846153846	9_137587108_137582982_R_ENST00000471957_1
6:33287492-33287505	WDR46	6:33287506-33287090	IR	2	2	-	ENST00000477718	83.33	1.68917e-02	1.68917e-02	5.55555555555556|5	91.0112359550562|86.2068965517241	6_33287506_33287090_R_ENST00000477718_1
19:50797705-50798958	C19orf48	19:50802258-50798205	IR	2	2	-	ENST00000345523	83.29	2.43756e-03	2.43756e-03	10.5263157894737|4.76190476190476	93.8775510204082|88	19_50802258_50798205_R_ENST00000345523_1
11:65653601-65655762	RELA	11:65655936-65655687	IR	2	2	-	ENST00000525693	83.18	2.07164e-02	2.07164e-02	15.7894736842105|0	82.1428571428571|100	11_65655936_65655687_R_ENST00000525693_1
12:57823958-57824089	CTDSP2	12:57824320-57823903	IR	2	2	-	ENST00000550144	83.17	2.38577e-02	2.38577e-02	4.54545454545455|13.3333333333333	100|84.2105263157895	12_57824320_57823903_R_ENST00000550144_1
20:59038134-59038634	PRELID3B	20:59042910-59038465	IR	2	2	-	ENST00000466051	83.03	3.32304e-02	3.32304e-02	11.7647058823529|7.69230769230769	99.21875|86.3013698630137	20_59042910_59038465_R_ENST00000466051_1
17:82252497-82252604	CSNK1D	17:82252605-82251378	IR (overlapping region)	2	2	-	ENST00000580446	82.99	2.69475e-03	2.69475e-03	11.1111111111111|16.6666666666667	93.75|100	17_82252605_82251378_R_ENST00000580446_1
11:65892220-65893296	FOSL1	11:65894122-65893003	IR	2	2	-	ENST00000312562	82.91	3.70386e-03	3.70386e-03	14.2857142857143|7.05882352941176	90.5956112852665|96.5770171149144	11_65894122_65893003_R_ENST00000312562_1
19:49911061-49911366	NUP62	19:49927816-49911104	IR (overlapping region)	2	2	-	ENST00000595373	82.84	3.76694e-03	3.76694e-03	16.6666666666667|17.6470588235294	100|100	19_49927816_49911104_R_ENST00000595373_1
12:6333076-6333516	TNFRSF1A	12:6333452-6333068	IR	2	2	-	ENST00000440083	82.75	4.21056e-02	4.21056e-02	11.7647058823529|22.7272727272727	100|100	12_6333452_6333068_R_ENST00000440083_1
12:6333076-6333516	TNFRSF1A	12:6333452-6333065	IR	2	2	-	ENST00000440083	82.75	4.21056e-02	4.21056e-02	11.7647058823529|22.7272727272727	100|100	12_6333452_6333065_R_ENST00000440083_1
11:65660156-65660215	RELA	11:65660216-65659743	IR	2	2	-	ENST00000525301	82.73	9.49466e-02	9.49466e-02	6.25|0	71.7171717171717|100	11_65660216_65659743_R_ENST00000525301_1
11:64768171-64768286	SF1	11:64769130-64768170	IR	2	2	-	ENST00000489544	82.68	1.10084e-02	1.10084e-02	3.03030303030303|5.26315789473684	83.8235294117647|89.8305084745763	11_64769130_64768170_R_ENST00000489544_1
11:65653601-65655762	RELA	11:65655936-65655706	IR	2	2	-	ENST00000525693	82.49	2.41634e-02	2.41634e-02	15.7894736842105|0	80.7692307692308|100	11_65655936_65655706_R_ENST00000525693_1
19:58549737-58550035	TRIM28	19:58549861-58549948	IR	2	2	-	ENST00000595974	82.38	4.12304e-02	4.12304e-02	8.82352941176471|20.9302325581395	98.2905982905983|96.2264150943396	19_58549861_58549948_R_ENST00000595974_1
12:6333737-6333890	TNFRSF1A	12:6334245-6333844	IR	2	2	-	ENST00000535958	82.24	4.26809e-02	4.26809e-02	7.14285714285714|4.54545454545455	81.5789473684211|94.5945945945946	12_6334245_6333844_R_ENST00000535958_1
9:72356946-72357056	ZFAND5	9:72359522-72356930	IR	2	2	-	ENST00000376956	82.22	5.86043e-02	5.86043e-02	20|3.84615384615385	93.1034482758621|95.1807228915663	9_72359522_72356930_R_ENST00000376956_1
12:6333076-6333516	TNFRSF1A	12:6333866-6333068	IR	2	2	-	ENST00000440083	82.13	4.58304e-03	4.58304e-03	0|5.55555555555556	86.4864864864865|83.3333333333333	12_6333866_6333068_R_ENST00000440083_1
11:64874488-64874518	EHD1	11:64878542-64874420	IR	2	2	-	ENST00000411683	82.11	8.63297e-02	8.63297e-02	0|5.12820512820513	72.0647773279352|97.2789115646258	11_64878542_64874420_R_ENST00000411683_1
11:62598289-62598639	MTA2	11:62599318-62598521	IR	2	2	-	ENST00000532239	81.99	2.74483e-03	2.74483e-03	14.2857142857143|16.6666666666667	97.9591836734694|96.969696969697	11_62599318_62598521_R_ENST00000532239_1
1:94171751-94174749	ARHGAP29	1:94177721-94174603	IR	2	2	-	ENST00000260526	81.93	2.38333e-02	2.38333e-02	18.75|0	100|82.6086956521739	1_94177721_94174603_R_ENST00000260526_1
12:12912084-12912509	GPRC5A	12:12912301-12912446	IR	2	2	-	ENST00000540125	81.92	6.93307e-02	6.93307e-02	20|0	90.0990099009901|93.75	12_12912301_12912446_R_ENST00000540125_1
19:40799545-40801415	EGLN2	19:40799831-40800338	IR (overlapping region)	2	2	-	ENST00000593726	81.91	7.00922e-02	7.00922e-02	9.30232558139535|8.69565217391304	100|81.8181818181818	19_40799831_40800338_R_ENST00000593726_1
12:6333076-6333516	TNFRSF1A	12:6333443-6333068	IR	2	2	-	ENST00000440083	81.90	4.91853e-02	4.91853e-02	11.7647058823529|24.4444444444444	100|100	12_6333443_6333068_R_ENST00000440083_1
11:64874488-64874518	EHD1	11:64878488-64874487	IR	2	2	-	ENST00000411683	81.70	4.71294e-02	4.71294e-02	0|5.12820512820513	75.8741258741259|92.6553672316384	11_64878488_64874487_R_ENST00000411683_1
7:44568216-44568223	DDX56	7:44568993-44568117	IR	2	2	NMD	ENST00000415758	81.43	7.60783e-03	7.60783e-03	0|10	90.2439024390244|82.6086956521739	7_44568993_44568117_R_ENST00000415758_1
19:50797705-50798958	C19orf48	19:50802258-50798893	IR	2	2	-	ENST00000345523	81.39	1.36230e-02	1.36230e-02	12.8205128205128|4.76190476190476	88.4615384615385|91.8918918918919	19_50802258_50798893_R_ENST00000345523_1
9:72356946-72357056	ZFAND5	9:72359522-72356945	IR	2	2	-	ENST00000376956	81.32	6.81725e-03	6.81725e-03	20|11.1111111111111	93.75|100	9_72359522_72356945_R_ENST00000376956_1
20:59038134-59038634	PRELID3B	20:59042806-59038465	IR	2	2	-	ENST00000466051	81.32	8.83691e-03	8.83691e-03	16.6666666666667|7.69230769230769	99.0384615384615|87.9518072289157	20_59042806_59038465_R_ENST00000466051_1
12:6333076-6333516	TNFRSF1A	12:6334245-6333068	IR	2	2	-	ENST00000440083	81.26	6.09673e-02	6.09673e-02	0|2.85714285714286	74.0740740740741|91.304347826087	12_6334245_6333068_R_ENST00000440083_1
9:72360438-72360787	ZFAND5	9:72360785-72360109	IR	2	2	-	ENST00000487330	80.91	4.14808e-03	4.14808e-03	12.5|7.14285714285714	87.1794871794872|94.2857142857143	9_72360785_72360109_R_ENST00000487330_1
X:23785260-23785560	SAT1	X:23785430-23785519	IR	2	2	-	ENST00000462639	80.89	2.82570e-02	2.82570e-02	23.0769230769231|9.09090909090909	93.9393939393939|100	X_23785430_23785519_R_ENST00000462639_1
19:12702828-12702918	TNPO2	19:12702919-12702071	IR	2	2	-	ENST00000585886	80.83	7.65806e-02	7.65806e-02	8.33333333333333|10	100|80	19_12702919_12702071_R_ENST00000585886_1
7:44565417-44566079	DDX56	7:44566525-44566001	IR	2	2	-	ENST00000258772	80.81	5.13640e-02	5.13640e-02	7.89473684210526|0	94.9367088607595|74.5762711864407	7_44566525_44566001_R_ENST00000258772_1
11:64874488-64874518	EHD1	11:64878485-64874477	IR	2	2	-	ENST00000411683	80.72	5.22997e-02	5.22997e-02	0|5.12820512820513	74.4444444444444|92.1212121212121	11_64878485_64874477_R_ENST00000411683_1
9:72360438-72360787	ZFAND5	9:72360788-72360109	IR	2	2	-	ENST00000487330	80.69	3.42951e-03	3.42951e-03	12.5|7.14285714285714	87.1794871794872|93.8461538461538	9_72360788_72360109_R_ENST00000487330_1
6:31538831-31538855	DDX39B	6:31538940-31536608	IR (overlapping region)	2	2	-	ENST00000418897	80.56	5.19245e-02	5.19245e-02	0|0	87.1428571428571|73.972602739726	6_31538940_31536608_R_ENST00000418897_1
6:31530219-31530450	DDX39B	6:31530927-31530218	IR (overlapping region)	2	2	-	ENST00000376177	80.47	5.20419e-02	5.20419e-02	24.2424242424242|5.12820512820513	98.4375|91.869918699187	6_31530927_31530218_R_ENST00000376177_1
19:50797705-50798958	C19orf48	19:50802259-50797760	IR	2	2	-	ENST00000345523	80.30	1.57332e-02	1.57332e-02	10.5263157894737|13.0434782608696	95.7142857142857|88.4615384615385	19_50802259_50797760_R_ENST00000345523_1
1:42930698-42930866	SLC2A1	1:42930867-42929872	IR	2	2	-	ENST00000372500	80.24	1.92300e-03	1.92300e-03	14.2857142857143|9.52380952380952	89.6|94.6902654867257	1_42930867_42929872_R_ENST00000372500_1
2:177230305-177232008	NFE2L2	2:177232584-177231804	IR	2	2	-	ENST00000397062	80.02	2.54069e-04	2.54069e-04	20|18.1818181818182	100|98.2142857142857	2_177232584_177231804_R_ENST00000397062_1
21:43419294-43419478	SIK1	21:43419923-43419293	IR	2	2	-	ENST00000644871	79.97	2.43570e-02	2.43570e-02	1.69491525423729|0	76.9230769230769|84.7058823529412	21_43419923_43419293_R_ENST00000644871_1
19:40799545-40801415	EGLN2	19:40799969-40800338	IR (overlapping region)	2	2	-	ENST00000593726	79.89	5.80466e-02	5.80466e-02	13.3333333333333|8.69565217391304	100|81.8181818181818	19_40799969_40800338_R_ENST00000593726_1
13:45340026-45340785	TPT1	13:45341159-45339993	IR (overlapping region)	2	2	-	ENST00000442760	79.87	3.26882e-02	3.26882e-02	7.14285714285714|4.91803278688525	90.990990990991|80.8035714285714	13_45341159_45339993_R_ENST00000442760_1
3:46923043-46923668	CCDC12	3:46923364-46922235	IR	2	2	-	ENST00000488069	79.83	8.77956e-02	8.77956e-02	0|0	68.75|90.9090909090909	3_46923364_46922235_R_ENST00000488069_1
12:6333920-6334244	TNFRSF1A	12:6342005-6334090	IR	2	2	-	ENST00000538363	79.83	7.89932e-03	7.89932e-03	5.55555555555556|0	78.2608695652174|86.9565217391304	12_6342005_6334090_R_ENST00000538363_1
19:3980687-3980979	EEF2	19:3981453-3980686	IR	2	2	-	ENST00000598182	79.82	2.36418e-02	2.36418e-02	0.598802395209581|11.1111111111111	87.6068376068376|83.7370242214533	19_3981453_3980686_R_ENST00000598182_1
11:64874488-64874518	EHD1	11:64875667-64874420	IR	2	2	-	ENST00000411683	79.80	1.13211e-01	1.13211e-01	4.25531914893617|2.63157894736842	68.7782805429864|97.7011494252874	11_64875667_64874420_R_ENST00000411683_1
1:33323626-33325019	PHC2	1:33329147-33323625	IR (overlapping region)	2	2	-	ENST00000257118	79.77	1.65914e-02	1.65914e-02	6.81818181818182|21.875	100|88.2352941176471	1_33329147_33323625_R_ENST00000257118_1
1:33323626-33325019	PHC2	1:33329147-33323622	IR (overlapping region)	2	2	-	ENST00000257118	79.77	1.65914e-02	1.65914e-02	6.81818181818182|21.875	100|88.2352941176471	1_33329147_33323622_R_ENST00000257118_1
5:173609357-173609434	BOD1	5:173616359-173609237	IR	2	2	-	ENST00000462674	79.63	1.45675e-02	1.45675e-02	10.5263157894737|16.6666666666667	98.7341772151899|87.719298245614	5_173616359_173609237_R_ENST00000462674_1
1:1388023-1388065	CCNL2	1:1388511-1387953	IR	2	2	-	ENST00000469113	79.61	3.76715e-02	3.76715e-02	12.5|15.7894736842105	87.5|100	1_1388511_1387953_R_ENST00000469113_1
12:6333920-6334244	TNFRSF1A	12:6342028-6334090	IR	2	2	-	ENST00000538363	79.61	1.35360e-02	1.35360e-02	5.55555555555556|0	77.2727272727273|87.5	12_6342028_6334090_R_ENST00000538363_1
1:42930698-42930866	SLC2A1	1:42930867-42929592	IR	2	2	-	ENST00000372500	79.52	2.26608e-03	2.26608e-03	10.6382978723404|5.88235294117647	90.5109489051095|85.0467289719626	1_42930867_42929592_R_ENST00000372500_1
7:44568216-44568223	DDX56	7:44568224-44566447	IR	2	2	NMD	ENST00000415758	79.38	6.06775e-03	6.06775e-03	8|16.6666666666667	96.1538461538462|87.2727272727273	7_44568224_44566447_R_ENST00000415758_1
20:59038134-59038634	PRELID3B	20:59042733-59038465	IR	2	2	-	ENST00000466051	79.29	1.38141e-02	1.38141e-02	21.0526315789474|7.69230769230769	98.6842105263158|88.6363636363636	20_59042733_59038465_R_ENST00000466051_1
12:6333920-6334244	TNFRSF1A	12:6342115-6334090	IR	2	2	-	ENST00000538363	79.29	6.96171e-02	6.96171e-02	0|0	70.5882352941177|88	12_6342115_6334090_R_ENST00000538363_1
11:65660156-65660215	RELA	11:65660216-65659681	IR	2	2	-	ENST00000525301	79.15	1.31229e-01	1.31229e-01	6.25|0	64.5569620253165|100	11_65660216_65659681_R_ENST00000525301_1
12:6333920-6334244	TNFRSF1A	12:6342036-6334090	IR	2	2	-	ENST00000538363	79.04	9.33219e-03	9.33219e-03	5.55555555555556|0	77.2727272727273|86.3636363636364	12_6342036_6334090_R_ENST00000538363_1
16:67830905-67831358	CENPT	16:67831613-67830904	IR (overlapping region)	2	2	NMD	ENST00000562462	78.95	2.85052e-02	2.85052e-02	17.6470588235294|16.1290322580645	100|91.6666666666667	16_67831613_67830904_R_ENST00000562462_1
