Event Region	Gene Symbol	Target Exon	Event Type	N	T	Exon Type	Reference Transcript	ΔPSI (%)	T-test p-value	FDR (BH)	N Values	T Values	Database ID
16:31182513-31183350	FUS	16:31183286-31182510	IR	2	2	-	ENST00000487045	55.10	9.55875e-02	9.55875e-02	36.3636363636364|13.0434782608696	75|84.6153846153846	16_31183286_31182510_R_ENST00000487045_1
19:1271981-1274807	CIRBP	19:1273716-1274648	IR	2	2	-	ENST00000593093	53.43	4.78312e-03	4.78312e-03	19.2982456140351|24.0740740740741	73.4375|76.7857142857143	19_1273716_1274648_R_ENST00000593093_1
16:31493455-31493936	C16orf58	16:31493525-31492977	IR	2	2	-	ENST00000541442	52.42	1.20876e-01	1.20876e-01	33.3333333333333|23.0769230769231	93.75|67.5	16_31493525_31492977_R_ENST00000541442_1
19:46722338-46722340	STRN4	19:46722341-46720698	IR	2	2	-	ENST00000594287	51.85	1.30111e-01	1.30111e-01	14.6341463414634|26.6666666666667	86.6666666666667|58.3333333333333	19_46722341_46720698_R_ENST00000594287_1
8:144515858-144515890	RECQL4	8:144515891-144515325	IR	2	2	-	ENST00000524998	51.67	2.05290e-02	2.05290e-02	50|46.6666666666667	100|100	8_144515891_144515325_R_ENST00000524998_1
19:1271981-1274440	CIRBP	19:1273026-1274350	IR	2	2	NMD	ENST00000587169	51.57	1.24408e-02	1.24408e-02	25.2032520325203|32.2314049586777	76.056338028169|84.5238095238095	19_1273026_1274350_R_ENST00000587169_1
20:34031605-34078504	RALY	20:34077028-34077245	MES	2	2	-	ENST00000246194	50.81	5.11375e-02	5.11375e-02	53.2786885245902|45.0980392156863	100|100	20_34031605_34078504_W_ENST00000246194_6
16:4608883-4609983	UBALD1	16:4610556-4609830	IR	2	2	-	ENST00000283474	50.54	1.59644e-01	1.59644e-01	21.875|18.1818181818182	57.1428571428571|84	16_4610556_4609830_R_ENST00000283474_1
19:46720699-46720771	STRN4	19:46722073-46720408	IR	2	2	-	ENST00000595357	50.28	1.86469e-01	1.86469e-01	11.1111111111111|50	91.6666666666667|70	19_46722073_46720408_R_ENST00000595357_1
1:154990159-154990528	FLAD1	1:154990258-154990338	IR	2	2	-	ENST00000368428	50.16	1.55243e-02	1.55243e-02	31.8181818181818|23.8095238095238	82.6086956521739|73.3333333333333	1_154990258_154990338_R_ENST00000368428_1
12:54181471-54181647	SMUG1	12:54188597-54181456	IR	2	2	-	ENST00000243112	50.00	2.85636e-01	2.85636e-01	20|70	90|100	12_54188597_54181456_R_ENST00000243112_1
5:132867036-132867529	UQCRQ	5:132867488-132867529	A3SS	2	2	-	Ex.ENST00000378665	49.03	1.26464e-02	1.26464e-02	51.9480519480519|50	100|100	5_132867036_132867529_S_Ex.ENST00000378665_1
11:57414681-57414731	SLC43A3	11:57415107-57414680	IR (overlapping region)	2	2	-	ENST00000530005	48.94	1.25539e-02	1.25539e-02	34.1463414634146|32.3529411764706	80|84.375	11_57415107_57414680_R_ENST00000530005_1
2:218266087-218266147	AAMP	2:218266588-218266086	IR	2	2	-	ENST00000447885	48.60	2.38334e-01	2.38334e-01	15.3846153846154|53.8461538461538	81.8181818181818|84.6153846153846	2_218266588_218266086_R_ENST00000447885_1
X:49075668-49075753	WDR45	X:49075754-49075363	IR	2	2	-	ENST00000419567	48.37	3.37503e-01	3.37503e-01	60|0	87.5|69.2307692307692	X_49075754_49075363_R_ENST00000419567_1
2:130345779-130346112	IMP4	2:130345934-130346017	IR	2	2	-	ENST00000462357	48.06	1.06085e-01	1.06085e-01	33.3333333333333|20	86.9565217391304|62.5	2_130345934_130346017_R_ENST00000462357_1
6:31530779-31530926	DDX39B	6:31531406-31530778	IR (overlapping region)	2	2	-	ENST00000417023	47.74	2.54957e-01	2.54957e-01	16|14.7058823529412	83.3333333333333|42.8571428571429	6_31531406_31530778_R_ENST00000417023_1
20:34031605-34078504	RALY	20:34075874-34076040	MES	2	2	-	ENST00000246194	47.70	6.48224e-02	6.48224e-02	34.4262295081967|23.5294117647059	85.7142857142857|67.6470588235294	20_34031605_34078504_W_ENST00000246194_4
X:154353296-154353457	FLNA	X:154353458-154353000	IR	2	2	-	ENST00000438732	47.51	1.93383e-01	1.93383e-01	26.4705882352941|19.047619047619	54.1666666666667|86.3636363636364	X_154353458_154353000_R_ENST00000438732_1
19:1271981-1274440	CIRBP	19:1272052-1273600	IR	2	2	NMD	ENST00000587169	47.18	2.91696e-02	2.91696e-02	26.5625|38.3116883116883	73.8461538461539|85.3932584269663	19_1272052_1273600_R_ENST00000587169_1
11:502214-502249	RNH1	11:504997-502136	IR	2	2	-	ENST00000526295	46.72	1.33284e-01	1.33284e-01	36.8421052631579|35.2941176470588	92.8571428571429|72.7272727272727	11_504997_502136_R_ENST00000526295_1
19:40235894-40236104	AKT2	19:40238092-40235889	IR	2	2	-	ENST00000391845	46.58	9.02753e-02	9.02753e-02	14.2857142857143|9.23076923076923	50|66.6666666666667	19_40238092_40235889_R_ENST00000391845_1
17:40053348-40053380	MED24	17:40053609-40053297	IR	2	2	-	ENST00000580302	46.57	2.56063e-02	2.56063e-02	55.5555555555556|47.7272727272727	100|96.4285714285714	17_40053609_40053297_R_ENST00000580302_1
19:1271468-1271980	CIRBP	19:1271468-1271632	A5SS	2	2	-	Ex.TSS.ENST00000593283	46.00	4.76997e-03	4.76997e-03	54.3478260869565|53.6585365853659	100|100	19_1271468_1271980_S_Ex.TSS.ENST00000593283_1
17:40053348-40053380	MED24	17:40053658-40053347	IR	2	2	-	ENST00000580302	45.81	2.48984e-01	2.48984e-01	73.0769230769231|35.2941176470588	100|100	17_40053658_40053347_R_ENST00000580302_1
19:12699201-12701243	TNPO2	19:12701454-12701152	IR	2	2	-	ENST00000356861	45.42	7.03820e-02	7.03820e-02	41.6666666666667|38.4615384615385	79.3103448275862|91.6666666666667	19_12701454_12701152_R_ENST00000356861_1
12:53028189-53033913	EIF4B	12:53033806-53033913	A3SS	2	2	-	Ex.ENST00000262056	45.38	1.80747e-01	1.80747e-01	29.6875|56.25	87.8048780487805|88.8888888888889	12_53028189_53033913_S_Ex.ENST00000262056_1
19:1271981-1274440	CIRBP	19:1272052-1273493	IR	2	2	NMD	ENST00000587169	45.20	4.29397e-02	4.29397e-02	25.9842519685039|38.3116883116883	70.1754385964912|84.5238095238095	19_1272052_1273493_R_ENST00000587169_1
16:4608883-4609983	UBALD1	16:4610556-4608882	IR	2	2	-	ENST00000283474	45.05	4.19023e-02	4.19023e-02	28.5714285714286|41.9354838709677	76|84.6153846153846	16_4610556_4608882_R_ENST00000283474_1
19:19657102-19657149	ATP13A1	19:19657150-19656659	IR	2	2	-	ENST00000455627	44.65	1.38824e-01	1.38824e-01	35|56.5217391304348	88.2352941176471|92.5925925925926	19_19657150_19656659_R_ENST00000455627_1
19:12699201-12701243	TNPO2	19:12701454-12701053	IR	2	2	-	ENST00000356861	44.35	7.19577e-02	7.19577e-02	46.1538461538462|38.4615384615385	78.5714285714286|94.7368421052632	19_12701454_12701053_R_ENST00000356861_1
1:225923140-225923771	PYCR2	1:225923994-225923700	IR (overlapping region)	2	2	-	ENST00000467298	44.29	2.06243e-01	2.06243e-01	23.8095238095238|41.6666666666667	58.8235294117647|95.2380952380952	1_225923994_225923700_R_ENST00000467298_1
22:37691174-37693478	NOL12	22:37691425-37693331	IR (overlapping region)	2	2	-	ENST00000359114	44.18	5.20149e-01	5.20149e-01	5.75539568345324|100	100|94.1176470588235	22_37691425_37693331_R_ENST00000359114_1
16:31493455-31493936	C16orf58	16:31493739-31492196	IR	2	2	-	ENST00000541442	43.86	1.55300e-01	1.55300e-01	41.6666666666667|31.0344827586207	93.75|66.6666666666667	16_31493739_31492196_R_ENST00000541442_1
7:100870464-100871542	TRIP6	7:100870464-100870743	A5SS	2	2	-	Ex.ENST00000476870	43.66	2.83935e-01	2.83935e-01	14.2857142857143|52.9411764705882	54.5454545454545|100	7_100870464_100871542_S_Ex.ENST00000476870_1
1:156138758-156139376	LMNA	1:156139080-156139376	A3SS	2	2	-	Ex.TSS.ENST00000347559	43.52	5.00000e-01	5.00000e-01	100|12.962962962963	100|100	1_156138758_156139376_S_Ex.TSS.ENST00000347559_1
17:40053348-40053380	MED24	17:40053658-40053297	IR	2	2	-	ENST00000580302	43.51	2.36529e-01	2.36529e-01	70.3703703703704|34.2857142857143	100|91.6666666666667	17_40053658_40053297_R_ENST00000580302_1
X:153934030-153934475	NAA10	X:153935224-153934376	IR	2	2	-	ENST00000488481	43.40	2.32242e-01	2.32242e-01	13.6363636363636|53.8461538461538	64.2857142857143|90	X_153935224_153934376_R_ENST00000488481_1
16:89561064-89561595	RPL13	16:89561064-89561368	A5SS	2	2	-	Ex.ENST00000562879	43.08	1.69542e-02	1.69542e-02	0|0	44.2307692307692|41.9354838709677	16_89561064_89561595_S_Ex.ENST00000562879_2
14:104773791-104773980	AKT1	14:104773981-104773454	IR	2	2	-	ENST00000554826	42.77	9.91571e-02	9.91571e-02	23.8095238095238|40	85.7142857142857|63.6363636363636	14_104773981_104773454_R_ENST00000554826_1
11:65546196-65546564	LTBP3	11:65546921-65546195	IR	2	2	-	ENST00000527339	42.77	6.10182e-03	6.10182e-03	18.1818181818182|13.6363636363636	61.1111111111111|56.25	11_65546921_65546195_R_ENST00000527339_1
11:62855012-62855083	SNORD27	11:62855489-62854887	IR	2	2	-	ENST00000363981	42.62	6.42847e-02	6.42847e-02	45.0980392156863|40.7407407407407	91.6666666666667|79.4117647058823	11_62855489_62854887_R_ENST00000363981_1
16:4608883-4609983	UBALD1	16:4610556-4609720	IR	2	2	-	ENST00000283474	42.61	1.48473e-01	1.48473e-01	28.5714285714286|33.3333333333333	62.5|84.6153846153846	16_4610556_4609720_R_ENST00000283474_1
11:62855012-62855083	SNORD27	11:62855209-62854887	IR	2	2	-	ENST00000363981	42.21	7.40154e-02	7.40154e-02	44|44.8275862068966	91.6666666666667|81.5789473684211	11_62855209_62854887_R_ENST00000363981_1
11:88293592-88294508	CTSC	11:88299756-88293787	IR	2	2	-	ENST00000227266	41.99	3.21744e-01	3.21744e-01	25|7.69230769230769	83.3333333333333|33.3333333333333	11_88299756_88293787_R_ENST00000227266_1
19:12940453-12940591	CALR	19:12940541-12940591	A3SS	2	2	-	Ex.ENST00000316448	41.89	1.03602e-01	1.03602e-01	51.2295081967213|64.9859943977591	100|100	19_12940453_12940591_S_Ex.ENST00000316448_1
X:49076400-49076524	WDR45	X:49076751-49076507	IR	2	2	-	ENST00000634465	41.72	4.55069e-02	4.55069e-02	14.2857142857143|27.2727272727273	58.3333333333333|66.6666666666667	X_49076751_49076507_R_ENST00000634465_1
16:4608883-4609983	UBALD1	16:4610556-4609367	IR	2	2	-	ENST00000283474	41.68	2.50955e-02	2.50955e-02	35.8974358974359|41.9354838709677	76|85.1851851851852	16_4610556_4609367_R_ENST00000283474_1
19:1271981-1273172	CIRBP	19:1272052-1272426	IR	2	2	-	ENST00000413636	41.65	4.76285e-02	4.76285e-02	35.1724137931034|40.251572327044	73.8461538461539|84.8837209302326	19_1272052_1272426_R_ENST00000413636_1
X:49075668-49075753	WDR45	X:49075754-49075135	IR	2	2	-	ENST00000419567	41.58	2.47663e-01	2.47663e-01	53.8461538461538|14.2857142857143	84.6153846153846|66.6666666666667	X_49075754_49075135_R_ENST00000419567_1
11:62855012-62855083	SNORD27	11:62855217-62854887	IR	2	2	-	ENST00000363981	41.52	7.10924e-02	7.10924e-02	45.0980392156863|43.859649122807	90.9090909090909|81.0810810810811	11_62855217_62854887_R_ENST00000363981_1
11:46379203-46379568	DGKZ	11:46379237-46379453	IR	2	2	-	ENST00000527211	41.41	5.86603e-02	5.86603e-02	47.3684210526316|45.4545454545455	83.3333333333333|92.3076923076923	11_46379237_46379453_R_ENST00000527211_1
1:173481483-173485425	PRDX6	1:173485361-173485425	A3SS	2	2	-	Ex.ENST00000340385	41.37	7.56917e-02	7.56917e-02	50|54.2168674698795	100|86.9565217391304	1_173481483_173485425_S_Ex.ENST00000340385_1
12:123974021-124011380	ZNF664	12:123988043-123988138	SES	2	2	-	ENST00000337815	41.12	1.59911e-01	1.59911e-01	57.7464788732394|35.3846153846154	89.6551724137931|85.7142857142857	12_123974021_124011380_W_ENST00000337815_1
11:502214-502249	RNH1	11:504997-502213	IR	2	2	-	ENST00000526295	41.10	6.94872e-02	6.94872e-02	36.8421052631579|47.6190476190476	91.6666666666667|75	11_504997_502213_R_ENST00000526295_1
X:154353296-154353457	FLNA	X:154353728-154353295	IR	2	2	-	ENST00000438732	41.02	6.00274e-02	6.00274e-02	41.8604651162791|28.9855072463768	68.5714285714286|84.3137254901961	X_154353728_154353295_R_ENST00000438732_1
12:57232704-57233662	SHMT2	12:57233346-57233562	IR	2	2	-	ENST00000554467	41.00	2.95978e-01	2.95978e-01	55|11.4285714285714	68.4210526315789|80	12_57233346_57233562_R_ENST00000554467_1
X:153934030-153934475	NAA10	X:153935067-153934376	IR	2	2	-	ENST00000488481	40.96	2.02414e-01	2.02414e-01	20.8333333333333|53.8461538461538	64.2857142857143|92.3076923076923	X_153935067_153934376_R_ENST00000488481_1
7:5527147-5527891	ACTB	7:5528186-5527147	IR	2	2	-	ENST00000331789	40.91	3.22587e-01	3.22587e-01	51.7241379310345|5.33333333333333	65.7142857142857|73.1707317073171	7_5528186_5527147_R_ENST00000331789_1
7:5527147-5527891	ACTB	7:5528186-5527146	IR	2	2	-	ENST00000331789	40.91	3.22587e-01	3.22587e-01	51.7241379310345|5.33333333333333	65.7142857142857|73.1707317073171	7_5528186_5527146_R_ENST00000331789_1
11:62855012-62855083	SNORD27	11:62855237-62854887	IR	2	2	-	ENST00000363981	40.74	7.24602e-02	7.24602e-02	45.0980392156863|46.6666666666667	91.6666666666667|81.5789473684211	11_62855237_62854887_R_ENST00000363981_1
1:225923140-225923771	PYCR2	1:225924341-225923700	IR	2	2	-	ENST00000467298	40.73	1.82588e-01	1.82588e-01	36|48.1481481481481	68.1818181818182|97.4358974358974	1_225924341_225923700_R_ENST00000467298_1
4:1211448-1212423	CTBP1	4:1213031-1211684	IR (overlapping region)	2	2	-	ENST00000290921	40.64	1.34554e-01	1.34554e-01	3.57142857142857|6.06060606060606	36.3636363636364|54.5454545454545	4_1213031_1211684_R_ENST00000290921_1
7:45104906-45105042	SNORA5C	7:45105765-45103332	IR	2	2	-	ENST00000364902	40.63	2.30592e-02	2.30592e-02	29.0322580645161|31.0344827586207	73.3333333333333|68	7_45105765_45103332_R_ENST00000364902_1
17:40053348-40053380	MED24	17:40053616-40053297	IR	2	2	-	ENST00000580302	40.54	1.00603e-01	1.00603e-01	65.2173913043478|51.063829787234	100|97.3684210526316	17_40053616_40053297_R_ENST00000580302_1
7:5527147-5527891	ACTB	7:5528186-5527155	IR	2	2	-	ENST00000331789	40.50	3.20193e-01	3.20193e-01	51.7241379310345|6.16740088105727	65.7142857142857|73.1707317073171	7_5528186_5527155_R_ENST00000331789_1
11:65546196-65546564	LTBP3	11:65546565-65543426	IR	2	2	-	ENST00000527339	40.42	1.56486e-01	1.56486e-01	22.2222222222222|42.8571428571429	73.9130434782609|72	11_65546565_65543426_R_ENST00000527339_1
1:175004815-175006744	CACYBP	1:175004815-175004824	A5SS	2	2	-	Ex.TSS.ENST00000406752	40.36	1.08330e-01	1.08330e-01	21.9512195121951|0	42.6666666666667|60	1_175004815_175006744_S_Ex.TSS.ENST00000406752_1
19:797506-808359	PTBP1	19:805013-805187	MES	2	2	-	ENST00000349038	40.25	1.33281e-01	1.33281e-01	44.7674418604651|23.696682464455	86.7469879518072|62.2222222222222	19_797506_808359_W_ENST00000349038_7
15:88639595-88655414	ISG20	15:88652170-88652310	SES	2	2	-	ENST00000559876	40.22	4.48977e-01	4.48977e-01	14.8148148148148|34.4827586206897	100|29.7297297297297	15_88639595_88655414_W_ENST00000559876_1
19:33811247-33811828	KCTD15	19:33811553-33811790	IR	2	2	-	ENST00000590385	40.18	2.43286e-01	2.43286e-01	66.6666666666667|33.3333333333333	92.8571428571429|87.5	19_33811553_33811790_R_ENST00000590385_1
9:133364969-133365026	SURF4	9:133365027-133362867	IR	2	2	-	ENST00000371982	40.10	7.09530e-02	7.09530e-02	21.4285714285714|35.2941176470588	60|76.9230769230769	9_133365027_133362867_R_ENST00000371982_1
11:46379203-46379568	DGKZ	11:46379237-46379468	IR	2	2	-	ENST00000527211	40.09	3.41164e-02	3.41164e-02	50|45.4545454545455	83.3333333333333|92.3076923076923	11_46379237_46379468_R_ENST00000527211_1
11:65863633-65863901	MUS81	11:65863658-65863803	IR	2	2	-	ENST00000525147	39.90	2.71882e-01	2.71882e-01	43.75|4.34782608695652	70|57.8947368421053	11_65863658_65863803_R_ENST00000525147_1
9:33029990-33034215	DNAJA1	9:33030440-33030667	SES	2	2	-	ENST00000330899	39.88	1.19284e-02	1.19284e-02	59.375|60.8695652173913	100|100	9_33029990_33034215_W_ENST00000330899_1
11:65546196-65546564	LTBP3	11:65546760-65543426	IR	2	2	-	ENST00000527339	39.72	1.09473e-01	1.09473e-01	46.1538461538462|29.4117647058824	80|75	11_65546760_65543426_R_ENST00000527339_1
19:58555712-58556229	UBE2M	19:58556380-58556140	IR	2	2	-	ENST00000253023	39.60	2.27473e-01	2.27473e-01	25.8064516129032|33.3333333333333	53.3333333333333|85	19_58556380_58556140_R_ENST00000253023_1
X:49075668-49075753	WDR45	X:49075754-49075372	IR	2	2	-	ENST00000419567	39.56	3.27657e-01	3.27657e-01	62.5|14.2857142857143	86.6666666666667|69.2307692307692	X_49075754_49075372_R_ENST00000419567_1
19:17861308-17862093	RPL18A	19:17861425-17861472	SES	2	2	-	ENST00000599898	39.56	1.18799e-01	1.18799e-01	67.9127725856698|52.9761904761905	100|100	19_17861308_17862093_W_ENST00000599898_1
9:137175275-137175837	ANAPC2	9:137180385-137175274	IR	2	2	-	ENST00000483432	39.48	1.54219e-01	1.54219e-01	61.1111111111111|35.2941176470588	81.25|94.1176470588235	9_137180385_137175274_R_ENST00000483432_1
11:62855012-62855083	SNORD27	11:62855175-62854887	IR	2	2	-	ENST00000363981	39.43	7.96738e-02	7.96738e-02	45.0980392156863|46.6666666666667	90.625|80	11_62855175_62854887_R_ENST00000363981_1
11:65542407-65543224	LTBP3	11:65545771-65542406	IR	2	2	-	ENST00000525443	39.40	2.72259e-01	2.72259e-01	72|34.0425531914894	87.8787878787879|96.969696969697	11_65545771_65542406_R_ENST00000525443_1
4:2824613-2825196	SH3BP2	4:2824731-2825125	IR	2	2	-	ENST00000511185	39.30	2.68111e-01	2.68111e-01	61.5384615384615|24.1379310344828	100|64.2857142857143	4_2824731_2825125_R_ENST00000511185_1
12:53462568-53479405	PCBP2	12:53468777-53468832	MES	2	2	-	ENST00000359282	39.23	5.00000e-01	5.00000e-01	21.5311004784689|100	100|100	12_53462568_53479405_W_ENST00000359282_4
1:958246-959081	NOC2L	1:958459-956893	IR	2	2	-	ENST00000469563	39.21	9.70112e-02	9.70112e-02	31.25|16.6666666666667	61.1111111111111|65.2173913043478	1_958459_956893_R_ENST00000469563_1
3:88057638-88058223	CGGBP1	3:88059049-88058018	IR	2	2	-	ENST00000474441	39.13	5.94888e-02	5.94888e-02	42.3076923076923|50	85.7142857142857|84.8484848484848	3_88059049_88058018_R_ENST00000474441_1
1:150966564-150966629	CERS2	1:150966863-150966563	IR	2	2	-	ENST00000368949	39.04	5.05978e-02	5.05978e-02	14.2857142857143|25	61.1111111111111|56.25	1_150966863_150966563_R_ENST00000368949_1
19:582583-582749	BSG	19:582583-582613	A5SS	2	2	-	Ex.TSS.ENST00000333511	39.04	2.17219e-02	2.17219e-02	0|0	37.7118644067797|40.377358490566	19_582583_582749_S_Ex.TSS.ENST00000333511_1
X:49077487-49077747	WDR45	X:49077619-49076644	IR	2	2	-	ENST00000376357	39.01	1.52311e-01	1.52311e-01	33.3333333333333|52.9411764705882	80.9523809523809|83.3333333333333	X_49077619_49076644_R_ENST00000376357_1
12:55719091-55720087	BLOC1S1	12:55719224-55719498	IR (overlapping region)	2	2	-	ENST00000549147	38.99	6.55626e-02	6.55626e-02	17.6470588235294|8.82352941176471	51.5151515151515|52.9411764705882	12_55719224_55719498_R_ENST00000549147_1
2:181915216-181918675	ITPRID2	2:181916428-181918597	IR	2	2	-	ENST00000491720	38.90	2.31874e-01	2.31874e-01	26.6666666666667|10.5263157894737	75|40	2_181916428_181918597_R_ENST00000491720_1
9:136726105-136726234	SNORA17B	9:136726417-136725054	IR	2	2	-	ENST00000362567	38.88	1.28058e-01	1.28058e-01	37.8378378378378|21.8181818181818	68.1818181818182|69.2307692307692	9_136726417_136725054_R_ENST00000362567_1
9:137042870-137043073	NPDC1	9:137043074-137041061	IR	2	2	-	ENST00000485589	38.74	7.09614e-02	7.09614e-02	14.2857142857143|23.0769230769231	57.1428571428571|57.6923076923077	9_137043074_137041061_R_ENST00000485589_1
17:40053348-40053380	MED24	17:40053636-40053297	IR	2	2	-	ENST00000580302	38.69	1.99651e-01	1.99651e-01	72.4137931034483|46.5116279069767	100|96.2962962962963	17_40053636_40053297_R_ENST00000580302_1
X:49074640-49074912	WDR45	X:49075754-49074699	IR	2	2	-	ENST00000322995	38.65	2.89534e-01	2.89534e-01	45.4545454545455|7.69230769230769	84.6153846153846|45.8333333333333	X_49075754_49074699_R_ENST00000322995_1
1:225923140-225923771	PYCR2	1:225924074-225923700	IR (overlapping region)	2	2	-	ENST00000467298	38.64	2.14052e-01	2.14052e-01	36|48.1481481481481	65|96.4285714285714	1_225924074_225923700_R_ENST00000467298_1
19:12948359-12948685	RAD23A	19:12948497-12948552	SES	2	2	-	ENST00000316856	38.64	5.46235e-02	5.46235e-02	40.9090909090909|50	77.2727272727273|90.9090909090909	19_12948359_12948685_W_ENST00000316856_1
1:150966564-150966629	CERS2	1:150966863-150966486	IR	2	2	-	ENST00000368949	38.45	1.32689e-01	1.32689e-01	7.69230769230769|25	53.3333333333333|56.25	1_150966863_150966486_R_ENST00000368949_1
1:155050946-155052777	ADAM15	1:155052560-155052670	IR	2	2	-	ENST00000527418	38.41	2.59374e-01	2.59374e-01	20|22.2222222222222	76.1904761904762|42.8571428571429	1_155052560_155052670_R_ENST00000527418_1
9:136726747-136726879	SNORA17A	9:136727087-136726310	IR	2	2	-	ENST00000391185	38.31	5.68598e-02	5.68598e-02	30.9859154929577|23.3333333333333	66.1290322580645|64.8148148148148	9_136727087_136726310_R_ENST00000391185_1
11:123058909-123058995	SNORD14D	11:123059098-123058251	IR	2	2	-	ENST00000384390	38.31	3.55220e-01	3.55220e-01	12.707182320442|21.7391304347826	80|31.0679611650485	11_123059098_123058251_R_ENST00000384390_1
5:10250446-10255954	CCT5	5:10254145-10254205	MES	2	2	-	ENST00000280326	38.24	2.65213e-01	2.65213e-01	38.2022471910112|31.5789473684211	55.5555555555556|90.6976744186046	5_10250446_10255954_W_ENST00000280326_1
19:58555712-58556229	UBE2M	19:58556380-58555711	IR	2	2	-	ENST00000253023	38.20	2.32596e-01	2.32596e-01	25.8064516129032|37.5	53.3333333333333|86.3636363636364	19_58556380_58555711_R_ENST00000253023_1
19:41892025-41892528	ARHGEF1	19:41892124-41892330	IR	2	2	-	ENST00000596957	38.07	1.97973e-01	1.97973e-01	29.4117647058824|55.5555555555556	83.3333333333333|77.7777777777778	19_41892124_41892330_R_ENST00000596957_1
X:49074669-49075465	WDR45	X:49075379-49075135	IR	2	2	-	ENST00000433252	37.84	3.37946e-01	3.37946e-01	61.5384615384615|15.3846153846154	95.4545454545455|57.1428571428571	X_49075379_49075135_R_ENST00000433252_1
X:49074640-49074912	WDR45	X:49075754-49074668	IR	2	2	-	ENST00000322995	37.82	3.01618e-01	3.01618e-01	50|7.69230769230769	83.3333333333333|50	X_49075754_49074668_R_ENST00000322995_1
16:31493455-31493936	C16orf58	16:31493937-31493466	IR	2	2	-	ENST00000541442	37.79	1.98976e-01	1.98976e-01	44|39.3939393939394	92.3076923076923|66.6666666666667	16_31493937_31493466_R_ENST00000541442_1
11:72008438-72008845	NUMA1	11:72008846-72007188	IR	2	2	-	ENST00000546036	37.77	6.58143e-02	6.58143e-02	15.7894736842105|13.6363636363636	47.8260869565217|57.1428571428571	11_72008846_72007188_R_ENST00000546036_1
3:186787495-186788368	EIF4A2	3:186787585-186787802	IR	2	2	-	ENST00000468362	37.55	1.09182e-01	1.09182e-01	59.0909090909091|42.1052631578947	91.304347826087|85	3_186787585_186787802_R_ENST00000468362_1
20:37184374-37232295	RPN2	20:37228550-37228744	MES	2	2	-	ENST00000237530	37.52	4.51137e-01	4.51137e-01	3.06122448979592|35.1351351351351	23.2323232323232|90	20_37184374_37232295_W_ENST00000237530_10
4:2824613-2825196	SH3BP2	4:2824760-2825125	IR	2	2	-	ENST00000511185	37.50	2.93313e-01	2.93313e-01	61.5384615384615|25	100|61.5384615384615	4_2824760_2825125_R_ENST00000511185_1
4:1211448-1212423	CTBP1	4:1213031-1211447	IR (overlapping region)	2	2	-	ENST00000290921	37.42	1.38425e-01	1.38425e-01	10|6.06060606060606	36.3636363636364|54.5454545454545	4_1213031_1211447_R_ENST00000290921_1
9:137042870-137043073	NPDC1	9:137044093-137041061	IR	2	2	-	ENST00000485589	37.38	8.27580e-02	8.27580e-02	37.9310344827586|25.9259259259259	70.9677419354839|67.6470588235294	9_137044093_137041061_R_ENST00000485589_1
