gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
A4GALT	101.1236	-1.9692	0.4596	0.0	0.0
AAED1	109.1583	-1.1216	0.4526	0.0064	0.0161
AAK1	473.6085	-1.3906	0.275	0.0	0.0
AAR2	889.7898	-1.2205	0.3185	0.0001	0.0002
AASDH	62.3987	-1.5651	0.5114	0.0005	0.0017
ABCA10	98.6124	1.0383	0.4181	0.0071	0.0177
ABCA2	1435.2094	1.1556	0.2201	0.0	0.0
ABCC5	330.1664	-1.7542	0.286	0.0	0.0
ABCF3	486.3159	-1.6507	0.2687	0.0	0.0
ABHD11	335.4297	1.0797	0.2787	0.0001	0.0002
ABHD14A	228.3301	1.0273	0.305	0.0004	0.0015
ABHD17C	3121.434	1.0967	0.3324	0.0005	0.0017
ABHD4	174.4422	-1.2283	0.4525	0.0028	0.0077
ABHD5	252.4984	-1.6466	0.3044	0.0	0.0
ABHD6	165.5204	-2.1481	0.3593	0.0	0.0
ABHD8	170.642	-2.3502	0.357	0.0	0.0
ABI1	388.1667	-1.5761	0.2579	0.0	0.0
ABL1	1621.5753	-1.7525	0.3165	0.0	0.0
ABRACL	685.7729	1.1125	0.2676	0.0	0.0001
ABTB1	82.9051	-2.6232	0.5138	0.0	0.0
ABTB2	239.4011	-2.94	0.3479	0.0	0.0
AC005550.4	16.0875	-1.6614	0.8803	0.0054	0.0139
AC007040.7	22.1553	-1.5295	0.8047	0.0083	0.0202
AC009948.5	44.0003	-1.2362	0.5574	0.0099	0.0237
AC010226.4	44.8245	3.6613	0.864	0.0	0.0
AC012314.8	51.0459	2.8032	0.6123	0.0	0.0
AC144449.1	27.4131	3.5123	1.6857	0.0	0.0001
ACADM	1150.8645	1.0702	0.2159	0.0	0.0
ACADVL	8268.024	1.0658	0.1875	0.0	0.0
ACAP2	343.9476	-1.3941	0.2924	0.0	0.0
ACAT1	1500.0289	1.2556	0.2203	0.0	0.0
ACBD3	971.3427	-1.2799	0.4028	0.0006	0.002
ACO2	2112.2001	1.0992	0.192	0.0	0.0
ACOT2	294.1054	1.1462	0.2674	0.0	0.0
ACOT7	6676.6551	1.0808	0.1941	0.0	0.0
ACPL2	582.5516	-1.8006	0.5063	0.0001	0.0002
ACPP	112.6905	1.2034	0.3634	0.0004	0.0014
ACTB	126911.3215	1.4096	0.1738	0.0	0.0
ACTBL2	85.3895	2.6414	0.4804	0.0	0.0
ACTG1	80480.1771	1.0242	0.2185	0.0	0.0
ACTL8	283.3981	1.1438	0.2699	0.0	0.0001
ACTR10	584.4499	1.1183	0.2286	0.0	0.0
ACTR5	220.7875	-1.1162	0.294	0.0001	0.0003
ACTR8	337.0016	-1.7537	0.2672	0.0	0.0
ACVR1B	295.805	-1.8428	0.3934	0.0	0.0
ACVR2A	84.0092	-1.492	0.5358	0.0014	0.004
ACVR2B	188.3894	-1.6811	0.3485	0.0	0.0
ACYP2	93.6133	1.5501	0.3969	0.0	0.0001
ADAM15	5720.524	1.2494	0.1828	0.0	0.0
ADAM23	476.2665	1.0776	0.2344	0.0	0.0
ADAM8	25.2965	-1.3159	0.6579	0.013	0.0301
ADAM9	3092.454	1.0456	0.2306	0.0	0.0
ADAMTS1	162.7398	1.0857	0.3251	0.0005	0.0015
ADAMTS12	300.1709	1.1506	0.3507	0.0005	0.0017
ADAMTS13	57.7238	3.7012	0.6332	0.0	0.0
ADAMTS15	135.0954	-1.4185	0.6679	0.0079	0.0195
ADAT1	434.7056	-1.8484	0.2895	0.0	0.0
ADAT2	68.3324	-1.5809	0.5201	0.0005	0.0017
ADAT3	66.314	-2.5502	0.6021	0.0	0.0
ADCK3	609.8438	-1.6246	0.2515	0.0	0.0
ADCY1	70.0476	1.0444	0.4295	0.0081	0.0198
ADIPOR2	1361.7632	-1.3828	0.2046	0.0	0.0
ADM	1176.9551	2.7076	0.3523	0.0	0.0
ADM2	20.1836	-1.696	0.8099	0.0036	0.0098
ADO	2201.7449	1.9227	0.2886	0.0	0.0
ADORA1	79.3137	-2.9001	0.5767	0.0	0.0
ADORA2B	150.1604	-1.8996	0.3554	0.0	0.0
ADPRH	99.7251	-1.137	0.4031	0.0024	0.0066
ADPRHL2	515.2521	-3.1041	0.2672	0.0	0.0
ADRB2	349.4151	3.376	0.2952	0.0	0.0
AEBP1	2303.3888	1.1621	0.2136	0.0	0.0
AEN	1522.5304	-3.6799	0.358	0.0	0.0
AES	6576.826	1.106	0.2003	0.0	0.0
AFAP1	2042.7013	-1.0344	0.2136	0.0	0.0
AFF1	195.5069	-3.1161	0.3947	0.0	0.0
AFF4	1117.0004	-1.8999	0.3605	0.0	0.0
AFG3L1P	128.0145	-2.3408	0.4075	0.0	0.0
AFTPH	325.3678	-1.7259	0.3255	0.0	0.0
AGA	560.9787	1.1047	0.2393	0.0	0.0
AGAP4	75.659	-1.3005	0.4746	0.0023	0.0065
AGAP5	12.9776	-1.6952	0.9832	0.0054	0.0139
AGAP9	28.0794	-1.6276	0.7754	0.0045	0.0118
AGFG1	599.2785	-1.8059	0.2638	0.0	0.0
AGFG2	190.6031	-4.335	0.4472	0.0	0.0
AGPAT6	816.3781	-1.3896	0.2416	0.0	0.0
AGPAT9	1887.2504	-1.5951	0.2212	0.0	0.0
AGR2	104.4564	1.6005	0.3835	0.0	0.0
AGRN	9873.1931	1.1493	0.2013	0.0	0.0
AHCTF1	2293.2053	-2.0696	0.2126	0.0	0.0
AHDC1	612.3011	-1.9834	0.42	0.0	0.0
AHSA2	169.5186	-1.7498	0.4321	0.0	0.0
AIG1	151.2449	1.4014	0.3344	0.0	0.0
AK1	929.1193	1.081	0.2216	0.0	0.0
AK6	257.0669	-2.444	0.4085	0.0	0.0
AKAP1	845.3257	-2.0698	0.2314	0.0	0.0
AKAP10	311.0187	-2.4317	0.4088	0.0	0.0
AKAP11	707.3109	-1.9679	0.2915	0.0	0.0
AKAP12	9261.2221	1.6046	0.2011	0.0	0.0
AKAP13	570.3517	-1.5136	0.2637	0.0	0.0
AKAP17A	2435.051	1.79	0.2117	0.0	0.0
AKAP8L	580.6276	-1.3299	0.2503	0.0	0.0
AKIRIN1	918.3552	-2.8658	0.2445	0.0	0.0
AKNA	93.6985	-2.5394	0.5107	0.0	0.0
AKR1B1	3399.704	1.1319	0.2082	0.0	0.0
AKR7A2P1	16.4064	2.7662	1.5111	0.0001	0.0005
AKTIP	145.0118	-1.8711	0.3716	0.0	0.0
AL109763.2	17.0111	-1.4547	0.814	0.0121	0.0282
ALDH2	523.0878	1.143	0.247	0.0	0.0
ALDH6A1	91.7471	1.2807	0.3903	0.0004	0.0014
ALDH7A1	1469.6578	1.1074	0.2028	0.0	0.0
ALDOA	39690.5955	1.0094	0.1777	0.0	0.0
ALDOC	280.9673	1.0092	0.3283	0.0012	0.0037
ALG10	100.4994	-1.1981	0.3863	0.0009	0.0028
ALG11	73.8929	-2.0081	0.5404	0.0	0.0001
ALKBH1	142.8269	-1.3878	0.3923	0.0001	0.0005
ALKBH3	134.1206	-1.2211	0.3549	0.0003	0.0009
ALKBH8	443.981	-1.2304	0.3	0.0	0.0001
ALPK1	63.186	-1.5528	0.4895	0.0004	0.0012
ALPP	80.1369	1.2546	0.431	0.0015	0.0044
ALX1	70.3433	-1.8122	0.5225	0.0001	0.0003
ALYREF	5281.4195	1.1587	0.2091	0.0	0.0
AMBRA1	428.0517	-2.2597	0.2698	0.0	0.0
AMD1	1596.7081	-1.2139	0.3029	0.0	0.0001
AMDHD2	117.1299	-1.3626	0.3955	0.0002	0.0007
AMIGO2	5556.8848	2.2536	0.3589	0.0	0.0
AMIGO3	721.5132	1.7141	0.3638	0.0	0.0
AMMECR1	275.6399	-1.1674	0.3067	0.0001	0.0003
ANAPC11	1424.6294	1.051	0.2422	0.0	0.0
ANAPC13	1980.3698	1.6195	0.2671	0.0	0.0
ANAPC15	927.1636	1.1121	0.2386	0.0	0.0
ANGEL2	542.3144	-1.2344	0.2448	0.0	0.0
ANGPTL4	39.9944	-2.1239	0.6934	0.0001	0.0004
ANKHD1-EIF4EBP3	218.143	-2.9721	0.4359	0.0	0.0
ANKIB1	764.8169	-1.558	0.3185	0.0	0.0
ANKLE1	98.1676	-3.3131	0.7732	0.0	0.0
ANKMY1	27.5556	-2.2856	0.8049	0.0001	0.0004
ANKMY2	128.2058	-1.9958	0.3778	0.0	0.0
ANKRA2	195.5219	1.5589	0.3595	0.0	0.0
ANKRD1	305.9222	-1.1795	0.3404	0.0003	0.0009
ANKRD11	3382.2065	-1.0296	0.2172	0.0	0.0
ANKRD12	164.6553	-1.8089	0.3694	0.0	0.0
ANKRD13B	330.0061	-1.491	0.2667	0.0	0.0
ANKRD13C	711.8052	1.5313	0.4739	0.0003	0.0011
ANKRD13D	264.5233	-1.4905	0.3576	0.0	0.0
ANKRD16	62.7802	-2.2555	0.5314	0.0	0.0
ANKRD17	1192.6045	-2.0161	0.2456	0.0	0.0
ANKRD22	5.1907	-1.1534	1.1986	0.0218	0.0475
ANKRD23	20.6313	-1.513	0.8205	0.0093	0.0225
ANKRD27	536.9815	-1.2407	0.3154	0.0	0.0002
ANKRD28	1154.0335	-1.5836	0.2266	0.0	0.0
ANKRD32	431.0638	-1.5526	0.3152	0.0	0.0
ANKRD37	47.5168	-2.0304	0.5689	0.0	0.0001
ANKRD46	89.2908	-2.208	0.485	0.0	0.0
ANKRD49	173.3368	1.2779	0.3634	0.0002	0.0007
ANKRD54	604.0662	-1.7162	0.2494	0.0	0.0
ANKS1A	345.454	-2.336	0.3472	0.0	0.0
ANKS3	165.69	-2.4575	0.3616	0.0	0.0
ANKZF1	200.732	-2.3141	0.3661	0.0	0.0
ANO4	17.6116	-1.512	0.7889	0.0085	0.0208
ANP32A-IT1	17.6281	1.5972	0.8212	0.0062	0.0158
ANPEP	4847.0551	1.1742	0.3339	0.0002	0.0008
ANXA2	21539.6999	1.2884	0.2087	0.0	0.0
ANXA4	523.4124	1.1275	0.2665	0.0	0.0001
ANXA5	9534.9989	1.2454	0.2209	0.0	0.0
AP1AR	288.2072	-1.6194	0.2927	0.0	0.0
AP1S1	4788.1465	1.1486	0.2418	0.0	0.0
AP2M1	8616.7322	1.1162	0.1874	0.0	0.0
AP3M2	166.5873	-1.2042	0.3704	0.0005	0.0017
AP4B1	268.4109	-3.2433	0.3566	0.0	0.0
AP4M1	191.3178	-1.1318	0.3075	0.0001	0.0005
AP5M1	139.1672	-2.0455	0.3724	0.0	0.0
AP5S1	195.9867	-2.0421	0.3627	0.0	0.0
AP5Z1	274.6241	-2.1391	0.3048	0.0	0.0
APAF1	352.3977	-1.7084	0.2803	0.0	0.0
APBB2	204.1143	-1.457	0.3101	0.0	0.0
APC	551.7232	-1.5256	0.3009	0.0	0.0
APC2	90.8198	2.0652	0.4462	0.0	0.0
APEX2	768.2138	-1.1888	0.2327	0.0	0.0
APLP1	132.7837	1.129	0.3616	0.0009	0.0028
APLP2	13156.169	1.3386	0.1917	0.0	0.0
APMAP	5914.6508	1.2988	0.1913	0.0	0.0
APOBEC3B	708.7792	1.145	0.2223	0.0	0.0
APOC1	70.4717	1.1559	0.4346	0.0037	0.0098
APOD	78.1255	1.3488	0.5699	0.0055	0.0142
APOE	88.9052	1.5265	0.5028	0.0006	0.0019
APOL2	137.1403	-2.3698	0.4113	0.0	0.0
APOLD1	64.9411	1.077	0.4609	0.0098	0.0236
APP	14038.1666	1.2187	0.2038	0.0	0.0
APPBP2	295.7754	-2.2468	0.2902	0.0	0.0
APRT	2446.6158	1.1274	0.1931	0.0	0.0
AR	92.3824	-1.1708	0.4042	0.0018	0.0052
ARAP2	84.6411	-1.7197	0.4614	0.0	0.0001
ARC	68.5113	1.4221	0.5961	0.0045	0.0118
AREL1	673.334	-1.1286	0.2271	0.0	0.0
ARF5	1778.2799	1.0845	0.1936	0.0	0.0
ARF6	3934.7675	1.5286	0.2831	0.0	0.0
ARFGAP2	719.4076	-1.98	0.2271	0.0	0.0
ARFGAP3	199.3697	-1.2525	0.304	0.0	0.0001
ARFGEF1	637.0273	-1.0356	0.241	0.0	0.0
ARFIP1	326.4086	-1.3553	0.3535	0.0	0.0002
ARFRP1	569.0587	-2.2081	0.2602	0.0	0.0
ARHGAP10	222.1499	-1.1611	0.2945	0.0	0.0002
ARHGAP12	572.3861	-2.7536	0.4182	0.0	0.0
ARHGAP17	819.4768	-1.071	0.2193	0.0	0.0
ARHGAP19	521.6991	-1.3705	0.2413	0.0	0.0
ARHGAP21	451.5626	-1.5124	0.3407	0.0	0.0
ARHGAP23	1086.5974	-1.4572	0.2478	0.0	0.0
ARHGAP24	35.633	-2.1443	0.7316	0.0001	0.0005
ARHGAP27	108.0102	-1.6918	0.4057	0.0	0.0
ARHGAP29	180.4849	-1.9957	0.3323	0.0	0.0
ARHGAP30	99.3751	4.453	0.5868	0.0	0.0
ARHGAP31	227.6492	-1.8007	0.3492	0.0	0.0
ARHGAP39	267.7844	-2.674	0.3131	0.0	0.0
ARHGAP42	27.0556	-1.564	0.7127	0.0046	0.0121
ARHGDIA	17736.2383	1.083	0.1822	0.0	0.0
ARHGDIB	111.5897	1.1476	0.5044	0.0102	0.0243
ARHGEF10L	58.1261	-1.852	0.5273	0.0001	0.0002
ARHGEF11	1351.1027	-1.8373	0.207	0.0	0.0
ARHGEF16	23.6426	-1.2821	0.6966	0.0187	0.0414
ARHGEF18	899.3548	-1.1531	0.241	0.0	0.0
ARHGEF19	99.7959	-2.6014	0.4707	0.0	0.0
ARHGEF2	2573.6923	-1.6472	0.1986	0.0	0.0
ARHGEF26	105.9214	-2.2909	0.5216	0.0	0.0
ARHGEF28	295.7573	-1.4865	0.3001	0.0	0.0
ARHGEF3	76.0393	-1.6954	0.5984	0.0007	0.0023
ARHGEF39	180.9963	-1.7531	0.3761	0.0	0.0
ARHGEF40	580.6344	-1.1141	0.3018	0.0001	0.0004
ARHGEF5	25.2118	-1.9025	0.7409	0.0007	0.0024
ARHGEF7	855.374	-1.4984	0.2225	0.0	0.0
ARID1A	1591.1546	-1.9612	0.2499	0.0	0.0
ARID2	340.1361	-2.5218	0.3189	0.0	0.0
ARID3A	43.2839	-1.5532	0.6122	0.0022	0.0064
ARID3B	77.695	-2.6992	0.5285	0.0	0.0
ARID4A	67.0234	-1.0591	0.47	0.0124	0.0289
ARID4B	633.2887	-1.0655	0.256	0.0	0.0001
ARID5A	40.3645	-1.6711	0.5971	0.0008	0.0026
ARIH1	737.1515	-1.347	0.2194	0.0	0.0
ARL13B	283.1381	-1.4991	0.3451	0.0	0.0
ARL14	9.2415	1.4451	1.0084	0.0147	0.0335
ARL14EP	98.2873	-1.6234	0.4122	0.0	0.0001
ARL15	104.0989	-1.271	0.4895	0.0036	0.0097
ARL2	2031.273	1.1112	0.249	0.0	0.0
ARL6IP1	2629.1234	-1.491	0.3861	0.0	0.0001
ARL6IP4	2785.2823	1.003	0.1909	0.0	0.0
ARL8A	263.1353	-2.6417	0.3338	0.0	0.0
ARMC1	620.5312	-1.52	0.2436	0.0	0.0
ARMC8	294.4468	-1.6986	0.2782	0.0	0.0
ARMCX4	56.1112	-2.4155	0.5933	0.0	0.0
ARMCX5	69.0309	-1.7237	0.5174	0.0001	0.0005
ARNT	344.8881	-1.2899	0.2651	0.0	0.0
ARNT2	740.7402	-2.1915	0.2661	0.0	0.0
ARNTL	84.9344	-2.1855	0.4863	0.0	0.0
ARPC1B	6097.4608	1.0277	0.2278	0.0	0.0
ARPC2	5155.5399	1.0716	0.1978	0.0	0.0
ARPC3	4240.6172	1.2156	0.2127	0.0	0.0
ARRDC2	290.5741	-1.3464	0.296	0.0	0.0
ARRDC3	456.2236	1.5474	0.4177	0.0001	0.0002
ARSB	910.0685	1.4291	0.2271	0.0	0.0
ARSJ	573.3724	1.3472	0.2721	0.0	0.0
ARVCF	34.947	-1.65	0.6612	0.0019	0.0055
ASAH1	612.7664	1.1762	0.2323	0.0	0.0
ASAH2B	87.8131	-2.4408	0.5018	0.0	0.0
ASAP2	551.909	-1.4564	0.2524	0.0	0.0
ASB13	137.1067	-3.595	0.4758	0.0	0.0
ASB16-AS1	56.6867	-2.3435	0.6211	0.0	0.0
ASB6	3066.1495	1.4628	0.2976	0.0	0.0
ASF1A	332.6375	-1.683	0.2755	0.0	0.0
ASH1L-AS1	216.6225	3.8071	0.3605	0.0	0.0
ASPH	5058.0763	1.015	0.2336	0.0	0.0
ASPHD2	27.8392	-2.301	0.9662	0.0003	0.001
ASPM	1427.3488	-1.2818	0.3152	0.0	0.0001
ASRGL1	181.3433	1.1377	0.3375	0.0004	0.0013
ASS1	57.96	1.3314	0.5036	0.0028	0.0078
ATAD5	235.5874	-1.4569	0.2964	0.0	0.0
ATF2	205.4405	-1.4016	0.312	0.0	0.0
ATF3	298.5757	1.5123	0.31	0.0	0.0
ATF6B	1186.0337	1.0268	0.2603	0.0	0.0002
ATF7IP	509.0592	-1.0588	0.2643	0.0	0.0002
ATG14	130.3614	-1.3788	0.3948	0.0002	0.0006
ATG16L1	432.5876	-1.9938	0.2551	0.0	0.0
ATG4C	107.3345	-2.0802	0.4479	0.0	0.0
ATG5	336.6511	-1.0325	0.2643	0.0001	0.0002
ATL2	558.0465	-1.5164	0.3071	0.0	0.0
ATMIN	735.4661	-1.2609	0.2968	0.0	0.0
ATOH8	14.3445	-1.7521	1.046	0.0044	0.0116
ATOX1	1721.142	1.0455	0.2846	0.0001	0.0005
ATP2B1	813.2713	-1.0051	0.2487	0.0	0.0001
ATP5B	27176.0894	1.1138	0.1946	0.0	0.0
ATP5D	1917.2911	1.0811	0.2009	0.0	0.0
ATP5E	5355.1417	1.3475	0.1864	0.0	0.0
ATP5F1	4430.1378	1.0673	0.2007	0.0	0.0
ATP5G1	2041.2826	1.1844	0.202	0.0	0.0
ATP5G3	3688.7045	1.0602	0.2024	0.0	0.0
ATP5H	1848.8165	1.1699	0.2013	0.0	0.0
ATP5I	1427.3176	1.1233	0.2182	0.0	0.0
ATP5J	2392.5754	1.2689	0.2351	0.0	0.0
ATP5J2	3769.1994	1.2098	0.2155	0.0	0.0
ATP5L	2804.2011	1.1934	0.214	0.0	0.0
ATP5O	1609.8648	1.0889	0.2216	0.0	0.0
ATP6AP1	2714.0114	1.2892	0.2036	0.0	0.0
ATP6AP2	2827.2645	1.4193	0.228	0.0	0.0
ATP6V0B	3892.3915	1.0765	0.1867	0.0	0.0
ATP6V0C	5710.0173	1.0535	0.2039	0.0	0.0
ATP6V1C2	60.3093	1.4665	0.462	0.0004	0.0015
ATP6V1E1	2279.648	1.0348	0.1907	0.0	0.0
ATP6V1G1	1464.7503	1.0258	0.2488	0.0	0.0001
ATP6V1G2-DDX39B	7.6619	1.1608	1.2768	0.0128	0.0298
ATPAF1	1527.9403	1.0642	0.2054	0.0	0.0
ATPIF1	1601.245	1.1384	0.2023	0.0	0.0
ATRAID	1770.85	1.0385	0.2245	0.0	0.0
ATRIP	345.2012	-1.1053	0.2683	0.0	0.0001
ATXN1	101.3624	-1.1124	0.5592	0.0206	0.0452
ATXN2	397.869	-1.7264	0.2852	0.0	0.0
ATXN7	361.7665	-1.5764	0.3128	0.0	0.0
ATXN7L2	164.0075	-1.5321	0.3401	0.0	0.0
ATXN7L3	1367.5124	-1.0975	0.2001	0.0	0.0
ATXN7L3B	7003.7523	2.1219	0.2514	0.0	0.0
AURKA	1741.1138	-1.4414	0.3491	0.0	0.0001
AVL9	462.5464	-2.3096	0.2941	0.0	0.0
AXIN1	552.5591	-1.5851	0.4447	0.0001	0.0003
AZI1	208.7878	-1.4234	0.3435	0.0	0.0001
B2M	11340.4278	1.4144	0.209	0.0	0.0
B3GALT2	224.2581	3.7198	0.5226	0.0	0.0
B3GALTL	356.3	1.0387	0.295	0.0003	0.0009
B3GNT5	149.3922	-1.1181	0.4128	0.0034	0.0091
BACE2	3628.3967	1.1117	0.2045	0.0	0.0
BAG2	539.6814	-1.5253	0.2503	0.0	0.0
BAG5	2295.1143	2.184	0.3103	0.0	0.0
BAGE2	78.1834	-1.7716	0.5068	0.0001	0.0003
BAHCC1	304.5787	-1.769	0.2764	0.0	0.0
BAHD1	599.3168	-2.2211	0.3416	0.0	0.0
BAIAP2	436.1306	-1.1946	0.2577	0.0	0.0
BAK1	335.3333	-4.0765	0.4057	0.0	0.0
BANF1	7583.385	1.5552	0.206	0.0	0.0
BANP	357.0942	-2.0897	0.3008	0.0	0.0
BARD1	131.7847	-1.9695	0.371	0.0	0.0
BARX1	422.0956	1.0385	0.2571	0.0	0.0001
BATF2	10.6434	-2.2354	1.4343	0.0006	0.002
BAZ1A	767.9579	-1.4359	0.2262	0.0	0.0
BAZ2A	1536.4952	-1.2731	0.2703	0.0	0.0
BAZ2B	135.0661	-1.4322	0.3594	0.0	0.0001
BBS10	611.5922	1.5614	0.3456	0.0	0.0
BBS5	61.4606	-1.5442	0.5006	0.0005	0.0016
BCAM	359.5289	1.4675	0.2716	0.0	0.0
BCAP31	7987.3496	1.1751	0.1908	0.0	0.0
BCAR1	994.1392	-2.7695	0.2642	0.0	0.0
BCDIN3D	89.1425	-1.2248	0.4068	0.0011	0.0035
BCDIN3D-AS1	38.3806	2.6391	0.7661	0.0	0.0
BCKDHA	651.1151	1.042	0.2264	0.0	0.0
BCL2L1	2397.4006	1.1885	0.3507	0.0003	0.0012
BCL2L2	405.2243	-1.4685	0.2794	0.0	0.0
BCL3	134.8616	-3.0593	0.4484	0.0	0.0
BCL7A	118.7261	-1.367	0.547	0.0038	0.0103
BCL7C	1098.4438	1.1183	0.2084	0.0	0.0
BCL9	602.4812	-1.2011	0.3888	0.0009	0.0028
BCORL1	202.9394	-2.2027	0.3369	0.0	0.0
BDNF	796.0926	2.2767	0.4676	0.0	0.0
BDNF-AS	8.3902	1.4329	1.0303	0.0151	0.0343
BEND3P3	39.6362	-2.4674	0.6939	0.0	0.0
BEND4	88.7358	-1.3381	0.4667	0.0015	0.0043
BEND7	13.6436	-2.349	1.2438	0.0005	0.0016
BET1	158.6375	-1.2486	0.4013	0.0008	0.0025
BHLHE40	1000.1557	2.4425	0.2599	0.0	0.0
BICC1	89.8239	-1.1119	0.4152	0.0037	0.01
BICD1	1098.2101	1.404	0.2112	0.0	0.0
BIN3	532.6835	-4.3681	0.3268	0.0	0.0
BIN3-IT1	12.1637	1.8912	1.0368	0.0025	0.007
BIRC3	235.972	1.3717	0.5395	0.0034	0.0092
BIRC6	931.3941	-1.0554	0.216	0.0	0.0
BIVM-ERCC5	40.8929	-2.7451	0.927	0.0	0.0001
BLACAT1	11.8263	-1.4354	1.0008	0.0153	0.0347
BLCAP	431.6973	-1.8704	0.3134	0.0	0.0
BLM	342.3303	-1.7488	0.3023	0.0	0.0
BLOC1S4	1071.5219	2.3684	0.2551	0.0	0.0
BMP2K	145.3275	-1.2578	0.4232	0.0012	0.0037
BMPR1A	387.2343	-1.8794	0.3461	0.0	0.0
BMPR1B	10.469	-1.5688	1.0468	0.009	0.0217
BMS1P4	10.5877	-1.5902	1.0495	0.0083	0.0202
BNIP1	153.7951	-1.4038	0.5442	0.0029	0.0079
BNIP2	699.9187	-1.9066	0.3068	0.0	0.0
BOLA3	828.948	1.2761	0.2185	0.0	0.0
BORA	168.7594	-2.5734	0.4433	0.0	0.0
BRAP	334.3165	-1.9803	0.3028	0.0	0.0
BRCA1	862.3539	-1.5894	0.23	0.0	0.0
BRCA2	227.8367	-1.6676	0.3059	0.0	0.0
BRD3	425.1416	-1.3723	0.2642	0.0	0.0
BRD8	855.084	-1.1354	0.3373	0.0004	0.0013
BRE-AS1	257.0411	7.173	0.9064	0.0	0.0
BRF1	377.14	-1.2736	0.305	0.0	0.0001
BRIP1	203.586	-1.9276	0.352	0.0	0.0
BRPF3	508.2954	-2.2459	0.2634	0.0	0.0
BRWD3	321.5446	-1.0008	0.2802	0.0002	0.0008
BSDC1	607.1111	-1.0128	0.2433	0.0	0.0001
BSG	17406.5752	1.3635	0.1834	0.0	0.0
BSN-AS2	6.1443	1.7729	1.3743	0.0023	0.0064
BST1	172.8088	1.2795	0.3485	0.0001	0.0004
BTAF1	482.3593	-2.6688	0.2722	0.0	0.0
BTBD10	253.3082	-1.1696	0.3782	0.001	0.0029
BTBD3	931.2904	-1.8491	0.2409	0.0	0.0
BTBD7	273.7018	-1.4366	0.2955	0.0	0.0
BTF3	16676.9773	1.119	0.2043	0.0	0.0
BTF3L4	705.9221	-1.1762	0.2618	0.0	0.0
BTG2	441.1442	1.3916	0.2878	0.0	0.0
BTN2A1	275.7526	-1.1493	0.2751	0.0	0.0001
BTN2A2	99.7417	-1.7289	0.4111	0.0	0.0
BTN3A1	93.5039	-1.0583	0.5176	0.0202	0.0443
BTN3A3	57.2933	-1.1734	0.5107	0.0093	0.0223
BTRC	336.3715	-2.7857	0.2931	0.0	0.0
C10orf118	145.5093	-1.4446	0.5164	0.0015	0.0043
C10orf12	232.0229	1.1527	0.3592	0.0007	0.0021
C10orf2	2828.4794	1.1126	0.2556	0.0	0.0
C10orf35	29.2432	-1.8303	0.6898	0.0008	0.0024
C10orf76	342.3544	-1.1169	0.2701	0.0	0.0001
C10orf88	76.682	-2.8637	0.5633	0.0	0.0
C11orf30	230.3137	-1.8432	0.3152	0.0	0.0
C11orf31	2889.7945	1.2554	0.2398	0.0	0.0
C11orf71	211.3469	1.837	0.3076	0.0	0.0
C11orf82	311.9412	-2.5035	0.3545	0.0	0.0
C11orf84	981.427	-1.8245	0.2196	0.0	0.0
C12orf57	1447.3943	1.1352	0.2148	0.0	0.0
C12orf61	66.8277	2.6955	0.5646	0.0	0.0
C12orf66	68.6421	-1.7201	0.5487	0.0003	0.0009
C12orf75	2652.1264	1.3687	0.2024	0.0	0.0
C12orf76	48.1811	-1.4345	0.5292	0.0019	0.0055
C14orf169	717.97	1.2258	0.2431	0.0	0.0
C14orf2	994.2509	1.0748	0.2339	0.0	0.0
C14orf80	296.3115	-2.7836	0.3241	0.0	0.0
C15orf37	64.3277	1.1812	0.452	0.004	0.0107
C15orf52	1174.255	-1.8673	0.2329	0.0	0.0
C15orf54	294.5834	2.0034	0.4209	0.0	0.0
C15orf56	27.6538	1.7093	0.6684	0.0014	0.0041
C15orf57	138.0532	-1.3189	0.4524	0.0013	0.0039
C16orf45	296.1682	-1.2176	0.313	0.0	0.0002
C16orf52	849.8771	-1.3056	0.2713	0.0	0.0
C16orf59	207.2704	-1.3057	0.3011	0.0	0.0
C16orf70	205.9037	-1.8544	0.4171	0.0	0.0
C16orf91	1049.5565	1.7766	0.2424	0.0	0.0
C17orf103	63.6977	-2.6988	0.6169	0.0	0.0
C17orf49	926.2908	1.1621	0.2337	0.0	0.0
C17orf53	164.0581	-1.6597	0.3885	0.0	0.0
C17orf59	236.9762	1.2006	0.2893	0.0	0.0001
C17orf62	350.2947	-2.1709	0.2873	0.0	0.0
C17orf80	301.8963	-2.9981	0.3753	0.0	0.0
C17orf85	648.3032	-1.3594	0.2345	0.0	0.0
C18orf54	142.3223	-1.1589	0.3692	0.0008	0.0026
C19orf10	3388.6539	1.1289	0.2109	0.0	0.0
C19orf12	274.7963	-2.0447	0.4231	0.0	0.0
C19orf24	1067.8634	1.1323	0.2376	0.0	0.0
C19orf25	291.1051	-2.2967	0.3373	0.0	0.0
C19orf40	66.97	-2.4694	0.5707	0.0	0.0
C19orf48	1530.539	-1.9998	0.2101	0.0	0.0
C19orf53	3754.9314	1.1191	0.1896	0.0	0.0
C19orf54	172.6605	-2.0595	0.3569	0.0	0.0
C19orf55	64.4568	-1.8576	0.499	0.0	0.0001
C19orf68	114.3237	-1.1042	0.3813	0.002	0.0056
C1GALT1	243.0704	-1.5272	0.3636	0.0	0.0
C1GALT1C1	480.9132	1.1648	0.2353	0.0	0.0
C1orf106	317.2752	-1.6402	0.4727	0.0001	0.0004
