Event Region	Gene Symbol	Target Exon	Event Type	N	T	Exon Type	Reference Transcript	ΔPSI (%)	T-test p-value	FDR (BH)	N Values	T Values	Database ID
14:102048516-102049582	DYNC1H1	14:102048670-102049439	IR (overlapping region)	2	2	-	ENST00000643437	61.68	3.73347e-02	3.73347e-02	27.7777777777778|12.5	90.9090909090909|72.7272727272727	14_102048670_102049439_R_ENST00000643437_1
3:48467798-48469186	SHISA5	3:48469574-48467797	IR	2	2	-	ENST00000296444	60.91	4.74852e-02	4.74852e-02	16.6666666666667|26.6666666666667	81.8181818181818|83.3333333333333	3_48469574_48467797_R_ENST00000296444_1
19:46774924-46775747	SLC1A5	19:46777110-46774923	IR	2	2	-	ENST00000412532	60.24	6.13085e-02	6.13085e-02	17.6470588235294|40	100|78.125	19_46777110_46774923_R_ENST00000412532_1
5:14769007-14769191	ANKH	5:14769151-14768161	IR	2	2	-	ENST00000503389	59.40	6.84925e-02	6.84925e-02	13.3333333333333|8.33333333333333	61.9047619047619|78.5714285714286	5_14769151_14768161_R_ENST00000503389_1
7:44796794-44799391	PPIA	7:44799247-44799277	SES	2	2	NMD	ENST00000415933	59.31	1.23947e-02	1.23947e-02	41.8446601941748|39.5348837209302	100|100	7_44796794_44799391_W_ENST00000415933_1
20:17954130-17954223	SNX5	20:17955476-17954129	IR	2	2	-	ENST00000469704	58.77	5.14939e-02	5.14939e-02	38.4615384615385|28.5714285714286	92.7631578947368|91.8181818181818	20_17955476_17954129_R_ENST00000469704_1
20:49113523-49114893	STAU1	20:49115868-49113522	IR	2	2	-	ENST00000340954	58.24	1.60587e-01	1.60587e-01	50|14.8148148148148	96.2962962962963|85	20_49115868_49113522_R_ENST00000340954_1
22:50196893-50198186	TRABD	22:50197352-50197448	IR	2	2	-	ENST00000472677	57.84	6.57287e-02	6.57287e-02	20|17.6470588235294	70|83.3333333333333	22_50197352_50197448_R_ENST00000472677_1
12:2800123-2800395	FKBP4	12:2800392-2800395	A3SS	2	2	-	Ex.ENST00000001008	57.81	1.32823e-02	1.32823e-02	40.9836065573771|43.3962264150943	100|100	12_2800123_2800395_S_Ex.ENST00000001008_1
19:46774924-46775747	SLC1A5	19:46777110-46774882	IR	2	2	-	ENST00000412532	57.47	1.40969e-01	1.40969e-01	12.5|35.7142857142857	100|63.1578947368421	19_46777110_46774882_R_ENST00000412532_1
1:119737267-119743885	PHGDH	1:119741767-119741897	MES	2	2	-	ENST00000369407	57.44	3.48130e-01	3.48130e-01	6.34920634920635|8.7719298245614	100|30	1_119737267_119743885_W_ENST00000369407_2
16:69328621-69329179	PDF	16:69334872-69328643	IR	2	2	-	ENST00000288022	56.55	7.14323e-02	7.14323e-02	29.4117647058824|23.0769230769231	73.9130434782609|91.6666666666667	16_69334872_69328643_R_ENST00000288022_1
14:68887785-68888084	HMGN1P3	14:68890143-68885424	IR	2	2	-	ENST00000555136	55.72	6.75589e-02	6.75589e-02	18.1818181818182|36.8421052631579	94.6666666666667|71.7948717948718	14_68890143_68885424_R_ENST00000555136_1
8:143991692-143992373	GRINA	8:143992079-143992244	IR (overlapping region)	2	2	-	ENST00000525513	55.31	6.87008e-04	6.87008e-04	18.9189189189189|20.9302325581395	76.271186440678|74.1935483870968	8_143992079_143992244_R_ENST00000525513_1
19:46774924-46775747	SLC1A5	19:46777110-46774884	IR	2	2	-	ENST00000412532	54.90	1.60247e-01	1.60247e-01	17.6470588235294|35.7142857142857	100|63.1578947368421	19_46777110_46774884_R_ENST00000412532_1
2:175176258-175178402	ATP5MC3	2:175179251-175178066	IR	2	2	-	ENST00000284727	54.69	2.57494e-02	2.57494e-02	8.69565217391304|15.3846153846154	67.741935483871|65.7142857142857	2_175179251_175178066_R_ENST00000284727_1
12:6981542-6981904	LPCAT3	12:6981905-6981594	IR (overlapping region)	2	2	-	ENST00000536971	53.60	5.59052e-02	5.59052e-02	16.6666666666667|36.3636363636364	87.5|72.7272727272727	12_6981905_6981594_R_ENST00000536971_1
2:175176258-175178402	ATP5MC3	2:175179251-175178144	IR	2	2	-	ENST00000284727	52.61	7.19252e-03	7.19252e-03	10.6382978723404|15.3846153846154	68.75|62.5	2_175179251_175178144_R_ENST00000284727_1
7:151071665-151072136	SLC4A2	7:151071838-151071941	IR	2	2	-	ENST00000460010	52.20	3.14600e-01	3.14600e-01	23.0769230769231|15.3846153846154	100|42.8571428571429	7_151071838_151071941_R_ENST00000460010_1
8:144850219-144851395	COMMD5	8:144852658-144850824	IR	2	2	-	ENST00000305103	52.08	1.73803e-01	1.73803e-01	0|0	37.5|66.6666666666667	8_144852658_144850824_R_ENST00000305103_1
19:58554046-58554236	CHMP2A	19:58555125-58554044	IR	2	2	-	ENST00000597848	52.03	3.74101e-02	3.74101e-02	36.3636363636364|22.2222222222222	76.9230769230769|85.7142857142857	19_58555125_58554044_R_ENST00000597848_1
1:156742107-156743455	HDGF	1:156743879-156742109	IR	2	2	-	ENST00000357325	51.90	1.01330e-01	1.01330e-01	37.037037037037|17.3228346456693	76.4705882352941|81.6901408450704	1_156743879_156742109_R_ENST00000357325_1
1:156742107-156743455	HDGF	1:156743879-156742106	IR	2	2	-	ENST00000357325	51.90	1.01330e-01	1.01330e-01	37.037037037037|17.3228346456693	76.4705882352941|81.6901408450704	1_156743879_156742106_R_ENST00000357325_1
12:6981542-6981904	LPCAT3	12:6981905-6981003	IR (overlapping region)	2	2	-	ENST00000536971	51.45	4.13621e-02	4.13621e-02	28.5714285714286|36.3636363636364	90.9090909090909|76.9230769230769	12_6981905_6981003_R_ENST00000536971_1
X:154442374-154442718	GDI1	X:154442429-154442519	IR	2	2	-	ENST00000460984	51.35	2.44532e-01	2.44532e-01	31.25|22.5806451612903	100|56.5217391304348	X_154442429_154442519_R_ENST00000460984_1
1:161314426-161340593	SDHC	1:161323614-161323670	MES	2	2	-	ENST00000342751	51.21	4.61735e-01	4.61735e-01	3.38983050847458|94.1860465116279	100|100	1_161314426_161340593_W_ENST00000342751_1
3:51961212-51961304	AC115284.1	3:51962089-51961211	IR (overlapping region)	2	2	-	ENST00000488257	51.11	3.81934e-01	3.81934e-01	8.33333333333333|18.6046511627907	100|29.1666666666667	3_51962089_51961211_R_ENST00000488257_1
17:44321477-44321558	SLC25A39	17:44321768-44321057	IR	2	2	-	ENST00000585636	50.73	3.04758e-02	3.04758e-02	32|25	85.1351351351351|73.3333333333333	17_44321768_44321057_R_ENST00000585636_1
9:128387816-128390734	URM1	9:128387898-128389260	IR	2	2	-	ENST00000372850	49.25	4.27375e-01	4.27375e-01	11.1111111111111|12.1212121212121	100|21.7391304347826	9_128387898_128389260_R_ENST00000372850_1
5:177304851-177306097	PRELID1	5:177305871-177306097	TSS|A3SS	2	2	-	TSS.ENST00000511309	49.17	5.65766e-02	5.65766e-02	39.344262295082|46.9387755102041	100|84.6153846153846	5_177304851_177306097_S_TSS.ENST00000511309_1
5:177304851-177305914	PRELID1	5:177305871-177305914	A3SS	2	2	-	ENST00000303204	49.17	5.65766e-02	5.65766e-02	39.344262295082|46.9387755102041	100|84.6153846153846	5_177304851_177305914_S_ENST00000303204_1
19:12679657-12679719	DHPS	19:12679923-12679624	IR (overlapping region)	2	2	NMD	ENST00000593423	48.49	6.17382e-02	6.17382e-02	7.14285714285714|5.88235294117647	50|60	19_12679923_12679624_R_ENST00000593423_1
19:12679657-12679719	DHPS	19:12679923-12679622	IR (overlapping region)	2	2	NMD	ENST00000593423	48.49	6.17382e-02	6.17382e-02	7.14285714285714|5.88235294117647	50|60	19_12679923_12679622_R_ENST00000593423_1
2:61887948-61888257	CCT4	2:61888459-61887947	IR	2	2	-	ENST00000461370	48.43	1.79306e-02	1.79306e-02	48.3870967741936|50	100|95.2380952380952	2_61888459_61887947_R_ENST00000461370_1
20:37198493-37207272	RPN2	20:37204767-37204901	MES	2	2	-	ENST00000237530	47.59	1.60638e-01	1.60638e-01	41.304347826087|38.2978723404255	100|74.7747747747748	20_37198493_37207272_W_ENST00000237530_3
8:144264544-144264616	BOP1	8:144264832-144264514	IR	2	2	-	ENST00000569160	47.00	8.55099e-02	8.55099e-02	15|17.2413793103448	70|56.25	8_144264832_144264514_R_ENST00000569160_1
17:44322527-44322552	SLC25A39	17:44322529-44321699	IR	2	2	-	ENST00000585523	46.82	1.10142e-01	1.10142e-01	25|25	63.6363636363636|80	17_44322529_44321699_R_ENST00000585523_1
12:6979595-6979967	LPCAT3	12:6981183-6979470	IR (overlapping region)	2	2	-	ENST00000538987	46.79	1.53651e-01	1.53651e-01	58.3333333333333|33.3333333333333	95.2380952380952|90	12_6981183_6979470_R_ENST00000538987_1
2:100982231-100988276	NPAS2	2:100982378-100982612	IR	2	2	-	ENST00000474550	46.65	1.31638e-01	1.31638e-01	33.3333333333333|27.7777777777778	88.3116883116883|66.1016949152542	2_100982378_100982612_R_ENST00000474550_1
11:33141465-33141986	CSTF3	11:33141987-33141707	IR	2	2	-	ENST00000431742	46.40	7.14757e-02	7.14757e-02	33.3333333333333|13.6363636363636	62|77.7777777777778	11_33141987_33141707_R_ENST00000431742_1
8:144264544-144264616	BOP1	8:144264832-144264543	IR	2	2	-	ENST00000569160	46.31	1.28995e-02	1.28995e-02	19.047619047619|25	70|66.6666666666667	8_144264832_144264543_R_ENST00000569160_1
14:68887785-68888084	HMGN1P3	14:68890287-68885424	IR	2	2	-	ENST00000555136	46.29	2.86341e-01	2.86341e-01	18.1818181818182|0	80|30.7692307692308	14_68890287_68885424_R_ENST00000555136_1
2:216194987-216204321	XRCC5	2:216194987-216194996	A5SS	2	2	-	Ex.ENST00000392132	46.11	1.30973e-02	1.30973e-02	0|0	45.1612903225806|47.0588235294118	2_216194987_216204321_S_Ex.ENST00000392132_1
12:6981542-6981904	LPCAT3	12:6981905-6979470	IR (overlapping region)	2	2	-	ENST00000536971	46.06	1.19362e-01	1.19362e-01	28.5714285714286|54.5454545454545	95.2380952380952|80	12_6981905_6979470_R_ENST00000536971_1
19:12679657-12679719	DHPS	19:12679923-12679656	IR (overlapping region)	2	2	NMD	ENST00000593423	45.98	6.55076e-02	6.55076e-02	13.3333333333333|8.33333333333333	50|63.6363636363636	19_12679923_12679656_R_ENST00000593423_1
19:58554046-58554236	CHMP2A	19:58555091-58553747	IR	2	2	-	ENST00000597848	45.86	1.23690e-01	1.23690e-01	33.3333333333333|26.3157894736842	64.7058823529412|86.6666666666667	19_58555091_58553747_R_ENST00000597848_1
5:181230744-181235803	TRIM41	5:181232890-181234173	IR	2	2	-	ENST00000515223	45.83	4.14099e-02	4.14099e-02	38.4615384615385|52	86.6666666666667|95.4545454545455	5_181232890_181234173_R_ENST00000515223_1
17:44322422-44322528	SLC25A39	17:44322446-44321699	IR	2	2	-	ENST00000586633	45.71	9.94637e-03	9.94637e-03	25|25	71.4285714285714|70	17_44322446_44321699_R_ENST00000586633_1
8:143991692-143992373	GRINA	8:143991805-143992244	IR (overlapping region)	2	2	-	ENST00000525513	45.62	6.49238e-02	6.49238e-02	25|34.6153846153846	75.8620689655172|75	8_143991805_143992244_R_ENST00000525513_1
11:6611188-6611303	TAF10	11:6611949-6611188	IR (overlapping region)	2	2	-	ENST00000531760	45.42	6.10062e-02	6.10062e-02	14.2857142857143|23.5294117647059	72.4137931034483|56.25	11_6611949_6611188_R_ENST00000531760_1
22:50197823-50198186	TRABD	22:50197996-50198074	IR	2	2	-	ENST00000463233	45.33	5.09775e-02	5.09775e-02	50|34.1463414634146	93.5483870967742|81.25	22_50197996_50198074_R_ENST00000463233_1
1:11922175-11923489	KIAA2013	1:11926270-11922635	IR	2	2	-	ENST00000376576	45.12	2.06325e-01	2.06325e-01	31.9148936170213|62.5	91.1764705882353|93.4782608695652	1_11926270_11922635_R_ENST00000376576_1
1:1297837-1297933	ACAP3	1:1298114-1297821	IR	2	2	-	ENST00000493992	44.96	2.30666e-01	2.30666e-01	8.33333333333333|38.4615384615385	88.8888888888889|47.8260869565217	1_1298114_1297821_R_ENST00000493992_1
11:833023-836062	CD151	11:834530-834591	MXS	2	2	-	ENST00000322008	44.72	1.15345e-01	1.15345e-01	44.4444444444444|19.1489361702128	85.1851851851852|67.8571428571429	11_833023_836062_W_ENST00000322008_1
9:127505343-127507431	FAM129B	9:127507979-127505342	IR	2	2	-	ENST00000373312	44.67	1.58780e-02	1.58780e-02	24.1379310344828|15.7894736842105	68.3333333333333|60.9375	9_127507979_127505342_R_ENST00000373312_1
9:127505343-127507431	FAM129B	9:127507979-127505338	IR	2	2	-	ENST00000373312	44.67	1.58780e-02	1.58780e-02	24.1379310344828|15.7894736842105	68.3333333333333|60.9375	9_127507979_127505338_R_ENST00000373312_1
8:144850219-144851395	COMMD5	8:144853068-144850166	IR	2	2	-	ENST00000305103	44.29	2.17074e-01	2.17074e-01	0|0	28.5714285714286|60	8_144853068_144850166_R_ENST00000305103_1
8:144850219-144851395	COMMD5	8:144853068-144850165	IR	2	2	-	ENST00000305103	44.29	2.17074e-01	2.17074e-01	0|0	28.5714285714286|60	8_144853068_144850165_R_ENST00000305103_1
11:33141465-33141986	CSTF3	11:33141987-33141666	IR	2	2	-	ENST00000431742	44.25	5.41412e-02	5.41412e-02	33.3333333333333|17.3913043478261	62.7450980392157|76.4705882352941	11_33141987_33141666_R_ENST00000431742_1
12:55971044-55971625	CDK2	12:55971248-55971520	IR (overlapping region)	2	2	-	ENST00000556656	44.23	7.79398e-02	7.79398e-02	33.3333333333333|52.6315789473684	93.4782608695652|80.9523809523809	12_55971248_55971520_R_ENST00000556656_1
4:2741660-2742520	TNIP2	4:2744864-2742074	IR	2	2	-	ENST00000315423	44.14	2.12741e-01	2.12741e-01	30.7692307692308|66.6666666666667	85.7142857142857|100	4_2744864_2742074_R_ENST00000315423_1
1:150267370-150267478	APH1A	1:150267790-150267355	IR	2	2	-	ENST00000476538	43.84	2.96653e-02	2.96653e-02	1.61290322580645|8.33333333333333	47.6190476190476|50	1_150267790_150267355_R_ENST00000476538_1
17:5425971-5428211	RPAIN	17:5426083-5426235	IR (overlapping region)	2	2	-	ENST00000573126	43.46	1.24463e-01	1.24463e-01	40|50	100|76.9230769230769	17_5426083_5426235_R_ENST00000573126_1
17:64503441-64503571	DDX5	17:64503647-64503187	IR	2	2	-	ENST00000577922	43.45	4.41094e-01	4.41094e-01	27.2727272727273|12.5	100|26.6666666666667	17_64503647_64503187_R_ENST00000577922_1
12:6981542-6981904	LPCAT3	12:6981633-6981003	IR (overlapping region)	2	2	-	ENST00000536971	43.25	3.92176e-02	3.92176e-02	47.3684210526316|36.3636363636364	91.6666666666667|78.5714285714286	12_6981633_6981003_R_ENST00000536971_1
4:39745811-39777681	UBE2K	4:39755657-39755739	MES	2	2	-	ENST00000261427	43.15	6.54961e-02	6.54961e-02	32.5|43.5897435897436	72.7272727272727|89.6551724137931	4_39745811_39777681_W_ENST00000261427_1
17:18099017-18100435	DRG2	17:18099716-18100362	IR	2	2	-	ENST00000582528	43.12	2.92633e-02	2.92633e-02	18.1818181818182|29.2682926829268	71.7948717948718|61.9047619047619	17_18099716_18100362_R_ENST00000582528_1
11:33141465-33141986	CSTF3	11:33141987-33141607	IR	2	2	-	ENST00000431742	42.74	8.28275e-02	8.28275e-02	37.9310344827586|19.7183098591549	66.6666666666667|76.4705882352941	11_33141987_33141607_R_ENST00000431742_1
8:144264544-144264616	BOP1	8:144264617-144264341	IR	2	2	-	ENST00000569160	42.45	8.28293e-02	8.28293e-02	40|28.5714285714286	77.2727272727273|76.1904761904762	8_144264617_144264341_R_ENST00000569160_1
17:28714284-28714710	RAB34	17:28715123-28714283	IR	2	2	-	ENST00000301043	42.37	1.03690e-01	1.03690e-01	50|37.037037037037	96.7741935483871|75	17_28715123_28714283_R_ENST00000301043_1
17:28714284-28714710	RAB34	17:28715123-28714280	IR	2	2	-	ENST00000301043	42.37	1.03690e-01	1.03690e-01	50|37.037037037037	96.7741935483871|75	17_28715123_28714280_R_ENST00000301043_1
20:35302566-35304069	UQCC1	20:35307083-35302565	IR	2	2	-	ENST00000349714	42.19	1.40760e-01	1.40760e-01	30.7692307692308|50	83.3333333333333|81.8181818181818	20_35307083_35302565_R_ENST00000349714_1
20:2659283-2659585	IDH3B	20:2659586-2659014	IR	2	2	-	ENST00000466999	41.88	1.10849e-01	1.10849e-01	20|29.4117647058824	56.25|76.9230769230769	20_2659586_2659014_R_ENST00000466999_1
9:128387816-128390734	URM1	9:128389310-128389665	IR	2	2	-	ENST00000372850	41.84	3.11604e-01	3.11604e-01	24.5283018867925|43.1372549019608	100|51.3513513513513	9_128389310_128389665_R_ENST00000372850_1
5:181230744-181235803	TRIM41	5:181232890-181233412	IR	2	2	-	ENST00000515223	41.83	1.25687e-02	1.25687e-02	52.9411764705882|57.1428571428571	93.75|100	5_181232890_181233412_R_ENST00000515223_1
X:153693905-153694633	SLC6A8	X:153694268-153694343	IR	2	2	-	ENST00000485324	41.75	3.17626e-01	3.17626e-01	42.8571428571429|0	86.3636363636364|40	X_153694268_153694343_R_ENST00000485324_1
14:69768798-69770540	SRSF5	14:69768897-69769181	IR	2	2	-	ENST00000554465	41.72	3.13790e-01	3.13790e-01	75|27.2727272727273	100|85.7142857142857	14_69768897_69769181_R_ENST00000554465_1
19:58554046-58554236	CHMP2A	19:58554974-58554044	IR	2	2	-	ENST00000597848	41.34	1.36712e-01	1.36712e-01	36.3636363636364|33.3333333333333	66.6666666666667|85.7142857142857	19_58554974_58554044_R_ENST00000597848_1
17:28714284-28714710	RAB34	17:28714901-28714290	IR	2	2	-	ENST00000301043	41.30	5.80386e-02	5.80386e-02	53.8461538461538|45.4545454545455	90.2439024390244|91.6666666666667	17_28714901_28714290_R_ENST00000301043_1
17:28714284-28714710	RAB34	17:28714901-28714286	IR	2	2	-	ENST00000301043	41.30	5.80386e-02	5.80386e-02	53.8461538461538|45.4545454545455	90.2439024390244|91.6666666666667	17_28714901_28714286_R_ENST00000301043_1
17:28714284-28714710	RAB34	17:28714901-28714284	IR	2	2	-	ENST00000301043	41.30	5.80386e-02	5.80386e-02	53.8461538461538|45.4545454545455	90.2439024390244|91.6666666666667	17_28714901_28714284_R_ENST00000301043_1
17:28714284-28714710	RAB34	17:28714901-28714283	IR	2	2	-	ENST00000301043	41.30	5.80386e-02	5.80386e-02	53.8461538461538|45.4545454545455	90.2439024390244|91.6666666666667	17_28714901_28714283_R_ENST00000301043_1
17:28714284-28714710	RAB34	17:28714901-28714280	IR	2	2	-	ENST00000301043	41.30	5.80386e-02	5.80386e-02	53.8461538461538|45.4545454545455	90.2439024390244|91.6666666666667	17_28714901_28714280_R_ENST00000301043_1
5:177304851-177306097	PRELID1	5:177305871-177305984	SES	2	2	-	ENST00000303204	41.29	4.13153e-02	4.13153e-02	48.936170212766|60.9375	100|92.4528301886792	5_177304851_177306097_W_ENST00000303204_1
1:244854190-244856625	HNRNPU	1:244856097-244855003	IR	2	2	-	ENST00000468690	41.29	4.81124e-02	4.81124e-02	36|50	78.5714285714286|90	1_244856097_244855003_R_ENST00000468690_1
17:28715439-28715507	RAB34	17:28715706-28715455	IR	2	2	-	ENST00000481501	41.21	1.00570e-01	1.00570e-01	9.52380952380952|6.25	56.5217391304348|41.6666666666667	17_28715706_28715455_R_ENST00000481501_1
4:2824613-2825196	SH3BP2	4:2824731-2825125	IR	2	2	-	ENST00000511185	41.18	2.66199e-02	2.66199e-02	50|40	82.3529411764706|90	4_2824731_2825125_R_ENST00000511185_1
14:69768798-69770540	SRSF5	14:69768897-69769122	IR	2	2	-	ENST00000554465	40.99	3.28743e-01	3.28743e-01	76.4705882352941|27.2727272727273	100|85.7142857142857	14_69768897_69769122_R_ENST00000554465_1
1:224365992-224375794	CNIH4	1:224371283-224371423	SES	2	2	-	ENST00000366860	40.94	3.95672e-01	3.95672e-01	15.3846153846154|75	80.9523809523809|91.304347826087	1_224365992_224375794_W_ENST00000366860_1
19:58554046-58554236	CHMP2A	19:58554994-58554044	IR	2	2	-	ENST00000597848	40.93	1.55717e-01	1.55717e-01	36.3636363636364|30	62.5|85.7142857142857	19_58554994_58554044_R_ENST00000597848_1
19:58554046-58554236	CHMP2A	19:58554991-58554045	IR	2	2	-	ENST00000597848	40.93	1.55717e-01	1.55717e-01	36.3636363636364|30	62.5|85.7142857142857	19_58554991_58554045_R_ENST00000597848_1
19:58554046-58554236	CHMP2A	19:58554961-58554044	IR	2	2	-	ENST00000597848	40.84	1.05393e-01	1.05393e-01	39.1304347826087|33.3333333333333	68.4210526315789|85.7142857142857	19_58554961_58554044_R_ENST00000597848_1
1:11919591-11920332	KIAA2013	1:11923490-11919590	IR	2	2	-	ENST00000376572	40.80	9.51291e-02	9.51291e-02	40.4255319148936|56.25	91.7808219178082|86.4864864864865	1_11923490_11919590_R_ENST00000376572_1
1:150267370-150267478	APH1A	1:150267992-150267355	IR	2	2	-	ENST00000476538	40.72	9.47396e-02	9.47396e-02	3.17460317460317|15.3846153846154	50|50	1_150267992_150267355_R_ENST00000476538_1
19:57872479-57875226	ZNF814	19:57874221-57873800	IR	2	2	-	ENST00000435989	40.72	1.09757e-01	1.09757e-01	32|50	92.8571428571429|70.5882352941177	19_57874221_57873800_R_ENST00000435989_1
4:173332889-173332995	HMGB2	4:173333215-173332820	IR	2	2	-	ENST00000506267	40.62	2.64990e-01	2.64990e-01	64.2857142857143|27.2727272727273	89.4736842105263|83.3333333333333	4_173333215_173332820_R_ENST00000506267_1
12:6981542-6981904	LPCAT3	12:6982783-6981810	IR (overlapping region)	2	2	-	ENST00000536971	40.62	1.44385e-01	1.44385e-01	50|50	100|81.25	12_6982783_6981810_R_ENST00000536971_1
1:41008659-41008890	CTPS1	1:41008715-41008793	IR	2	2	-	ENST00000480420	40.39	2.90668e-02	2.90668e-02	41.1764705882353|51.3513513513513	91.4893617021277|81.8181818181818	1_41008715_41008793_R_ENST00000480420_1
17:18099017-18100435	DRG2	17:18099724-18100362	IR	2	2	-	ENST00000582528	40.32	2.90473e-02	2.90473e-02	20.5882352941176|30.952380952381	70.2702702702703|61.9047619047619	17_18099724_18100362_R_ENST00000582528_1
19:34404649-34404990	PDCD2L	19:34404816-34404929	IR (overlapping region)	2	2	-	ENST00000587385	40.14	4.43399e-02	4.43399e-02	50|37.5	77.7777777777778|90	19_34404816_34404929_R_ENST00000587385_1
20:50095790-50096270	UBE2V1	20:50096821-50096058	IR (overlapping region)	2	2	-	ENST00000461960	40.12	1.48515e-01	1.48515e-01	10.3448275862069|29.4117647058824	60|60	20_50096821_50096058_R_ENST00000461960_1
12:6981542-6981904	LPCAT3	12:6982784-6981810	IR (overlapping region)	2	2	-	ENST00000536971	40.00	1.55958e-01	1.55958e-01	50|50	100|80	12_6982784_6981810_R_ENST00000536971_1
3:50290009-50290679	IFRD2	3:50290252-50289928	IR	2	2	-	ENST00000462001	39.90	1.34971e-01	1.34971e-01	24.0740740740741|7.84313725490196	68.3168316831683|43.3962264150943	3_50290252_50289928_R_ENST00000462001_1
7:45104209-45104256	TBRG4	7:45104257-45103332	IR	2	2	-	ENST00000478532	39.74	7.46522e-02	7.46522e-02	32.8767123287671|38.2978723404255	68.5185185185185|82.1428571428571	7_45104257_45103332_R_ENST00000478532_1
17:46929520-46933245	GOSR2	17:46931208-46932066	IR (overlapping region)	2	2	-	ENST00000571658	39.74	3.72597e-01	3.72597e-01	0|5.88235294117647	69.2307692307692|16.1290322580645	17_46931208_46932066_R_ENST00000571658_1
17:28715439-28715507	RAB34	17:28715719-28715455	IR	2	2	-	ENST00000481501	39.66	8.31111e-02	8.31111e-02	11.1111111111111|14.8148148148148	59.0909090909091|46.1538461538462	17_28715719_28715455_R_ENST00000481501_1
17:17508784-17508843	PEMT	17:17509546-17507168	IR	2	2	-	ENST00000421096	39.66	5.43034e-02	5.43034e-02	23.5294117647059|14.2857142857143	60|57.1428571428571	17_17509546_17507168_R_ENST00000421096_1
9:127447674-127447726	RPL12	9:127447990-127447676	IR	2	2	-	ENST00000361436	39.52	1.81474e-01	1.81474e-01	15.3846153846154|22.2222222222222	71.1864406779661|45.4545454545455	9_127447990_127447676_R_ENST00000361436_1
9:127447674-127447726	RPL12	9:127447990-127447673	IR	2	2	-	ENST00000361436	39.52	1.81474e-01	1.81474e-01	15.3846153846154|22.2222222222222	71.1864406779661|45.4545454545455	9_127447990_127447673_R_ENST00000361436_1
12:6981542-6981904	LPCAT3	12:6982783-6981808	IR (overlapping region)	2	2	-	ENST00000536971	39.29	1.69501e-01	1.69501e-01	50|50	100|78.5714285714286	12_6982783_6981808_R_ENST00000536971_1
19:14564786-14565283	TECR	19:14564859-14564948	IR	2	2	-	ENST00000596953	39.19	2.31832e-01	2.31832e-01	69.2307692307692|33.3333333333333	100|80.9523809523809	19_14564859_14564948_R_ENST00000596953_1
7:45104209-45104256	TBRG4	7:45104241-45103332	IR	2	2	-	ENST00000478532	39.15	1.12356e-01	1.12356e-01	32.8767123287671|36.9565217391304	66|82.1428571428571	7_45104241_45103332_R_ENST00000478532_1
15:90966077-90967202	PRC1	15:90969624-90966189	IR (overlapping region)	2	2	-	ENST00000361188	39.08	1.25322e-01	1.25322e-01	22.7272727272727|39.2857142857143	68.75|71.4285714285714	15_90969624_90966189_R_ENST00000361188_1
