Event Region	Gene Symbol	Target Exon	Event Type	N	T	Exon Type	Reference Transcript	ΔPSI (%)	T-test p-value	FDR (BH)	N Values	T Values	Database ID
19:10546839-10547253	ATG4D	19:10547083-10547188	IR	2	2	-	ENST00000590096	66.75	1.01784e-01	1.01784e-01	6.66666666666667|15.7894736842105	64.2857142857143|91.6666666666667	19_10547083_10547188_R_ENST00000590096_1
2:229831032-229831146	TRIP12	2:229836985-229830755	IR	2	2	-	ENST00000409677	66.73	4.84577e-02	4.84577e-02	3.44827586206897|0	75|61.9047619047619	2_229836985_229830755_R_ENST00000409677_1
19:10180463-10180569	DNMT1	19:10180570-10180186	IR	2	2	-	ENST00000586086	66.71	1.02706e-01	1.02706e-01	25|10	68.4210526315789|100	19_10180570_10180186_R_ENST00000586086_1
2:38581075-38581985	HNRNPLL	2:38582174-38581912	IR	2	2	-	ENST00000410076	66.55	3.49385e-02	3.49385e-02	18.1818181818182|0	66.6666666666667|84.6153846153846	2_38582174_38581912_R_ENST00000410076_1
2:38581075-38581985	HNRNPLL	2:38582169-38581912	IR	2	2	-	ENST00000410076	66.55	3.49385e-02	3.49385e-02	18.1818181818182|0	66.6666666666667|84.6153846153846	2_38582169_38581912_R_ENST00000410076_1
10:109877723-109877867	XPNPEP1	10:109878059-109875527	IR	2	2	-	ENST00000460055	66.55	1.14850e-01	1.14850e-01	14.2857142857143|10	91.6666666666667|65.7142857142857	10_109878059_109875527_R_ENST00000460055_1
19:10546839-10547253	ATG4D	19:10547072-10547188	IR	2	2	-	ENST00000590096	66.43	1.02633e-01	1.02633e-01	9.67741935483871|15.7894736842105	66.6666666666667|91.6666666666667	19_10547072_10547188_R_ENST00000590096_1
19:47490788-47490856	NAPA	19:47493494-47490787	IR (overlapping region)	2	2	-	ENST00000594155	66.11	1.49941e-01	1.49941e-01	6.66666666666667|7.14285714285714	88.8888888888889|57.1428571428571	19_47493494_47490787_R_ENST00000594155_1
19:10546839-10547253	ATG4D	19:10547116-10547188	IR	2	2	-	ENST00000590096	65.91	9.32396e-02	9.32396e-02	6.66666666666667|15.7894736842105	64.2857142857143|90	19_10547116_10547188_R_ENST00000590096_1
17:28579209-28579252	SPAG5	17:28579253-28578009	IR (overlapping region)	2	2	-	ENST00000577259	65.59	3.93940e-02	3.93940e-02	11.7647058823529|15.3846153846154	73.3333333333333|85	17_28579253_28578009_R_ENST00000577259_1
3:48467798-48469186	SHISA5	3:48469844-48468767	IR	2	2	-	ENST00000296444	65.54	2.78938e-02	2.78938e-02	25|10.3448275862069	75|91.4285714285714	3_48469844_48468767_R_ENST00000296444_1
9:92031999-92032558	SPTLC1	9:92034884-92031271	IR	2	2	-	ENST00000262554	65.48	4.22550e-03	4.22550e-03	7.31707317073171|5.40540540540541	73.6842105263158|70	9_92034884_92031271_R_ENST00000262554_1
3:127573069-127573788	TPRA1	3:127575266-127571265	IR (overlapping region)	2	2	-	ENST00000296210	65.25	8.91513e-03	8.91513e-03	20|11.7647058823529	84|78.2608695652174	3_127575266_127571265_R_ENST00000296210_1
22:50505696-50505815	LMF2	22:50506214-50505695	IR	2	2	-	ENST00000505981	65.06	1.04402e-02	1.04402e-02	33.3333333333333|29.4117647058824	100|92.8571428571429	22_50506214_50505695_R_ENST00000505981_1
15:58897982-58899880	SLTM	15:58901288-58899468	IR (overlapping region)	2	2	-	ENST00000480144	64.94	7.60308e-02	7.60308e-02	0|0	57.1428571428571|72.7272727272727	15_58901288_58899468_R_ENST00000480144_1
17:82096403-82096447	FASN	17:82097528-82096389	IR	2	2	-	ENST00000635733	64.93	5.16234e-02	5.16234e-02	0|16.6666666666667	84.6153846153846|61.9047619047619	17_82097528_82096389_R_ENST00000635733_1
17:82096403-82096447	FASN	17:82098188-82096318	IR	2	2	-	ENST00000635733	64.29	1.39209e-01	1.39209e-01	0|0	78.5714285714286|50	17_82098188_82096318_R_ENST00000635733_1
10:22326431-22326986	BMI1	10:22326562-22326889	IR (overlapping region)	2	2	-	ENST00000602358	64.27	1.47975e-01	1.47975e-01	0|17.6470588235294	92.8571428571429|53.3333333333333	10_22326562_22326889_R_ENST00000602358_1
19:46727907-46728007	STRN4	19:46728008-46727452	IR	2	2	-	ENST00000594847	64.14	6.01417e-02	6.01417e-02	23.0769230769231|35.2941176470588	93.1034482758621|93.5483870967742	19_46728008_46727452_R_ENST00000594847_1
19:46727907-46728007	STRN4	19:46728008-46727451	IR	2	2	-	ENST00000594847	64.14	6.01417e-02	6.01417e-02	23.0769230769231|35.2941176470588	93.1034482758621|93.5483870967742	19_46728008_46727451_R_ENST00000594847_1
9:92031999-92032558	SPTLC1	9:92034884-92031998	IR	2	2	-	ENST00000262554	64.06	1.97544e-02	1.97544e-02	2.56410256410256|2.77777777777778	68.75|64.7058823529412	9_92034884_92031998_R_ENST00000262554_1
19:46727907-46728007	STRN4	19:46728127-46727451	IR	2	2	-	ENST00000594847	63.99	5.85569e-02	5.85569e-02	23.0769230769231|35.2941176470588	92.5925925925926|93.75	19_46728127_46727451_R_ENST00000594847_1
17:45402714-45402818	ARHGAP27	17:45402819-45401579	IR	2	2	NMD	ENST00000524404	63.81	4.45697e-02	4.45697e-02	8.33333333333333|8.82352941176471	67.8571428571429|76.9230769230769	17_45402819_45401579_R_ENST00000524404_1
17:7856685-7856843	NAA38	17:7857199-7856684	IR	2	2	-	ENST00000333775	63.58	1.58480e-02	1.58480e-02	16.6666666666667|28	90|81.8181818181818	17_7857199_7856684_R_ENST00000333775_1
19:18990888-18993740	SUGP2	19:18995281-18992924	IR	2	2	-	ENST00000452918	63.45	9.24618e-02	9.24618e-02	27.2727272727273|45.8333333333333	100|100	19_18995281_18992924_R_ENST00000452918_1
12:110498796-110499546	VPS29	12:110502079-110498819	IR (overlapping region)	2	2	-	ENST00000550267	62.92	3.54950e-02	3.54950e-02	17.3913043478261|8.69565217391304	75|76.9230769230769	12_110502079_110498819_R_ENST00000550267_1
3:50290009-50290679	IFRD2	3:50290680-50290387	IR	2	2	-	ENST00000462001	62.88	1.67437e-02	1.67437e-02	16.6666666666667|28.5714285714286	90.1234567901235|80.8823529411765	3_50290680_50290387_R_ENST00000462001_1
11:244041-244469	PSMD13	11:244217-244425	IR	2	2	-	ENST00000534590	62.84	5.38177e-02	5.38177e-02	12.1951219512195|10.8695652173913	68.75|80	11_244217_244425_R_ENST00000534590_1
9:35074779-35075325	FANCG	9:35075326-35074926	IR	2	2	-	ENST00000481254	62.83	4.12275e-02	4.12275e-02	27.2727272727273|37.5	94|96.4285714285714	9_35075326_35074926_R_ENST00000481254_1
4:1692858-1693713	SLBP	4:1694841-1692857	IR	2	2	-	ENST00000318386	62.82	2.42624e-01	2.42624e-01	11.7647058823529|3.125	96.2962962962963|44.2307692307692	4_1694841_1692857_R_ENST00000318386_1
12:27676428-27677992	PPFIBP1	12:27676600-27677063	IR	2	2	-	ENST00000619325	62.71	3.19595e-02	3.19595e-02	30|13.6363636363636	92.5925925925926|76.4705882352941	12_27676600_27677063_R_ENST00000619325_1
17:81556887-81559416	NPLOC4	17:81565608-81559063	IR	2	2	-	ENST00000331134	62.54	2.01001e-01	2.01001e-01	7.35294117647059|8.47457627118644	50|90.9090909090909	17_81565608_81559063_R_ENST00000331134_1
11:67283128-67284622	GRK2	11:67283950-67284210	IR	2	2	-	ENST00000533077	62.33	1.37103e-02	1.37103e-02	26.6666666666667|36.3636363636364	97.0588235294118|90.625	11_67283950_67284210_R_ENST00000533077_1
22:45195828-45197216	KIAA0930	22:45197949-45196963	IR	2	2	-	ENST00000251993	62.25	2.89349e-02	2.89349e-02	20.6896551724138|36.3636363636364	85|96.551724137931	22_45197949_45196963_R_ENST00000251993_1
3:50290009-50290679	IFRD2	3:50290473-50290180	IR	2	2	-	ENST00000462001	62.02	1.93167e-03	1.93167e-03	32.4324324324324|30.2325581395349	94.9685534591195|91.743119266055	3_50290473_50290180_R_ENST00000462001_1
3:50290009-50290679	IFRD2	3:50290680-50289928	IR	2	2	-	ENST00000462001	62.00	1.02927e-02	1.02927e-02	19.3548387096774|28.5714285714286	81.7073170731707|90.2173913043478	3_50290680_50289928_R_ENST00000462001_1
9:92031999-92032558	SPTLC1	9:92034884-92032353	IR	2	2	-	ENST00000262554	61.88	1.16334e-02	1.16334e-02	5|10.2564102564103	70.5882352941177|68.4210526315789	9_92034884_92032353_R_ENST00000262554_1
3:185931754-185931852	TRA2B	3:185931853-185926600	IR	2	2	-	ENST00000342294	61.81	4.71953e-02	4.71953e-02	27.7777777777778|7.5	70|88.8888888888889	3_185931853_185926600_R_ENST00000342294_1
19:12677090-12677376	DHPS	19:12677397-12677107	IR (overlapping region)	2	2	-	ENST00000593400	61.78	1.07007e-01	1.07007e-01	8.33333333333333|34.7826086956522	66.6666666666667|100	19_12677397_12677107_R_ENST00000593400_1
1:185306750-185307139	IVNS1ABP	1:185307140-185305535	IR	2	2	-	ENST00000422754	61.72	6.59085e-02	6.59085e-02	15.3846153846154|16.6666666666667	71.1111111111111|84.375	1_185307140_185305535_R_ENST00000422754_1
19:49864372-49864403	PNKP	19:49865427-49864178	IR	2	2	-	ENST00000596726	61.69	9.71060e-02	9.71060e-02	40|18.1818181818182	88.2352941176471|93.3333333333333	19_49865427_49864178_R_ENST00000596726_1
17:64502585-64503098	DDX5	17:64503099-64502161	IR	2	2	-	ENST00000577787	61.40	2.95005e-02	2.95005e-02	33.3333333333333|23.3333333333333	87.8048780487805|91.6666666666667	17_64503099_64502161_R_ENST00000577787_1
3:50290009-50290679	IFRD2	3:50290680-50290169	IR	2	2	-	ENST00000462001	61.33	3.43028e-02	3.43028e-02	21.875|30.2325581395349	88.3495145631068|86.4197530864197	3_50290680_50290169_R_ENST00000462001_1
11:408763-408893	SIGIRR	11:409309-408762	IR	2	2	-	ENST00000528058	61.31	5.71992e-02	5.71992e-02	33.3333333333333|14.2857142857143	96.551724137931|73.6842105263158	11_409309_408762_R_ENST00000528058_1
17:81556887-81559416	NPLOC4	17:81565608-81559124	IR	2	2	-	ENST00000331134	61.25	2.14188e-01	2.14188e-01	5.97014925373134|8.47457627118644	46.9387755102041|90	17_81565608_81559124_R_ENST00000331134_1
19:12677090-12677376	DHPS	19:12677397-12677098	IR (overlapping region)	2	2	-	ENST00000593400	61.18	1.08182e-01	1.08182e-01	9.52380952380952|34.7826086956522	66.6666666666667|100	19_12677397_12677098_R_ENST00000593400_1
22:50505696-50505815	LMF2	22:50506214-50505673	IR	2	2	-	ENST00000505981	60.98	2.21279e-03	2.21279e-03	30.7692307692308|33.3333333333333	93.75|92.3076923076923	22_50506214_50505673_R_ENST00000505981_1
19:1270928-1271467	CIRBP	19:1271037-1271120	IR	2	2	-	ENST00000593093	60.98	1.53887e-01	1.53887e-01	47.6190476190476|6.50406504065041	76.0869565217391|100	19_1271037_1271120_R_ENST00000593093_1
17:45397965-45398047	ARHGAP27	17:45401669-45397964	IR	2	2	-	ENST00000526484	60.79	5.28109e-02	5.28109e-02	27.2727272727273|10.3448275862069	75.8620689655172|83.3333333333333	17_45401669_45397964_R_ENST00000526484_1
4:1692858-1693713	SLBP	4:1694841-1693243	IR	2	2	-	ENST00000318386	60.67	2.77892e-01	2.77892e-01	6.25|3.125	93.75|36.9565217391304	4_1694841_1693243_R_ENST00000318386_1
16:67830905-67831358	CENPT	16:67831613-67829764	IR (overlapping region)	2	2	NMD	ENST00000562462	60.38	4.99853e-02	4.99853e-02	28.5714285714286|20	93.3333333333333|76	16_67831613_67829764_R_ENST00000562462_1
16:57759753-57759836	KIFC3	16:57759837-57759124	IR (overlapping region)	2	2	-	ENST00000565270	60.38	1.07403e-02	1.07403e-02	7.40740740740741|12.5	69.2307692307692|71.4285714285714	16_57759837_57759124_R_ENST00000565270_1
6:158765741-158767078	EZR	6:158767513-158765747	IR	2	2	-	ENST00000337147	60.27	5.00629e-02	5.00629e-02	28.5714285714286|13.5135135135135	84.2857142857143|78.3333333333333	6_158767513_158765747_R_ENST00000337147_1
6:158765741-158767078	EZR	6:158767513-158765741	IR	2	2	-	ENST00000337147	60.27	5.00629e-02	5.00629e-02	28.5714285714286|13.5135135135135	84.2857142857143|78.3333333333333	6_158767513_158765741_R_ENST00000337147_1
6:158765741-158767078	EZR	6:158767513-158765740	IR	2	2	-	ENST00000337147	60.27	5.00629e-02	5.00629e-02	28.5714285714286|13.5135135135135	84.2857142857143|78.3333333333333	6_158767513_158765740_R_ENST00000337147_1
17:64503856-64503868	DDX5	17:64504117-64503802	IR	2	2	-	ENST00000578190	60.25	1.03774e-02	1.03774e-02	11.7647058823529|3.27868852459016	64.7058823529412|70.8333333333333	17_64504117_64503802_R_ENST00000578190_1
14:68887785-68888084	HMGN1P3	14:68890287-68885424	IR	2	2	-	ENST00000555136	60.13	4.00332e-02	4.00332e-02	17.6470588235294|11.5384615384615	67.8571428571429|81.5789473684211	14_68890287_68885424_R_ENST00000555136_1
3:50290009-50290679	IFRD2	3:50290473-50290169	IR	2	2	-	ENST00000462001	60.05	9.30999e-04	9.30999e-04	32.4324324324324|30.2325581395349	92.6829268292683|90.0900900900901	3_50290473_50290169_R_ENST00000462001_1
19:12677090-12677376	DHPS	19:12677397-12677167	IR (overlapping region)	2	2	-	ENST00000593400	59.85	1.26495e-01	1.26495e-01	9.52380952380952|34.7826086956522	64|100	19_12677397_12677167_R_ENST00000593400_1
19:12677090-12677376	DHPS	19:12677397-12677164	IR (overlapping region)	2	2	-	ENST00000593400	59.85	1.26495e-01	1.26495e-01	9.52380952380952|34.7826086956522	64|100	19_12677397_12677164_R_ENST00000593400_1
7:103322600-103322632	DNAJC2	7:103322795-103322599	IR (overlapping region)	2	2	-	ENST00000426036	59.80	4.17991e-02	4.17991e-02	38.4615384615385|20	80.5555555555556|97.5	7_103322795_103322599_R_ENST00000426036_1
17:64502585-64503098	DDX5	17:64503572-64502729	IR	2	2	-	ENST00000577787	59.66	9.00502e-02	9.00502e-02	47.0588235294118|21.4285714285714	87.8048780487805|100	17_64503572_64502729_R_ENST00000577787_1
19:46727907-46728007	STRN4	19:46727960-46727451	IR	2	2	-	ENST00000594847	59.60	3.94120e-03	3.94120e-03	33.3333333333333|35.2941176470588	93.5483870967742|94.2857142857143	19_46727960_46727451_R_ENST00000594847_1
2:71072641-71073594	NAGK	2:71072752-71073481	IR	2	2	-	ENST00000472519	59.49	3.52348e-02	3.52348e-02	10|18.75	72.7272727272727|75	2_71072752_71073481_R_ENST00000472519_1
10:80155124-80155912	ANXA11	10:80156499-80155639	IR	2	2	-	ENST00000265447	59.49	3.76343e-02	3.76343e-02	15.1515151515152|15.3846153846154	71.2230215827338|78.3018867924528	10_80156499_80155639_R_ENST00000265447_1
17:82096403-82096447	FASN	17:82098295-82096318	IR	2	2	-	ENST00000635733	59.38	1.15285e-01	1.15285e-01	0|6.25	75|50	17_82098295_82096318_R_ENST00000635733_1
11:65865115-65865644	MUS81	11:65865146-65865219	IR	2	2	-	ENST00000529786	59.34	2.72395e-01	2.72395e-01	63.6363636363636|7.69230769230769	100|90	11_65865146_65865219_R_ENST00000529786_1
17:42576677-42577302	PSMC3IP	17:42577562-42574098	IR	2	2	-	ENST00000587268	59.32	7.35093e-02	7.35093e-02	36.3636363636364|20	75|100	17_42577562_42574098_R_ENST00000587268_1
3:50290009-50290679	IFRD2	3:50290252-50289928	IR	2	2	-	ENST00000462001	59.29	1.61037e-02	1.61037e-02	24.2424242424242|30.2325581395349	81.7073170731707|91.3461538461538	3_50290252_50289928_R_ENST00000462001_1
19:1270928-1271467	CIRBP	19:1271037-1271139	IR	2	2	-	ENST00000593093	59.09	1.93219e-01	1.93219e-01	52.1739130434783|5.73770491803279	76.0869565217391|100	19_1271037_1271139_R_ENST00000593093_1
17:28579754-28579837	SPAG5	17:28579838-28579364	IR (overlapping region)	2	2	NMD	ENST00000378976	59.07	7.69653e-02	7.69653e-02	6.25|6.66666666666667	58.3333333333333|72.7272727272727	17_28579838_28579364_R_ENST00000378976_1
5:140668234-140668502	WDR55	5:140668335-140668414	IR	2	2	NMD	ENST00000506393	59.06	1.27590e-01	1.27590e-01	52.9411764705882|28.9473684210526	100|100	5_140668335_140668414_R_ENST00000506393_1
11:65660156-65660215	RELA	11:65660216-65659665	IR	2	2	-	ENST00000525301	59.05	4.67172e-02	4.67172e-02	0|8.33333333333333	55|71.4285714285714	11_65660216_65659665_R_ENST00000525301_1
16:68232541-68232684	ESRP2	16:68232816-68232245	IR	2	2	-	ENST00000562738	58.89	1.15051e-01	1.15051e-01	40|11.7647058823529	79.3103448275862|90.2439024390244	16_68232816_68232245_R_ENST00000562738_1
19:1271551-1272604	CIRBP	19:1271633-1271980	IR	2	2	NMD	ENST00000591097	58.69	1.55802e-02	1.55802e-02	28.5714285714286|21.875	88.8888888888889|78.9473684210526	19_1271633_1271980_R_ENST00000591097_1
7:143853696-143854142	TCAF1	7:143857351-143851374	IR	2	2	-	ENST00000355951	58.66	2.91556e-01	2.91556e-01	3.36134453781513|61.5384615384615	88.8888888888889|93.3333333333333	7_143857351_143851374_R_ENST00000355951_1
16:57758217-57758909	KIFC3	16:57760946-57758319	IR	2	2	-	ENST00000379655	58.63	2.28544e-02	2.28544e-02	17.6470588235294|24	73.9130434782609|85	16_57760946_57758319_R_ENST00000379655_1
6:31884673-31884799	EHMT2	6:31886438-31884644	IR	2	2	-	ENST00000477678	58.62	1.19183e-01	1.19183e-01	31.25|0	66.6666666666667|81.8181818181818	6_31886438_31884644_R_ENST00000477678_1
1:150966564-150966629	CERS2	1:150966863-150966563	IR	2	2	-	ENST00000368949	58.54	1.05479e-01	1.05479e-01	6.66666666666667|26.9230769230769	76.4705882352941|74.1935483870968	1_150966863_150966563_R_ENST00000368949_1
3:47847777-47848386	DHX30	3:47847957-47848179	IR	2	2	-	ENST00000474183	58.53	9.61994e-02	9.61994e-02	14.2857142857143|39.3939393939394	70.7317073170732|100	3_47847957_47848179_R_ENST00000474183_1
2:181915216-181918675	ITPRID2	2:181917006-181918322	IR	2	2	-	ENST00000491720	58.42	1.73108e-01	1.73108e-01	8.10810810810811|40.7407407407407	83.3333333333333|82.3529411764706	2_181917006_181918322_R_ENST00000491720_1
10:109877723-109877867	XPNPEP1	10:109877868-109875523	IR	2	2	-	ENST00000460055	58.40	1.17401e-01	1.17401e-01	18.1818181818182|10	85.7142857142857|59.2592592592593	10_109877868_109875523_R_ENST00000460055_1
15:58897982-58899880	SLTM	15:58901288-58899704	IR (overlapping region)	2	2	-	ENST00000480144	58.29	5.61878e-02	5.61878e-02	10|0	53.8461538461538|72.7272727272727	15_58901288_58899704_R_ENST00000480144_1
18:23477006-23477268	RIOK3	18:23477087-23477178	IR	2	2	-	ENST00000581302	58.21	1.08591e-01	1.08591e-01	16.6666666666667|15.3846153846154	64.1025641025641|84.375	18_23477087_23477178_R_ENST00000581302_1
16:668656-670175	RHOT2	16:668700-670122	IR	2	2	-	ENST00000602564	58.16	5.27616e-02	5.27616e-02	29.4117647058824|12.8205128205128	68.8888888888889|89.6551724137931	16_668700_670122_R_ENST00000602564_1
17:32479251-32480197	PSMD11	17:32479377-32479850	IR	2	2	-	ENST00000493026	58.15	1.64658e-01	1.64658e-01	3.44827586206897|3.33333333333333	46.1538461538462|76.9230769230769	17_32479377_32479850_R_ENST00000493026_1
16:75229030-75230023	BCAR1	16:75233936-75228186	IR	2	2	-	ENST00000162330	58.12	5.64268e-02	5.64268e-02	20|5	60|81.25	16_75233936_75228186_R_ENST00000162330_1
19:47490788-47490856	NAPA	19:47492045-47490787	IR (overlapping region)	2	2	-	ENST00000594155	58.04	1.83363e-01	1.83363e-01	12.5|7.14285714285714	85.7142857142857|50	19_47492045_47490787_R_ENST00000594155_1
6:31532780-31532911	DDX39B	6:31532912-31531295	IR (overlapping region)	2	2	-	ENST00000427214	57.94	5.21237e-02	5.21237e-02	25.974025974026|43.1818181818182	88.2352941176471|96.8085106382979	6_31532912_31531295_R_ENST00000427214_1
14:68887785-68888084	HMGN1P3	14:68890143-68885424	IR	2	2	-	ENST00000555136	57.77	3.14185e-02	3.14185e-02	30|14.8148148148148	74.6478873239437|85.7142857142857	14_68890143_68885424_R_ENST00000555136_1
6:43512466-43513633	YIPF3	6:43513722-43513358	IR (overlapping region)	2	2	NMD	ENST00000460547	57.76	6.52752e-02	6.52752e-02	7.69230769230769|25	85.7142857142857|62.5	6_43513722_43513358_R_ENST00000460547_1
3:50290009-50290679	IFRD2	3:50290295-50290005	IR	2	2	-	ENST00000462001	57.74	1.10638e-02	1.10638e-02	37.5|28.5714285714286	94.5205479452055|87.037037037037	3_50290295_50290005_R_ENST00000462001_1
19:1270867-1271036	CIRBP	19:1270883-1270927	IR	2	2	-	ENST00000585630	57.71	1.49330e-01	1.49330e-01	48.8372093023256|10.15625	74.4186046511628|100	19_1270883_1270927_R_ENST00000585630_1
15:74798233-74799051	CSK	15:74798313-74798614	IR	2	2	-	ENST00000563894	57.71	2.75187e-02	2.75187e-02	8.33333333333333|20	75|68.75	15_74798313_74798614_R_ENST00000563894_1
3:48467798-48469186	SHISA5	3:48469574-48467797	IR	2	2	-	ENST00000296444	57.61	1.55663e-01	1.55663e-01	46.1538461538462|14.2857142857143	84|91.6666666666667	3_48469574_48467797_R_ENST00000296444_1
2:38581075-38581985	HNRNPLL	2:38582169-38581074	IR	2	2	-	ENST00000410076	57.60	7.01647e-02	7.01647e-02	38.4615384615385|14.2857142857143	74.1935483870968|93.75	2_38582169_38581074_R_ENST00000410076_1
3:127573069-127573788	TPRA1	3:127575266-127573068	IR (overlapping region)	2	2	-	ENST00000296210	57.58	3.34612e-02	3.34612e-02	20|31.8181818181818	86.2068965517241|80.7692307692308	3_127575266_127573068_R_ENST00000296210_1
19:40235894-40236104	AKT2	19:40236386-40235893	IR	2	2	-	ENST00000391845	57.58	8.58916e-02	8.58916e-02	20|11.1111111111111	62.0689655172414|84.2105263157895	19_40236386_40235893_R_ENST00000391845_1
17:81556887-81559416	NPLOC4	17:81565608-81559267	IR	2	2	-	ENST00000331134	57.48	2.38196e-01	2.38196e-01	10|5.26315789473684	42.2222222222222|88	17_81565608_81559267_R_ENST00000331134_1
1:44214833-44218469	DMAP1	1:44214899-44217989	IR	2	2	-	ENST00000488433	57.40	3.58899e-02	3.58899e-02	40|29.4117647058824	100|84.2105263157895	1_44214899_44217989_R_ENST00000488433_1
19:14119509-14120665	ASF1B	19:14121709-14119508	IR	2	2	-	ENST00000263382	57.38	5.21656e-02	5.21656e-02	10|0	53.3333333333333|71.4285714285714	19_14121709_14119508_R_ENST00000263382_1
